t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6030,4824,1206,4820,1523,0.31598,320,352,360,53,0,0,0,0,229.97,22.01,70,509,229.97
2,6062,4851,1211,4840,1452,0.30000,328,352,360,58,0,0,0,0,229.97,21.65,65,509,229.97
3,6032,4823,1209,4811,1427,0.29661,320,352,368,57,0,0,0,0,229.97,24.43,74,509,229.97
4,6033,4828,1205,4817,1434,0.29770,328,352,368,58,0,0,0,0,229.97,24.92,71,509,229.97
5,6032,4825,1207,4816,1474,0.30606,328,352,368,59,0,0,0,0,229.97,17.41,59,509,229.97
6,6028,4823,1205,4809,1473,0.30630,320,344,360,56,0,0,0,0,229.97,22.02,69,509,229.97
7,6036,4829,1207,4816,1367,0.28385,328,352,368,55,0,0,0,0,229.97,19.63,61,509,229.97
8,6033,4825,1208,4814,1357,0.28189,328,352,368,56,0,0,0,0,229.98,16.23,60,509,229.98
9,6036,4831,1205,4819,1317,0.27329,336,352,368,58,0,0,0,0,229.98,19.35,60,509,229.98
10,6062,4850,1212,4844,1465,0.30244,328,352,368,58,0,0,0,0,229.98,16.75,57,509,229.98
11,6011,4808,1203,4797,1301,0.27121,328,352,368,58,0,0,0,0,229.98,15.51,52,509,229.98
12,6006,4818,1188,4812,1185,0.24626,328,352,368,60,0,0,0,0,229.98,13.02,46,509,229.98
13,6028,4810,1218,4797,1176,0.24515,328,352,368,57,0,0,0,0,229.98,14.24,49,509,229.98
14,6033,4824,1209,4810,1388,0.28857,320,352,360,58,0,0,0,0,229.98,20.02,50,509,229.98
15,6008,4806,1202,4793,1427,0.29773,320,352,360,55,0,0,0,0,229.98,21.55,62,509,229.98
16,6044,4837,1207,4830,1344,0.27826,328,352,360,60,0,0,0,0,229.98,18.76,66,509,229.98
17,6039,4839,1200,4943,1305,0.26401,320,352,360,2368,1,0,1,0,229.97,19.13,66,510,229.97
18,6017,4810,1207,6585,1542,0.23417,312,328,352,3392,1,1,0,0,229.97,13.21,66,561,229.97
19,6030,4820,1210,7857,1560,0.19855,320,344,360,82,1,0,0,0,229.96,13.16,66,561,229.96
20,6036,4827,1209,8389,2280,0.27178,320,344,408,64,1,0,0,0,229.96,16.89,69,561,229.96
21,6033,4830,1203,9045,2883,0.31874,320,328,344,848,1,0,0,0,229.96,19.59,73,561,229.96
22,6022,4814,1208,8629,2592,0.30038,320,344,360,2112,1,1,0,0,229.97,28.17,87,564,229.97
23,6028,4822,1206,8150,2384,0.29252,320,344,360,118,1,0,0,0,229.97,31.61,85,564,229.97
24,6033,4827,1206,7904,1768,0.22368,320,344,360,1184,1,1,0,0,229.96,24.11,75,561,229.96
25,6024,4821,1203,8359,1786,0.21366,320,344,360,1184,1,0,0,0,229.96,23.61,71,561,229.96
26,6015,4812,1203,8059,1541,0.19121,320,344,360,76,1,0,0,0,229.96,20.76,69,561,229.96
27,6034,4825,1209,8219,1790,0.21779,320,344,352,1536,1,1,0,0,227.74,22.19,67,557,227.74
28,6027,4824,1203,8134,1708,0.20998,320,344,360,1632,1,0,0,0,229.96,28.07,63,557,229.96
29,6028,4823,1205,8539,2323,0.27205,320,344,360,2752,1,0,0,0,229.96,27.30,71,557,229.96
30,6022,4818,1204,9302,3103,0.33358,320,328,344,3008,1,1,0,0,229.97,32.19,76,554,229.97
31,6032,4826,1206,8104,1592,0.19645,320,344,360,55,1,0,0,0,229.96,25.98,64,554,229.96
32,6034,4824,1210,7842,1298,0.16552,320,352,368,74,1,0,0,0,229.97,21.52,71,554,229.97
33,6032,4825,1207,7829,1274,0.16273,320,352,360,2368,1,1,0,0,229.97,24.45,73,557,229.97
34,6034,4830,1204,8773,2265,0.25818,320,344,360,1632,1,0,0,0,229.97,21.80,63,557,229.97
35,6027,4821,1206,7870,1469,0.18666,320,352,368,59,1,0,0,0,229.97,22.65,61,557,229.97
36,6029,4822,1207,8799,2465,0.28015,320,336,352,2048,1,1,0,0,225.68,23.69,62,553,225.68
37,6035,4828,1207,8210,2059,0.25079,320,352,360,78,1,0,0,0,229.97,26.03,71,553,229.97
38,6025,4820,1205,9001,2928,0.32530,320,344,360,2496,1,1,0,0,222.65,25.09,70,550,222.66
39,6021,4817,1204,7930,1684,0.21236,320,328,352,52,1,0,0,0,229.97,28.65,72,550,229.97
40,6034,4828,1206,8095,1926,0.23792,320,344,352,60,1,0,0,0,229.97,23.45,65,550,229.97
41,6033,4825,1208,9103,2990,0.32846,320,336,352,2368,1,1,0,0,227.25,19.27,65,546,227.25
42,6026,4821,1205,8440,2381,0.28211,320,344,360,1600,1,0,0,0,229.97,22.76,68,546,229.97
43,6022,4817,1205,7869,1771,0.22506,320,344,360,58,1,0,0,0,229.97,21.10,62,546,229.97
44,6025,4821,1204,7826,1825,0.23320,320,344,360,58,1,0,0,0,229.97,21.26,57,546,229.97
45,6035,4828,1207,8634,2681,0.31052,320,336,352,1792,1,1,0,0,229.97,22.94,67,543,229.97
46,6031,4824,1207,9829,3646,0.37094,320,344,352,1568,1,0,0,0,229.96,22.80,75,543,229.96
47,6032,4827,1205,8072,1572,0.19475,320,344,360,2752,1,1,0,0,216.58,19.41,66,546,216.59
48,6032,4826,1206,8358,1668,0.19957,320,344,352,70,1,0,0,0,229.67,25.15,78,546,229.67
49,6052,4842,1210,8297,1690,0.20369,320,344,360,1280,1,0,0,0,229.97,21.09,67,546,229.97
50,6048,4839,1209,8169,1621,0.19843,320,344,360,80,1,0,0,0,229.97,21.58,59,546,229.97
51,6064,4849,1215,7843,1391,0.17736,320,344,360,1184,1,1,0,0,229.97,15.70,55,549,229.97
52,6035,4827,1208,8178,1798,0.21986,320,344,360,68,1,0,0,0,229.97,16.98,52,549,229.97
53,6032,4828,1204,8684,2287,0.26336,320,336,352,976,1,0,0,0,229.97,15.67,51,549,229.97
54,6060,4848,1212,8243,1870,0.22686,320,336,352,2944,1,1,0,0,226.80,16.16,51,552,226.82
55,6049,4837,1212,8936,2678,0.29969,320,336,352,62,1,0,0,0,229.97,19.42,51,552,229.97
56,6028,4823,1205,8134,1935,0.23789,320,352,360,2240,1,0,0,0,229.96,18.07,50,552,229.96
57,6033,4828,1205,8018,1865,0.23260,320,344,360,2368,1,1,0,0,229.96,19.40,58,548,229.96
58,6030,4823,1207,8422,2103,0.24970,320,344,360,60,1,0,0,0,229.96,18.71,53,548,229.96
59,6063,4850,1213,8063,1692,0.20985,320,352,360,1056,1,0,0,0,229.96,21.37,54,548,229.96
60,6039,4831,1208,8444,2111,0.25000,320,352,368,1280,1,1,0,0,229.96,25.74,59,551,229.96
61,6046,4837,1209,8766,2386,0.27219,320,344,360,1184,1,0,0,0,229.96,28.90,67,551,229.96
62,6013,4811,1202,8370,1984,0.23704,320,344,360,58,1,0,0,0,229.96,24.53,64,551,229.96
63,6064,4853,1211,8380,1985,0.23687,320,336,352,2432,1,1,0,0,224.33,28.94,73,547,224.34
64,6057,4843,1214,8636,2225,0.25764,320,344,360,1824,1,0,1,0,229.96,26.75,77,548,229.96
65,6062,4851,1211,8152,1363,0.16720,320,344,368,57,1,0,0,0,229.97,25.82,77,548,229.97
66,6037,4828,1209,7824,1588,0.20297,320,344,360,3392,1,1,0,0,229.96,23.50,70,551,229.96
67,6036,4829,1207,6880,1436,0.20872,320,344,368,2816,1,1,0,0,229.96,20.50,78,566,229.96
68,6064,4851,1213,8357,1804,0.21587,320,344,360,1408,1,0,0,0,229.96,17.20,67,566,229.96
69,6029,4824,1205,8578,2185,0.25472,320,344,360,59,1,0,0,0,229.96,19.83,69,566,229.96
70,6026,4820,1206,8828,2603,0.29486,320,336,360,2880,1,1,0,0,223.14,20.81,69,566,223.15
71,6065,4853,1212,8174,1875,0.22939,320,344,360,60,1,0,0,0,229.96,20.71,60,566,229.96
72,6032,4825,1207,8506,2244,0.26381,320,344,360,61,1,0,0,0,229.96,17.84,62,566,229.96
73,6047,4840,1207,7835,1547,0.19745,320,352,368,60,1,0,0,0,229.96,19.50,67,566,229.96
74,6030,4822,1208,7909,1589,0.20091,320,344,360,2752,1,1,0,0,229.97,18.76,74,569,229.97
75,6021,4819,1202,8527,2241,0.26281,320,344,360,2240,1,0,0,0,229.96,17.09,59,569,229.96
76,6036,4826,1210,9089,2721,0.29937,320,344,360,3136,1,0,0,0,229.96,14.65,54,569,229.96
77,6063,4849,1214,8040,1596,0.19851,320,336,352,2016,1,1,0,0,225.29,13.18,52,572,225.31
78,6064,4853,1211,8813,2260,0.25644,320,336,360,672,1,0,0,0,229.96,13.61,51,572,229.96
79,6066,4853,1213,8517,2109,0.24762,320,344,352,50,1,0,0,0,229.96,15.14,47,572,229.96
80,6044,4836,1208,8452,2099,0.24834,320,344,360,1664,1,1,0,0,229.96,16.23,44,571,229.96
81,6068,4854,1214,8351,1905,0.22812,320,344,360,2368,1,0,0,0,229.97,18.40,44,571,229.97
82,6064,4850,1214,9151,2610,0.28521,320,336,352,1472,1,0,0,0,229.97,18.46,59,571,229.97
83,6054,4843,1211,9045,2459,0.27186,320,344,352,2304,1,1,0,0,229.96,21.61,58,574,229.96
84,6019,4815,1204,8227,1619,0.19679,320,344,360,72,1,0,0,0,229.96,17.56,69,574,229.96
85,6047,4838,1209,8427,1870,0.22191,320,344,360,1536,1,0,0,0,229.96,14.98,58,574,229.96
86,6030,4825,1205,8106,1537,0.18961,320,344,360,1824,1,1,0,0,223.18,17.09,58,577,223.20
87,6066,4853,1213,8400,1883,0.22417,320,344,352,608,1,0,0,0,229.97,18.68,69,577,229.97
88,6076,4860,1216,8613,2119,0.24602,320,344,360,148,1,0,0,0,229.97,18.33,55,577,229.97
89,6005,4804,1201,8275,1883,0.22755,320,336,360,1920,1,1,0,0,229.97,21.75,68,576,229.97
