t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6001,4801,1200,4788,544,0.11362,336,352,368,57,0,0,0,0,22.94,0.15,7,509,22.94
2,6055,4846,1209,4827,533,0.11042,336,352,360,54,0,0,0,0,22.94,0.55,7,509,22.94
3,6063,4850,1213,4840,525,0.10847,328,352,368,58,0,0,0,0,22.94,0.54,15,509,22.94
4,6063,4849,1214,4825,522,0.10819,320,352,360,59,0,0,0,0,22.94,0.35,6,509,22.94
5,6062,4849,1213,4829,539,0.11162,328,352,368,58,0,0,0,0,22.94,0.49,8,509,22.94
6,6035,4828,1207,4804,535,0.11137,328,352,368,60,0,0,0,0,22.94,0.43,13,509,22.94
7,6040,4833,1207,4811,551,0.11453,336,352,368,58,0,0,0,0,22.94,0.18,6,509,22.94
8,6058,4847,1211,4820,555,0.11515,336,352,368,59,0,0,0,0,22.94,0.59,10,509,22.94
9,6039,4832,1207,4812,535,0.11118,328,352,360,53,0,0,0,0,22.95,0.41,10,509,22.95
10,6018,4814,1204,4793,588,0.12268,328,352,360,53,0,0,0,0,22.94,0.27,5,509,22.94
11,6020,4818,1202,4800,585,0.12187,312,328,344,26,0,0,0,0,22.94,0.84,15,509,22.94
12,6023,4814,1209,4793,496,0.10348,320,352,360,50,0,0,0,0,22.94,0.19,6,509,22.94
13,6061,4851,1210,4838,576,0.11906,328,352,360,51,0,0,0,0,22.94,0.16,4,509,22.94
14,6055,4845,1210,4814,603,0.12526,336,352,360,59,0,0,0,0,22.94,0.57,9,509,22.94
15,6044,4835,1209,4817,637,0.13224,336,352,368,57,0,0,0,0,22.94,0.20,9,509,22.94
16,6046,4834,1212,4824,637,0.13205,336,352,368,56,0,0,0,0,22.94,0.50,16,509,22.94
17,6054,4846,1208,4890,576,0.11779,336,352,368,992,1,0,1,0,22.95,0.11,5,510,22.95
18,6076,4860,1216,6488,687,0.10589,320,352,384,3392,1,1,0,0,22.95,0.34,19,561,22.95
19,6061,4847,1214,7839,675,0.08611,328,352,376,54,1,0,0,0,22.95,0.37,24,561,22.95
20,6065,4852,1213,8034,940,0.11700,328,352,384,152,1,0,0,0,22.96,0.54,10,561,22.96
21,6063,4851,1212,7996,813,0.10168,320,344,360,78,1,0,0,0,22.95,0.38,14,561,22.95
22,6053,4845,1208,7837,902,0.11510,320,344,360,2112,1,1,0,0,22.96,0.54,21,564,22.96
23,6064,4850,1214,7234,737,0.10188,320,344,368,2048,1,1,0,0,22.95,0.40,15,563,22.95
24,6032,4824,1208,7962,735,0.09231,320,352,360,1088,1,0,0,0,22.95,0.51,11,563,22.95
25,6033,4830,1203,8017,630,0.07858,312,336,352,53,1,0,0,0,22.95,0.49,15,563,22.95
26,6034,4825,1209,7741,673,0.08694,328,352,376,2304,1,1,0,0,22.95,0.34,11,559,22.95
27,6041,4832,1209,7815,670,0.08573,328,352,360,61,1,0,0,0,22.95,0.62,13,559,22.95
28,6041,4836,1205,8049,748,0.09293,312,344,360,896,1,0,0,0,22.95,0.51,11,559,22.95
29,6062,4847,1215,7891,593,0.07515,320,344,368,2304,1,1,0,0,22.95,0.74,15,562,22.95
30,6054,4841,1213,8357,999,0.11954,312,344,368,864,1,0,0,0,22.95,0.43,15,562,22.95
31,6066,4854,1212,7905,623,0.07881,320,352,368,52,1,0,0,0,22.95,0.11,5,562,22.95
32,6033,4829,1204,7740,658,0.08501,320,352,376,2944,1,1,0,0,22.95,0.61,16,565,22.95
33,6041,4829,1212,7848,668,0.08512,320,344,360,54,1,0,0,0,22.95,0.30,15,565,22.95
34,6032,4830,1202,8016,825,0.10292,320,344,368,72,1,0,0,0,22.95,0.28,4,565,22.95
35,6049,4835,1214,7791,604,0.07753,328,352,368,58,1,0,0,0,22.95,0.54,15,565,22.95
36,6038,4830,1208,7739,568,0.07339,328,352,368,1184,1,1,0,0,22.95,0.55,11,562,22.95
37,6049,4841,1208,8175,757,0.09260,312,328,352,496,1,0,0,0,22.95,0.28,10,562,22.95
38,6031,4824,1207,8055,699,0.08678,320,336,352,64,1,0,0,0,22.95,0.74,15,562,22.95
39,6064,4851,1213,7851,652,0.08305,320,352,392,800,1,1,0,0,22.95,0.47,10,559,22.95
40,6014,4813,1201,7799,571,0.07321,328,352,376,59,1,0,0,0,22.95,0.45,13,559,22.95
41,6007,4804,1203,7903,721,0.09123,328,352,368,61,1,0,0,0,22.95,0.51,13,559,22.95
42,6030,4824,1206,7964,731,0.09179,328,352,368,59,1,0,0,0,22.95,0.24,9,559,22.95
43,6034,4827,1207,7842,604,0.07702,320,344,360,1216,1,1,0,0,22.95,0.45,13,556,22.95
44,6041,4835,1206,7983,917,0.11487,320,352,360,62,1,0,0,0,22.95,0.61,15,556,22.95
45,6007,4806,1201,7771,699,0.08995,320,352,360,58,1,0,0,0,22.95,0.54,12,556,22.95
46,6006,4804,1202,7826,599,0.07654,320,344,360,2112,1,1,0,0,22.95,0.37,14,559,22.95
47,6025,4819,1206,8082,792,0.09800,320,336,360,45,1,0,0,0,22.95,0.59,11,559,22.95
48,6064,4856,1208,7836,561,0.07159,328,352,360,68,1,0,0,0,22.95,0.49,13,559,22.95
49,6064,4846,1218,7866,579,0.07361,328,352,376,94,1,0,0,0,22.96,0.92,18,559,22.96
50,6037,4829,1208,8036,859,0.10689,320,344,640,2880,1,1,0,0,22.95,0.23,8,562,22.95
51,6065,4852,1213,7886,554,0.07025,328,352,368,60,1,0,0,0,22.95,0.71,14,562,22.95
52,6031,4825,1206,7843,537,0.06847,328,352,368,59,1,0,0,0,22.95,0.61,14,562,22.95
53,6065,4853,1212,7885,523,0.06633,320,344,368,928,1,1,0,0,22.95,0.57,16,565,22.95
54,6016,4812,1204,7899,571,0.07229,320,336,360,736,1,0,0,0,22.95,0.64,11,565,22.95
55,6031,4826,1205,7958,700,0.08796,320,344,360,64,1,0,0,0,22.95,0.39,14,565,22.95
56,6066,4851,1215,7916,611,0.07719,320,344,360,49,1,0,0,0,22.95,0.68,11,565,22.95
57,6043,4835,1208,7888,779,0.09876,320,352,360,2176,1,1,0,0,22.95,0.30,10,562,22.95
58,6037,4829,1208,7874,610,0.07747,320,344,368,84,1,0,0,0,22.95,0.25,11,562,22.95
59,6061,4850,1211,7906,660,0.08348,320,344,368,64,1,0,0,0,22.95,0.62,16,562,22.95
60,6035,4828,1207,7888,680,0.08621,320,344,368,1888,1,1,0,0,22.95,0.41,10,558,22.95
