t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40038,36034,4004,36533,32408,0.88709,3,10,16,35,0,0,0,0,0,0,0,0,0
2,40284,36255,4029,36598,34420,0.94049,4,10,15,35,0,0,0,0,0,0,0,0,0
3,40064,36058,4006,36175,33078,0.91439,3,10,16,46,0,0,0,0,0,0,0,0,0
4,40389,36350,4039,36385,32531,0.89408,4,10,16,36,0,0,0,0,0,0,0,0,0
5,40411,36370,4041,36289,33103,0.91220,4,11,17,45,0,0,0,0,0,0,0,0,0
6,40406,36366,4040,36232,31828,0.87845,4,10,16,33,0,0,0,0,0,0,0,0,0
7,40062,36055,4007,35894,31833,0.88686,4,10,16,41,0,0,0,0,0,0,0,0,0
8,40177,36160,4017,35885,31288,0.87190,4,9,15,32,0,0,0,0,0,0,0,0,0
9,40263,36236,4027,35950,30882,0.85903,6,12,20,45,0,0,0,0,0,0,0,0,0
10,40003,36003,4000,35645,30727,0.86203,5,11,18,34,0,0,0,0,0,0,0,0,0
11,40094,36085,4009,35715,29190,0.81730,5,11,19,41,0,0,0,0,0,0,0,0,0
12,40019,36016,4003,35603,29490,0.82830,5,11,18,48,0,0,0,0,0,0,0,0,0
13,40410,36370,4040,35897,30748,0.85656,4,13,25,50,0,0,0,0,0,0,0,0,0
14,40232,36208,4024,41057,34153,0.83184,5,13,32,94,0,0,6,0,0,0,0,0,0
15,40012,36011,4001,36855,30497,0.82749,4,23,41,64,0,0,0,0,0,0,0,0,0
16,40315,36284,4031,37046,30793,0.83121,5,16,44,1504,0,0,0,0,0,0,0,0,0
17,40300,36270,4030,36967,31149,0.84262,5,16,40,68,0,0,0,0,0,0,0,0,0
18,40074,36066,4008,36635,31353,0.85582,6,14,28,132,0,0,0,0,0,0,0,0,0
19,40329,36296,4033,36862,29900,0.81113,5,13,25,60,0,0,0,0,0,0,0,0,0
20,40307,36277,4030,36908,29801,0.80744,5,12,18,45,0,0,0,0,0,0,0,0,0
21,40060,36054,4006,36729,31355,0.85369,5,13,23,52,0,0,0,0,0,0,0,0,0
22,40028,36026,4002,36555,31342,0.85739,5,12,17,45,0,0,0,0,0,0,0,0,0
23,40008,36005,4003,36479,29550,0.81006,5,13,18,40,0,0,0,0,0,0,0,0,0
24,40097,36088,4009,36503,27457,0.75218,4,12,18,28,0,0,0,0,0,0,0,0,0
25,40086,36078,4008,36406,27268,0.74900,5,13,18,32,0,0,0,0,0,0,0,0,0
26,40153,36137,4016,36470,27542,0.75520,4,12,19,32,0,0,0,0,0,0,0,0,0
27,40269,36243,4026,36289,28309,0.78010,4,12,18,37,0,0,0,0,0,0,0,0,0
28,40340,36305,4035,49917,36951,0.74025,3,11,18,2304,0,24,6,0,0,0,0,0,0
29,40298,36269,4029,36361,31369,0.86271,3,10,16,35,0,0,0,0,0,0,0,0,0
30,40018,36016,4002,36016,30899,0.85792,3,8,16,30,0,0,0,0,0,0,0,0,0
31,40011,36010,4001,36005,30630,0.85072,5,11,18,34,0,0,0,0,0,0,0,0,0
32,40130,36116,4014,35998,30805,0.85574,4,11,17,32,0,0,0,0,0,0,0,0,0
33,40017,36016,4001,35708,31499,0.88213,3,10,16,35,0,0,0,0,0,0,0,0,0
34,40000,36000,4000,35536,30800,0.86673,4,8,15,33,0,0,0,0,0,0,0,0,0
35,40395,36355,4040,35950,31185,0.86745,4,9,16,47,0,0,0,0,0,0,0,0,0
36,40409,36369,4040,35876,31142,0.86805,6,13,19,49,0,0,0,0,0,0,0,0,0
37,40164,36148,4016,35348,31215,0.88308,5,12,20,56,0,0,0,0,0,0,0,0,0
38,40211,36188,4023,35347,30800,0.87136,7,14,21,57,0,0,0,0,0,0,0,0,0
39,40248,36225,4023,35424,29603,0.83568,4,9,16,37,0,0,0,0,0,0,0,0,0
40,40008,36007,4001,35362,27117,0.76684,4,9,16,43,0,0,0,0,0,0,0,0,0
41,40080,36071,4009,35495,28016,0.78929,4,10,17,36,0,0,0,0,0,0,0,0,0
