t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6040,4834,1206,4823,1529,0.31702,328,352,368,55,0,0,0,0,229.97,18.35,47,398,229.97
2,6064,4849,1215,4837,1535,0.31735,320,352,360,58,0,0,0,0,229.97,17.84,45,398,229.97
3,6038,4835,1203,4821,1529,0.31715,336,352,368,61,0,0,0,0,229.97,20.75,46,398,229.97
4,6037,4824,1213,4809,1614,0.33562,320,352,368,58,0,0,0,0,229.97,15.80,42,398,229.97
5,6023,4819,1204,4802,1603,0.33382,328,352,360,1376,0,0,0,0,229.97,16.05,41,398,229.97
6,6059,4848,1211,4833,1569,0.32464,336,352,368,60,0,0,0,0,229.97,15.01,41,398,229.97
7,6035,4827,1208,4818,1351,0.28041,336,352,368,58,0,0,0,0,229.97,15.35,49,398,229.97
8,6063,4852,1211,4835,1155,0.23888,320,352,360,50,0,0,0,0,229.97,15.44,40,398,229.97
9,6061,4850,1211,4842,1152,0.23792,312,344,352,41,0,0,0,0,229.97,14.79,38,398,229.97
10,6037,4830,1207,4816,1234,0.25623,336,352,368,66,0,0,0,0,229.97,13.93,38,398,229.97
11,6034,4825,1209,4805,1249,0.25994,336,352,368,66,0,0,0,0,229.97,12.44,37,398,229.97
12,6047,4837,1210,4828,1266,0.26222,336,352,360,64,0,0,0,0,229.98,10.27,34,398,229.98
13,6045,4836,1209,4825,1382,0.28642,328,352,360,63,0,0,0,0,229.98,13.36,41,398,229.98
14,6069,4856,1213,4835,1352,0.27963,320,352,368,63,0,0,0,0,229.98,15.60,38,398,229.98
15,6063,4849,1214,4830,1182,0.24472,336,352,368,61,0,0,0,0,229.98,19.13,47,398,229.98
16,6054,4844,1210,4829,1044,0.21619,336,352,368,58,0,0,0,0,229.98,17.93,46,398,229.98
17,6021,4816,1205,5144,1087,0.21131,312,344,352,304,1,0,1,0,229.97,13.65,48,399,229.97
18,6033,4827,1206,6944,1243,0.17900,312,336,360,3328,1,1,0,0,229.96,12.58,52,422,229.96
19,6061,4848,1213,8010,1247,0.15568,320,328,352,64,1,0,0,0,229.96,14.89,41,422,229.96
20,6022,4819,1203,7734,1341,0.17339,328,352,368,56,1,0,0,0,229.96,12.53,42,422,229.96
21,6037,4829,1208,8090,1660,0.20519,320,344,360,832,1,0,0,0,229.95,16.84,48,422,229.95
22,6036,4832,1204,8198,1914,0.23347,320,344,360,1792,1,1,0,0,229.96,18.56,57,452,229.96
23,6063,4855,1208,7978,1900,0.23815,328,352,360,66,1,0,0,0,229.96,14.37,60,452,229.96
24,6030,4816,1214,7702,1563,0.20293,328,352,368,2048,1,1,0,0,229.96,16.06,61,455,229.96
25,6024,4820,1204,8219,2001,0.24346,328,352,368,59,1,0,0,0,229.97,14.37,54,455,229.97
26,6029,4824,1205,8427,2129,0.25264,328,352,368,56,1,0,0,0,229.97,13.60,51,455,229.97
27,6015,4811,1204,8541,1918,0.22456,320,344,360,1568,1,0,0,0,229.97,14.23,49,455,229.97
28,6017,4813,1204,8053,1438,0.17857,320,344,360,2240,1,1,0,0,229.97,12.94,51,458,229.97
29,6052,4842,1210,8907,2380,0.26721,320,344,352,1248,1,0,0,0,229.97,18.58,60,458,229.97
30,6025,4819,1206,8271,1752,0.21182,328,352,360,64,1,0,0,0,229.97,14.32,51,458,229.97
31,6063,4851,1212,8397,1598,0.19031,312,328,344,1728,1,1,0,0,229.97,10.46,44,455,229.97
32,6052,4843,1209,8205,1683,0.20512,328,352,360,1280,1,0,0,0,229.97,11.84,45,455,229.97
33,6041,4836,1205,7850,1254,0.15975,320,352,360,72,1,0,0,0,229.97,16.67,52,455,229.97
34,6021,4814,1207,8665,2092,0.24143,320,344,360,1824,1,1,0,0,229.97,13.18,53,458,229.97
35,6009,4809,1200,8104,1360,0.16782,320,352,368,1408,1,0,0,0,229.97,11.50,43,458,229.97
36,6063,4850,1213,8330,1379,0.16555,312,336,344,32,1,0,0,0,229.97,9.92,38,458,229.97
37,6030,4821,1209,8186,1682,0.20547,328,352,368,1888,1,1,0,0,229.97,10.89,41,461,229.97
38,6052,4842,1210,9263,2409,0.26007,312,328,344,2240,1,0,0,0,229.96,14.91,36,461,229.96
39,6049,4839,1210,8287,1591,0.19199,320,352,368,64,1,0,0,0,229.97,11.61,43,461,229.97
40,6037,4834,1203,8360,1483,0.17739,320,336,352,1792,1,1,0,0,229.97,15.14,45,464,229.97
41,6030,4823,1207,7978,1200,0.15041,320,352,360,70,1,0,0,0,229.97,16.36,48,464,229.97
42,6028,4819,1209,8159,1389,0.17024,320,344,360,78,1,0,0,0,229.97,13.06,59,464,229.97
43,6041,4833,1208,8512,1868,0.21945,320,344,360,1888,0,1,0,0,229.97,9.14,43,464,229.97
44,6041,4833,1208,8212,1585,0.19301,320,352,360,66,1,0,0,0,229.97,7.66,42,467,229.96
45,6033,4827,1206,8132,1534,0.18864,320,344,360,56,1,0,0,0,229.97,14.06,48,467,229.97
46,6029,4823,1206,8099,1436,0.17731,320,344,360,64,1,0,0,0,229.96,9.39,34,467,229.96
47,6016,4812,1204,7911,1433,0.18114,320,352,368,1408,1,1,0,0,229.96,7.35,48,467,229.96
48,6032,4825,1207,7889,1409,0.17860,320,352,360,64,1,0,0,0,229.97,13.24,44,467,229.97
49,6021,4817,1204,8184,1721,0.21029,320,344,360,64,1,0,0,0,229.97,19.60,47,467,229.97
50,6032,4826,1206,8084,1734,0.21450,320,344,360,1984,1,1,0,0,229.97,20.82,57,463,229.97
51,6033,4826,1207,8067,1563,0.19375,320,344,360,57,1,0,0,0,229.97,21.17,52,463,229.97
52,6028,4823,1205,8106,1673,0.20639,320,352,360,57,1,0,0,0,229.97,17.33,56,463,229.97
53,6033,4828,1205,8439,1895,0.22455,320,344,360,2624,1,1,0,0,229.97,17.30,49,462,229.97
54,6003,4800,1203,8911,2504,0.28100,320,344,360,124,1,0,0,0,229.97,23.05,56,462,229.97
55,6011,4811,1200,8053,1574,0.19546,320,344,360,64,1,0,0,0,229.97,19.47,51,462,229.97
56,6008,4810,1198,8188,1762,0.21519,320,344,360,2496,1,1,0,0,229.97,17.88,56,465,229.97
57,6033,4820,1213,8220,1708,0.20779,320,344,352,1792,1,0,0,0,229.96,14.54,51,465,229.96
58,6022,4818,1204,8159,1665,0.20407,320,352,360,98,1,0,0,0,229.96,11.38,45,465,229.96
59,6042,4835,1207,8451,2109,0.24956,320,352,368,66,1,0,0,0,229.97,12.57,43,465,229.97
60,6029,4825,1204,8203,1961,0.23906,320,344,360,1664,1,1,0,0,229.97,13.66,43,468,229.97
61,6032,4825,1207,8188,1933,0.23608,320,344,360,59,1,0,0,0,229.96,19.01,55,468,229.96
62,6036,4828,1208,8554,2380,0.27823,320,344,360,336,1,0,0,0,229.96,19.48,54,468,229.96
63,6031,4823,1208,8250,1882,0.22812,320,336,352,1824,1,1,0,0,229.97,17.10,56,471,229.97
64,6044,4836,1208,8204,1759,0.21441,320,344,376,1696,1,0,1,0,229.97,19.16,68,472,229.97
65,6035,4827,1208,8889,2368,0.26640,320,344,360,1728,1,0,0,0,229.97,13.62,48,472,229.97
66,6015,4815,1200,7901,1668,0.21111,320,344,360,3264,1,1,0,0,229.98,20.21,55,475,229.98
67,6037,4827,1210,7305,1509,0.20657,320,352,376,3072,1,1,0,0,229.98,22.54,71,481,229.98
68,6031,4827,1204,8111,1662,0.20491,320,344,360,74,1,0,0,0,229.97,20.81,58,481,229.97
69,6035,4828,1207,7929,1483,0.18703,320,344,360,1952,1,0,0,0,229.97,17.98,62,481,229.97
70,6021,4815,1206,8081,1559,0.19292,320,344,368,1952,1,1,0,0,229.97,18.84,60,489,229.97
71,6036,4830,1206,8477,1690,0.19936,320,336,360,1504,1,0,0,0,229.97,19.83,63,489,229.97
72,6051,4840,1211,8663,1896,0.21886,320,336,352,720,1,0,0,0,229.97,20.21,70,489,229.97
73,6048,4840,1208,8014,1389,0.17332,320,344,368,1728,1,1,0,0,229.97,16.17,52,488,229.97
74,6011,4808,1203,8916,2260,0.25348,320,344,360,1888,1,0,0,0,229.98,16.24,43,488,229.98
75,6008,4806,1202,8361,1810,0.21648,320,344,360,70,1,0,0,0,229.98,19.66,48,488,229.98
76,6043,4833,1210,7987,1440,0.18029,320,344,360,2176,1,1,0,0,229.98,15.81,48,490,229.98
77,6049,4844,1205,8453,2085,0.24666,320,344,360,66,1,0,0,0,229.97,18.32,61,490,229.97
78,6014,4809,1205,8349,1900,0.22757,320,336,352,63,1,0,0,0,229.97,19.08,70,490,229.97
79,6065,4849,1216,8649,2291,0.26489,320,344,360,1888,1,1,0,0,229.97,18.93,76,489,229.97
80,6018,4818,1200,8759,2291,0.26156,320,344,352,168,1,0,0,0,229.97,14.12,81,489,229.97
81,6031,4822,1209,8358,1980,0.23690,320,352,360,1760,1,0,0,0,229.97,13.05,67,489,229.97
82,6065,4853,1212,8781,2421,0.27571,320,352,360,2496,1,1,0,0,229.97,14.58,62,492,229.97
83,6043,4836,1207,8466,2124,0.25089,320,344,360,56,1,0,0,0,229.97,15.21,56,492,229.97
84,6062,4848,1214,7994,1650,0.20640,320,352,360,72,1,0,0,0,229.97,15.31,53,492,229.97
85,6028,4821,1207,7968,1645,0.20645,320,344,360,104,1,0,0,0,229.96,20.45,57,492,229.96
86,6028,4823,1205,7796,1506,0.19318,320,352,360,2368,1,1,0,0,229.97,19.23,62,495,229.97
87,6037,4829,1208,8718,2365,0.27128,320,344,360,992,1,0,0,0,229.97,15.20,57,495,229.97
88,6052,4842,1210,8345,1881,0.22540,320,336,352,59,1,0,0,0,229.97,14.92,51,495,229.97
89,6033,4827,1206,8439,2151,0.25489,320,352,360,1696,1,1,0,0,229.97,14.40,45,498,229.97
90,6066,4852,1214,8446,2068,0.24485,320,344,360,55,1,0,0,0,229.97,12.64,40,498,229.97
91,6047,4838,1209,7847,1310,0.16694,320,352,360,63,1,0,0,0,229.97,18.94,41,498,229.97
92,6007,4807,1200,8365,1911,0.22845,320,344,352,2816,1,1,0,0,229.97,16.18,41,497,229.97
93,6030,4825,1205,9498,2935,0.30901,320,344,360,752,1,0,0,0,229.96,19.13,46,497,229.96
94,6045,4835,1210,8402,1844,0.21947,320,344,352,1472,1,1,0,0,229.98,20.03,53,496,229.97
95,6034,4828,1206,9109,2432,0.26699,320,336,352,880,1,0,0,0,229.97,16.51,50,496,229.97
96,6007,4804,1203,7879,1321,0.16766,320,344,360,63,1,0,0,0,229.97,14.10,46,496,229.97
97,6020,4817,1203,9361,2900,0.30980,320,344,360,2560,1,1,0,0,229.97,8.41,47,499,229.97
98,6065,4850,1215,8169,1500,0.18362,320,344,360,164,1,0,0,0,229.97,8.48,37,499,229.97
99,6019,4815,1204,8002,1475,0.18433,320,344,360,1152,1,0,0,0,229.97,10.16,35,499,229.97
100,6038,4832,1206,8727,2475,0.28360,320,352,360,1824,1,1,0,0,229.97,9.55,39,502,229.97
101,6045,4835,1210,8178,1869,0.22854,320,352,360,1312,1,0,0,0,229.97,11.73,46,502,229.97
102,6026,4820,1206,8047,1684,0.20927,320,344,360,78,1,0,0,0,229.97,17.10,45,502,229.97
103,6034,4828,1206,8055,1627,0.20199,320,344,360,2048,1,1,0,0,229.96,14.25,53,504,229.96
104,6067,4854,1213,8328,1705,0.20473,320,344,360,66,1,0,0,0,229.96,16.88,63,504,229.96
105,6067,4855,1212,8610,2069,0.24030,320,344,360,848,1,0,0,0,229.97,22.56,61,504,229.97
106,6038,4828,1210,7944,1634,0.20569,328,352,368,68,1,0,0,0,229.97,17.02,50,504,229.97
107,6005,4806,1199,8130,1991,0.24490,320,352,360,1984,1,1,0,0,229.97,17.70,45,507,229.97
108,6028,4820,1208,7980,1853,0.23221,320,344,360,84,1,0,0,0,229.97,26.65,57,507,229.97
109,6034,4827,1207,8174,2017,0.24676,320,344,360,74,1,0,0,0,229.97,21.68,53,507,229.97
110,6024,4820,1204,9257,3316,0.35822,320,336,352,2176,1,1,0,0,229.97,19.39,54,510,229.97
111,6035,4832,1203,8077,2033,0.25170,320,344,368,2048,1,0,1,0,229.97,27.07,62,511,229.97
112,6012,4806,1206,8347,2143,0.25674,320,344,368,84,1,0,0,0,229.97,24.33,71,511,229.97
113,6035,4831,1204,7960,1396,0.17538,320,344,376,2048,1,1,0,0,229.97,23.87,72,514,229.97
114,6031,4821,1210,7425,1422,0.19152,320,344,376,3072,1,1,0,0,229.97,21.48,74,522,229.97
115,6043,4835,1208,7775,1369,0.17608,320,352,384,3008,1,0,0,0,229.98,20.72,72,522,229.98
116,6037,4831,1206,7840,1322,0.16862,320,352,360,55,1,0,0,0,229.97,21.07,57,522,229.97
117,6032,4827,1205,7922,1357,0.17130,320,344,368,88,1,0,0,0,229.98,18.21,62,522,229.98
118,6029,4820,1209,8040,1583,0.19689,320,352,368,1248,1,1,0,0,229.97,18.68,77,528,229.97
119,6022,4818,1204,7779,1222,0.15709,320,352,360,62,1,0,0,0,229.97,16.58,67,528,229.97
120,6033,4826,1207,7877,1202,0.15260,320,344,360,156,1,0,0,0,229.97,13.21,62,528,229.97
121,6035,4829,1206,8266,1590,0.19235,320,344,360,2432,1,1,0,0,229.97,14.42,65,529,229.97
122,6029,4822,1207,8779,2039,0.23226,320,344,368,1888,1,0,0,0,229.97,13.57,57,529,229.97
123,6044,4835,1209,8115,1438,0.17720,320,352,368,1024,1,0,0,0,229.97,12.80,48,529,229.97
124,6030,4825,1205,8070,1541,0.19095,320,344,360,2112,1,1,0,0,229.98,14.48,51,528,229.98
125,6035,4831,1204,8168,1577,0.19307,320,344,360,50,1,0,0,0,229.98,14.60,72,528,229.98
126,6019,4815,1204,7820,1353,0.17302,328,352,368,70,1,0,0,0,229.97,13.84,80,528,229.97
127,6037,4830,1207,8515,2098,0.24639,320,352,368,2112,1,1,0,0,229.97,14.56,82,528,229.97
128,6050,4837,1213,8647,1980,0.22898,320,336,352,1888,1,0,0,0,229.98,11.59,75,528,229.98
129,6062,4851,1211,8128,1327,0.16326,320,344,400,1696,1,0,0,0,229.97,15.96,76,528,229.97
130,6040,4830,1210,8747,2098,0.23985,320,352,368,1472,1,1,0,0,229.97,12.85,71,531,229.97
131,6041,4833,1208,8192,1472,0.17969,320,344,368,960,1,0,0,0,229.97,11.99,59,531,229.97
132,6063,4849,1214,7966,1290,0.16194,320,344,360,42,1,0,0,0,229.97,16.05,58,531,229.97
133,6028,4824,1204,8010,1448,0.18077,320,352,360,2240,1,1,0,0,229.96,14.77,47,534,229.96
134,6012,4811,1201,8066,1633,0.20245,320,352,360,256,1,0,0,0,229.97,15.98,60,534,229.97
135,6006,4802,1204,7808,1176,0.15061,320,344,368,59,1,0,0,0,229.97,20.68,66,534,229.97
136,6032,4827,1205,8281,1597,0.19285,320,352,368,2368,1,1,0,0,229.97,18.34,73,532,229.97
137,6036,4833,1203,8395,1584,0.18868,320,352,360,68,1,0,0,0,229.97,14.35,68,532,229.97
138,6034,4827,1207,8574,1709,0.19932,320,336,352,912,1,0,0,0,229.97,15.71,67,532,229.97
139,6064,4847,1217,7856,1087,0.13837,320,352,368,1568,1,1,0,0,229.97,17.45,46,535,229.97
140,6015,4815,1200,7811,1209,0.15478,320,352,360,328,1,0,0,0,229.97,17.56,49,535,229.97
141,6022,4814,1208,8286,1740,0.20999,320,352,360,70,1,0,0,0,229.97,15.40,59,535,229.97
142,6034,4828,1206,8294,1847,0.22269,320,344,360,2688,1,1,0,0,229.97,18.21,67,538,229.97
143,6029,4823,1206,7959,1469,0.18457,320,344,376,136,1,0,0,0,229.97,15.16,52,538,229.97
144,6031,4829,1202,8187,1449,0.17699,320,344,360,60,1,0,0,0,229.97,14.29,51,538,229.97
145,6031,4821,1210,7786,1122,0.14410,328,352,368,84,1,0,0,0,229.97,12.61,45,538,229.97
146,6008,4809,1199,8236,1735,0.21066,320,352,360,2048,1,1,0,0,229.98,13.33,48,541,229.97
147,6021,4814,1207,8336,1921,0.23045,320,344,360,1856,1,0,0,0,229.97,14.05,48,541,229.97
148,6064,4861,1203,8117,1785,0.21991,320,344,360,70,1,0,0,0,229.97,12.09,57,541,229.97
149,6039,4821,1218,8284,1942,0.23443,320,344,360,1984,1,1,0,0,229.97,14.82,46,544,229.97
150,6035,4828,1207,7954,1546,0.19437,320,352,368,66,1,0,0,0,229.97,18.22,56,544,229.97
