t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8011,6512,1499,6444,1064,0.16511,264,288,304,36,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,919,0,135196,919
2,8007,6504,1503,6424,1109,0.17263,264,272,288,25,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,919,0,135196,919
3,8046,6537,1509,6450,1101,0.17070,264,272,288,29,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,919,0,135196,919
4,8046,6537,1509,6457,1079,0.16711,264,272,288,25,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,919,0,135196,919
5,8008,6506,1502,6414,1092,0.17025,264,288,296,34,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,919,0,135196,919
6,8001,6503,1498,6433,1091,0.16959,264,272,280,23,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,919,0,135196,919
7,8007,6506,1501,6432,1063,0.16527,264,272,280,20,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,919,0,135196,919
8,8007,6504,1503,6409,1056,0.16477,264,272,288,74,0,0,1,0,63.95,6.19,1,87,63.95,0,135196,919,0,136765,919
9,8043,6534,1509,9263,3167,0.34190,264,272,288,3072,1,1,0,0,63.96,3.09,1,97,63.96,4315,136765,2488,0,139120,2603
10,8027,6522,1505,8862,1894,0.21372,264,272,288,28,1,0,0,0,63.97,11.99,3,97,63.97,0,137176,2488,0,141397,2767
11,8023,6519,1504,8871,1442,0.16255,264,280,328,31,1,0,0,0,63.97,15.97,5,97,63.97,0,139142,2579,0,143443,2793
12,8005,6506,1499,8638,1245,0.14413,264,280,312,47,1,0,0,0,63.97,15.97,4,97,63.97,0,141323,2714,0,145489,2793
13,8007,6505,1502,8645,1168,0.13511,264,272,304,328,1,0,0,0,63.97,15.98,5,97,63.97,0,143413,2760,0,147535,2793
14,8027,6521,1506,8672,1159,0.13365,264,280,304,128,1,1,0,0,56.56,0.68,6,100,56.57,1005,145391,2791,0,149412,2836
15,8002,6501,1501,8364,1214,0.14515,264,280,304,44,1,0,0,0,63.97,7.99,2,100,63.97,0,147108,2792,0,151458,3131
16,8008,6508,1500,8511,1192,0.14005,264,280,408,51,1,0,0,0,63.97,15.98,4,100,63.97,0,149046,2840,0,153504,3208
17,8006,6504,1502,8536,1048,0.12277,264,272,296,23,1,0,0,0,63.97,15.73,5,100,63.97,0,151326,3081,0,155478,3208
18,8006,6505,1501,8621,1055,0.12238,264,272,304,25,1,0,0,0,63.97,15.34,5,100,63.97,0,153407,3181,0,157360,3208
19,8005,6504,1501,8595,1019,0.11856,264,272,296,37,1,0,0,0,63.97,15.20,5,100,63.97,0,155348,3199,0,159246,3208
20,8004,6503,1501,8439,1141,0.13521,264,272,296,160,1,1,0,0,63.97,3.34,5,103,63.96,900,156947,3206,0,161262,3283
21,8029,6525,1504,8606,1250,0.14525,264,272,288,24,1,0,0,0,63.97,10.81,3,103,63.97,0,159151,3207,0,163262,3397
22,8006,6503,1503,8607,1078,0.12525,264,272,296,23,1,0,0,0,63.96,15.25,5,103,63.96,0,161149,3279,0,165184,3412
23,8007,6506,1501,8598,1040,0.12096,264,272,296,27,1,0,0,0,63.96,15.08,5,103,63.96,0,163143,3388,0,167026,3412
24,8037,6530,1507,8636,971,0.11244,264,280,304,2016,1,0,0,0,63.96,14.92,5,103,63.96,0,165040,3407,0,168864,3412
25,8004,6503,1501,8276,1022,0.12349,264,272,296,59,1,1,0,0,62.17,0.09,6,100,62.19,1051,166850,3410,0,171019,3432
26,8007,6506,1501,8446,1219,0.14433,264,272,296,27,1,0,0,0,63.96,8.36,4,100,63.96,0,168868,3412,0,173065,3566
