t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
1,8029,6524,1505,0,0,0.00000,2,3,20,68,0,0,0,0,0.01,0.01,2,86,0.01,0,0,0,0
2,8013,6509,1504,0,0,0.00000,2,3,20,68,0,0,0,0,0.01,0.01,2,86,0.01,0,0,0,0
3,8044,6536,1508,0,0,0.00000,2,3,17,74,0,0,0,0,0.01,0.01,2,86,0.01,0,0,0,0
4,8022,6524,1498,0,0,0.00000,2,3,18,74,0,0,0,0,0.01,0.01,2,86,0.01,0,0,0,0
5,8021,6511,1510,0,0,0.00000,2,3,14,74,0,0,0,0,0.01,0.01,2,86,0.01,0,0,0,0
6,8085,6569,1516,0,0,0.00000,2,3,10,68,0,0,0,0,0.01,0.01,2,86,0.01,0,0,0,0
7,8013,6516,1497,0,0,0.00000,1,3,15,61,0,0,0,0,0.01,0.01,2,86,0.01,0,0,0,0
8,8019,6511,1508,0,0,0.00000,1,3,17,84,0,0,1,0,0.01,0.01,2,87,0.01,0,0,0,0
9,8012,6510,1502,0,0,0.00000,1,2,16,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
10,8041,6535,1506,0,0,0.00000,1,2,16,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
11,8034,6525,1509,0,0,0.00000,1,2,16,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
12,8014,6511,1503,0,0,0.00000,1,2,11,64,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
13,8025,6521,1504,0,0,0.00000,1,2,15,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
14,8085,6570,1515,0,0,0.00000,1,2,17,64,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
15,8030,6526,1504,0,0,0.00000,1,2,12,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
16,8006,6501,1505,0,0,0.00000,1,2,18,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
17,8010,6516,1494,0,0,0.00000,1,2,14,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
18,8013,6504,1509,0,0,0.00000,1,2,18,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
19,8076,6561,1515,0,0,0.00000,1,3,17,70,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
20,8015,6512,1503,0,0,0.00000,1,3,16,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
21,8009,6508,1501,0,0,0.00000,1,2,9,64,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
22,8015,6514,1501,0,0,0.00000,1,3,19,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
23,8060,6548,1512,0,0,0.00000,1,3,17,70,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
24,8014,6510,1504,0,0,0.00000,1,3,16,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
25,8016,6513,1503,0,0,0.00000,1,3,18,72,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
26,8013,6511,1502,0,0,0.00000,1,3,16,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
27,8055,6544,1511,0,0,0.00000,1,3,16,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
28,8019,6516,1503,0,0,0.00000,1,3,15,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
29,8005,6504,1501,0,0,0.00000,1,3,14,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
30,8005,6504,1501,0,0,0.00000,1,3,18,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
31,8005,6504,1501,0,0,0.00000,1,3,18,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
32,8010,6511,1499,0,0,0.00000,1,2,15,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
33,8014,6509,1505,0,0,0.00000,1,3,16,76,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
34,8032,6528,1504,0,0,0.00000,1,3,17,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
35,8057,6546,1511,0,0,0.00000,1,3,16,64,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
36,8006,6502,1504,0,0,0.00000,1,2,15,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
37,8015,6513,1502,0,0,0.00000,1,2,14,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
38,8011,6508,1503,0,0,0.00000,1,3,16,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
39,8011,6512,1499,0,0,0.00000,1,3,18,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
40,8011,6507,1504,0,0,0.00000,1,3,19,64,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
41,8010,6508,1502,0,0,0.00000,1,3,19,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
42,8010,6508,1502,0,0,0.00000,1,3,17,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
43,8012,6510,1502,0,0,0.00000,2,3,20,66,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
44,8011,6509,1502,0,0,0.00000,1,3,13,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
45,8074,6560,1514,0,0,0.00000,1,3,16,68,0,0,0,0,0.01,0.01,2,87,0.01,0,0,0,0
46,8083,6568,1515,0,0,0.00000,1,2,12,92,0,0,1,0,0.01,0.01,2,88,0.01,0,0,0,0
47,8048,6538,1510,0,0,0.00000,1,2,17,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
48,8011,6509,1502,0,0,0.00000,1,2,18,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
49,8068,6555,1513,0,0,0.00000,2,3,17,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
50,8061,6553,1508,0,0,0.00000,2,3,11,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
51,8046,6534,1512,0,0,0.00000,2,3,17,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
52,8024,6522,1502,0,0,0.00000,2,3,19,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
53,8053,6542,1511,0,0,0.00000,1,3,12,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
54,8021,6516,1505,0,0,0.00000,2,3,17,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
55,8010,6508,1502,0,0,0.00000,2,3,18,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
56,8067,6556,1511,0,0,0.00000,2,3,16,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
57,8011,6507,1504,0,0,0.00000,2,3,14,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
58,8012,6510,1502,0,0,0.00000,2,3,19,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
59,8013,6510,1503,0,0,0.00000,2,3,18,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
60,8056,6550,1506,0,0,0.00000,2,3,17,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
61,8006,6501,1505,0,0,0.00000,1,3,10,64,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
62,8088,6572,1516,0,0,0.00000,2,3,19,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
63,8086,6569,1517,0,0,0.00000,2,3,12,76,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
64,8013,6511,1502,0,0,0.00000,2,3,19,78,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
65,8012,6509,1503,0,0,0.00000,2,3,16,74,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
66,8089,6577,1512,0,0,0.00000,2,3,17,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
67,8009,6505,1504,0,0,0.00000,2,3,16,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
68,8014,6510,1504,0,0,0.00000,2,3,17,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
69,8013,6511,1502,0,0,0.00000,2,3,21,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
70,8027,6521,1506,0,0,0.00000,2,3,10,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
71,8046,6541,1505,0,0,0.00000,2,3,18,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
72,8022,6516,1506,0,0,0.00000,2,3,17,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
73,8056,6545,1511,0,0,0.00000,2,3,20,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
74,8090,6572,1518,0,0,0.00000,2,3,16,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
75,8075,6562,1513,0,0,0.00000,2,3,17,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
76,8073,6558,1515,0,0,0.00000,2,3,14,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
77,8009,6509,1500,0,0,0.00000,1,3,15,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
78,8032,6527,1505,0,0,0.00000,1,2,5,46,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
79,8077,6561,1516,0,0,0.00000,2,3,19,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
80,8089,6572,1517,0,0,0.00000,2,3,14,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
81,8091,6574,1517,0,0,0.00000,2,3,15,68,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
82,8011,6508,1503,0,0,0.00000,2,3,18,66,0,0,0,0,0.01,0.01,2,88,0.01,0,0,0,0
83,8010,6511,1499,0,0,0.00000,1,3,13,74,0,0,1,0,0.01,0.01,2,89,0.01,0,0,0,0
84,8090,6570,1520,0,0,0.00000,1,2,15,66,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
85,8084,6568,1516,0,0,0.00000,1,2,14,66,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
86,8013,6511,1502,0,0,0.00000,1,2,12,66,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
87,8075,6563,1512,0,0,0.00000,1,2,15,68,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
88,8019,6514,1505,0,0,0.00000,1,2,16,68,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
89,8010,6508,1502,0,0,0.00000,1,2,4,58,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
90,8077,6563,1514,0,0,0.00000,1,2,3,64,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
91,8035,6530,1505,0,0,0.00000,1,2,15,66,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
92,8088,6569,1519,0,0,0.00000,1,2,15,68,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
93,8088,6572,1516,0,0,0.00000,1,2,11,82,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
94,8035,6530,1505,0,0,0.00000,1,2,16,64,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
95,8010,6506,1504,0,0,0.00000,1,1,3,23,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
96,8012,6511,1501,0,0,0.00000,1,1,3,25,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
97,8023,6519,1504,0,0,0.00000,1,1,2,22,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
98,8006,6503,1503,0,0,0.00000,1,1,3,24,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
99,8069,6556,1513,0,0,0.00000,1,1,3,22,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
100,8004,6504,1500,0,0,0.00000,1,1,3,24,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
101,8047,6539,1508,0,0,0.00000,1,1,3,25,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
102,8004,6502,1502,0,0,0.00000,1,1,2,22,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
103,8007,6507,1500,0,0,0.00000,1,1,3,24,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
104,8005,6503,1502,0,0,0.00000,1,1,3,23,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
105,8007,6507,1500,0,0,0.00000,1,3,7,64,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
106,8072,6558,1514,0,0,0.00000,2,3,18,70,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
107,8024,6519,1505,0,0,0.00000,1,3,16,70,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
108,8022,6518,1504,0,0,0.00000,1,3,14,68,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
109,8038,6535,1503,0,0,0.00000,1,3,16,68,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
110,8053,6539,1514,0,0,0.00000,1,3,18,68,0,0,0,0,0.01,0.01,2,89,0.01,0,0,0,0
