t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6026,4818,1208,4803,1530,0.31855,312,328,344,25,0,0,0,0,229.97,18.04,43,387,229.97
2,6034,4832,1202,4815,1498,0.31111,312,328,344,25,0,0,0,0,229.97,16.16,38,387,229.97
3,6018,4809,1209,4786,1579,0.32992,312,328,344,26,0,0,0,0,229.97,19.51,38,387,229.97
4,6048,4839,1209,4820,1616,0.33527,312,328,352,33,0,0,0,0,229.98,15.36,39,387,229.98
5,6034,4830,1204,4807,1627,0.33846,312,328,344,25,0,0,0,0,229.98,16.71,37,387,229.98
6,6037,4826,1211,4805,1468,0.30552,312,328,352,23,0,0,0,0,229.98,16.37,39,387,229.98
7,6030,4826,1204,4812,1338,0.27805,312,328,344,32,0,0,0,0,229.97,15.55,44,387,229.97
8,6029,4821,1208,4804,1126,0.23439,320,328,352,27,0,0,0,0,229.98,14.24,40,387,229.98
9,6024,4821,1203,4802,1122,0.23365,312,328,344,28,0,0,0,0,229.98,13.59,36,387,229.98
10,6026,4819,1207,4807,1247,0.25941,312,328,344,23,0,0,0,0,229.97,13.31,36,387,229.97
11,6033,4830,1203,4811,1271,0.26419,312,328,344,25,0,0,0,0,229.97,11.51,34,387,229.97
12,6029,4819,1210,4797,1210,0.25224,320,328,352,28,0,0,0,0,229.98,9.78,26,387,229.98
13,6029,4827,1202,4799,1344,0.28006,312,328,352,24,0,0,0,0,229.97,13.05,38,387,229.97
14,6032,4825,1207,4805,1321,0.27492,312,328,352,30,0,0,0,0,229.97,14.12,38,387,229.97
15,6026,4819,1207,4801,1212,0.25245,312,328,352,28,0,0,0,0,229.97,19.68,50,387,229.97
16,6029,4827,1202,4819,1040,0.21581,320,328,352,26,0,0,0,0,229.97,20.08,48,387,229.97
17,6038,4832,1206,4972,1141,0.22949,320,336,352,128,1,0,1,0,229.98,13.64,46,388,229.98
18,6022,4812,1210,6923,1248,0.18027,312,328,352,3456,1,1,0,0,229.97,13.63,57,410,229.97
19,6020,4817,1203,7985,1234,0.15454,312,336,352,124,1,0,0,0,229.97,16.08,54,410,229.97
20,6033,4827,1206,7981,1275,0.15975,320,336,352,1888,1,0,0,0,229.96,11.82,38,410,229.96
21,6007,4804,1203,8340,1776,0.21295,320,336,352,280,1,0,0,0,229.96,17.97,45,410,229.96
22,6042,4833,1209,8119,1660,0.20446,312,336,352,2752,1,1,0,0,229.96,18.47,48,440,229.96
23,6035,4832,1203,8097,1800,0.22230,312,336,352,80,1,0,0,0,229.97,14.16,51,440,229.97
24,6032,4823,1209,8212,1798,0.21895,312,336,392,2016,1,1,0,0,229.97,16.06,56,442,229.97
25,6017,4812,1205,8304,1749,0.21062,320,336,352,102,1,0,0,0,229.97,15.22,55,442,229.97
26,6034,4828,1206,8614,2044,0.23729,312,336,352,204,1,0,0,0,229.97,13.40,48,442,229.97
27,6035,4828,1207,8093,1281,0.15828,312,336,352,1632,1,1,0,0,229.97,13.27,41,445,229.97
28,6025,4819,1206,8585,1852,0.21573,312,336,352,944,1,0,0,0,229.97,12.19,43,445,229.97
29,6031,4825,1206,8225,1447,0.17593,320,336,352,64,1,0,0,0,229.97,18.77,49,445,229.97
30,6033,4829,1204,8406,1704,0.20271,312,328,344,640,1,1,0,0,229.97,15.66,47,448,229.96
31,6034,4826,1208,8846,2148,0.24282,312,328,336,304,1,0,0,0,229.96,10.89,42,448,229.96
32,6033,4832,1201,8762,1926,0.21981,312,328,344,98,1,0,0,0,229.97,12.84,47,448,229.97
33,6033,4821,1212,8076,1364,0.16890,312,328,344,2112,1,1,0,0,229.97,17.44,47,447,229.97
