t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,8028,6522,1506,6300,5496,0.87238,5,264,272,25,0,0,0,0,63.96,5.06,9,86,63.96
2,8005,6504,1501,6325,5554,0.87810,5,264,272,21,0,0,0,0,63.96,5.32,10,86,63.96
3,8015,6513,1502,6367,5601,0.87969,5,264,272,24,0,0,0,0,63.96,5.94,10,86,63.96
4,8019,6514,1505,6355,5485,0.86310,4,264,272,20,0,0,0,0,63.96,6.63,12,86,63.96
5,8022,6519,1503,6359,5695,0.89558,5,264,272,22,0,0,0,0,63.96,5.53,10,86,63.96
6,8015,6513,1502,6277,5641,0.89868,5,264,272,23,0,0,0,0,63.96,7.55,16,86,63.96
7,8018,6514,1504,6307,5456,0.86507,5,264,272,31,0,0,0,0,63.96,6.34,12,86,63.96
8,8023,6520,1503,7496,5630,0.75107,4,264,272,2496,1,0,1,0,63.97,5.06,11,87,63.97
9,8020,6516,1504,10306,6387,0.61974,4,264,272,2048,1,1,0,0,63.96,6.05,13,97,63.96
10,8002,6502,1500,10400,6409,0.61625,4,264,272,40,1,0,0,0,63.96,4.63,11,97,63.96
11,8048,6537,1511,10844,6625,0.61094,4,264,272,2752,1,1,0,0,57.65,5.29,12,94,57.65
12,8022,6520,1502,10644,6292,0.59113,5,264,272,168,1,0,0,0,61.14,3.94,10,94,61.14
13,8017,6517,1500,10958,6719,0.61316,5,264,272,3072,1,0,0,0,63.60,3.81,10,94,63.60
14,8024,6515,1509,10685,6604,0.61806,4,264,272,2688,1,1,0,0,56.53,3.99,11,97,56.53
15,8010,6512,1498,10506,6047,0.57558,4,264,272,2112,1,0,0,0,59.45,2.79,8,97,59.46
16,8020,6512,1508,10340,6010,0.58124,5,264,272,216,1,0,0,0,62.72,2.54,6,97,62.72
17,8024,6521,1503,10867,6493,0.59750,5,264,272,2496,1,1,0,0,60.44,5.13,10,100,60.44
18,8022,6516,1506,11126,6767,0.60821,5,264,272,1760,1,0,0,0,63.46,4.21,9,100,63.46
19,8023,6523,1500,10684,6147,0.57535,4,264,272,2304,1,1,0,0,56.27,8.20,12,103,56.27
20,8022,6514,1508,10823,6578,0.60778,4,264,272,272,1,0,0,0,59.79,6.68,12,103,59.79
21,8037,6530,1507,9921,6277,0.63270,4,264,272,37,1,0,0,0,62.52,6.66,11,103,62.52
22,8022,6518,1504,10962,6831,0.62315,4,256,264,3008,1,1,0,0,56.27,5.21,13,106,56.27
23,8023,6521,1502,10782,6568,0.60916,4,264,264,92,1,0,0,0,59.14,7.62,16,106,59.14
24,8026,6518,1508,10628,6219,0.58515,5,264,272,2816,1,1,0,0,53.20,7.39,16,109,53.20
25,8007,6508,1499,11522,7219,0.62654,4,264,272,1408,1,0,0,0,57.07,9.11,17,109,57.07
26,8016,6512,1504,10883,6382,0.58642,4,256,264,2048,1,0,0,0,60.16,8.59,16,109,60.16
27,8018,6514,1504,10909,6458,0.59199,3,264,264,2368,1,1,0,0,51.31,7.07,13,112,51.31
28,8009,6507,1502,11445,7283,0.63635,3,256,264,1408,1,0,0,0,53.69,5.15,13,112,53.69
29,8008,6506,1502,10846,6668,0.61479,3,256,264,2688,1,1,0,0,47.06,4.78,12,108,47.06
30,8042,6534,1508,10303,6306,0.61205,4,256,264,256,1,0,0,0,48.96,4.53,11,108,48.96
31,8004,6504,1500,11733,7523,0.64118,4,264,272,2880,1,1,0,0,40.34,4.78,13,111,40.34
32,8021,6518,1503,11120,6625,0.59577,3,264,272,1216,1,0,0,0,43.98,4.76,14,111,43.98
33,8003,6502,1501,11331,7086,0.62536,4,264,272,1824,1,0,0,0,46.78,2.46,13,111,46.78
34,8016,6512,1504,6551,5402,0.82461,4,264,272,25,0,1,0,0,38.97,2.28,10,113,38.97
35,8003,6502,1501,6362,5600,0.88023,4,264,272,19,0,0,0,0,41.95,3.94,11,113,41.96
36,8023,6521,1502,6358,5435,0.85483,4,264,264,18,0,0,0,0,45.56,3.97,13,113,45.56
37,8010,6509,1501,6327,5590,0.88352,4,264,264,21,0,0,0,0,48.43,3.94,11,113,48.44
38,8004,6503,1501,6309,5693,0.90236,5,264,264,21,0,0,0,0,50.84,6.59,16,113,50.84
39,8032,6524,1508,6277,5588,0.89023,5,264,272,22,0,0,0,0,53.53,6.36,16,113,53.53
40,8021,6517,1504,6236,5633,0.90330,4,264,272,21,0,0,0,0,55.89,5.07,14,113,55.89
41,8038,6530,1508,6212,5684,0.91500,4,264,264,19,0,0,0,0,57.95,5.55,15,113,57.95
42,8024,6521,1503,6204,5625,0.90667,4,256,264,23,0,0,0,0,60.21,8.01,18,113,60.21
43,8020,6516,1504,6219,5535,0.89001,4,256,264,20,0,0,0,0,62.75,11.33,22,113,62.75
44,8015,6512,1503,6216,5658,0.91023,4,264,264,19,0,0,0,0,63.77,10.29,21,113,63.77
45,8022,6520,1502,6177,5763,0.93298,4,264,264,19,0,0,0,0,63.95,11.45,23,113,63.95
46,8013,6508,1505,8918,5963,0.66865,4,264,264,2688,1,1,1,0,63.93,11.86,29,123,63.93
47,8018,6514,1504,10456,6327,0.60511,4,264,272,216,1,0,0,0,63.95,9.34,21,123,63.95
48,8022,6522,1500,10467,6231,0.59530,4,264,272,2688,1,0,0,0,63.96,6.06,17,123,63.96
49,8030,6521,1509,10569,6133,0.58028,4,264,272,2304,1,1,0,0,59.36,8.40,18,122,59.36
50,8015,6512,1503,10523,6391,0.60734,4,264,272,168,1,0,0,0,61.93,9.32,20,122,61.93
51,8019,6515,1504,10518,6099,0.57986,4,264,272,59,1,0,0,0,63.84,7.02,14,122,63.84
52,8012,6512,1500,10472,6256,0.59740,4,264,272,2560,1,1,0,0,62.09,8.69,18,121,62.09
53,8016,6511,1505,10868,6888,0.63379,4,264,264,1664,1,0,0,0,63.78,9.07,17,121,63.78
54,8026,6521,1505,10310,6411,0.62182,4,264,264,2624,1,1,0,0,57.95,9.51,19,120,57.95
55,8034,6528,1506,10852,6531,0.60182,4,264,272,344,1,0,0,0,61.26,10.35,19,120,61.26
56,8022,6519,1503,10550,6226,0.59014,4,264,272,3584,1,1,0,0,56.12,10.23,21,119,56.12
57,8020,6515,1505,10825,6291,0.58115,4,264,272,432,1,0,0,0,59.30,11.08,20,119,59.30
58,8020,6517,1503,10813,6698,0.61944,4,256,264,58,1,0,0,0,61.73,9.75,17,119,61.73
59,8006,6505,1501,10766,6726,0.62474,4,264,272,2560,1,1,0,0,56.93,9.74,19,119,56.93
60,8014,6515,1499,10673,6229,0.58362,4,264,272,376,1,0,0,0,59.75,9.58,20,119,59.75
61,8010,6504,1506,10771,6680,0.62018,4,256,264,2880,1,1,0,0,53.90,9.44,15,118,53.90
62,8014,6511,1503,10618,6601,0.62168,4,264,264,224,1,0,0,0,56.50,11.17,16,118,56.50
63,8027,6522,1505,11098,6616,0.59614,4,264,272,120,1,0,0,0,59.58,11.00,17,118,59.58
64,8019,6519,1500,10693,6287,0.58795,4,264,272,3200,1,1,0,0,55.46,8.92,14,117,55.46
65,8003,6498,1505,10554,6982,0.66155,4,264,264,288,1,0,0,0,57.67,9.94,16,117,57.67
66,8041,6536,1505,10706,6249,0.58369,4,264,272,2304,1,1,0,0,50.93,7.58,13,116,50.93
67,8024,6519,1505,11116,6764,0.60849,4,264,272,2624,1,0,0,0,54.09,7.61,14,116,54.09
68,8025,6522,1503,10713,6508,0.60749,4,264,272,2304,1,1,0,0,48.72,7.24,14,114,48.72
69,8025,6519,1506,11224,6852,0.61048,4,264,272,1984,1,0,0,0,51.95,5.30,10,114,51.95
70,8014,6511,1503,8810,6239,0.70817,4,264,264,2688,0,1,0,0,44.33,7.97,17,113,44.33
71,8021,6516,1505,10162,6001,0.59053,4,264,272,47,1,0,0,0,47.30,4.56,13,113,47.30
72,8017,6514,1503,11248,6809,0.60535,4,264,272,2240,1,0,0,0,51.17,3.69,10,113,51.18
73,8024,6520,1504,7749,5629,0.72642,5,264,280,560,0,1,0,0,46.11,4.88,13,112,46.11
74,8025,6522,1503,6304,5762,0.91402,4,256,264,24,0,0,0,0,48.23,5.65,13,112,48.23
75,8021,6515,1506,6241,5529,0.88592,4,256,264,17,0,0,0,0,51.01,4.81,11,112,51.01
76,8022,6521,1501,6231,5642,0.90547,4,256,264,24,0,0,0,0,53.31,6.16,13,112,53.31
77,8023,6516,1507,6260,5662,0.90447,4,264,272,20,0,0,0,0,55.65,6.04,11,112,55.65
78,8010,6508,1502,6255,5610,0.89688,5,264,272,23,0,0,0,0,58.17,8.78,15,112,58.17
79,8040,6533,1507,6299,5543,0.87998,5,264,272,21,0,0,0,0,61.10,9.74,18,112,61.10
80,8023,6517,1506,6332,5296,0.83639,4,264,272,18,0,0,0,0,63.59,8.01,15,112,63.59
81,8012,6512,1500,6306,5618,0.89090,5,264,272,32,0,0,0,0,63.94,8.03,18,112,63.94
82,8005,6503,1502,6285,5697,0.90644,5,264,272,22,0,0,0,0,63.96,7.09,17,112,63.96
83,8025,6520,1505,7115,5502,0.77330,4,264,272,2368,1,0,1,0,63.96,6.41,17,113,63.96
84,8022,6519,1503,10056,5867,0.58343,4,264,264,2176,1,1,0,0,63.96,5.53,16,123,63.96
85,8025,6518,1507,10972,6742,0.61447,4,264,272,58,1,0,0,0,63.96,4.24,12,123,63.96
86,8027,6523,1504,10864,6800,0.62592,4,256,264,2176,1,1,0,0,58.27,3.68,13,122,58.27
87,8020,6517,1503,10637,6294,0.59171,4,264,272,2304,1,0,0,0,61.33,5.35,13,122,61.33
88,8025,6519,1506,10555,6188,0.58626,4,264,272,49,1,0,0,0,63.94,4.96,14,122,63.94
89,8021,6517,1504,10836,6332,0.58435,4,264,264,2880,1,1,0,0,59.38,6.90,19,121,59.38
90,8016,6514,1502,10951,6692,0.61109,5,264,272,92,1,0,0,0,62.30,8.61,20,121,62.30
91,8004,6504,1500,10855,6644,0.61207,4,264,272,2816,1,1,0,0,57.51,6.67,18,120,57.51
92,8024,6518,1506,11144,7003,0.62841,4,264,264,2016,1,0,0,0,60.20,7.46,18,120,60.20
93,8020,6519,1501,10704,6496,0.60688,4,264,272,2368,1,1,0,0,53.43,8.03,18,119,53.43
94,8029,6521,1508,10506,6273,0.59709,4,264,272,57,1,0,0,0,56.36,10.09,19,119,56.36
95,8019,6515,1504,11008,6803,0.61801,4,264,272,2944,1,1,0,0,51.23,10.22,21,118,51.23
96,8005,6506,1499,10645,5911,0.55528,5,264,272,336,1,0,0,0,55.26,8.46,15,118,55.26
97,8015,6512,1503,11027,6771,0.61404,5,264,272,1152,1,0,0,0,57.98,9.66,17,118,57.98
98,8013,6510,1503,10520,6379,0.60637,4,264,264,2368,1,1,0,0,53.35,7.97,15,117,53.35
99,8003,6501,1502,10857,6422,0.59151,5,264,272,2240,1,0,0,0,56.81,6.79,13,117,56.82
100,8019,6521,1498,10956,6586,0.60113,4,264,272,2624,1,1,0,0,51.38,7.83,14,116,51.38
101,8006,6500,1506,10771,6608,0.61350,4,264,272,2048,1,0,0,0,54.67,8.30,15,116,54.67
102,8003,6503,1500,10734,6293,0.58627,4,264,272,2048,1,1,0,0,48.31,6.99,14,115,48.31
103,8022,6516,1506,11330,7037,0.62109,4,264,272,2240,1,0,0,0,51.68,5.38,12,115,51.68
104,8021,6519,1502,10607,6221,0.58650,4,264,272,2496,1,1,0,0,46.39,5.31,10,115,46.39
105,8017,6516,1501,10969,6625,0.60397,4,264,264,148,1,0,0,0,49.74,4.96,11,115,49.74
106,8011,6506,1505,10463,6033,0.57660,4,264,272,100,1,0,0,0,52.65,3.99,10,115,52.65
107,8004,6505,1499,11346,7054,0.62172,4,264,288,2048,1,1,0,0,48.56,2.38,8,114,48.56
108,8000,6498,1502,11359,6863,0.60419,3,264,272,2176,1,0,0,0,51.81,2.34,8,114,51.81
109,8021,6517,1504,7815,5824,0.74523,4,264,272,2240,0,1,0,0,42.85,2.27,6,113,42.85
110,8007,6506,1501,6316,5662,0.89645,4,264,264,22,0,0,0,0,45.40,3.09,8,113,45.40
111,8020,6516,1504,6313,5535,0.87676,4,264,272,29,0,0,0,0,48.44,3.10,9,113,48.44
112,8025,6523,1502,6327,5377,0.84985,4,264,272,30,0,0,0,0,52.14,3.98,10,113,52.14
113,8039,6529,1510,6330,5642,0.89131,4,256,264,20,0,0,0,0,54.82,4.41,12,113,54.82
114,8019,6516,1503,6299,5805,0.92157,4,256,264,27,0,0,0,0,56.75,4.40,12,113,56.75
115,8013,6513,1500,6282,5508,0.87679,5,264,272,22,0,0,0,0,59.76,4.22,10,113,59.76
116,8018,6513,1505,6245,5555,0.88951,5,264,272,88,0,0,0,0,62.15,7.02,14,113,62.15
117,8022,6517,1505,6242,5634,0.90260,5,264,272,24,0,0,0,0,63.56,7.83,15,113,63.56
118,8025,6523,1502,6283,5690,0.90562,4,264,272,23,0,0,0,0,63.95,8.75,17,113,63.95
119,8036,6526,1510,6276,5728,0.91268,4,264,272,22,0,0,0,0,63.95,8.21,19,113,63.95
120,8017,6516,1501,6261,5654,0.90305,4,264,272,19,0,0,0,0,63.95,7.90,15,113,63.95
121,8043,6533,1510,8505,6317,0.74274,4,264,272,2880,1,1,1,0,63.80,8.33,22,124,63.80
122,8007,6506,1501,10483,6414,0.61185,4,264,272,59,1,0,0,0,63.96,9.65,20,124,63.96
123,8025,6520,1505,10666,6482,0.60773,4,264,272,328,1,0,0,0,63.96,7.44,15,124,63.96
124,8024,6520,1504,10704,6369,0.59501,4,264,272,2240,1,1,0,0,60.41,7.89,16,123,60.41
125,8027,6523,1504,10615,6570,0.61894,4,264,272,96,1,0,0,0,62.58,9.52,18,123,62.58
126,8004,6503,1501,10333,6428,0.62208,4,264,264,2560,1,1,0,0,57.52,10.92,22,122,57.52
127,8008,6508,1500,10625,6257,0.58889,4,264,264,1856,1,0,0,0,60.14,10.14,20,122,60.14
128,8023,6520,1503,10823,6606,0.61037,4,264,272,78,1,0,0,0,62.60,8.47,18,122,62.60
129,8019,6511,1508,10523,6575,0.62482,4,264,272,2816,1,1,0,0,58.81,12.42,24,121,58.81
130,8008,6507,1501,10679,6668,0.62440,4,256,264,1568,1,0,0,0,60.96,11.10,21,121,60.96
131,8017,6513,1504,10234,5576,0.54485,4,264,272,2112,1,1,0,0,58.42,10.60,22,120,58.42
132,8020,6517,1503,10935,6637,0.60695,4,264,272,2176,1,0,0,0,61.28,13.90,22,120,61.28
133,8022,6518,1504,10831,6629,0.61204,4,264,264,184,1,0,0,0,63.34,14.02,22,120,63.34
134,8009,6508,1501,10837,6517,0.60137,4,264,272,2624,1,1,0,0,59.61,13.72,23,119,59.62
135,8020,6514,1506,10874,6405,0.58902,4,264,272,1216,1,0,0,0,62.62,12.80,22,119,62.62
136,8041,6536,1505,10305,5774,0.56031,4,264,272,2176,1,1,0,0,56.72,8.29,17,118,56.72
137,8006,6503,1503,10939,6550,0.59878,4,264,272,92,1,0,0,0,59.89,8.25,16,118,59.89
138,8017,6514,1503,10578,6439,0.60872,4,264,272,272,1,0,0,0,62.81,8.13,16,118,62.81
139,8012,6510,1502,11211,6667,0.59468,4,264,272,2880,1,1,0,0,58.33,8.56,15,117,58.33
140,8028,6525,1503,11363,7393,0.65062,4,264,264,66,1,0,0,0,61.13,8.62,14,117,61.14
141,8004,6504,1500,10424,5782,0.55468,4,264,272,2432,1,1,0,0,53.60,7.24,13,116,53.60
142,8034,6525,1509,11269,7063,0.62676,4,264,272,2176,1,0,0,0,56.19,6.67,11,116,56.19
143,8031,6524,1507,11243,7218,0.64200,4,256,264,3520,1,1,0,0,49.77,6.73,13,115,49.77
144,8023,6520,1503,10824,6403,0.59156,4,264,272,120,1,0,0,0,53.05,4.00,8,115,53.05
145,8024,6519,1505,11139,7005,0.62887,4,264,272,2304,1,1,0,0,45.09,4.25,9,114,45.09
146,8035,6533,1502,10712,6672,0.62285,4,256,264,1152,1,0,0,0,47.31,3.81,9,114,47.31
147,8028,6519,1509,10036,6593,0.65694,4,264,264,3008,0,1,0,0,40.75,2.00,5,113,40.75
148,8018,6514,1504,6322,5674,0.89750,4,264,264,31,0,0,0,0,43.28,2.00,5,113,43.28
149,8015,6516,1499,6238,5753,0.92225,5,264,264,20,0,0,0,0,45.17,2.43,6,113,45.17
150,8024,6515,1509,6257,5536,0.88477,5,264,272,23,0,0,0,0,47.99,3.34,9,113,47.99
151,8020,6516,1504,6273,5524,0.88060,5,264,272,20,0,0,0,0,50.91,3.41,11,113,50.91
152,8026,6525,1501,6311,5326,0.84392,5,264,272,19,0,0,0,0,54.76,4.61,10,113,54.76
153,8021,6514,1507,6302,5613,0.89067,4,264,264,20,0,0,0,0,57.45,7.35,14,113,57.45
154,8024,6524,1500,6277,5669,0.90314,4,264,264,22,0,0,0,0,59.83,7.77,14,113,59.83
155,8020,6513,1507,6299,5245,0.83267,4,264,272,20,0,0,0,0,63.45,7.86,13,113,63.45
156,8017,6513,1504,6306,5531,0.87710,4,264,272,18,0,0,0,0,63.96,6.93,14,113,63.96
157,8035,6531,1504,6377,5591,0.87674,5,264,272,20,0,0,0,0,63.96,6.76,12,113,63.96
158,8015,6510,1505,6792,5705,0.83996,5,264,272,2048,1,0,1,0,63.96,6.32,12,114,63.96
159,8023,6518,1505,10176,6571,0.64574,4,264,272,2816,1,1,0,0,63.96,7.10,15,124,63.96
160,8005,6505,1500,10522,6462,0.61414,4,264,272,47,1,0,0,0,63.96,5.97,13,124,63.96
161,8025,6519,1506,10391,6290,0.60533,4,264,272,2688,1,1,0,0,63.96,9.28,20,123,63.96
162,8024,6520,1504,10349,5934,0.57339,4,264,272,61,1,0,0,0,63.96,7.86,16,123,63.96
163,13421,10907,2514,14355,10083,0.70240,3,352,384,34,1,0,0,0,63.96,5.13,12,123,63.96
164,8012,6507,1505,9438,6372,0.67514,4,352,392,18,1,0,0,0,63.96,4.36,9,123,63.96
165,8012,6509,1503,9303,6130,0.65893,3,352,392,832,1,1,0,0,50.59,5.60,14,122,50.60
166,8015,6513,1502,9770,6372,0.65220,3,352,384,52,1,0,0,0,53.47,7.36,18,122,53.47
167,8025,6522,1503,9530,5956,0.62497,4,360,400,36,1,0,0,0,56.78,6.03,15,122,56.78
168,8022,6516,1506,9819,6248,0.63632,4,352,392,1696,1,1,0,0,52.97,6.06,16,121,52.97
169,8015,6513,1502,9883,6503,0.65800,3,344,392,53,1,0,0,0,56.22,6.46,16,121,56.22
170,8015,6511,1504,9348,6210,0.66431,3,344,392,35,1,0,0,0,58.78,5.68,14,121,58.78
171,8015,6514,1501,9448,5924,0.62701,4,352,392,1472,1,1,0,0,53.64,5.62,14,120,53.64
172,8042,6533,1509,10164,6871,0.67601,4,264,376,37,1,0,0,0,56.23,6.46,14,120,56.23
173,8034,6527,1507,9386,6339,0.67537,3,256,376,22,1,0,0,0,57.85,7.32,16,120,57.85
174,8020,6518,1502,9519,6162,0.64734,3,256,368,944,1,1,0,0,60.47,6.39,14,119,60.47
175,8026,6521,1505,9884,6447,0.65227,3,256,368,1536,1,0,0,0,63.38,6.11,15,119,63.38
176,8014,6511,1503,9393,6187,0.65868,3,256,376,264,1,0,0,0,63.84,7.75,20,119,63.84
177,8026,6522,1504,10170,6871,0.67561,3,296,376,1472,1,1,0,0,47.00,7.05,18,118,47.00
178,8019,6514,1505,9918,6693,0.67483,3,328,384,42,1,0,0,0,50.00,6.95,17,118,50.00
179,8012,6511,1501,9397,6054,0.64425,3,256,376,22,1,0,0,0,52.95,6.39,15,118,52.95
180,8030,6524,1506,9364,5947,0.63509,3,288,384,608,1,1,0,0,46.41,4.81,15,117,46.42
