t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
41,8083,6568,1515,7843,1828,0.23307,320,352,360,60,1,0,0,0,63.97,0.22,2,101,63.97,0,112727,17947,0
42,8012,6509,1503,8226,2181,0.26513,336,352,368,66,1,0,0,0,63.96,0.12,1,101,63.96,0,112727,17947,0
43,8064,6553,1511,7773,1815,0.23350,336,352,368,58,1,0,0,0,63.96,0.08,1,101,63.96,0,112727,17947,0
44,8014,6512,1502,7572,1853,0.24472,336,352,360,63,1,0,0,0,63.96,0.00,0,101,63.96,0,112727,17947,0
45,8012,6508,1504,8162,2087,0.25570,336,352,360,58,1,0,0,0,63.96,0.00,0,101,63.96,0,112727,17947,0
46,8004,6504,1500,7672,1927,0.25117,328,352,360,106,1,0,1,0,63.95,0.00,0,102,63.95,0,112727,17947,0
47,8035,6530,1505,7897,2169,0.27466,320,352,360,2240,1,1,0,0,61.18,0.29,8,105,61.19,1719,112727,17947,0
48,8086,6568,1518,8639,3448,0.39912,320,344,360,2688,1,1,0,0,59.96,0.23,11,110,59.97,2359,114296,19516,0
49,8009,6508,1501,8490,2127,0.25053,320,352,376,55,1,0,0,0,63.97,0.09,2,110,63.97,0,114296,19516,0
50,8014,6513,1501,7986,2271,0.28437,320,352,368,57,1,0,0,0,63.97,0.17,2,110,63.97,0,114296,19516,0
51,8018,6513,1505,8309,2348,0.28259,336,352,368,56,1,0,0,0,63.97,0.00,0,110,63.97,0,114296,19516,0
52,8060,6551,1509,7731,2098,0.27137,336,352,368,62,1,0,0,0,63.97,0.00,0,110,63.97,0,114296,19516,0
53,8012,6509,1503,8458,2230,0.26366,336,352,368,59,1,0,0,0,63.97,0.00,0,110,63.97,0,114296,19516,0
54,8066,6556,1510,8330,3116,0.37407,328,352,368,61,1,0,0,0,63.98,0.02,1,110,63.98,0,114296,19516,0
55,8090,6569,1521,8012,2037,0.25424,336,352,376,82,1,1,0,0,54.52,0.29,8,110,54.53,977,114296,19516,0
56,8088,6575,1513,8480,2034,0.23986,328,352,368,55,1,0,0,0,63.97,0.15,3,110,63.97,0,114296,19516,0
57,8010,6509,1501,7764,2167,0.27911,320,352,360,59,1,0,0,0,63.97,0.15,3,110,63.97,0,114296,19516,0
58,8035,6526,1509,8401,1934,0.23021,336,352,368,59,1,0,0,0,63.97,0.08,2,110,63.97,0,114296,19516,0
59,8039,6530,1509,7647,1834,0.23983,328,352,368,53,1,0,0,0,63.97,0.00,0,110,63.97,0,114296,19516,0
60,8014,6511,1503,8396,2367,0.28192,336,352,368,60,1,0,0,0,63.97,0.07,1,110,63.97,0,114296,19516,0
61,8062,6552,1510,7876,2056,0.26105,336,352,368,64,1,0,0,0,63.97,0.00,0,110,63.97,0,114296,19516,0
62,8076,6560,1516,8000,1873,0.23412,336,352,368,128,1,0,0,0,63.97,0.00,0,110,63.97,0,114296,19516,0
63,8010,6509,1501,8048,1899,0.23596,320,352,360,74,1,1,0,0,63.97,0.38,5,113,63.97,1304,114296,19516,0
64,8012,6512,1500,7831,2065,0.26370,336,352,368,72,1,0,0,0,63.97,0.17,2,113,63.97,0,114296,19516,0
65,8013,6509,1504,8296,2026,0.24421,336,352,368,70,1,0,0,0,63.97,0.00,0,113,63.97,0,114296,19516,0
66,8013,6509,1504,7550,1985,0.26291,320,352,368,60,1,0,0,0,63.97,0.00,0,113,63.97,0,114296,19516,0
67,8089,6572,1517,8335,2043,0.24511,336,352,368,59,1,0,0,0,63.97,0.00,0,113,63.97,0,114296,19516,0
68,8086,6570,1516,7921,2130,0.26891,320,344,360,54,1,0,0,0,63.97,0.00,0,113,63.97,0,114296,19516,0
69,8009,6509,1500,8253,2062,0.24985,336,352,368,62,1,0,0,0,63.97,0.00,0,113,63.97,0,114296,19516,0
70,8069,6556,1513,7739,1931,0.24952,336,352,368,66,1,0,0,0,63.97,0.00,0,113,63.97,0,114296,19516,0
71,8020,6517,1503,8066,1989,0.24659,320,352,360,78,1,1,0,0,63.97,0.16,5,116,63.97,1129,114296,19516,0
72,8005,6506,1499,7968,2196,0.27560,336,352,360,62,1,0,0,0,63.97,0.00,0,116,63.97,0,114296,19516,0
73,8011,6506,1505,8107,2214,0.27310,328,352,360,72,1,0,0,0,63.97,0.00,0,116,63.97,0,114296,19516,0
74,8010,6507,1503,7857,1997,0.25417,336,352,368,62,1,0,0,0,63.97,0.00,0,116,63.97,0,114296,19516,0
75,8021,6518,1503,7830,1908,0.24368,336,352,368,61,1,0,0,0,63.97,0.00,0,116,63.97,0,114296,19516,0
76,8010,6508,1502,8224,1821,0.22143,320,352,360,57,1,0,0,0,63.97,0.00,0,116,63.97,0,114296,19516,0
77,8064,6552,1512,7771,1960,0.25222,320,344,360,328,1,1,0,0,58.85,0.21,9,115,58.86,1140,114296,19516,0
78,8008,6505,1503,8294,2133,0.25717,328,352,360,60,1,0,0,0,63.97,0.16,2,115,63.97,0,114296,19516,0
79,8019,6519,1500,7619,1893,0.24846,336,352,360,62,1,0,0,0,63.97,0.33,2,115,63.97,0,114296,19516,0
80,8033,6524,1509,8336,1856,0.22265,328,352,360,58,1,0,0,0,63.97,0.00,0,115,63.97,0,114296,19516,0
81,8017,6514,1503,7527,1873,0.24884,336,352,360,58,1,0,0,0,63.97,0.00,0,115,63.97,0,114296,19516,0
82,8012,6511,1501,8148,1769,0.21711,336,352,368,63,1,0,0,0,63.97,0.00,1,115,63.97,0,114296,19516,0
83,8091,6573,1518,6897,1778,0.25779,328,352,368,66,1,0,0,0,63.96,5.84,3,115,63.96,0,114296,19516,0
84,8025,6520,1505,8444,2008,0.23780,336,352,368,59,1,0,1,0,63.96,0.18,2,116,63.96,0,114296,19516,0
85,8086,6571,1515,8404,3121,0.37137,320,344,360,2880,1,1,0,0,63.96,0.18,4,115,63.96,1889,114296,19516,0
86,8083,6566,1517,8938,2876,0.32177,320,344,360,1600,1,1,0,0,62.27,0.31,8,119,62.29,1635,115865,21085,0
87,8009,6507,1502,7795,2338,0.29994,336,352,640,54,1,0,0,0,63.97,0.00,0,119,63.97,0,115865,21085,0
88,8010,6510,1500,8599,2329,0.27085,336,352,376,66,1,0,0,0,63.97,0.00,0,119,63.97,0,115865,21085,0
89,8013,6510,1503,7711,2007,0.26028,336,352,576,54,1,0,0,0,63.98,0.04,1,119,63.98,0,115865,21085,0
90,8048,6538,1510,8322,1904,0.22879,328,352,368,56,1,0,0,0,63.98,0.08,1,119,63.98,0,115865,21085,0
91,8009,6511,1498,8000,1950,0.24375,336,352,376,62,1,0,0,0,63.97,0.08,1,119,63.97,0,115865,21085,0
92,8024,6518,1506,8074,2174,0.26926,336,352,368,82,1,0,0,0,63.98,0.00,0,119,63.98,0,115865,21085,0
93,8082,6567,1515,7946,1771,0.22288,320,352,384,64,1,1,0,0,57.59,0.14,7,118,57.59,2461,115865,21085,0
94,8003,6500,1503,8616,2438,0.28296,328,344,360,61,1,0,0,0,63.98,0.09,2,118,63.98,0,115865,21085,0
95,8028,6523,1505,8346,2225,0.26659,320,344,360,57,1,0,0,0,63.97,0.21,2,118,63.97,0,115865,21085,0
96,8019,6516,1503,7903,2216,0.28040,320,352,360,55,1,0,0,0,63.97,0.34,2,118,63.97,0,115865,21085,0
97,8009,6506,1503,8276,1936,0.23393,336,352,368,60,1,0,0,0,63.97,0.27,1,118,63.97,0,115865,21085,0
98,8012,6510,1502,8024,1758,0.21909,336,352,368,63,1,0,0,0,63.97,0.10,2,118,63.97,0,115865,21085,0
99,8071,6560,1511,7842,1750,0.22316,328,352,368,58,1,0,0,0,63.97,0.42,2,118,63.97,0,115865,21085,0
100,8066,6552,1514,8218,2013,0.24495,336,352,368,192,1,1,0,0,61.91,0.30,8,121,61.92,1236,115865,21085,0
101,8058,6549,1509,7878,2014,0.25565,320,352,368,56,1,0,0,0,63.97,0.37,2,121,63.97,0,115865,21085,0
102,8011,6507,1504,8073,2052,0.25418,328,352,360,61,1,0,0,0,63.97,0.16,1,121,63.97,0,115865,21085,0
103,8042,6533,1509,8090,2454,0.30334,336,352,368,59,1,0,0,0,63.97,0.34,2,121,63.97,0,115865,21085,0
104,8038,6534,1504,8616,2652,0.30780,320,352,360,60,1,0,0,0,63.97,0.23,1,121,63.97,0,115865,21085,0
105,8086,6570,1516,7614,1949,0.25598,328,352,360,58,1,0,0,0,63.97,0.00,0,121,63.97,0,115865,21085,0
106,8057,6547,1510,8430,2236,0.26524,336,352,368,66,1,0,0,0,63.97,0.00,0,121,63.97,0,115865,21085,0
107,8049,6538,1511,7572,1608,0.21236,336,352,368,74,1,1,0,0,63.97,0.49,6,120,63.97,667,115865,21085,0
108,8061,6548,1513,8670,2075,0.23933,320,352,360,64,1,0,0,0,63.97,0.65,5,120,63.97,0,115865,21085,0
109,8011,6509,1502,7546,1891,0.25060,320,352,368,55,1,0,0,0,63.97,0.14,2,120,63.97,0,115865,21085,0
110,8052,6542,1510,8648,2303,0.26630,336,352,368,58,1,0,0,0,63.97,0.10,1,120,63.97,0,115865,21085,0
111,8010,6509,1501,7819,1762,0.22535,328,352,368,78,1,1,0,0,62.12,0.24,5,119,62.14,954,115865,21085,0
112,8030,6524,1506,7857,1992,0.25353,336,352,368,58,1,0,0,0,63.97,0.08,1,119,63.97,0,115865,21085,0
113,8090,6574,1516,8205,2168,0.26423,320,352,360,57,1,0,0,0,63.97,0.00,0,119,63.97,0,115865,21085,0
114,8080,6568,1512,7934,1935,0.24389,328,352,360,64,1,0,0,0,63.97,0.00,0,119,63.97,0,115865,21085,0
115,7973,6473,1500,7622,1965,0.25781,336,352,400,63,1,0,0,0,63.97,0.01,1,119,63.97,0,115865,21085,0
116,8188,6654,1534,8479,2043,0.24095,328,352,368,62,1,0,0,0,63.97,0.00,0,119,63.97,0,115865,21085,0
117,8062,6551,1511,7539,1907,0.25295,320,344,360,56,1,0,0,0,63.97,0.01,1,119,63.97,0,115865,21085,0
118,8014,6512,1502,8165,2038,0.24960,328,344,352,60,1,0,0,0,63.97,0.03,1,119,63.97,0,115865,21085,0
119,8019,6514,1505,7738,1837,0.23740,328,344,352,104,1,1,0,0,63.97,0.12,3,117,63.97,1668,115865,21085,0
120,8086,6572,1514,8247,2222,0.26943,328,352,360,60,1,0,0,0,63.97,0.63,5,117,63.97,0,115865,21085,0
121,8011,6508,1503,7144,1901,0.26610,320,352,368,1184,1,0,1,0,63.96,0.17,3,118,63.96,0,115865,21085,0
122,8088,6570,1518,8089,2090,0.25838,336,352,368,52,1,0,0,0,63.96,0.15,1,118,63.96,0,115865,21085,0
123,8091,6574,1517,7874,2255,0.28639,336,352,368,58,1,0,0,0,63.95,0.00,0,118,63.95,0,115909,21085,0
124,8087,6575,1512,8632,2304,0.26691,320,352,368,54,1,0,0,0,63.98,0.00,0,118,63.98,0,117010,21111,0
125,8093,6574,1519,7726,1977,0.25589,336,352,640,61,1,0,0,0,63.98,0.00,0,118,63.98,0,117110,21211,0
126,8072,6557,1515,8387,2224,0.26517,328,352,376,944,1,1,0,0,62.89,0.48,6,117,62.90,788,117221,21322,0
127,8029,6525,1504,8018,2316,0.28885,336,352,560,1120,1,0,0,0,63.98,0.00,0,117,63.98,0,117221,21322,0
128,8033,6525,1508,8228,2571,0.31247,328,352,416,448,1,1,0,0,63.96,0.13,4,122,63.96,2010,117434,21535,0
129,8055,6548,1507,8652,2323,0.26849,336,352,392,64,1,0,0,0,63.97,0.00,0,122,63.97,0,117434,21535,0
130,8010,6505,1505,7675,2135,0.27818,336,352,376,55,1,0,0,0,63.98,0.00,0,122,63.98,0,117434,21535,0
131,8073,6560,1513,8588,2002,0.23312,336,352,368,61,1,0,0,0,63.98,0.08,2,122,63.98,0,117434,21535,0
132,8039,6532,1507,7706,1733,0.22489,320,352,360,55,1,0,0,0,63.98,0.10,2,122,63.98,0,117434,21535,0
133,8028,6522,1506,8644,2151,0.24884,320,352,360,64,1,0,0,0,63.98,0.10,2,122,63.98,0,117434,21535,0
134,8056,6545,1511,7648,1803,0.23575,336,352,376,60,1,0,0,0,63.97,0.08,1,122,63.97,0,117434,21535,0
135,8047,6538,1509,8218,1604,0.19518,336,352,368,196,1,1,0,0,63.98,0.02,1,121,63.98,1380,117434,21535,0
136,8065,6554,1511,8029,1810,0.22543,328,352,368,59,1,0,0,0,63.97,0.05,2,121,63.97,0,117434,21535,0
137,8012,6509,1503,7913,1728,0.21837,336,352,360,59,1,0,0,0,63.97,0.08,2,121,63.97,0,117434,21535,0
138,8061,6548,1513,8330,1828,0.21945,336,352,368,58,1,0,0,0,63.97,0.02,1,121,63.97,0,117434,21535,0
139,8063,6552,1511,7616,1835,0.24094,336,352,368,57,1,0,0,0,63.97,0.00,0,121,63.97,0,117434,21535,0
140,8009,6509,1500,8631,2086,0.24169,320,352,360,57,1,0,0,0,63.97,0.00,0,121,63.97,0,117434,21535,0
141,8004,6501,1503,7588,1860,0.24512,336,352,368,64,1,0,0,0,63.97,0.00,0,121,63.97,0,117434,21535,0
142,8040,6532,1508,8026,1830,0.22801,328,352,360,312,1,1,0,0,63.98,0.29,3,120,63.98,1479,117434,21535,0
143,8015,6514,1501,8105,2139,0.26391,320,352,360,55,1,0,0,0,63.97,0.33,3,120,63.97,0,117434,21535,0
144,8010,6510,1500,8023,2050,0.25552,328,352,368,64,1,0,0,0,63.97,0.01,1,120,63.97,0,117434,21535,0
145,8068,6554,1514,8148,1780,0.21846,336,352,376,63,1,0,0,0,63.97,0.00,0,120,63.97,0,117434,21535,0
146,8038,6529,1509,7710,1952,0.25318,336,352,368,60,1,0,0,0,63.97,0.00,0,120,63.97,0,117434,21535,0
147,8019,6518,1501,8411,1965,0.23362,336,352,368,61,1,0,0,0,63.97,0.00,0,120,63.97,0,117434,21535,0
148,8017,6513,1504,7541,2073,0.27490,328,352,368,61,1,0,0,0,63.97,0.00,0,120,63.97,0,117434,21535,0
149,8084,6567,1517,8626,2288,0.26524,320,352,360,264,1,1,0,0,63.97,0.29,4,119,63.97,1806,117434,21535,0
150,8086,6570,1516,7796,2104,0.26988,328,352,360,59,1,0,0,0,63.97,0.13,2,119,63.97,0,117434,21535,0
151,8009,6509,1500,8316,2124,0.25541,336,352,368,68,1,0,0,0,63.98,0.19,2,119,63.97,0,117434,21535,0
152,8070,6555,1515,7600,1624,0.21368,336,352,368,72,1,0,0,0,63.97,0.09,1,119,63.97,0,117434,21535,0
153,8007,6507,1500,8389,1560,0.18596,328,352,368,66,1,0,0,0,63.97,0.00,0,119,63.97,0,117434,21535,0
154,8008,6506,1502,7602,1683,0.22139,320,344,360,63,1,0,0,0,63.97,0.00,0,119,63.97,0,117434,21535,0
155,8112,6592,1520,8116,1868,0.23016,336,352,368,72,1,0,0,0,63.97,0.00,0,119,63.97,0,117434,21535,0
156,8025,6521,1504,8102,1916,0.23648,320,352,368,416,1,1,0,0,63.97,0.63,5,118,63.97,1347,117434,21535,0
157,8012,6507,1505,7885,2270,0.28789,336,352,368,63,1,0,0,0,63.97,0.20,2,118,63.97,0,117434,21535,0
158,8061,6550,1511,7367,2024,0.27474,328,352,368,102,1,0,1,0,63.96,0.27,2,119,63.96,0,117434,21535,0
159,8012,6509,1503,8818,2058,0.23339,320,352,360,52,1,0,0,0,63.96,0.05,2,119,63.96,0,117434,21535,0
160,8010,6510,1500,7788,2030,0.26066,336,352,360,57,1,0,0,0,63.96,0.05,2,119,63.96,0,117539,21535,0
161,8092,6576,1516,8426,2051,0.24341,328,352,384,62,1,0,0,0,63.98,0.02,2,119,63.98,0,118628,21563,0
162,8085,6567,1518,7950,1818,0.22868,320,352,640,51,1,0,0,0,63.98,0.02,1,119,63.98,0,118748,21683,0
163,8085,6568,1517,8420,2257,0.26805,336,352,624,2304,1,1,0,0,63.99,0.44,5,118,63.99,905,118752,21687,0
164,8084,6569,1515,8489,2186,0.25751,320,352,400,256,1,0,0,0,63.97,0.23,2,118,63.97,0,118752,21687,0
165,8010,6509,1501,8113,2032,0.25046,336,352,640,272,1,1,0,0,63.96,0.53,2,122,63.96,1866,119003,21938,0
166,8011,6508,1503,8303,2041,0.24581,336,352,560,56,1,0,0,0,63.97,0.16,1,122,63.97,0,119003,21938,0
167,8014,6511,1503,7858,1819,0.23148,320,352,368,60,1,0,0,0,63.98,0.14,1,122,63.98,0,119003,21938,0
168,8011,6509,1502,8481,1920,0.22639,336,352,376,55,1,0,0,0,63.97,0.00,0,122,63.97,0,119003,21938,0
169,8009,6507,1502,7722,2058,0.26651,328,352,376,57,1,0,0,0,63.98,0.00,0,122,63.98,0,119003,21938,0
170,8009,6510,1499,8190,2221,0.27118,336,352,368,68,1,0,0,0,63.98,0.00,0,122,63.98,0,119003,21938,0
171,8090,6571,1519,8144,2195,0.26952,328,352,368,57,1,0,0,0,63.98,0.08,2,122,63.98,0,119003,21938,0
172,8086,6573,1513,8073,1953,0.24192,320,352,360,92,1,1,0,0,63.97,0.32,4,119,63.97,741,119003,21938,0
173,8012,6506,1506,8212,2148,0.26157,328,352,368,57,1,0,0,0,63.98,0.02,1,119,63.98,0,119003,21938,0
174,8032,6528,1504,7766,1884,0.24260,336,352,368,62,1,0,0,0,63.97,0.03,1,119,63.97,0,119003,21938,0
175,8012,6508,1504,8416,1922,0.22837,336,352,440,61,1,0,0,0,63.98,0.00,0,119,63.98,0,119003,21938,0
176,8085,6571,1514,7672,2163,0.28193,320,352,368,55,1,0,0,0,63.97,0.00,0,119,63.97,0,119003,21938,0
177,8006,6504,1502,8336,2121,0.25444,328,352,376,64,1,0,0,0,63.98,0.00,0,119,63.98,0,119003,21938,0
178,8035,6528,1507,7818,2010,0.25710,336,352,368,57,1,0,0,0,63.97,0.00,0,119,63.97,0,119003,21938,0
179,8087,6570,1517,8765,2775,0.31660,320,344,368,280,1,1,0,0,63.97,0.10,2,118,63.97,1934,119003,21938,0
180,7996,6498,1498,7552,1869,0.24748,336,352,368,66,1,0,0,0,63.98,0.00,0,118,63.98,0,119003,21938,0
