t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8010,6507,1503,6328,1436,0.22693,256,264,272,17,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,677,0,135196,677
2,8002,6503,1499,6318,1487,0.23536,256,264,272,17,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,677,0,135196,677
3,8001,6501,1500,6327,1513,0.23913,256,264,272,20,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,677,0,135196,677
4,8017,6513,1504,6317,1436,0.22732,256,264,272,22,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,677,0,135196,677
5,8023,6518,1505,6309,1489,0.23601,256,264,272,18,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,677,0,135196,677
6,8007,6507,1500,6332,1528,0.24131,256,272,280,25,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,677,0,135196,677
7,8003,6502,1501,6299,1446,0.22956,256,264,272,16,0,0,0,0,63.96,0.00,0,86,63.96,0,135196,677,0,135196,677
8,8003,6501,1502,6296,1516,0.24079,256,264,280,17,0,0,0,0,63.95,5.79,1,86,63.95,0,135196,677,0,136664,677
9,8045,6539,1506,9467,4104,0.43351,256,264,280,3008,1,1,1,0,63.96,4.00,1,97,63.96,5461,136764,2245,0,139339,2420
10,8001,6499,1502,9637,3152,0.32707,256,264,280,33,1,0,0,0,63.98,12.46,4,97,63.98,0,137093,2245,0,141506,2605
11,8005,6504,1501,8669,1919,0.22136,256,272,288,20,1,0,0,0,63.97,16.83,6,97,63.97,0,139100,2343,0,143682,2618
12,8004,6506,1498,8682,1738,0.20018,256,272,296,22,1,0,0,0,63.97,16.45,5,97,63.97,0,141436,2473,0,145791,2618
13,8002,6499,1503,8647,1632,0.18874,264,272,296,20,1,0,0,0,63.97,16.38,5,97,63.97,0,143580,2529,0,147860,2618
14,8023,6519,1504,8451,1448,0.17134,256,272,288,152,1,1,0,0,61.19,2.25,1,100,61.19,1238,145118,2615,0,149976,2786
15,8004,6503,1501,8581,1620,0.18879,256,272,288,37,1,0,0,0,63.97,10.33,3,100,63.97,0,147345,2617,0,152045,3089
16,8002,6501,1501,8587,1611,0.18761,256,272,288,19,1,0,0,0,63.96,16.38,5,100,63.96,0,149513,2747,0,154085,3127
17,8005,6506,1499,8558,1504,0.17574,256,272,288,33,1,0,0,0,63.96,16.29,5,100,63.96,0,151732,3007,0,156022,3127
18,8002,6500,1502,8540,1498,0.17541,256,272,288,20,1,0,0,0,63.96,16.32,5,100,63.96,0,153769,3093,0,157979,3127
