t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40148,36133,4015,36361,32278,0.88771,3,8,15,31,0,0,0,0,0,0,0,0,0
2,40059,36053,4006,36301,31279,0.86166,4,9,16,30,0,0,0,0,0,0,0,0,0
3,40104,36094,4010,36377,30442,0.83685,4,10,16,40,0,0,0,0,0,0,0,0,0
4,40106,36096,4010,36269,30698,0.84640,4,8,15,35,0,0,0,0,0,0,0,0,0
5,40089,36080,4009,36191,31025,0.85726,4,8,17,33,0,0,0,0,0,0,0,0,0
6,40098,36088,4010,36173,30210,0.83515,4,10,18,39,0,0,0,0,0,0,0,0,0
7,40172,36155,4017,36217,31234,0.86241,4,10,17,41,0,0,0,0,0,0,0,0,0
8,40010,36008,4002,35979,30898,0.85878,4,10,17,43,0,0,0,0,0,0,0,0,0
9,40053,36048,4005,35754,32198,0.90054,4,8,14,34,0,0,0,0,0,0,0,0,0
10,40073,36066,4007,35761,30839,0.86236,4,8,17,33,0,0,0,0,0,0,0,0,0
11,40080,36072,4008,35718,29726,0.83224,4,8,16,28,0,0,0,0,0,0,0,0,0
12,40045,36041,4004,35631,30166,0.84662,5,8,17,31,0,0,0,0,0,0,0,0,0
13,40111,36099,4012,35865,30740,0.85710,4,9,18,64,0,0,6,0,0,0,0,0,0
14,39998,35998,4000,36876,29816,0.80855,4,11,17,39,0,0,0,0,0,0,0,0,0
15,40003,36003,4000,36753,30870,0.83993,4,8,16,26,0,0,0,0,0,0,0,0,0
16,40044,36039,4005,36769,29038,0.78974,4,12,18,38,0,0,0,0,0,0,0,0,0
17,40100,36090,4010,36786,31167,0.84725,4,8,16,25,0,0,0,0,0,0,0,0,0
18,40086,36078,4008,36682,30749,0.83826,4,9,16,28,0,0,0,0,0,0,0,0,0
19,40031,36028,4003,36549,30599,0.83720,4,8,17,24,0,0,0,0,0,0,0,0,0
20,40090,36081,4009,36592,30495,0.83338,5,10,19,37,0,0,0,0,0,0,0,0,0
21,40006,36005,4001,36227,29245,0.80727,4,10,17,28,0,0,0,0,0,0,0,0,0
22,40045,36040,4005,36351,29049,0.79913,4,9,18,32,0,0,0,0,0,0,0,0,0
23,40015,36015,4000,36347,30784,0.84695,4,10,16,42,0,0,0,0,0,0,0,0,0
24,40035,36032,4003,36351,30283,0.83307,4,10,16,43,0,0,0,0,0,0,0,0,0
25,40111,36100,4011,36494,29828,0.81734,4,10,16,32,0,0,0,0,0,0,0,0,0
26,40079,36069,4010,36514,28510,0.78080,4,10,17,38,0,0,0,0,0,0,0,0,0
27,40130,36118,4012,36560,28473,0.77880,4,9,17,29,0,0,0,0,0,0,0,0,0
28,40135,36121,4014,43026,30260,0.70330,4,8,16,2752,0,24,6,0,0,0,0,0,0
29,40041,36037,4004,36236,30317,0.83665,3,8,15,34,0,0,0,0,0,0,0,0,0
30,40000,36001,3999,36036,30478,0.84577,3,8,15,40,0,0,0,0,0,0,0,0,0
31,40012,36009,4003,35913,32626,0.90847,3,9,15,42,0,0,0,0,0,0,0,0,0
32,40156,36141,4015,36006,32051,0.89016,4,8,15,31,0,0,0,0,0,0,0,0,0
33,40167,36151,4016,35848,30869,0.86111,4,8,16,40,0,0,0,0,0,0,0,0,0
34,40075,36067,4008,35835,31769,0.88654,3,10,17,2368,0,0,0,0,0,0,0,0,0
35,40117,36105,4012,35935,31914,0.88810,4,7,15,22,0,0,0,0,0,0,0,0,0
36,40137,36124,4013,35971,30626,0.85141,4,9,16,34,0,0,0,0,0,0,0,0,0
37,40083,36075,4008,35903,29702,0.82728,4,8,15,36,0,0,0,0,0,0,0,0,0
38,40105,36094,4011,35811,29679,0.82877,4,8,17,24,0,0,0,0,0,0,0,0,0
