t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6008,4805,1203,4787,537,0.11218,336,352,368,57,0,0,0,0,22.94,0.11,4,393,22.94
2,6003,4802,1201,4782,492,0.10289,336,352,368,62,0,0,0,0,22.95,0.18,3,393,22.95
3,6024,4820,1204,4801,545,0.11352,328,352,360,55,0,0,0,0,22.94,0.35,11,393,22.94
4,6022,4817,1205,4789,510,0.10649,336,352,368,56,0,0,0,0,22.94,0.22,6,393,22.94
5,6036,4829,1207,4808,546,0.11356,336,352,360,57,0,0,0,0,22.94,0.59,8,393,22.94
6,6048,4839,1209,4818,559,0.11602,328,352,376,54,0,0,0,0,22.94,0.69,14,393,22.94
7,6017,4815,1202,4797,550,0.11465,336,352,360,54,0,0,0,0,22.94,0.21,6,393,22.94
8,6033,4827,1206,4794,552,0.11514,328,352,360,54,0,0,0,0,22.94,0.29,5,393,22.94
9,6029,4822,1207,4800,510,0.10625,336,352,360,56,0,0,0,0,22.95,0.15,5,393,22.95
10,6031,4826,1205,4801,596,0.12414,328,352,360,56,0,0,0,0,22.94,0.32,6,393,22.94
11,6037,4827,1210,4804,548,0.11407,328,352,384,64,0,0,0,0,22.94,0.69,11,393,22.94
12,6033,4826,1207,4803,503,0.10473,336,352,360,66,0,0,0,0,22.94,0.20,7,393,22.94
13,6027,4822,1205,4805,575,0.11967,336,352,368,62,0,0,0,0,22.94,0.09,4,393,22.94
14,6035,4828,1207,4801,600,0.12497,336,352,368,62,0,0,0,0,22.94,0.55,7,393,22.94
15,6027,4821,1206,4798,643,0.13401,336,352,368,60,0,0,0,0,22.94,0.30,8,393,22.94
16,6046,4837,1209,4826,634,0.13137,336,352,368,53,0,0,0,0,22.94,1.02,12,393,22.94
17,6041,4833,1208,4997,568,0.11367,336,352,360,64,1,0,1,0,22.95,0.55,7,394,22.95
18,6028,4827,1201,6931,638,0.09205,320,344,368,3264,1,1,0,0,22.95,0.34,17,416,22.95
19,6033,4825,1208,8083,928,0.11481,320,344,360,1824,1,0,0,0,22.95,0.46,14,416,22.95
20,6028,4820,1208,7913,720,0.09099,320,344,368,54,1,0,0,0,22.96,0.05,5,416,22.96
21,6044,4835,1209,7908,763,0.09648,320,352,368,72,1,0,0,0,22.95,0.30,8,416,22.95
22,6037,4830,1207,7925,786,0.09918,328,352,368,1440,1,1,0,0,22.95,0.82,23,446,22.95
23,6037,4830,1207,7824,663,0.08474,320,352,376,1472,1,1,0,0,22.95,0.26,21,447,22.95
24,6061,4850,1211,7869,629,0.07993,328,352,368,68,1,0,0,0,22.96,0.48,10,447,22.96
25,6055,4841,1214,7867,616,0.07830,320,344,368,49,1,0,0,0,22.95,0.32,17,447,22.95
26,6035,4830,1205,7794,640,0.08211,328,352,376,1376,1,1,0,0,22.95,0.31,13,450,22.95
27,6005,4803,1202,7991,852,0.10662,320,344,360,49,1,0,0,0,22.95,0.32,9,450,22.95
28,6064,4855,1209,7934,666,0.08394,320,352,368,82,1,0,0,0,22.95,0.18,6,450,22.95
29,6032,4821,1211,7726,597,0.07727,328,352,368,2432,1,1,0,0,22.95,0.43,12,453,22.95
30,6033,4827,1206,7792,540,0.06930,328,352,368,63,1,0,0,0,22.95,0.37,13,453,22.95
31,6038,4833,1205,7837,641,0.08179,328,352,368,61,1,0,0,0,22.95,0.13,5,453,22.95
32,6035,4825,1210,7829,653,0.08341,328,352,368,55,1,0,0,0,22.95,0.79,15,453,22.95
33,6007,4807,1200,7691,651,0.08464,328,352,368,2432,1,1,0,0,22.95,0.32,14,450,22.95
34,6063,4850,1213,7956,754,0.09477,328,352,368,82,1,0,0,0,22.95,0.16,6,450,22.95
35,6037,4830,1207,7918,571,0.07211,320,344,368,118,1,0,0,0,22.95,0.54,10,450,22.95
36,6024,4819,1205,7805,633,0.08110,320,352,360,2176,1,1,0,0,22.95,0.66,9,453,22.95
37,6061,4850,1211,7986,560,0.07012,320,336,352,39,1,0,0,0,22.95,0.56,10,453,22.95
38,6020,4819,1201,7925,770,0.09716,328,352,368,64,1,0,0,0,22.95,0.34,9,453,22.95
39,6058,4841,1217,7940,739,0.09307,320,344,360,66,1,0,0,0,22.95,0.26,6,453,22.95
40,6065,4855,1210,8191,918,0.11207,320,344,360,2880,1,1,0,0,22.95,0.64,13,456,22.95
41,6032,4823,1209,7946,677,0.08520,328,352,368,68,1,0,0,0,22.95,0.38,9,456,22.95
42,6040,4832,1208,7879,584,0.07412,320,352,368,80,1,0,0,0,22.95,0.26,5,456,22.95
43,6064,4851,1213,7981,778,0.09748,320,344,368,2688,1,1,0,0,22.95,0.57,11,459,22.95
44,6021,4817,1204,7819,629,0.08045,320,352,368,62,1,0,0,0,22.95,0.32,8,459,22.95
45,6063,4850,1213,7858,704,0.08959,328,352,368,94,1,0,0,0,22.95,0.35,8,459,22.95
46,6063,4850,1213,7877,605,0.07681,320,352,368,68,1,0,0,0,22.95,0.35,12,459,22.95
47,6034,4829,1205,7786,642,0.08246,320,352,360,1664,1,1,0,0,22.95,0.55,11,462,22.95
48,6029,4823,1206,7914,648,0.08188,328,352,368,66,1,0,0,0,22.95,0.55,10,462,22.95
49,6034,4826,1208,7899,601,0.07609,320,344,360,90,1,0,0,0,22.96,0.52,12,462,22.96
50,6033,4826,1207,7795,566,0.07261,320,352,368,1856,1,1,0,0,22.95,0.38,9,465,22.95
51,6068,4860,1208,7850,561,0.07146,328,352,368,76,1,0,0,0,22.95,0.35,10,465,22.95
52,6041,4830,1211,7878,531,0.06740,320,344,368,320,1,0,0,0,22.95,0.54,10,465,22.95
53,6048,4837,1211,7914,710,0.08971,328,352,368,208,1,0,0,0,22.95,0.48,8,465,22.95
54,6036,4829,1207,7737,549,0.07096,328,352,368,3712,1,1,0,0,22.95,0.55,10,468,22.95
55,6031,4825,1206,7789,653,0.08384,328,352,360,86,1,0,0,0,22.95,0.51,8,468,22.95
56,6035,4829,1206,7769,657,0.08457,328,352,368,72,1,0,0,0,22.95,0.30,7,468,22.95
57,6065,4850,1215,7835,651,0.08309,320,352,360,2176,1,1,0,0,22.95,0.53,11,467,22.95
58,6063,4852,1211,7873,618,0.07850,320,344,360,84,1,0,0,0,22.95,0.39,14,467,22.95
59,6030,4823,1207,7794,582,0.07467,328,352,368,80,1,0,0,0,22.95,0.76,14,467,22.95
60,6033,4826,1207,7777,613,0.07882,328,352,368,62,1,0,0,0,22.95,0.11,8,467,22.95
61,6033,4829,1204,7786,574,0.07372,320,352,368,2688,1,1,0,0,22.95,0.62,13,470,22.95
62,6042,4832,1210,7795,619,0.07941,328,352,368,61,1,0,0,0,22.95,0.39,8,470,22.95
63,6025,4819,1206,7783,628,0.08069,328,352,368,176,1,0,0,0,22.95,0.97,14,470,22.95
64,6011,4808,1203,7689,570,0.07413,320,352,624,2432,1,0,1,0,22.95,0.47,11,471,22.95
65,6007,4809,1198,7668,746,0.09729,320,344,624,3328,1,1,0,0,22.95,0.36,12,474,22.95
66,6075,4859,1216,7370,676,0.09172,320,352,528,3072,1,1,0,0,22.96,0.18,15,482,22.96
67,6039,4829,1210,8051,772,0.09589,320,352,432,70,1,0,0,0,22.95,0.54,16,482,22.95
68,6053,4843,1210,8074,708,0.08769,320,344,376,62,1,0,0,0,22.95,0.19,8,482,22.95
69,6063,4850,1213,7924,578,0.07294,320,344,392,2176,1,1,0,0,22.96,0.72,19,487,22.96
70,6039,4832,1207,7835,590,0.07530,320,352,368,148,1,0,0,0,22.95,0.53,23,487,22.95
71,6035,4832,1203,7874,654,0.08306,320,352,368,59,1,0,0,0,22.95,0.54,25,487,22.95
72,6010,4803,1207,7843,586,0.07472,320,352,624,90,1,0,0,0,22.96,0.34,15,487,22.96
73,6005,4804,1201,7844,620,0.07904,320,344,368,2240,1,1,0,0,22.95,0.36,11,487,22.95
74,6022,4817,1205,7782,625,0.08031,328,352,384,80,1,0,0,0,22.95,0.52,14,487,22.95
75,6029,4828,1201,7995,677,0.08468,328,352,368,57,1,0,0,0,22.95,0.46,11,487,22.95
76,6021,4814,1207,7819,518,0.06625,320,352,384,2112,1,1,0,0,22.95,0.58,16,487,22.95
77,6027,4821,1206,7786,570,0.07321,328,352,368,116,1,0,0,0,22.95,0.67,15,487,22.95
78,6030,4824,1206,7806,593,0.07597,328,352,376,84,1,0,0,0,22.95,0.62,11,487,22.95
79,6044,4834,1210,7871,618,0.07852,320,352,368,72,1,0,0,0,22.95,1.21,16,487,22.95
80,6040,4833,1207,7896,751,0.09511,328,352,368,2368,1,1,0,0,22.95,0.37,10,490,22.95
81,6021,4816,1205,7786,593,0.07616,328,352,368,100,1,0,0,0,22.95,0.19,6,490,22.95
82,6025,4820,1205,7812,575,0.07360,328,352,368,74,1,0,0,0,22.96,0.33,12,490,22.96
83,6034,4828,1206,7806,580,0.07430,328,352,368,57,1,0,0,0,22.95,0.42,8,490,22.95
84,6008,4807,1201,7896,675,0.08549,320,352,376,2112,1,1,0,0,22.95,0.73,16,493,22.95
85,6057,4846,1211,7973,662,0.08303,320,352,384,58,1,0,0,0,22.95,0.19,9,493,22.95
86,6065,4851,1214,8043,716,0.08902,320,352,368,96,1,0,0,0,22.95,0.59,13,493,22.95
87,6026,4820,1206,7833,583,0.07443,320,352,376,2432,1,1,0,0,22.95,0.33,9,496,22.95
88,6047,4840,1207,7917,516,0.06518,320,344,504,58,1,0,0,0,22.96,0.45,10,496,22.96
89,6045,4834,1211,7847,534,0.06805,328,352,368,62,1,0,0,0,22.95,0.38,7,496,22.95
90,6038,4830,1208,7882,575,0.07295,320,344,360,1216,1,1,0,0,22.95,0.26,8,496,22.95
91,6045,4836,1209,7950,638,0.08025,328,352,368,58,1,0,0,0,22.95,0.48,8,496,22.95
92,6042,4836,1206,7820,513,0.06560,328,352,360,57,1,0,0,0,22.95,0.29,11,496,22.95
93,6025,4818,1207,7826,537,0.06862,328,352,360,60,1,0,0,0,22.95,0.72,12,496,22.95
94,6029,4828,1201,8057,801,0.09942,320,344,368,1824,1,1,0,0,22.95,0.88,13,499,22.95
95,6050,4835,1215,7962,673,0.08453,320,352,368,57,1,0,0,0,22.95,0.66,17,499,22.95
96,6020,4817,1203,7807,554,0.07096,328,352,368,56,1,0,0,0,22.95,0.22,6,499,22.95
97,6036,4829,1207,7862,627,0.07975,320,352,368,2496,1,1,0,0,22.95,0.56,10,502,22.95
98,6031,4823,1208,7950,660,0.08302,328,352,368,66,1,0,0,0,22.95,0.38,14,502,22.95
99,6036,4833,1203,7931,548,0.06910,320,352,376,64,1,0,0,0,22.95,0.68,11,502,22.95
100,6035,4826,1209,7869,484,0.06151,320,344,368,1216,1,0,0,0,22.95,0.28,12,502,22.95
101,6033,4825,1208,7787,475,0.06100,320,352,368,2240,1,1,0,0,22.95,0.69,10,499,22.95
102,6038,4833,1205,7840,598,0.07628,320,344,360,114,1,0,0,0,22.95,0.34,14,499,22.95
