t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40128,36115,4013,61693,24574,0.39833,3,11,20,3008,0,3,0,0,91.51,0.18,3,113,91.51
2,40103,36093,4010,35730,31151,0.87184,4,12,21,34,0,0,0,0,109.40,0.00,0,113,109.40
3,40063,36056,4007,35476,32359,0.91214,4,11,19,40,0,0,0,0,121.58,0.14,1,113,121.58
4,40075,36068,4007,35375,31687,0.89575,4,11,19,32,0,0,0,0,127.97,0.00,0,113,127.97
5,40083,36075,4008,35307,32494,0.92033,4,12,20,37,0,0,0,0,127.97,0.13,1,113,127.97
6,40160,36144,4016,35297,31273,0.88600,4,13,22,40,0,0,0,0,127.97,0.00,0,113,127.97
7,40023,36021,4002,35114,31675,0.90206,4,11,19,32,0,0,0,0,127.97,0.00,0,113,127.97
8,40164,36147,4017,35236,31084,0.88217,4,13,22,34,0,0,0,0,127.97,0.13,4,113,127.97
9,40158,36142,4016,35169,30619,0.87062,4,11,19,35,0,0,0,0,127.97,0.00,0,113,127.97
10,40101,36092,4009,35111,30526,0.86941,4,11,20,38,0,0,0,0,127.97,0.00,0,113,127.97
11,40183,36164,4019,35127,29358,0.83577,5,12,22,37,0,0,0,0,127.97,0.00,0,113,127.97
12,40030,36027,4003,34939,29181,0.83520,5,13,23,44,0,0,0,0,127.97,0.07,1,113,127.97
13,40118,36107,4011,68841,27999,0.40672,4,13,22,3456,1,4,1,0,85.38,0.44,7,121,85.38
14,40072,36064,4008,84800,24844,0.29297,3,13,21,3328,1,4,0,0,81.34,0.14,4,117,81.35
15,40162,36146,4016,65687,23390,0.35608,3,12,20,3520,0,4,0,0,85.52,0.00,0,114,85.53
16,40100,36090,4010,35790,28874,0.80676,4,11,20,34,0,0,0,0,112.54,0.01,1,114,112.55
17,40014,36012,4002,35690,30368,0.85088,4,11,18,33,0,0,0,0,127.92,0.07,2,114,127.92
18,40078,36070,4008,35615,31071,0.87241,4,11,19,31,0,0,0,0,127.97,0.00,0,114,127.97
19,40112,36101,4011,35571,29974,0.84265,4,11,20,30,0,0,0,0,127.97,0.00,0,114,127.97
20,40065,36059,4006,35672,28974,0.81223,4,12,20,32,0,0,0,0,127.97,0.02,2,114,127.97
21,40018,36015,4003,35560,30768,0.86524,4,12,20,30,0,0,0,0,127.97,0.00,0,114,127.97
22,40029,36027,4002,35571,31490,0.88527,4,12,19,32,0,0,0,0,127.97,0.00,0,114,127.97
23,40099,36090,4009,35529,29965,0.84340,4,11,20,34,0,0,0,0,127.97,0.00,0,114,127.97
24,40114,36101,4013,35490,27883,0.78566,4,12,20,32,0,0,0,0,127.97,0.00,0,114,127.97
25,40164,36148,4016,35464,27531,0.77631,4,11,20,33,0,0,0,0,127.97,0.21,2,114,127.97
26,40126,36114,4012,35368,28201,0.79736,4,12,20,33,0,0,0,0,127.97,0.00,0,114,127.97
27,40142,36128,4014,66356,25439,0.38337,4,14,23,3328,1,3,1,0,111.26,0.00,0,123,111.26
28,40176,36158,4018,85368,23589,0.27632,3,13,22,3520,1,5,0,0,94.13,0.06,2,118,94.14
29,40011,36010,4001,62429,27129,0.43456,3,12,20,3392,0,4,0,0,80.22,0.00,0,114,80.23
30,40157,36141,4016,35725,29819,0.83468,4,11,19,32,0,0,0,0,103.30,0.13,1,114,103.31
31,40106,36095,4011,35664,30527,0.85596,4,11,19,34,0,0,0,0,123.31,0.00,0,114,123.31
32,40100,36090,4010,35560,30938,0.87002,4,12,21,35,0,0,0,0,127.97,0.08,4,114,127.97
33,40091,36083,4008,35390,31690,0.89545,4,11,21,35,0,0,0,0,127.97,0.15,1,114,127.97
34,40210,36188,4022,35399,31369,0.88615,4,12,22,39,0,0,0,0,127.97,0.00,0,114,127.97
35,40118,36107,4011,35186,31518,0.89575,4,11,20,33,0,0,0,0,127.97,0.07,1,114,127.97
36,40107,36097,4010,35192,31285,0.88898,4,12,21,34,0,0,0,0,127.97,0.00,0,114,127.97
37,40206,36184,4022,35051,31562,0.90046,4,11,19,31,0,0,0,0,127.97,0.00,0,114,127.97
38,40102,36092,4010,34800,31736,0.91195,4,11,19,32,0,0,0,0,127.97,0.00,0,114,127.97
39,40076,36070,4006,34892,30253,0.86705,4,11,20,30,0,0,0,0,127.97,0.00,0,114,127.97
40,40108,36096,4012,35003,28389,0.81104,4,12,20,39,0,0,0,0,127.97,0.00,0,114,127.97
41,40089,36080,4009,60201,26895,0.44675,4,13,23,3392,1,3,1,0,82.86,0.17,3,123,82.88
42,40190,36174,4016,84153,22346,0.26554,4,13,22,3328,1,4,0,0,73.68,0.11,4,119,73.68
43,40114,36099,4015,76722,21658,0.28229,4,14,22,3520,0,5,0,0,87.94,0.15,4,114,87.94
44,40122,36110,4012,35871,27534,0.76758,3,11,18,32,0,0,0,0,120.51,0.14,2,114,120.51
45,40096,36087,4009,35800,30910,0.86341,3,11,19,34,0,0,0,0,127.97,0.00,1,114,127.97
46,40069,36062,4007,35679,30828,0.86404,4,11,19,32,0,0,0,0,127.97,0.14,2,114,127.97
47,40110,36099,4011,35730,29693,0.83104,5,12,22,37,0,0,0,0,127.97,0.00,0,114,127.97
48,40124,36111,4013,35752,28736,0.80376,4,12,21,35,0,0,0,0,127.97,0.00,0,114,127.97
49,40197,36178,4019,35758,29476,0.82432,4,12,22,30,0,0,0,0,127.97,0.00,0,114,127.97
50,40117,36105,4012,35633,29808,0.83653,5,12,23,38,0,0,0,0,127.97,0.00,1,114,127.97
51,40029,36026,4003,35444,29906,0.84375,4,12,21,37,0,0,0,0,127.97,0.04,1,114,127.97
52,40109,36098,4011,35497,30457,0.85802,3,11,19,31,0,0,0,0,127.97,0.00,0,114,127.97
53,40108,36098,4010,35377,31927,0.90248,4,11,19,31,0,0,0,0,127.97,0.00,0,114,127.97
54,40053,36046,4007,35194,32239,0.91604,5,12,23,35,0,0,0,0,127.97,0.00,0,114,127.97
55,40029,36030,3999,57873,30133,0.52067,4,13,22,3328,0,3,1,0,111.91,0.00,0,124,111.91
56,40271,36241,4030,86124,24220,0.28122,3,13,21,3456,1,4,0,0,90.83,0.00,0,119,90.83
57,40014,36013,4001,57686,26319,0.45625,3,12,20,3072,0,3,0,0,96.91,0.09,1,115,96.91
