t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,7999,6499,1500,6332,1497,0.23642,256,264,272,18,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
2,8005,6505,1500,6324,1455,0.23008,264,264,272,17,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
3,8025,6523,1502,6334,1505,0.23761,256,264,272,16,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
4,8002,6502,1500,6312,1463,0.23178,264,264,272,17,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
5,8040,6529,1511,6337,1537,0.24254,256,264,272,16,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
6,8004,6504,1500,6327,1528,0.24150,256,264,272,17,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
7,8005,6504,1501,6317,1504,0.23809,256,264,272,17,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
8,8020,6515,1505,7007,1564,0.22321,264,264,288,976,1,0,1,0,63.98,2.13,2,87,63.98,14,0,0,0,542,0
9,8003,6503,1500,9472,2919,0.30817,256,264,288,2880,1,1,0,0,63.96,4.00,1,97,63.96,4157,0,0,0,2261,214
10,8001,6500,1501,9031,2967,0.32854,256,272,280,25,1,0,0,0,63.98,13.90,4,97,63.97,0,609,0,0,4796,399
11,8006,6505,1501,8670,1949,0.22480,264,272,296,22,1,0,0,0,63.97,17.21,5,97,63.97,0,2251,106,0,6953,404
12,8006,6507,1499,8695,1797,0.20667,264,272,296,25,1,0,0,0,63.97,16.66,5,97,63.97,0,4645,252,0,9060,404
13,8005,6502,1503,8652,1628,0.18816,264,272,296,24,1,0,0,0,63.97,16.41,5,97,63.97,0,6863,310,0,11158,404
14,8006,6506,1500,8456,1459,0.17254,264,272,296,1440,1,1,0,0,63.68,3.80,1,100,63.68,1602,8176,403,0,13294,604
15,8015,6512,1503,8715,1738,0.19943,256,272,288,20,1,0,0,0,63.97,11.99,3,100,63.97,0,10728,404,0,15391,845
16,8005,6504,1501,8649,1707,0.19736,264,272,288,21,1,0,0,0,63.97,16.51,5,100,63.97,0,12905,565,0,17437,871
17,8002,6502,1500,8546,1584,0.18535,264,272,288,20,1,0,0,0,63.96,16.55,5,100,63.96,0,15164,788,0,19483,871
18,8036,6528,1508,8516,1509,0.17720,264,272,296,19,1,0,0,0,63.96,16.45,5,100,63.96,0,17301,852,0,21529,871
19,8003,6504,1499,8575,1568,0.18286,264,272,288,176,1,1,0,0,58.00,0.11,6,103,58.01,1308,19115,868,0,23406,887
20,8002,6501,1501,8477,1742,0.20550,264,272,296,20,1,0,0,0,63.96,7.99,2,103,63.96,0,20939,870,0,25452,1121
21,8005,6505,1500,8533,1714,0.20087,264,272,288,1920,1,0,0,0,63.97,15.99,4,103,63.96,0,23081,882,0,27498,1185
22,8012,6510,1502,8410,1455,0.17301,264,272,288,25,1,0,0,0,63.96,16.30,5,103,63.96,0,25284,1096,0,29544,1185
23,8023,6518,1505,8472,1483,0.17505,264,272,288,26,1,0,0,0,63.96,16.44,5,103,63.96,0,27357,1176,0,31574,1185
24,8002,6500,1502,8513,1433,0.16833,264,272,288,28,1,0,0,0,63.96,16.34,5,103,63.96,0,29334,1184,0,33517,1185
25,8004,6504,1500,8325,1487,0.17862,264,272,288,672,1,1,0,0,63.96,4.42,5,106,63.96,654,30753,1184,0,35498,1306
26,8006,6505,1501,8503,1551,0.18241,264,272,288,21,1,0,0,0,63.97,11.37,3,106,63.97,0,32943,1185,0,37400,1445
27,8012,6509,1503,8491,1410,0.16606,264,272,288,25,1,0,0,0,63.96,16.14,5,106,63.96,0,34990,1281,0,39311,1471
28,8005,6504,1501,8470,1321,0.15596,264,272,288,21,1,0,0,0,63.96,16.09,5,106,63.96,0,36974,1415,0,41148,1471
29,8008,6508,1500,8480,1323,0.15601,264,272,288,26,1,0,0,0,63.96,16.08,5,106,63.96,0,38870,1465,0,42991,1471
30,8004,6502,1502,8196,1339,0.16337,264,272,288,288,1,1,0,0,63.28,0.09,5,103,63.29,666,40663,1471,0,45013,1493
31,8007,6506,1501,8276,1471,0.17774,264,272,288,27,1,0,0,0,63.96,8.51,6,103,63.96,0,42706,1471,0,47059,1596
32,8003,6504,1499,8355,1445,0.17295,264,272,288,23,1,0,0,0,63.96,16.43,6,103,63.96,0,44861,1482,0,49105,1623
33,8017,6512,1505,8260,1314,0.15908,264,272,288,34,1,0,0,0,63.96,16.75,6,103,63.96,0,46848,1582,0,51116,1623
34,8004,6506,1498,8483,1340,0.15796,264,272,288,22,1,0,0,0,63.96,16.22,5,103,63.96,0,48825,1621,0,52979,1623
35,8002,6499,1503,8249,1341,0.16257,264,272,288,20,1,0,0,0,63.96,16.61,5,103,63.96,0,50753,1623,0,55003,1623
36,8005,6505,1500,8424,1562,0.18542,256,272,288,880,1,1,0,0,63.96,7.45,5,99,63.96,964,52481,1623,0,56874,1732
37,8004,6502,1502,8451,1531,0.18116,264,272,288,21,1,0,0,0,63.96,14.88,4,99,63.96,0,54751,1623,0,58883,1772
38,8014,6511,1503,8439,1370,0.16234,264,272,288,22,1,0,0,0,63.96,16.41,5,99,63.96,0,56544,1724,0,60791,1772
39,8005,6505,1500,8427,1378,0.16352,264,272,288,22,1,0,0,0,63.96,16.41,5,99,63.96,0,58488,1767,0,62692,1772
40,8005,6505,1500,8413,1339,0.15916,264,272,288,24,1,0,0,0,63.96,16.38,5,99,63.96,0,60403,1771,0,64597,1772
41,8037,6529,1508,8277,1371,0.16564,264,272,288,86,1,1,0,0,63.96,2.08,7,102,63.96,1099,62240,1772,0,66603,1834
42,8007,6505,1502,8426,1581,0.18763,264,272,288,31,1,0,0,0,63.96,9.62,3,102,63.96,0,64349,1772,0,68621,1929
43,8004,6504,1500,8428,1465,0.17383,264,272,288,20,1,0,0,0,63.96,16.41,5,102,63.96,0,66279,1821,0,70611,1954
44,8009,6509,1500,8401,1334,0.15879,264,272,288,22,1,0,0,0,63.96,16.41,5,102,63.96,0,68306,1920,0,72539,1954
45,8020,6519,1501,8406,1358,0.16155,264,272,288,36,1,0,0,0,63.96,16.18,5,102,63.96,0,70317,1953,0,74459,1954
46,8032,6521,1511,9009,1485,0.16484,264,272,312,2368,1,1,1,0,63.97,2.41,8,106,63.97,137,72302,1954,0,75881,1996
