t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8004,6504,1500,6442,1063,0.16501,264,288,368,47,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
2,8005,6502,1503,6431,1096,0.17042,256,272,288,29,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
3,8016,6515,1501,6422,1130,0.17596,256,272,288,28,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
4,8008,6506,1502,6423,1095,0.17048,256,272,288,29,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
5,8002,6503,1499,6426,1078,0.16776,256,272,288,42,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
6,8005,6508,1497,6430,1078,0.16765,256,272,288,28,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
7,8023,6513,1510,6426,1099,0.17102,256,272,280,23,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
8,8005,6504,1501,7551,1099,0.14554,256,272,288,2240,1,0,1,0,63.96,0.00,0,87,63.96,0,0,0,0,0,0
9,8036,6530,1506,11239,2408,0.21425,256,272,512,2560,1,1,0,0,63.97,0.24,7,97,63.97,0,0,0,0,0,0
10,8012,6509,1503,11314,2221,0.19631,256,264,288,2112,1,0,0,0,63.98,0.01,1,97,63.98,0,0,0,0,0,0
11,8004,6504,1500,10975,1735,0.15809,256,272,288,2624,1,1,0,0,63.97,0.36,3,100,63.97,0,0,0,0,0,0
12,8004,6502,1502,10829,1394,0.12873,256,272,288,1376,1,0,0,0,63.97,0.02,1,100,63.97,0,0,0,0,0,0
13,8031,6526,1505,10828,1484,0.13705,256,272,288,1024,1,0,0,0,63.97,0.02,1,100,63.97,0,0,0,0,0,0
14,8016,6513,1503,10675,1415,0.13255,256,272,296,2016,1,1,0,0,63.97,0.97,5,103,63.97,0,0,0,0,0,0
15,8006,6505,1501,10670,1503,0.14086,256,272,288,2240,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0,0,0
16,8020,6515,1505,10754,1611,0.14980,256,272,288,1952,1,1,0,0,63.97,0.63,10,99,63.97,0,0,0,0,0,0
17,8044,6539,1505,10995,1904,0.17317,256,280,304,136,1,0,0,0,63.97,0.49,2,99,63.97,0,0,0,0,0,0
18,8002,6501,1501,10952,1858,0.16965,256,272,288,1440,1,0,0,0,63.97,0.00,0,99,63.97,0,0,0,0,0,0
19,8021,6516,1505,10525,1511,0.14356,256,280,512,3008,1,1,0,0,63.97,0.70,3,102,63.97,0,0,0,0,0,0
20,8006,6510,1496,10662,1465,0.13740,256,272,288,944,1,0,0,0,63.97,0.00,0,102,63.97,0,0,0,0,0,0
21,8033,6521,1512,10591,1559,0.14720,256,280,312,2112,1,1,0,0,63.96,0.06,8,105,63.96,0,0,0,0,0,0
22,8038,6531,1507,10763,1538,0.14290,256,272,288,62,1,0,0,0,63.96,0.39,2,105,63.96,0,0,0,0,0,0
23,8037,6529,1508,10708,1501,0.14018,256,272,288,47,1,0,0,0,63.96,0.00,0,105,63.96,0,0,0,0,0,0
24,8013,6512,1501,10713,1571,0.14664,256,272,288,1696,1,1,0,0,63.96,0.77,10,102,63.96,0,0,0,0,0,0
25,8002,6501,1501,10903,1736,0.15922,256,272,288,328,1,0,0,0,63.96,0.20,1,102,63.96,0,0,0,0,0,0
