t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6034,4825,1209,4806,1504,0.31294,320,352,368,56,0,0,0,0,229.98,22.79,64,521,229.98
2,6027,4823,1204,4804,1424,0.29642,328,352,360,57,0,0,0,0,229.98,21.54,59,521,229.98
3,6042,4833,1209,4815,1409,0.29263,328,352,368,55,0,0,0,0,229.97,24.76,75,521,229.97
4,6049,4839,1210,4813,1380,0.28672,328,352,368,56,0,0,0,0,229.97,21.08,62,521,229.97
5,6042,4833,1209,4817,1479,0.30704,320,352,360,56,0,0,0,0,229.97,18.54,57,521,229.97
6,6047,4840,1207,4818,1499,0.31112,328,352,360,57,0,0,0,0,229.97,21.43,66,521,229.97
7,6027,4819,1208,4796,1370,0.28565,328,352,368,56,0,0,0,0,229.97,19.72,60,521,229.97
8,6037,4830,1207,4807,1249,0.25983,328,352,360,56,0,0,0,0,229.97,16.05,59,521,229.97
9,6006,4804,1202,4784,1309,0.27362,328,352,360,54,0,0,0,0,229.97,19.00,62,521,229.97
10,6065,4857,1208,4839,1496,0.30915,320,352,360,54,0,0,0,0,229.97,16.75,63,521,229.97
11,6057,4841,1216,4820,1320,0.27386,320,352,376,56,0,0,0,0,229.97,16.10,57,521,229.97
12,6063,4851,1212,4828,1139,0.23592,320,352,360,54,0,0,0,0,229.97,12.94,49,521,229.97
13,6039,4832,1207,4817,1205,0.25016,328,352,360,57,0,0,0,0,229.97,13.72,50,521,229.97
14,6041,4833,1208,4804,1328,0.27644,320,352,368,58,0,0,0,0,229.97,19.89,56,521,229.97
15,6007,4806,1201,4785,1502,0.31390,320,352,368,55,0,0,0,0,229.97,20.98,62,521,229.97
16,6028,4821,1207,4804,1395,0.29038,320,352,368,57,0,0,0,0,229.97,20.85,70,521,229.97
17,6069,4856,1213,4849,1321,0.27243,320,352,368,464,0,0,1,0,229.97,19.71,70,522,229.97
18,6024,4820,1204,6631,1772,0.26723,312,328,344,3712,1,1,0,0,229.97,14.01,73,573,229.97
19,6042,4831,1211,7893,1994,0.25263,320,344,360,56,1,0,0,0,229.96,11.68,70,573,229.96
20,6028,4823,1205,7632,2315,0.30333,320,344,352,46,1,0,0,0,229.96,17.50,74,573,229.96
21,6021,4817,1204,6112,2144,0.35079,320,344,352,51,1,0,0,0,229.96,21.62,80,573,229.96
22,6047,4839,1208,7747,2654,0.34258,320,344,360,47,1,0,0,0,229.96,27.48,82,573,229.96
23,6066,4851,1215,7945,2513,0.31630,320,336,352,3136,1,2,0,0,225.46,31.76,94,575,225.46
24,6037,4830,1207,8167,1377,0.16861,320,344,360,74,1,0,0,0,229.96,26.71,83,575,229.96
25,6036,4829,1207,7998,1477,0.18467,320,352,368,62,1,0,0,0,229.97,25.81,82,575,229.97
26,6011,4809,1202,7941,1899,0.23914,320,352,360,86,1,0,0,0,229.97,23.18,70,575,229.97
27,6042,4833,1209,7039,1420,0.20173,320,344,360,1472,1,1,0,0,229.96,28.43,70,572,229.96
28,6028,4822,1206,7812,1400,0.17921,320,352,360,58,1,0,0,0,229.97,24.09,64,572,229.97
29,6033,4828,1205,8033,2272,0.28283,320,344,352,55,1,0,0,0,229.97,24.58,69,572,229.97
30,6031,4823,1208,7135,1870,0.26209,320,352,360,58,1,0,0,0,229.97,25.69,64,572,229.97
