t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
59,1166523,1162507,4016,1148568,1138982,0.99165,2,8,14,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
60,1231474,1227453,4021,1211999,1209021,0.99754,2,8,13,20,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
61,1159318,1155304,4014,1138814,1133509,0.99534,2,8,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
62,1193945,1189931,4014,1173575,1165901,0.99346,2,8,14,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
63,1183970,1179949,4021,1165763,1157999,0.99334,2,8,14,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
64,1202539,1198517,4022,1186214,1177374,0.99255,2,8,13,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
65,1197793,1193790,4003,1178145,1172424,0.99514,2,8,13,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
66,1167976,1163970,4006,1144132,1140976,0.99724,2,8,14,35,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
67,1174709,1170698,4011,1146596,1138966,0.99335,2,8,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
68,1188432,1184410,4022,1159674,1156578,0.99733,2,8,14,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
69,866676,862660,4016,892710,853781,0.95639,2,10,20,3520,1,4,1,0,127.98,0.00,0,121,127.98,0,0,0,0
70,757945,753913,4032,816662,747192,0.91493,2,12,23,3520,0,7,0,0,127.97,0.00,0,113,127.97,0,0,0,0
71,1169433,1165416,4017,1164436,1149524,0.98719,2,8,14,204,0,1,0,0,127.97,0.00,0,113,127.97,0,0,0,0
72,1205430,1201420,4010,1192671,1184068,0.99279,2,8,14,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
73,1206248,1202231,4017,1192556,1187224,0.99553,2,8,14,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
74,1189762,1185751,4011,1173958,1171399,0.99782,2,9,14,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
75,1149505,1145484,4021,1132419,1126169,0.99448,2,9,16,34,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
76,1197549,1193528,4021,1179071,1177078,0.99831,2,8,14,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
77,1182224,1178214,4010,1160422,1156204,0.99637,2,8,14,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
78,1101003,1096982,4021,1079219,1074296,0.99544,2,9,17,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
79,1095975,1091953,4022,1073482,1067500,0.99443,2,9,17,31,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
80,1175832,1171822,4010,1150658,1146075,0.99602,2,8,14,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
81,1185840,1181819,4021,1155441,1151730,0.99679,2,8,14,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
82,1105001,1100994,4007,1071672,1071395,0.99974,2,9,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
83,813284,809262,4022,829341,793380,0.95664,2,11,21,3328,1,4,1,0,127.96,0.00,0,121,127.96,0,0,0,0
84,666963,662963,4000,734541,666940,0.90797,2,14,25,3456,1,6,0,0,127.98,0.00,0,115,127.98,0,0,0,0
85,1068426,1064392,4034,1066118,1051285,0.98609,2,9,16,2944,0,2,0,0,127.98,0.00,0,113,127.98,0,0,0,0
86,1115069,1111047,4022,1093968,1089397,0.99582,2,9,15,25,0,0,0,0,127.98,0.00,0,113,127.98,0,0,0,0
87,1117378,1113357,4021,1090995,1085118,0.99461,2,9,15,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
88,1122398,1118376,4022,1096406,1091292,0.99534,2,9,15,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
89,1134231,1130219,4012,1107499,1102443,0.99543,2,9,14,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
90,1118981,1114964,4017,1089768,1087784,0.99818,2,9,15,25,0,0,0,0,127.97,0.02,2,113,127.97,0,0,0,0
91,1109390,1105373,4017,1080617,1073203,0.99314,2,9,14,36,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
92,1135620,1131601,4019,1106308,1106137,0.99985,2,9,14,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
93,1110449,1106428,4021,1080085,1077863,0.99794,2,9,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
94,1057222,1053200,4022,1028685,1024381,0.99582,2,10,16,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
95,1097521,1093499,4022,1070787,1066345,0.99585,2,9,14,29,0,0,0,0,127.97,0.04,1,113,127.97,0,0,0,0
96,946381,942375,4006,921961,919504,0.99734,2,11,20,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
97,842575,838558,4017,856289,828402,0.96743,2,11,20,3264,1,3,1,0,127.96,0.00,0,122,127.96,0,0,0,0
98,647378,643365,4013,711269,646651,0.90915,2,14,26,3456,1,7,0,0,127.98,0.17,5,115,127.98,0,0,0,0
99,832604,828582,4022,834484,809050,0.96952,2,13,23,3008,0,2,0,0,127.98,0.00,0,113,127.98,0,0,0,0
100,1056573,1052551,4022,1034938,1032662,0.99780,2,10,16,30,0,0,0,0,127.98,0.18,2,113,127.98,0,0,0,0
101,1081881,1077860,4021,1059587,1056295,0.99689,2,9,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
102,1051498,1047476,4022,1031555,1025128,0.99377,2,10,16,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
103,1072737,1068715,4022,1053843,1050079,0.99643,2,9,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
104,1065545,1061524,4021,1046023,1043982,0.99805,2,9,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
105,1060654,1056632,4022,1036491,1030893,0.99460,2,9,16,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
106,1033725,1029703,4022,1007986,1004888,0.99693,2,10,16,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
107,1030786,1026784,4002,1008182,998813,0.99071,2,10,16,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
108,1028676,1024674,4002,1008761,1004205,0.99548,2,10,16,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
109,1036673,1032651,4022,1014540,1011217,0.99672,2,10,16,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
110,1007780,1003758,4022,983751,976832,0.99297,2,10,17,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
111,820497,816490,4007,830137,805120,0.96986,2,11,20,3328,1,3,1,0,127.96,0.00,0,122,127.96,0,0,0,0
112,618956,614921,4035,682400,608689,0.89198,2,15,26,3648,1,6,0,0,127.97,0.00,0,116,127.97,0,0,0,0
113,935451,931432,4019,949332,919378,0.96845,2,10,19,3200,0,3,0,0,127.97,0.00,0,113,127.97,0,0,0,0
114,1047767,1043746,4021,1035133,1029067,0.99414,2,10,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
115,964953,960934,4019,952698,945577,0.99253,2,10,18,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
116,972174,968171,4003,958971,956546,0.99747,2,10,17,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
117,1021275,1017254,4021,1003541,998595,0.99507,2,10,16,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
118,1015923,1011901,4022,996537,986157,0.98958,2,10,16,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
119,1003202,999199,4003,985316,978372,0.99295,2,10,16,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
120,1017447,1013432,4015,1000868,993429,0.99257,2,10,16,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
