t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,40091,36082,4009,43847,28889,0.65886,6,18,27,160,0,1,0,0,127.97,31.49,10,113,127.97,52925,334450,45295,0,352326,52041
2,40424,36382,4042,35989,32405,0.90041,8,21,29,56,0,0,0,0,127.97,23.73,8,113,127.97,0,337787,45574,0,352326,52874
3,40354,36318,4036,35730,32267,0.90308,5,14,23,50,0,0,0,0,127.97,22.94,7,113,127.97,0,339783,47353,0,352326,53051
4,40370,36333,4037,35622,31953,0.89700,9,22,31,61,0,0,0,0,127.97,17.47,7,113,127.97,0,342299,48444,0,352326,53077
5,40066,36059,4007,35312,32289,0.91439,9,22,31,58,0,0,0,0,127.97,10.78,4,113,127.97,0,345095,48616,0,352326,53077
6,40052,36047,4005,35273,31214,0.88493,9,22,32,60,0,0,0,0,127.97,0.04,1,113,127.97,0,348316,49076,0,352326,53077
7,40211,36190,4021,35310,31792,0.90037,9,22,31,58,0,0,0,0,127.97,0.00,1,113,127.97,0,349045,49796,0,352326,53077
8,40062,36056,4006,35140,30822,0.87712,9,22,31,58,0,0,0,0,127.97,0.48,4,113,127.97,0,350677,51428,0,352326,53077
9,40321,36289,4032,35299,30746,0.87102,9,21,31,57,0,0,0,0,127.97,0.00,0,113,127.97,0,351525,52276,0,352326,53077
10,40154,36138,4016,35075,30469,0.86868,9,22,30,59,0,0,0,0,127.97,0.00,1,113,127.97,0,351772,52523,0,352326,53077
11,40240,36215,4025,35198,29284,0.83198,9,22,32,58,0,0,0,0,127.97,0.00,0,113,127.97,0,351878,52629,0,352326,53077
12,40055,36051,4004,34970,29410,0.84101,9,22,31,59,0,0,0,0,127.97,0.00,0,113,127.97,0,352030,52781,0,352326,53077
13,40428,36385,4043,88296,43245,0.48977,4,16,27,3776,1,5,1,0,127.97,69.83,19,120,127.97,14143,376801,56233,0,404603,59933
14,40170,36154,4016,95178,24455,0.25694,3,12,21,3776,0,7,0,0,127.97,73.98,20,115,127.97,2296,439581,61941,0,463687,64198
15,40530,36476,4054,36241,26091,0.71993,8,20,29,55,0,0,0,0,127.97,42.98,13,114,127.97,0,448631,62207,0,463687,65130
16,40079,36071,4008,35805,30038,0.83893,8,20,31,64,0,0,0,0,127.97,19.49,6,114,127.97,0,453400,62436,0,463687,65987
17,40272,36244,4028,35890,30587,0.85224,9,22,31,57,0,0,0,0,127.97,3.43,2,114,127.97,0,458364,62499,0,463687,66402
18,40448,36404,4044,35932,31425,0.87457,6,18,27,50,0,0,0,0,127.97,0.05,1,114,127.97,0,460197,62915,0,463687,66405
19,40421,36378,4043,35896,29455,0.82056,9,22,32,58,0,0,0,0,127.97,0.01,1,114,127.97,0,461139,63857,0,463687,66405
20,40111,36101,4010,35645,29424,0.82547,4,17,24,49,0,0,0,0,127.97,0.00,0,114,127.97,0,462054,64772,0,463687,66405
21,40159,36143,4016,35662,31181,0.87435,3,15,30,47,0,0,0,0,127.97,0.00,0,114,127.97,0,462188,64906,0,463687,66405
22,40031,36028,4003,35512,31174,0.87784,4,16,35,51,0,0,0,0,127.97,0.00,1,114,127.97,0,462294,65012,0,463687,66405
23,40058,36052,4006,35475,29760,0.83890,4,14,22,76,0,0,0,0,127.97,0.13,3,114,127.97,0,462382,65100,0,463687,66405
24,40043,36038,4005,35428,27332,0.77148,4,23,42,55,0,0,0,0,127.97,0.00,0,114,127.97,0,462651,65369,0,463687,66405
25,40029,36026,4003,35317,27619,0.78203,5,15,33,576,0,0,0,0,127.97,0.00,0,114,127.97,0,462943,65661,0,463687,66405
26,40276,36249,4027,35470,28358,0.79949,7,18,26,57,0,0,0,0,127.97,0.00,0,114,127.97,0,463441,66159,0,463687,66405
27,40345,36311,4034,76778,39619,0.51602,4,14,27,3776,1,4,1,0,127.98,63.57,18,122,127.98,11135,476648,68584,0,504424,72170
28,40007,36007,4000,95593,28033,0.29325,4,15,26,3968,1,7,0,0,127.97,81.07,23,115,127.97,3782,536130,74575,0,563135,77575
29,40400,36359,4041,42169,27969,0.66326,4,14,28,148,0,1,0,0,127.97,43.06,14,114,127.97,0,549972,75342,0,570296,79552
30,40024,36022,4002,35641,31220,0.87596,3,13,19,29,0,0,0,0,127.97,31.68,12,114,127.97,0,554013,75437,0,570296,80829
31,40039,36034,4005,35599,30335,0.85213,3,13,20,29,0,0,0,0,127.97,11.66,6,114,127.97,0,558736,75515,0,570296,80959
32,40054,36049,4005,35526,31459,0.88552,3,12,18,28,0,0,0,0,127.97,2.95,2,114,127.97,0,562519,75559,0,570296,81632
33,40415,36374,4041,35649,31985,0.89722,3,12,19,30,0,0,0,0,127.97,0.00,0,114,127.97,0,564447,75794,0,570296,81641
34,40025,36022,4003,35198,31389,0.89178,3,18,36,50,0,0,0,0,127.97,0.00,0,114,127.97,0,565019,76364,0,570296,81641
35,40049,36045,4004,35216,31345,0.89008,4,13,28,59,0,0,0,0,127.97,0.04,1,114,127.97,0,565815,77160,0,570296,81641
36,40410,36368,4042,35427,31619,0.89251,8,21,29,59,0,0,0,0,127.97,0.00,1,114,127.97,0,566338,77683,0,570296,81641
37,40056,36051,4005,34842,31478,0.90345,9,22,31,59,0,0,0,0,127.97,0.00,0,114,127.97,0,566412,77757,0,570296,81641
38,40139,36125,4014,34814,31396,0.90182,9,21,30,59,0,0,0,0,127.97,0.00,0,114,127.97,0,566481,77826,0,570296,81641
39,40150,36136,4014,34986,30459,0.87061,7,20,28,55,0,0,0,0,127.97,0.03,2,114,127.97,0,566674,78019,0,570296,81641
40,40418,36374,4044,35287,27961,0.79239,9,22,31,63,0,0,0,0,127.97,0.12,1,114,127.97,0,567932,79277,0,570296,81641
