t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
1,8079,6565,1514,0,0,0.00000,1,2,13,66,0,0,0,0,0.00,0.00,1,86,0.00,0,0,0,0
2,8047,6539,1508,0,0,0.00000,1,2,19,66,0,0,0,0,0.00,0.00,1,86,0.00,0,0,0,0
3,8014,6510,1504,0,0,0.00000,1,2,14,66,0,0,0,0,0.00,0.00,1,86,0.00,0,0,0,0
4,8066,6554,1512,0,0,0.00000,1,2,18,66,0,0,0,0,0.00,0.00,1,86,0.00,0,0,0,0
5,8011,6509,1502,0,0,0.00000,1,2,17,66,0,0,0,0,0.00,0.00,1,86,0.00,0,0,0,0
6,8013,6510,1503,0,0,0.00000,1,2,20,66,0,0,0,0,0.00,0.00,1,86,0.00,0,0,0,0
7,8009,6507,1502,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,86,0.00,0,0,0,0
8,8063,6553,1510,0,0,0.00000,1,2,16,76,0,0,1,0,0.00,0.00,1,87,0.00,0,0,0,0
9,8011,6507,1504,0,0,0.00000,1,2,10,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
10,8011,6509,1502,0,0,0.00000,1,3,17,64,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
11,8020,6519,1501,0,0,0.00000,1,3,17,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
12,8010,6506,1504,0,0,0.00000,2,3,19,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
13,8015,6516,1499,0,0,0.00000,2,3,20,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
14,8062,6547,1515,0,0,0.00000,2,3,19,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
15,8083,6566,1517,0,0,0.00000,2,3,16,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
16,8011,6511,1500,0,0,0.00000,2,3,18,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
17,8011,6508,1503,0,0,0.00000,2,3,18,64,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
18,8013,6510,1503,0,0,0.00000,2,3,18,72,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
19,8011,6514,1497,0,0,0.00000,2,3,19,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
20,8013,6505,1508,0,0,0.00000,2,3,17,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
21,8012,6511,1501,0,0,0.00000,2,4,20,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
22,8011,6508,1503,0,0,0.00000,2,4,21,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
23,8011,6509,1502,0,0,0.00000,2,4,18,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
24,8014,6513,1501,0,0,0.00000,2,3,19,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
25,8012,6513,1499,0,0,0.00000,2,3,18,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
26,8021,6514,1507,0,0,0.00000,2,4,20,64,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
27,8039,6531,1508,0,0,0.00000,2,3,18,64,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
28,8011,6513,1498,0,0,0.00000,2,3,20,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
29,8014,6508,1506,0,0,0.00000,2,4,21,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
30,8013,6511,1502,0,0,0.00000,2,3,17,70,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
31,8013,6509,1504,0,0,0.00000,2,4,17,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
32,8010,6509,1501,0,0,0.00000,2,4,19,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
33,8085,6568,1517,0,0,0.00000,1,3,17,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
34,8090,6574,1516,0,0,0.00000,2,3,20,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
35,8060,6548,1512,0,0,0.00000,2,3,21,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
36,8010,6508,1502,0,0,0.00000,2,3,19,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
37,8012,6510,1502,0,0,0.00000,2,3,20,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
38,8012,6508,1504,0,0,0.00000,2,4,21,70,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
39,8012,6512,1500,0,0,0.00000,2,4,20,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
40,8010,6507,1503,0,0,0.00000,2,4,19,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
41,8057,6546,1511,0,0,0.00000,2,3,16,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
42,8009,6508,1501,0,0,0.00000,2,3,16,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
43,8014,6511,1503,0,0,0.00000,2,3,21,68,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
44,8011,6511,1500,0,0,0.00000,2,4,19,66,0,0,0,0,0.00,0.00,1,87,0.00,0,0,0,0
45,8067,6555,1512,0,0,0.00000,2,4,20,68,0,0,1,0,0.00,0.00,1,87,0.00,0,0,0,0
46,8096,6575,1521,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
47,8009,6508,1501,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
48,8086,6570,1516,0,0,0.00000,1,2,13,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
49,8086,6569,1517,0,0,0.00000,1,2,12,64,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
50,8012,6510,1502,0,0,0.00000,1,2,17,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
51,8019,6518,1501,0,0,0.00000,1,2,14,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
52,8016,6511,1505,0,0,0.00000,1,2,16,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
53,8013,6512,1501,0,0,0.00000,1,2,17,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
54,8067,6558,1509,0,0,0.00000,1,2,16,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
55,8011,6505,1506,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
56,8013,6509,1504,0,0,0.00000,1,2,10,63,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
57,8014,6514,1500,0,0,0.00000,1,2,15,64,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
58,8025,6519,1506,0,0,0.00000,1,2,19,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
59,8075,6559,1516,0,0,0.00000,1,2,19,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
60,8014,6514,1500,0,0,0.00000,1,2,10,68,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
61,8014,6509,1505,0,0,0.00000,1,2,14,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
62,8004,6504,1500,0,0,0.00000,1,2,16,68,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
63,8013,6510,1503,0,0,0.00000,1,2,18,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
64,8012,6512,1500,0,0,0.00000,1,2,11,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
65,8014,6510,1504,0,0,0.00000,1,2,10,64,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
66,8012,6509,1503,0,0,0.00000,1,2,17,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
67,8064,6554,1510,0,0,0.00000,1,2,18,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
68,8011,6507,1504,0,0,0.00000,1,2,16,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
69,8083,6568,1515,0,0,0.00000,1,2,16,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
70,8091,6574,1517,0,0,0.00000,1,2,19,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
71,8042,6533,1509,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
72,8051,6542,1509,0,0,0.00000,1,2,9,64,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
73,8056,6545,1511,0,0,0.00000,1,2,15,68,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
74,8010,6509,1501,0,0,0.00000,1,2,17,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
75,8015,6514,1501,0,0,0.00000,1,2,10,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
76,8048,6539,1509,0,0,0.00000,1,2,18,66,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
77,8018,6513,1505,0,0,0.00000,1,2,15,70,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
78,8012,6510,1502,0,0,0.00000,1,2,15,72,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
79,8056,6546,1510,0,0,0.00000,1,2,15,74,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
80,8013,6510,1503,0,0,0.00000,1,2,11,64,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
81,8013,6510,1503,0,0,0.00000,1,2,19,68,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
82,8010,6508,1502,0,0,0.00000,1,2,19,68,0,0,0,0,0.00,0.00,1,88,0.00,0,0,0,0
83,8037,6530,1507,0,0,0.00000,1,2,17,72,0,0,1,0,0.00,0.00,1,89,0.00,0,0,0,0
84,8069,6556,1513,0,0,0.00000,1,2,11,64,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
85,8037,6530,1507,0,0,0.00000,1,2,16,68,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
86,8027,6522,1505,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
87,8034,6528,1506,0,0,0.00000,1,2,12,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
88,8089,6573,1516,0,0,0.00000,1,2,12,64,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
89,8027,6520,1507,0,0,0.00000,1,2,16,64,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
90,8090,6574,1516,0,0,0.00000,1,2,10,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
91,8029,6523,1506,0,0,0.00000,1,2,17,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
92,8012,6516,1496,0,0,0.00000,1,2,17,68,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
93,8012,6504,1508,0,0,0.00000,1,2,14,64,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
94,8008,6509,1499,0,0,0.00000,1,2,18,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
95,8015,6511,1504,0,0,0.00000,1,2,12,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
96,8010,6507,1503,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
97,8025,6520,1505,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
98,8009,6508,1501,0,0,0.00000,1,2,15,66,0,0,0,0,0.00,0.00,1,89,0.00,0,0,0,0
