t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
1,8020,6517,1503,6345,1530,0.24113,336,352,360,60,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
2,8047,6540,1507,6356,1493,0.23490,336,352,360,60,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
3,8020,6514,1506,6342,1490,0.23494,336,352,360,62,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
4,8013,6511,1502,6319,1449,0.22931,336,352,360,59,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
5,8081,6565,1516,6369,1513,0.23756,336,352,360,63,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
6,8014,6514,1500,6343,1526,0.24058,336,352,360,60,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
7,8042,6532,1510,6338,1485,0.23430,336,352,360,58,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
8,8072,6559,1513,7582,1560,0.20575,320,344,360,2688,1,0,1,0,63.96,0.00,0,87,63.96,0,0,0,0
9,8086,6571,1515,11450,3715,0.32445,320,336,360,2240,1,1,0,0,63.97,0.23,9,97,63.97,0,0,0,0
10,8035,6527,1508,10425,2847,0.27309,320,352,368,76,1,0,0,0,63.98,0.19,6,97,63.98,0,0,0,0
11,8075,6561,1514,10018,2532,0.25275,336,352,368,2112,1,1,0,0,63.98,0.20,12,100,63.98,0,0,0,0
12,8011,6510,1501,9837,1479,0.15035,336,352,368,60,1,0,0,0,63.98,0.00,0,100,63.98,0,0,0,0
13,8022,6517,1505,9749,1742,0.17868,336,352,360,56,1,0,0,0,63.97,0.00,0,100,63.97,0,0,0,0
14,8009,6507,1502,9695,2075,0.21403,336,352,368,70,1,0,0,0,63.97,0.00,0,100,63.97,0,0,0,0
15,8010,6508,1502,9734,1995,0.20495,320,352,360,1248,1,1,0,0,63.97,1.21,8,103,63.97,0,0,0,0
16,8013,6510,1503,9692,1839,0.18974,320,352,360,64,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0
17,8019,6516,1503,9661,1891,0.19574,328,352,368,164,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0
18,8006,6507,1499,9491,1938,0.20419,336,352,360,72,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0
19,8011,6508,1503,9533,1998,0.20959,336,352,368,1920,1,1,0,0,63.97,1.29,9,106,63.97,0,0,0,0
20,8011,6508,1503,9554,1986,0.20787,336,352,360,64,1,0,0,0,63.97,0.00,0,106,63.97,0,0,0,0
21,8011,6508,1503,9586,2009,0.20958,336,352,360,72,1,0,0,0,63.97,0.00,0,106,63.97,0,0,0,0
22,8012,6510,1502,9446,1895,0.20061,336,352,360,784,1,1,0,0,63.97,0.59,10,109,63.97,0,0,0,0
23,8026,6523,1503,9498,1817,0.19130,336,352,360,68,1,0,0,0,63.96,0.22,1,109,63.96,0,0,0,0
24,8084,6566,1518,9743,1822,0.18701,320,344,352,59,1,0,0,0,63.96,0.00,0,109,63.96,0,0,0,0
25,8010,6509,1501,9372,1780,0.18993,336,352,360,1984,1,1,0,0,63.96,0.02,4,105,63.96,0,0,0,0
26,8048,6538,1510,9684,2043,0.21097,336,352,360,64,1,0,0,0,63.96,0.63,5,105,63.96,0,0,0,0
27,8008,6509,1499,9607,1921,0.19996,328,352,360,66,1,0,0,0,63.96,0.47,2,105,63.96,0,0,0,0
28,8011,6509,1502,9573,1999,0.20882,336,352,360,72,1,0,0,0,63.96,0.00,0,105,63.96,0,0,0,0
29,8009,6506,1503,9456,1831,0.19363,336,352,360,1152,1,1,0,0,63.96,0.65,6,108,63.96,0,0,0,0
30,8092,6574,1518,9519,1726,0.18132,336,352,360,64,1,0,0,0,63.96,0.00,0,108,63.96,0,0,0,0
31,8026,6523,1503,9453,1691,0.17889,328,352,360,60,1,0,0,0,63.96,0.00,0,108,63.96,0,0,0,0
32,8028,6523,1505,9470,1777,0.18765,328,352,360,70,1,0,0,0,63.97,0.00,0,108,63.96,0,0,0,0
33,8041,6531,1510,9424,1814,0.19249,328,352,360,1344,1,1,0,0,63.96,0.99,9,111,63.96,0,0,0,0
34,8012,6510,1502,9316,1756,0.18849,336,352,360,70,1,0,0,0,63.96,0.54,3,111,63.96,0,0,0,0
35,8012,6510,1502,9476,1759,0.18563,320,352,360,58,1,0,0,0,63.96,0.00,0,111,63.96,0,0,0,0
