t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40195,36175,4020,36524,32567,0.89166,5,10,18,25,0,0,0,0,0,0,0,0,0
2,40151,36136,4015,36437,31320,0.85957,6,13,24,28,0,0,0,0,0,0,0,0,0
3,40203,36183,4020,36380,30451,0.83703,7,14,132,29,0,0,0,0,0,0,0,0,0
4,40203,36183,4020,36335,30680,0.84436,7,14,20,25,0,0,0,0,0,0,0,0,0
5,40167,36149,4018,36290,31257,0.86131,7,14,20,30,0,0,0,0,0,0,0,0,0
6,40209,36189,4020,36303,30340,0.83574,7,15,24,29,0,0,0,0,0,0,0,0,0
7,40195,36176,4019,36300,31311,0.86256,5,11,16,22,0,0,0,0,0,0,0,0,0
8,40016,36014,4002,36060,30942,0.85807,5,13,23,33,0,0,0,0,0,0,0,0,0
9,40094,36084,4010,35801,32211,0.89972,3,9,21,25,0,0,0,0,0,0,0,0,0
10,40045,36041,4004,35815,30949,0.86414,4,8,17,24,0,0,0,0,0,0,0,0,0
11,40072,36064,4008,35775,29690,0.82991,4,10,15,25,0,0,0,0,0,0,0,0,0
12,40015,36015,4000,35704,30348,0.84999,6,14,30,38,0,0,0,0,0,0,0,0,0
13,40195,36175,4020,35829,30766,0.85869,7,13,21,39,0,0,0,0,0,0,0,0,0
14,40079,36071,4008,36659,29525,0.80540,6,15,29,58,0,0,6,0,0,0,0,0,0
15,40154,36138,4016,36920,31071,0.84158,7,14,20,33,0,0,0,0,0,0,0,0,0
16,40003,36003,4000,36764,29015,0.78922,7,15,19,29,0,0,0,0,0,0,0,0,0
17,40033,36030,4003,36752,31141,0.84733,8,15,19,29,0,0,0,0,0,0,0,0,0
18,40200,36180,4020,36748,30685,0.83501,7,14,19,31,0,0,0,0,0,0,0,0,0
19,40205,36184,4021,36746,30763,0.83718,5,11,17,28,0,0,0,0,0,0,0,0,0
20,40203,36183,4020,36646,30563,0.83401,6,13,18,41,0,0,0,0,0,0,0,0,0
21,40198,36178,4020,36551,29463,0.80608,7,14,22,35,0,0,0,0,0,0,0,0,0
22,40002,36002,4000,36350,28994,0.79763,8,16,27,36,0,0,0,0,0,0,0,0,0
23,40011,36010,4001,36324,30852,0.84936,7,14,34,35,0,0,0,0,0,0,0,0,0
24,40061,36054,4007,36387,30350,0.83409,8,16,27,28,0,0,0,0,0,0,0,0,0
25,40044,36040,4004,36413,29686,0.81526,8,16,22,31,0,0,0,0,0,0,0,0,0
26,40201,36181,4020,36658,28508,0.77767,7,16,24,37,0,0,0,0,0,0,0,0,0
27,40016,36014,4002,36449,28436,0.78016,5,11,19,27,0,0,0,0,0,0,0,0,0
28,40012,36011,4001,42905,30232,0.70463,4,12,18,2688,0,24,6,0,0,0,0,0,0
29,40201,36181,4020,36385,30522,0.83886,6,14,18,29,0,0,0,0,0,0,0,0,0
30,40159,36143,4016,36151,30539,0.84476,7,14,19,29,0,0,0,0,0,0,0,0,0
31,40003,36003,4000,35912,32741,0.91170,7,14,20,33,0,0,0,0,0,0,0,0,0
32,40210,36189,4021,36056,32089,0.88998,7,14,26,32,0,0,0,0,0,0,0,0,0
