t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8068,6556,1512,7033,3365,0.47846,392,1248,1600,52,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
2,8043,6533,1510,7000,3721,0.53157,11,832,1568,43,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
3,8004,6506,1498,6936,4198,0.60525,7,488,912,38,0,0,0,0,63.96,0.06,1,86,63.96,0,0,0,0,0,0
4,8012,6509,1503,6919,4104,0.59315,10,768,1536,58,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
5,8080,6563,1517,6978,4212,0.60361,11,656,1440,70,0,0,0,0,63.96,0.06,1,86,63.96,0,0,0,0,0,0
6,8009,6511,1498,6947,3995,0.57507,12,1216,2048,188,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
7,8009,6504,1505,6970,3991,0.57260,13,960,2048,204,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
8,8073,6561,1512,8247,4179,0.50673,23,928,1760,6912,1,0,1,0,63.97,0.04,1,87,63.97,51,0,0,0,0,0
9,8041,6531,1510,10123,4737,0.46794,320,1152,2016,3136,1,1,0,0,63.98,0.05,3,97,63.98,4579,0,0,0,0,0
10,7923,6440,1483,9981,5219,0.52289,360,1312,2624,1632,1,0,0,0,63.98,0.03,1,97,63.98,0,0,0,0,0,0
11,8171,6636,1535,10519,5551,0.52771,392,1280,2496,360,1,0,0,0,63.98,0.00,0,97,63.98,0,0,0,0,0,0
12,8017,6515,1502,10108,5311,0.52543,400,1344,2752,2112,1,0,0,0,63.98,0.00,0,97,63.98,0,0,0,0,0,0
13,8016,6513,1503,9728,4673,0.48037,352,1312,2304,102,1,0,0,0,63.98,0.13,2,97,63.98,0,0,0,0,0,0
14,8016,6514,1502,8685,3987,0.45907,368,944,1568,3456,0,1,0,0,63.98,0.05,2,97,63.98,0,0,0,0,0,0
15,8076,6561,1515,10508,4146,0.39456,400,784,1376,112,1,0,0,0,63.98,0.24,1,100,63.98,1308,0,0,0,0,0
16,8066,6554,1512,9490,3744,0.39452,408,1216,3264,944,1,0,0,0,63.98,0.00,0,100,63.98,0,0,0,0,0,0
17,8028,6522,1506,10447,4952,0.47401,368,1216,3008,1472,1,0,0,0,63.97,0.00,0,100,63.97,0,0,0,0,0,0
18,7607,6133,1474,8549,3889,0.45491,352,2048,5120,896,1,0,0,0,63.98,0.01,1,100,63.98,0,0,0,0,0,0
19,8445,6910,1535,9634,4221,0.43814,392,1440,4096,3840,1,0,0,0,63.98,0.00,0,100,63.98,0,0,0,0,0,0
20,8069,6556,1513,9559,3659,0.38278,400,1216,2624,92,1,0,0,0,63.98,0.09,2,100,63.98,0,0,0,0,0,0
21,8005,6503,1502,9003,3785,0.42042,376,1568,4608,3584,1,1,0,0,63.97,0.27,2,103,63.97,1526,0,0,0,0,0
22,8036,6531,1505,10512,4491,0.42723,336,816,1376,68,1,0,0,0,63.97,0.21,3,103,63.97,0,0,0,0,0,0
23,8045,6536,1509,10668,4701,0.44066,376,1152,1856,336,1,0,0,0,63.97,0.00,1,103,63.97,0,0,0,0,0,0
24,8083,6567,1516,10228,3632,0.35510,384,1248,1440,118,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0,0,0
25,8052,6544,1508,10187,2954,0.28998,368,608,976,256,1,1,0,0,63.97,0.26,4,106,63.97,1080,0,0,0,0,0
26,8011,6509,1502,10538,3645,0.34589,344,472,848,20,1,0,0,0,63.97,0.04,2,106,63.97,0,0,0,0,0,0
27,8047,6538,1509,10451,3550,0.33968,312,464,848,24,1,0,0,0,63.97,0.00,0,106,63.97,0,0,0,0,0,0
28,8044,6534,1510,11255,5120,0.45491,304,472,896,38,1,0,0,0,63.97,0.14,2,106,63.97,0,0,0,0,0,0
29,8027,6521,1506,10993,5080,0.46211,288,464,848,1920,1,1,0,0,63.98,0.14,2,103,63.97,1604,0,0,0,0,0
30,8004,6507,1497,10248,4238,0.41354,304,464,864,22,1,0,0,0,63.97,0.11,2,103,63.97,0,0,0,0,0,0
31,8002,6501,1501,11041,5167,0.46798,252,472,864,25,1,0,0,0,63.97,0.11,2,103,63.97,0,0,0,0,0,0
32,8044,6533,1511,10190,4412,0.43297,10,480,928,328,1,1,0,0,52.07,0.13,8,106,52.07,1717,0,0,0,0,0
33,8014,6512,1502,10612,4573,0.43093,304,472,848,20,1,0,0,0,63.97,0.01,2,106,63.97,0,0,0,0,0,0
34,8003,6503,1500,10963,5320,0.48527,7,456,816,228,1,0,0,0,63.97,0.00,1,106,63.97,0,0,0,0,0,0
35,8052,6541,1511,9534,4388,0.46025,10,472,832,36,1,0,0,0,63.97,0.00,0,106,63.97,0,0,0,0,0,0
36,8006,6505,1501,9614,4271,0.44425,7,456,800,18,1,0,0,0,63.96,0.00,0,106,63.96,0,0,0,0,0,0
37,8005,6505,1500,10307,4988,0.48394,5,456,832,352,1,1,0,0,63.96,0.02,2,109,63.96,1916,0,0,0,0,0
38,8003,6505,1498,9936,4461,0.44897,5,472,864,16,1,0,0,0,63.96,0.12,3,109,63.96,0,0,0,0,0,0
39,8004,6504,1500,9841,4020,0.40850,248,480,832,1632,1,0,0,0,63.96,0.00,0,109,63.96,0,0,0,0,0,0
40,8003,6498,1505,10660,4266,0.40019,304,504,880,164,1,0,0,0,63.96,0.21,3,109,63.96,0,0,0,0,0,0
41,8035,6530,1505,9981,3506,0.35127,304,512,912,1856,1,1,0,0,63.96,0.07,1,112,63.96,2102,0,0,0,0,0
42,8006,6505,1501,10159,3514,0.34590,304,480,864,38,1,0,0,0,63.97,0.03,1,112,63.97,0,0,0,0,0,0
43,8030,6523,1507,11630,5101,0.43861,304,464,816,31,1,0,0,0,63.96,0.03,2,112,63.96,0,0,0,0,0,0
44,7999,6500,1499,10612,3964,0.37354,304,464,800,45,1,0,0,0,63.96,0.02,2,112,63.96,0,0,0,0,0,0
45,8009,6507,1502,9981,3809,0.38163,304,456,784,1760,1,1,1,0,63.78,0.00,0,109,63.78,2055,0,0,0,0,0
46,8019,6515,1504,11546,5222,0.45228,304,472,912,192,1,0,0,0,63.97,0.04,3,110,63.97,0,0,0,0,0,0
47,8053,6543,1510,11361,5089,0.44794,304,464,736,20,1,0,0,0,63.97,0.02,3,110,63.97,0,0,0,0,0,0
48,8024,6520,1504,10944,4325,0.39519,304,472,896,608,1,0,0,0,63.98,0.11,1,110,63.98,0,0,0,0,0,0
49,8004,6505,1499,11066,4615,0.41704,304,472,912,2816,1,1,0,0,63.97,0.00,0,113,63.97,500,0,0,0,0,0
50,8001,6501,1500,10995,4300,0.39109,304,608,928,688,1,1,0,0,63.97,0.01,1,121,63.97,1439,0,0,0,0,0
51,8005,6502,1503,10275,3874,0.37703,304,472,912,13,1,0,0,0,63.97,0.04,1,121,63.97,0,0,0,0,0,0
52,8006,6504,1502,11478,5329,0.46428,304,464,832,236,1,0,0,0,63.98,0.25,2,121,63.98,0,0,0,0,0,0
53,8006,6506,1500,10399,4551,0.43764,10,456,768,1280,1,1,0,0,53.84,0.07,2,124,53.84,1917,0,0,0,0,0
54,8002,6501,1501,11013,4432,0.40243,13,456,608,34,1,0,0,0,63.97,0.17,2,124,63.97,0,0,0,0,0,0
55,8005,6505,1500,11641,5119,0.43974,17,344,608,58,1,0,0,0,63.97,0.07,2,124,63.97,0,0,0,0,0,0
56,8002,6502,1500,12348,6111,0.49490,7,448,608,1440,1,1,0,0,62.61,0.22,2,123,62.61,1690,0,0,0,0,0
57,8043,6534,1509,10950,4709,0.43005,6,464,608,41,1,0,0,0,63.97,0.02,1,123,63.97,0,0,0,0,0,0
58,8059,6548,1511,13217,6930,0.52432,7,472,720,2112,1,1,0,0,54.99,0.15,4,122,55.00,205,0,0,0,0,0
59,8030,6524,1506,11371,4318,0.37974,304,472,624,30,1,0,0,0,63.97,0.22,5,122,63.97,0,0,0,0,0,0
60,8004,6503,1501,10682,3709,0.34722,304,472,784,41,1,0,0,0,63.97,0.22,2,122,63.97,0,0,0,0,0,0
61,8010,6509,1501,10542,4240,0.40220,280,464,768,1920,1,1,0,0,63.97,0.03,2,120,63.97,2166,0,0,0,0,0
62,8028,6522,1506,11497,5227,0.45464,304,448,640,49,1,0,0,0,63.97,0.11,1,120,63.97,0,0,0,0,0,0
63,8001,6504,1497,10514,4391,0.41763,304,464,640,3136,1,0,0,0,63.97,0.09,3,120,63.97,0,0,0,0,0,0
64,8005,6501,1504,9762,3181,0.32586,304,456,624,72,1,1,0,0,58.05,0.21,6,119,58.05,1032,0,0,0,0,0
65,8004,6503,1501,11245,3798,0.33775,304,464,608,2944,1,0,0,0,63.96,0.21,2,119,63.96,0,0,0,0,0,0
66,8026,6522,1504,10744,3483,0.32418,304,456,624,1792,1,0,0,0,63.96,0.00,0,119,63.96,0,0,0,0,0,0
67,8001,6500,1501,11008,4283,0.38908,304,424,608,1888,1,1,0,0,63.96,0.26,6,118,63.96,1516,0,0,0,0,0
68,8005,6506,1499,8785,3865,0.43995,304,408,608,592,1,0,0,0,63.96,0.08,2,118,63.96,0,0,0,0,0,0
