t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8003,6503,1500,6468,927,0.14332,256,272,280,21,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
2,8023,6518,1505,6451,926,0.14354,264,272,280,23,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
3,8004,6504,1500,6437,958,0.14883,256,272,280,20,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
4,8002,6501,1501,6445,910,0.14119,256,272,280,24,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
5,8030,6526,1504,6444,972,0.15084,256,272,280,20,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
6,8004,6502,1502,6441,962,0.14936,256,264,272,16,0,0,0,0,63.95,0.00,0,86,63.95,0,0,0,0,0,0
7,8012,6514,1498,6441,979,0.15200,256,264,280,18,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
8,8003,6497,1506,7115,965,0.13563,256,272,288,1152,1,0,1,0,63.98,1.97,4,87,63.98,6,0,0,0,501,0
9,8023,6520,1503,8584,1202,0.14003,256,272,288,2304,1,1,0,0,63.96,2.38,1,97,63.96,1572,0,0,0,1861,80
10,8002,6501,1501,8663,1343,0.15503,256,272,280,25,1,0,0,0,63.98,10.50,3,97,63.98,0,464,0,0,3940,242
11,8005,6507,1498,8674,1128,0.13004,264,272,296,27,1,0,0,0,63.97,15.14,5,97,63.97,0,1905,61,0,5991,271
12,8005,6501,1504,8649,939,0.10857,264,272,296,1408,1,0,0,0,63.97,14.95,5,97,63.97,0,4000,204,0,7893,271
13,8009,6508,1501,8660,952,0.10993,264,272,296,24,1,0,0,0,63.97,14.85,5,97,63.97,0,6005,248,0,9829,271
14,8019,6518,1501,8501,975,0.11469,264,272,496,164,1,0,0,0,63.97,15.36,5,97,63.97,0,8005,267,0,11941,271
15,8005,6501,1504,8627,1174,0.13608,256,272,288,94,1,1,0,0,63.97,6.52,4,100,63.97,1264,9690,271,0,13891,455
16,8004,6504,1500,8644,1206,0.13952,264,272,296,29,1,0,0,0,63.97,14.18,4,100,63.97,0,12039,273,0,15965,524
17,8042,6535,1507,8669,972,0.11212,264,272,296,28,1,0,0,0,63.97,15.26,5,100,63.97,0,13921,440,0,17911,525
18,8001,6499,1502,8641,939,0.10867,264,272,304,22,1,0,0,0,63.97,14.94,5,100,63.97,0,15992,512,0,19828,525
19,8022,6519,1503,8639,1003,0.11610,264,272,296,20,1,0,0,0,63.97,15.06,5,100,63.97,0,17926,525,0,21780,525
20,8004,6502,1502,8449,1032,0.12214,264,272,288,1952,1,1,0,0,63.97,1.81,4,103,63.97,1144,19944,525,0,23825,600
21,8006,6505,1501,8620,1158,0.13434,256,272,288,35,1,0,0,0,63.97,9.55,3,103,63.97,0,21990,525,0,25865,723
22,8000,6501,1499,8612,1049,0.12181,264,272,296,23,1,0,0,0,63.97,15.25,5,103,63.97,0,23844,602,0,27895,750
23,8004,6502,1502,8620,956,0.11090,256,272,288,28,1,0,0,0,63.97,15.18,5,103,63.97,0,25939,717,0,29856,750
24,8019,6517,1502,8635,923,0.10689,264,272,296,20,1,0,0,0,63.97,15.00,5,103,63.97,0,27920,748,0,31760,750
25,8019,6515,1504,8446,949,0.11236,264,272,296,30,1,0,0,0,63.97,15.48,5,103,63.97,0,29939,750,0,33900,750
26,8004,6503,1501,8597,1044,0.12144,264,272,296,216,1,1,0,0,63.97,5.72,5,106,63.97,1144,31956,750,0,35820,909
27,8037,6530,1507,8638,1130,0.13082,256,272,288,23,1,0,0,0,63.97,13.28,4,106,63.97,0,34028,750,0,37905,983
28,8004,6503,1501,8607,961,0.11165,256,272,288,32,1,0,0,0,63.96,15.21,5,106,63.96,0,35866,899,0,39844,984
29,8004,6503,1501,8590,950,0.11059,256,272,304,40,1,0,0,0,63.96,15.15,5,106,63.96,0,37891,973,0,41779,984
30,7986,6492,1494,8575,948,0.11055,264,272,296,46,1,0,0,0,63.96,15.13,4,106,63.96,0,39837,981,0,43712,984
31,8048,6536,1512,8448,979,0.11589,264,280,304,2496,1,1,0,0,63.97,1.04,7,109,63.97,1240,41857,983,0,45743,1043
32,8010,6507,1503,8088,1062,0.13131,272,480,1280,60,1,0,0,0,63.97,7.99,2,109,63.97,0,43900,983,0,47635,1182
33,8010,6510,1500,8042,1096,0.13628,376,672,1600,848,1,0,0,0,63.96,13.36,4,109,63.96,0,45496,1024,0,49096,1204
34,8020,6512,1508,7562,893,0.11809,408,1248,2048,172,1,0,0,0,63.97,10.34,4,109,63.97,0,47488,1142,0,50197,1204
35,8021,6518,1503,7541,930,0.12333,408,1408,2432,224,1,0,0,0,63.96,10.42,3,109,63.96,0,48668,1196,0,51342,1204
36,7971,6478,1493,7545,941,0.12472,408,1088,1824,106,1,0,0,0,63.96,11.38,3,109,63.96,0,49838,1204,0,52750,1204
37,8104,6585,1519,8038,1051,0.13075,400,1248,2432,90,1,0,0,0,63.96,11.03,3,109,63.96,0,50949,1204,0,53773,1204
38,8020,6517,1503,8000,960,0.12000,400,1056,1920,784,1,0,0,0,63.97,10.23,3,109,63.97,0,52179,1204,0,54796,1204
39,8038,6530,1508,7529,936,0.12432,408,1312,2240,832,1,0,0,0,63.96,9.96,4,109,63.96,0,53534,1204,0,56082,1204
40,8006,6505,1501,7512,1006,0.13392,400,1280,2112,3136,1,1,0,0,63.97,3.12,5,112,63.97,1264,54695,1204,0,57309,1302
41,8024,6522,1502,7541,1051,0.13937,400,1536,2944,3008,1,0,0,0,63.96,6.29,2,112,63.96,0,55733,1204,0,58282,1386
42,8014,6510,1504,8109,1077,0.13282,376,768,1408,70,1,0,0,0,63.96,11.29,4,112,63.96,0,56743,1279,0,59742,1391
43,7903,6406,1497,7861,985,0.12530,384,544,2176,70,1,0,0,0,63.96,12.51,5,112,63.96,0,57865,1365,0,61086,1391
