t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once,bg_lookups,bg_hits
1,8034,6528,1506,6394,2893,0.45246,320,344,352,64,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0,24038,0
2,8033,6526,1507,6385,3347,0.52420,21,344,360,58,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0,24038,0
3,8077,6565,1512,6350,3801,0.59858,16,344,352,59,0,0,0,0,63.96,0.02,1,86,63.96,0,0,0,0,0,0,24038,0
4,8004,6503,1501,6309,3647,0.57806,17,344,352,61,0,0,0,0,63.95,0.00,0,86,63.95,0,0,0,0,0,0,24038,0
5,8012,6510,1502,6334,3763,0.59410,16,344,352,60,0,0,0,0,63.96,0.01,1,86,63.96,0,0,0,0,0,0,24038,0
6,8015,6510,1505,6352,3554,0.55951,18,344,352,58,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0,24038,0
7,8089,6577,1512,6423,3613,0.56251,17,344,352,61,0,0,0,0,63.96,0.14,1,86,63.96,0,0,0,0,0,0,24038,0
8,8008,6501,1507,6455,3402,0.52703,20,344,352,2432,1,0,1,0,63.96,0.47,5,87,63.96,7,0,0,0,115,0,24812,51
9,8053,6545,1508,6634,3356,0.50588,31,344,360,2112,1,1,0,0,63.97,0.51,6,97,63.97,4550,0,0,0,435,77,27589,575
10,8031,6525,1506,6581,3330,0.50600,30,344,360,2048,1,0,0,0,63.97,2.15,7,97,63.97,0,0,0,0,879,137,31885,2921
11,8016,6512,1504,6571,3039,0.46249,312,344,360,58,1,0,0,0,63.97,4.34,2,97,63.97,0,201,0,0,1547,163,35593,4681
12,8009,6507,1502,6575,2367,0.36000,328,344,360,2048,1,1,0,0,63.97,1.83,2,100,63.97,1338,258,19,0,1547,165,38904,5376
13,8030,6527,1503,6571,2672,0.40664,336,344,360,68,1,0,0,0,63.97,3.87,4,100,63.97,0,1018,53,0,2524,165,41075,5780
14,8017,6514,1503,6569,2874,0.43751,328,344,360,56,1,0,0,0,63.97,10.31,6,100,63.97,0,1523,141,0,4180,165,43156,6776
15,8070,6555,1515,6643,2570,0.38687,328,344,360,58,1,0,0,0,63.96,12.25,5,100,63.96,0,1743,160,0,4883,165,45727,7272
16,8023,6519,1504,6576,2465,0.37485,320,344,352,1568,1,1,0,0,60.06,8.67,4,103,60.07,1810,2661,161,0,4883,165,48448,7272
17,8060,6549,1511,6604,2908,0.44034,320,344,352,59,1,0,0,0,63.97,0.05,2,103,63.97,0,3551,162,0,4883,399,52044,8144
18,8076,6563,1513,6604,3122,0.47274,320,344,360,64,1,0,0,0,63.97,3.04,2,103,63.97,0,4477,164,0,5661,570,54324,8406
19,8013,6508,1505,6540,2848,0.43547,320,344,352,60,1,0,0,0,63.97,4.34,2,103,63.97,0,4477,164,0,5995,570,57543,9177
20,8012,6511,1501,6534,2360,0.36119,328,344,360,1472,1,1,0,0,63.89,7.92,4,106,63.90,1510,4500,187,0,6907,570,60808,10755
21,8082,6568,1514,6576,2667,0.40557,336,344,360,56,1,0,0,0,63.97,6.56,4,106,63.97,0,5187,330,0,7107,570,63373,10755
22,8032,6527,1505,6546,2811,0.42942,328,344,360,164,1,0,0,0,63.96,4.53,5,106,63.96,0,5927,502,0,7107,570,66630,11400
23,8038,6528,1510,6526,2758,0.42262,320,344,352,53,1,0,0,0,63.96,3.06,3,106,63.96,0,6326,561,0,7107,570,69512,11400
24,8009,6506,1503,6484,2253,0.34747,336,352,360,1088,1,1,0,0,63.96,0.09,2,109,63.96,1913,7089,562,0,7107,580,72468,11747
25,8009,6510,1499,6504,2136,0.32841,336,344,352,1664,1,0,0,0,63.96,0.06,3,109,63.96,0,7093,566,0,7107,580,76222,12962
26,8005,6502,1503,6504,2285,0.35132,320,344,360,82,1,0,0,0,63.97,0.02,1,109,63.97,0,7097,570,0,7107,580,79836,13839
27,8017,6515,1502,6454,2390,0.37031,320,344,360,2112,1,1,0,0,60.65,0.09,3,106,60.67,1521,7102,575,0,7107,580,82577,13839
28,8073,6561,1512,6476,2860,0.44163,312,344,352,248,1,0,0,0,63.96,0.06,4,106,63.96,0,7104,577,0,7107,580,86336,14965
