t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,8017,6515,1502,6384,2880,0.45113,256,272,280,24,0,0,0,0,63.96,0.00,0,89,63.96
2,8024,6520,1504,6371,3333,0.52315,10,272,288,21,0,0,0,0,63.96,0.00,0,89,63.96
3,8016,6511,1505,6304,3738,0.59296,7,272,288,21,0,0,0,0,63.96,0.03,1,89,63.96
4,8016,6513,1503,6303,3694,0.58607,7,272,280,26,0,0,0,0,63.96,0.00,0,89,63.96
5,8007,6507,1500,6341,3762,0.59328,7,272,280,33,0,0,0,0,63.96,0.04,1,89,63.96
6,8027,6521,1506,6361,3520,0.55337,7,264,280,28,0,0,0,0,63.96,0.00,0,89,63.96
7,8043,6535,1508,6364,3559,0.55924,8,272,288,23,0,0,0,0,63.96,0.12,1,89,63.96
8,8020,6517,1503,7465,3489,0.46738,8,272,288,2048,1,0,1,0,63.96,0.01,1,90,63.96
9,8012,6509,1503,9111,2704,0.29678,256,272,296,2304,1,1,0,0,59.75,0.16,7,100,59.76
10,8023,6518,1505,8407,3141,0.37362,256,272,288,29,1,0,0,0,63.97,0.21,7,100,63.97
11,8023,6523,1500,8493,3049,0.35900,256,272,288,40,1,0,0,0,63.97,0.03,1,100,63.97
12,8017,6510,1507,9329,4582,0.49116,256,272,288,31,1,0,0,0,63.97,0.02,1,100,63.97
13,8035,6529,1506,8677,3734,0.43033,256,272,288,48,1,0,0,0,63.98,0.07,4,100,63.98
14,8014,6511,1503,8490,2749,0.32379,256,272,288,200,1,1,0,0,53.56,0.03,2,103,53.56
15,8023,6521,1502,8663,2637,0.30440,256,272,288,29,1,0,0,0,63.97,0.15,1,103,63.97
16,8021,6514,1507,8641,3123,0.36142,256,272,288,41,1,0,0,0,63.98,0.00,0,103,63.98
17,8017,6515,1502,9308,3046,0.32725,256,272,288,36,1,0,0,0,63.97,0.00,0,103,63.97
18,8012,6509,1503,9843,3054,0.31027,256,272,288,52,1,0,0,0,63.97,0.00,0,103,63.97
19,8025,6520,1505,8861,2486,0.28056,256,272,288,1216,1,1,0,0,63.97,0.16,2,106,63.97
20,8041,6534,1507,8949,2419,0.27031,256,272,288,28,1,0,0,0,63.97,0.02,2,106,63.97
21,8015,6512,1503,9085,3025,0.33297,256,272,288,31,1,0,0,0,63.97,0.14,2,106,63.97
22,8023,6522,1501,8609,3365,0.39087,256,272,288,46,1,0,0,0,63.97,0.05,2,106,63.97
23,8021,6514,1507,8405,2821,0.33563,256,272,288,1280,1,0,0,0,63.96,0.00,0,106,63.96
24,8024,6520,1504,9647,2159,0.22380,256,272,288,2112,1,1,0,0,63.97,0.07,3,109,63.97
25,8017,6514,1503,8565,2575,0.30064,256,272,288,29,1,0,0,0,63.97,0.02,2,109,63.97
26,8022,6517,1505,8594,2729,0.31755,256,272,328,49,1,0,0,0,63.97,0.01,1,109,63.97
27,8005,6506,1499,8526,2432,0.28525,256,272,288,32,1,0,0,0,63.97,0.13,1,109,63.97
28,8022,6515,1507,9177,2815,0.30675,256,272,288,2176,1,1,0,0,59.98,0.14,4,109,59.98
29,8008,6507,1501,8374,3285,0.39229,256,272,288,30,1,0,0,0,63.97,0.21,2,109,63.97
30,8020,6517,1503,8336,3230,0.38748,15,272,288,24,1,0,0,0,63.97,0.11,1,109,63.97
31,8029,6524,1505,8832,4111,0.46547,15,272,288,32,1,0,0,0,63.97,0.11,1,109,63.97
32,8013,6510,1503,8267,3184,0.38515,244,272,288,26,1,0,0,0,63.97,0.00,0,109,63.97
33,8005,6504,1501,8317,3484,0.41890,10,272,288,44,1,0,0,0,63.97,0.13,3,109,63.97
34,8020,6517,1503,8487,2661,0.31354,256,272,288,360,1,1,0,0,60.12,0.11,3,112,60.12
35,8025,6523,1502,8477,3327,0.39247,12,272,288,33,1,0,0,0,63.96,0.20,3,112,63.96
36,8037,6527,1510,8516,3227,0.37893,14,272,288,63,1,0,0,0,63.97,0.11,2,112,63.97
37,8024,6522,1502,9073,4095,0.45134,8,272,280,21,1,0,0,0,63.97,0.10,2,112,63.97
38,8021,6514,1507,9634,4256,0.44177,7,272,288,2016,1,1,0,0,56.57,0.02,1,115,56.57
39,8014,6512,1502,8125,3186,0.39212,14,272,288,22,1,0,0,0,63.97,0.00,0,115,63.96
40,8037,6529,1508,8123,2781,0.34236,256,272,296,42,1,0,0,0,63.96,0.06,2,115,63.96
41,8040,6534,1506,8630,2960,0.34299,256,272,288,27,1,0,0,0,63.96,0.06,2,115,63.96
42,8040,6532,1508,9694,2870,0.29606,256,272,280,45,1,0,0,0,63.96,0.00,0,115,63.96
43,8030,6524,1506,8369,2512,0.30016,256,272,288,2048,1,1,0,0,57.07,0.20,7,118,57.07
44,8027,6521,1506,9081,2200,0.24226,256,272,288,768,1,1,0,0,63.96,0.06,3,117,63.96
45,8016,6514,1502,9534,2834,0.29725,256,272,288,45,1,0,0,0,63.96,0.09,3,117,63.96
46,8015,6513,1502,10278,3021,0.29393,256,272,288,2688,1,0,1,0,63.96,0.10,3,118,63.96
47,8014,6510,1504,9670,2568,0.26556,256,272,288,2624,1,1,0,0,63.89,0.00,1,115,63.89
48,8017,6514,1503,8854,2278,0.25728,256,272,304,1088,1,1,0,0,63.96,0.31,5,123,63.96
