t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40001,36001,4000,36492,31820,0.87197,4,9,17,39,0,0,0,0,0,0,0,0,0
2,40199,36179,4020,36472,34132,0.93584,5,9,16,29,0,0,0,0,0,0,0,0,0
3,40011,36010,4001,36183,33443,0.92427,3,7,16,34,0,0,0,0,0,0,0,0,0
4,40005,36004,4001,36002,31985,0.88842,5,11,21,33,0,0,0,0,0,0,0,0,0
5,40058,36053,4005,36050,32978,0.91479,6,13,24,49,0,0,0,0,0,0,0,0,0
6,40112,36101,4011,35970,31637,0.87954,6,12,25,39,0,0,0,0,0,0,0,0,0
7,40085,36076,4009,35899,31994,0.89122,6,11,24,46,0,0,0,0,0,0,0,0,0
8,40001,36001,4000,35839,31328,0.87413,5,12,21,56,0,0,0,0,0,0,0,0,0
9,40009,36008,4001,35655,30628,0.85901,5,11,20,22,0,0,0,0,0,0,0,0,0
10,40005,36004,4001,35760,30861,0.86300,5,11,21,60,0,0,0,0,0,0,0,0,0
11,40193,36174,4019,35834,29657,0.82762,4,9,18,61,0,0,0,0,0,0,0,0,0
12,40073,36066,4007,35632,29189,0.81918,4,8,14,17,0,0,0,0,0,0,0,0,0
13,40115,36103,4012,35685,30664,0.85930,5,9,17,23,0,0,0,0,0,0,0,0,0
14,40156,36141,4015,36811,31303,0.85037,4,8,17,47,0,0,6,0,0,0,0,0,0
15,40035,36031,4004,36853,30454,0.82636,5,10,18,41,0,0,0,0,0,0,0,0,0
16,40210,36189,4021,37000,30926,0.83584,4,8,15,29,0,0,0,0,0,0,0,0,0
17,40000,36000,4000,36703,30596,0.83361,4,9,17,30,0,0,0,0,0,0,0,0,0
18,40009,36008,4001,36622,31305,0.85481,4,8,16,24,0,0,0,0,0,0,0,0,0
19,40148,36134,4014,36684,30584,0.83371,4,9,16,28,0,0,0,0,0,0,0,0,0
20,40184,36165,4019,36794,29136,0.79187,4,9,16,22,0,0,0,0,0,0,0,0,0
21,39995,35996,3999,36568,31080,0.84992,5,10,18,30,0,0,0,0,0,0,0,0,0
22,40017,36014,4003,36645,31568,0.86145,4,8,16,23,0,0,0,0,0,0,0,0,0
23,40106,36096,4010,36624,29942,0.81755,5,9,18,28,0,0,0,0,0,0,0,0,0
24,39992,35996,3996,36436,27913,0.76608,4,9,17,25,0,0,0,0,0,0,0,0,0
25,40061,36052,4009,36445,27067,0.74268,5,9,15,20,0,0,0,0,0,0,0,0,0
26,40012,36011,4001,36273,27288,0.75230,5,9,18,23,0,0,0,0,0,0,0,0,0
27,40163,36146,4017,36314,28332,0.78019,5,9,17,32,0,0,0,0,0,0,0,0,0
28,40049,36045,4004,42761,31406,0.73445,4,10,16,2624,0,24,6,0,0,0,0,0,0
29,40158,36142,4016,36181,31003,0.85689,3,9,15,45,0,0,0,0,0,0,0,0,0
30,40014,36012,4002,36028,30760,0.85378,4,9,16,28,0,0,0,0,0,0,0,0,0
31,40199,36180,4019,36111,30813,0.85329,4,8,14,39,0,0,0,0,0,0,0,0,0
32,40000,36000,4000,35802,30726,0.85822,4,8,15,23,0,0,0,0,0,0,0,0,0
33,40013,36011,4002,35714,31410,0.87949,4,9,18,32,0,0,0,0,0,0,0,0,0
34,40003,36003,4000,35627,30642,0.86008,4,9,15,64,0,0,0,0,0,0,0,0,0
35,40111,36100,4011,35605,31154,0.87499,4,8,16,20,0,0,0,0,0,0,0,0,0
36,40013,36011,4002,35550,30513,0.85831,4,8,17,29,0,0,0,0,0,0,0,0,0
37,40005,36005,4000,35264,31112,0.88226,4,8,14,25,0,0,0,0,0,0,0,0,0
38,40001,36001,4000,35143,30992,0.88188,5,9,17,19,0,0,0,0,0,0,0,0,0
39,40006,36005,4001,35127,29184,0.83081,4,10,16,39,0,0,0,0,0,0,0,0,0
40,40014,36013,4001,35276,28039,0.79485,4,10,16,72,0,0,0,0,0,0,0,0,0
41,40002,36002,4000,35335,27514,0.77866,4,8,16,31,0,0,0,0,0,0,0,0,0
42,40065,36058,4007,36193,28400,0.78468,4,8,16,34,0,0,6,0,0,0,0,0,0
43,40197,36177,4020,36744,28926,0.78723,4,9,17,30,0,0,0,0,0,0,0,0,0
44,40178,36161,4017,36631,27811,0.75922,4,8,16,25,0,0,0,0,0,0,0,0,0
45,40006,36005,4001,36350,30901,0.85010,4,9,15,43,0,0,0,0,0,0,0,0,0
46,40008,36007,4001,36273,30879,0.85129,4,8,16,23,0,0,0,0,0,0,0,0,0
47,40012,36012,4000,36329,29483,0.81156,4,8,17,26,0,0,0,0,0,0,0,0,0
48,39993,35993,4000,36298,29009,0.79919,4,9,16,25,0,0,0,0,0,0,0,0,0
49,40003,36002,4001,36284,28900,0.79649,5,9,18,33,0,0,0,0,0,0,0,0,0
50,40007,36007,4000,36288,28764,0.79266,4,9,17,23,0,0,0,0,0,0,0,0,0
51,40123,36111,4012,36300,30001,0.82647,5,9,18,29,0,0,0,0,0,0,0,0,0
52,40210,36189,4021,36318,30083,0.82832,4,8,15,21,0,0,0,0,0,0,0,0,0
53,40004,36003,4001,35996,31415,0.87274,5,8,15,22,0,0,0,0,0,0,0,0,0
54,40020,36018,4002,35899,32296,0.89964,4,9,17,25,0,0,0,0,0,0,0,0,0
55,40113,36103,4010,35880,31509,0.87818,5,9,16,29,0,0,0,0,0,0,0,0,0
56,39995,35995,4000,36237,32491,0.89662,4,8,17,62,0,0,6,0,0,0,0,0,0
57,40017,36014,4003,36782,32696,0.88891,4,9,16,36,0,0,0,0,0,0,0,0,0
58,40144,36130,4014,36757,31982,0.87009,4,8,15,48,0,0,0,0,0,0,0,0,0
59,40165,36149,4016,36703,30995,0.84448,5,9,17,16,0,0,0,0,0,0,0,0,0
60,40068,36061,4007,36671,28989,0.79052,5,9,17,22,0,0,0,0,0,0,0,0,0
61,40040,36036,4004,36597,30879,0.84376,5,10,18,26,0,0,0,0,0,0,0,0,0
62,39992,35992,4000,36433,29151,0.80013,5,10,18,32,0,0,0,0,0,0,0,0,0
63,40150,36136,4014,36750,28673,0.78022,5,10,18,19,0,0,0,0,0,0,0,0,0
64,40022,36020,4002,36641,27963,0.76316,5,10,19,19,0,0,0,0,0,0,0,0,0
65,40008,36007,4001,36577,28370,0.77562,6,11,21,27,0,0,0,0,0,0,0,0,0
66,39998,35997,4001,36367,28617,0.78689,5,10,20,28,0,0,0,0,0,0,0,0,0
67,40024,36023,4001,36343,29864,0.82173,5,11,19,26,0,0,0,0,0,0,0,0,0
68,40006,36005,4001,36300,29733,0.81909,6,10,20,23,0,0,0,0,0,0,0,0,0
69,40003,36003,4000,36121,30977,0.85759,5,10,19,28,0,0,0,0,0,0,0,0,0
70,40002,36001,4001,36719,31485,0.85746,4,9,16,76,0,0,6,0,0,0,0,0,0
71,40118,36108,4010,37274,30024,0.80549,5,10,20,32,0,0,0,0,0,0,0,0,0
72,39997,35996,4001,37094,29015,0.78220,4,8,16,24,0,0,0,0,0,0,0,0,0
73,40015,36013,4002,37025,28837,0.77885,5,10,18,26,0,0,0,0,0,0,0,0,0
74,40011,36010,4001,37015,29954,0.80924,5,10,18,24,0,0,0,0,0,0,0,0,0
75,39998,35999,3999,36956,31236,0.84522,4,10,16,26,0,0,0,0,0,0,0,0,0
76,40011,36009,4002,36849,30835,0.83679,5,9,17,29,0,0,0,0,0,0,0,0,0
77,40139,36126,4013,36942,32230,0.87245,4,10,17,27,0,0,0,0,0,0,0,0,0
78,40163,36146,4017,36892,31558,0.85542,4,10,16,38,0,0,0,0,0,0,0,0,0
79,40053,36051,4002,36876,31769,0.86151,5,10,16,25,0,0,0,0,0,0,0,0,0
80,40137,36120,4017,36863,30444,0.82587,5,12,21,44,0,0,0,0,0,0,0,0,0
81,40078,36070,4008,36635,30293,0.82689,5,13,21,41,0,0,0,0,0,0,0,0,0
82,40152,36137,4015,36581,31280,0.85509,5,13,20,54,0,0,0,0,0,0,0,0,0
83,40020,36018,4002,36213,31516,0.87030,5,12,20,42,0,0,0,0,0,0,0,0,0
