t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,1182530,1178488,4042,1169409,1165890,0.99699,2,8,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
2,1190640,1186599,4041,1173547,1173116,0.99963,2,8,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
3,1136139,1132137,4002,1113516,1108346,0.99536,2,9,13,24,0,0,0,0,127.97,0.06,1,113,127.97,0,0,0,0,0,0
4,1128626,1124592,4034,1101792,1098839,0.99732,2,9,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
5,1172738,1168705,4033,1143926,1140246,0.99678,2,8,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
6,1153856,1149814,4042,1124485,1121541,0.99738,2,9,13,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
7,1063017,1058976,4041,1032779,1028381,0.99574,2,9,16,29,0,0,0,0,127.97,0.02,1,113,127.97,0,0,0,0,0,0
8,1121532,1117492,4040,1089413,1082629,0.99377,2,9,14,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
9,1136815,1132780,4035,1101925,1098389,0.99679,2,9,14,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
10,1138877,1134869,4008,1101338,1097284,0.99632,2,9,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
11,1141290,1137249,4041,1104913,1096559,0.99244,2,8,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,1149025,1144984,4041,1109802,1105795,0.99639,2,9,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
13,644706,640695,4011,706692,643100,0.91001,2,14,25,3584,1,7,1,0,127.98,0.00,1,118,127.98,0,0,0,0,0,0
14,824604,820564,4040,864849,807889,0.93414,2,11,21,3392,0,5,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
15,1174574,1170533,4041,1162489,1157805,0.99597,2,8,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
16,1163993,1159958,4035,1151125,1141938,0.99202,2,9,13,23,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
17,1171073,1167032,4041,1154733,1151153,0.99690,2,9,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
18,1113108,1109102,4006,1094205,1091593,0.99761,2,9,15,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
19,1143824,1139783,4041,1124494,1113625,0.99033,2,9,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
20,983579,979537,4042,968246,964313,0.99594,2,11,21,32,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
21,835195,831153,4042,820457,817111,0.99592,2,14,27,48,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
22,1039041,1035003,4038,1020263,1013784,0.99365,2,9,16,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
23,1154043,1150002,4041,1130325,1121681,0.99235,2,9,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
24,1133062,1129024,4038,1109168,1098841,0.99069,2,9,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
25,1118499,1114457,4042,1092803,1085798,0.99359,2,8,13,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
26,1153033,1148992,4041,1122876,1118383,0.99600,2,8,12,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
27,643058,639017,4041,704665,634856,0.90093,2,14,25,3648,1,7,1,0,127.98,0.00,1,119,127.98,0,0,0,0,0,0
28,876416,872374,4042,909931,861974,0.94730,2,11,20,3392,0,5,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
29,1196012,1192009,4003,1179395,1174607,0.99594,2,8,12,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
30,1129725,1125685,4040,1113637,1109227,0.99604,2,9,15,26,0,0,0,0,127.97,0.10,1,114,127.97,0,0,0,0,0,0
31,1136669,1132638,4031,1118430,1113108,0.99524,2,9,13,23,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
32,1153476,1149434,4042,1131648,1127984,0.99676,2,9,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
33,1156472,1152436,4036,1129202,1123990,0.99538,2,9,13,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
34,1185521,1181480,4041,1153576,1151953,0.99859,2,8,13,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
35,1154599,1150557,4042,1123159,1117663,0.99511,2,9,13,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
36,1181025,1176984,4041,1145085,1141824,0.99715,2,8,13,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
37,1141616,1137574,4042,1099252,1097410,0.99832,2,9,14,23,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
38,1156825,1152811,4014,1110567,1104025,0.99411,2,9,13,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
39,1164992,1160950,4042,1124256,1116998,0.99354,2,8,12,19,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
40,1158041,1154000,4041,1121957,1115285,0.99405,2,8,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
41,616877,612870,4007,679860,612229,0.90052,2,14,25,3584,0,7,1,0,127.97,0.00,0,120,127.97,0,0,0,0,0,0
42,890043,886025,4018,922144,875748,0.94969,2,10,19,3328,0,4,0,0,127.97,0.00,0,115,127.97,0,0,0,0,0,0
43,1110691,1106679,4012,1110227,1090200,0.98196,2,9,14,2496,0,1,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
44,1136577,1132565,4012,1124736,1121206,0.99686,2,9,14,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
45,1103127,1099113,4014,1088960,1085798,0.99710,2,9,15,24,0,0,0,0,127.97,0.02,2,114,127.97,0,0,0,0,0,0
46,1167289,1163275,4014,1151704,1143139,0.99256,2,9,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
