t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8086,6572,1514,4045,2112,0.52213,5,312,320,19,0,0,0,0,63.96,0.54,5,86,63.96,0,0,0,0,0,0
2,8067,6553,1514,3969,2028,0.51096,4,312,320,22,0,0,0,0,63.96,0.70,5,86,63.96,0,0,0,0,0,0
3,8028,6523,1505,4042,2059,0.50940,5,312,320,17,0,0,0,0,63.96,0.59,4,86,63.96,0,0,0,0,0,0
4,8043,6534,1509,3992,2029,0.50827,4,312,320,20,0,0,0,0,63.96,0.68,5,86,63.96,0,0,0,0,0,0
5,8029,6525,1504,3940,2005,0.50888,5,320,328,20,0,0,0,0,63.96,0.48,4,86,63.96,0,0,0,0,0,0
6,8014,6511,1503,4002,2021,0.50500,5,312,320,25,0,0,0,0,63.96,0.31,3,86,63.96,0,0,0,0,0,0
7,8025,6522,1503,3933,1968,0.50038,5,320,328,22,0,0,0,0,63.96,0.32,3,86,63.96,0,0,0,0,0,0
8,8075,6559,1516,5918,2650,0.44779,5,312,320,2560,1,0,1,0,63.97,0.17,2,87,63.97,0,0,0,0,0,0
9,8017,6514,1503,12736,7680,0.60302,4,312,328,3008,1,1,0,0,63.97,0.39,11,97,63.97,0,0,0,0,0,0
10,8038,6530,1508,9889,4756,0.48094,4,312,328,2112,1,1,0,0,63.98,0.23,13,100,63.98,0,0,0,0,0,0
11,8009,6507,1502,8207,1713,0.20872,304,320,328,39,1,0,0,0,63.98,0.07,3,100,63.98,0,0,0,0,0,0
12,8078,6565,1513,8221,2242,0.27272,4,312,328,37,1,0,0,0,63.97,0.05,2,100,63.97,0,0,0,0,0,0
13,8038,6532,1506,8115,2399,0.29563,5,320,328,35,1,0,0,0,63.97,0.06,2,100,63.97,0,0,0,0,0,0
14,8019,6513,1506,8024,2635,0.32839,4,320,328,1856,1,1,0,0,63.97,0.36,13,103,63.97,0,0,0,0,0,0
15,8007,6506,1501,8143,2803,0.34422,5,312,328,44,1,0,0,0,63.97,0.82,12,103,63.97,0,0,0,0,0,0
16,8006,6507,1499,8030,2893,0.36027,4,312,328,42,1,0,0,0,63.97,0.85,9,103,63.97,0,0,0,0,0,0
17,8006,6502,1504,8409,3288,0.39101,5,312,328,1504,1,1,0,0,63.97,1.24,18,106,63.97,0,0,0,0,0,0
18,8007,6506,1501,8606,3465,0.40263,4,312,328,244,1,0,0,0,63.97,1.21,11,106,63.97,0,0,0,0,0,0
19,8015,6512,1503,8195,3108,0.37926,5,320,352,47,1,0,0,0,63.97,1.17,7,106,63.97,0,0,0,0,0,0
20,8042,6535,1507,7724,2627,0.34011,5,328,1344,2048,1,1,0,0,63.96,1.29,10,109,63.96,0,0,0,0,0,0
21,8062,6551,1511,7687,2406,0.31300,4,320,328,2432,1,1,0,0,63.96,0.27,4,107,63.96,0,0,0,0,0,0
22,8003,6501,1502,7722,2452,0.31753,4,312,328,48,1,0,0,0,63.96,0.12,3,107,63.96,0,0,0,0,0,0
23,8011,6510,1501,7626,2412,0.31629,4,312,328,60,1,0,0,0,63.96,0.17,3,107,63.96,0,0,0,0,0,0
24,8033,6526,1507,7860,2643,0.33626,4,312,320,1344,1,1,0,0,63.96,0.62,15,110,63.96,0,0,0,0,0,0
25,8038,6531,1507,8060,2878,0.35707,4,312,328,512,1,0,0,0,63.96,1.00,12,110,63.96,0,0,0,0,0,0
26,8030,6525,1505,7984,2745,0.34381,4,320,328,41,1,0,0,0,63.96,1.09,9,110,63.96,0,0,0,0,0,0
27,8061,6549,1512,7809,2586,0.33116,4,320,328,1536,1,1,0,0,63.96,1.54,17,113,63.96,0,0,0,0,0,0
28,8002,6502,1500,7555,2339,0.30960,4,312,328,480,1,0,0,0,63.96,1.63,11,113,63.96,0,0,0,0,0,0
29,8006,6507,1499,7384,2300,0.31148,4,320,392,1248,1,0,0,0,63.96,1.97,11,113,63.96,0,0,0,0,0,0
30,8058,6547,1511,7508,2413,0.32139,4,320,336,2304,1,1,0,0,63.96,0.90,13,109,63.96,0,0,0,0,0,0
31,8026,6520,1506,7599,2432,0.32004,5,320,336,82,1,0,0,0,63.96,1.07,15,109,63.96,0,0,0,0,0,0
32,8030,6523,1507,7632,2454,0.32154,4,312,328,38,1,0,0,0,63.96,1.38,13,109,63.96,0,0,0,0,0,0
33,8005,6505,1500,7442,2456,0.33002,4,312,328,2048,1,1,0,0,63.96,1.30,20,112,63.96,0,0,0,0,0,0
34,8003,6503,1500,7426,2297,0.30932,4,312,328,70,1,0,0,0,63.96,1.84,18,112,63.96,0,0,0,0,0,0
35,8075,6560,1515,7509,2254,0.30017,4,312,328,45,1,0,0,0,63.96,1.74,13,112,63.96,0,0,0,0,0,0
36,8025,6519,1506,7293,2210,0.30303,4,320,328,252,1,0,0,0,63.96,1.50,9,112,63.96,0,0,0,0,0,0
37,8004,6505,1499,7361,2242,0.30458,4,312,328,1856,1,1,0,0,63.96,1.15,15,115,63.96,0,0,0,0,0,0
38,8037,6529,1508,7331,2213,0.30187,5,312,328,41,1,0,0,0,63.96,1.23,13,115,63.96,0,0,0,0,0,0
39,8056,6546,1510,7389,2287,0.30951,5,320,328,31,1,0,0,0,63.96,0.93,8,115,63.96,0,0,0,0,0,0
40,8049,6543,1506,4828,2062,0.42709,4,312,320,188,0,1,0,0,63.96,1.38,19,112,63.96,0,0,0,0,0,0
41,8038,6527,1511,4072,2026,0.49754,5,320,328,31,0,0,0,0,63.96,1.47,16,112,63.96,0,0,0,0,0,0
42,8020,6516,1504,3899,1964,0.50372,5,320,320,21,0,0,0,0,63.95,0.88,8,112,63.95,0,0,0,0,0,0
43,8004,6507,1497,3990,2031,0.50902,4,312,320,33,0,0,0,0,63.95,0.84,7,112,63.95,0,0,0,0,0,0
44,8061,6548,1513,3989,2058,0.51592,4,312,320,16,0,0,0,0,63.95,0.75,6,112,63.95,0,0,0,0,0,0
45,8001,6499,1502,3899,1935,0.49628,5,320,328,25,0,0,0,0,63.95,0.61,5,112,63.95,0,0,0,0,0,0
46,8008,6512,1496,10448,5944,0.56891,5,312,328,3072,1,1,1,0,63.98,0.67,9,124,63.98,0,0,0,0,0,0
47,8035,6524,1511,11143,5917,0.53101,4,312,328,2048,1,0,0,0,63.98,0.52,9,124,63.98,0,0,0,0,0,0
48,8003,6502,1501,8946,2774,0.31008,6,312,328,1280,1,1,0,0,63.98,0.75,10,123,63.98,0,0,0,0,0,0
49,8016,6512,1504,8382,2332,0.27822,5,320,328,37,1,0,0,0,63.98,0.26,4,123,63.98,0,0,0,0,0,0
50,8022,6523,1499,8285,2508,0.30272,4,320,328,50,1,0,0,0,63.97,0.30,4,123,63.97,0,0,0,0,0,0
51,8087,6568,1519,8618,3203,0.37166,4,312,328,2432,1,1,0,0,63.97,0.85,13,122,63.97,0,0,0,0,0,0
52,8075,6559,1516,8682,3269,0.37653,4,312,328,280,1,0,0,0,63.97,1.15,10,122,63.97,0,0,0,0,0,0
53,8061,6550,1511,8403,3160,0.37606,5,320,328,1184,1,1,0,0,63.97,1.84,19,121,63.97,0,0,0,0,0,0
54,8036,6528,1508,7966,2715,0.34082,4,320,328,55,1,0,0,0,63.96,1.55,8,121,63.96,0,0,0,0,0,0
55,8024,6522,1502,7925,2725,0.34385,5,320,328,94,1,0,0,0,63.96,0.32,3,121,63.96,0,0,0,0,0,0
56,8004,6502,1502,7810,2587,0.33124,4,312,328,1344,1,1,0,0,63.96,0.36,12,120,63.96,0,0,0,0,0,0
57,8024,6519,1505,7850,2630,0.33503,5,320,328,1312,1,0,0,0,63.96,0.64,9,120,63.96,0,0,0,0,0,0
58,8014,6511,1503,7788,2592,0.33282,4,312,328,264,1,0,0,0,63.96,0.94,8,120,63.96,0,0,0,0,0,0
59,8006,6507,1499,7736,2595,0.33544,5,320,328,1120,1,1,0,0,63.96,1.00,15,119,63.96,0,0,0,0,0,0
60,8003,6504,1499,8093,3041,0.37576,4,312,320,688,1,0,0,0,63.96,1.04,13,119,63.96,0,0,0,0,0,0
61,8063,6548,1515,7984,2886,0.36147,5,320,328,2368,1,0,0,0,63.96,1.10,9,119,63.96,0,0,0,0,0,0
62,8004,6503,1501,7736,2580,0.33351,4,320,328,880,1,1,0,0,63.96,1.45,17,118,63.96,0,0,0,0,0,0
63,8052,6544,1508,7611,2439,0.32046,5,320,328,70,1,0,0,0,63.96,1.47,10,118,63.96,0,0,0,0,0,0
64,8004,6504,1500,7560,2295,0.30357,4,312,328,64,1,0,0,0,63.96,0.77,4,118,63.96,0,0,0,0,0,0
65,8030,6523,1507,7470,2315,0.30991,5,320,328,1152,1,1,0,0,63.96,0.11,9,117,63.96,0,0,0,0,0,0
66,8056,6545,1511,7579,2427,0.32023,4,312,328,45,1,0,0,0,63.96,0.27,7,117,63.96,0,0,0,0,0,0
67,8079,6564,1515,7538,2380,0.31573,5,320,336,264,1,0,0,0,63.96,0.51,8,117,63.96,0,0,0,0,0,0
68,8024,6520,1504,7489,2475,0.33048,4,328,352,1408,1,1,0,0,63.96,0.91,18,116,63.96,0,0,0,0,0,0
69,8030,6525,1505,6478,2330,0.35968,5,464,672,472,1,0,0,0,63.96,1.37,17,116,63.96,0,0,0,0,0,0
70,7996,6494,1502,6131,2221,0.36226,6,504,800,256,1,0,0,0,63.96,1.11,12,116,63.96,0,0,0,0,0,0
71,8094,6578,1516,6310,2282,0.36165,6,488,960,57,1,0,0,0,63.96,1.05,8,116,63.96,0,0,0,0,0,0
72,8043,6535,1508,6509,2312,0.35520,5,472,512,51,1,0,0,0,63.96,0.95,5,116,63.96,0,0,0,0,0,0
73,8014,6512,1502,6535,2317,0.35455,5,464,976,576,1,1,0,0,63.96,1.01,13,115,63.96,0,0,0,0,0,0
74,8025,6519,1506,6520,2296,0.35215,4,464,512,50,1,0,0,0,63.96,0.98,9,115,63.96,0,0,0,0,0,0
75,8011,6513,1498,6242,2289,0.36671,5,504,1792,168,1,0,0,0,63.96,1.48,11,115,63.96,0,0,0,0,0,0
76,8010,6505,1505,6406,2249,0.35108,4,472,512,168,1,0,0,0,63.95,0.72,6,115,63.95,0,0,0,0,0,0
77,8004,6504,1500,6280,2179,0.34697,5,496,576,100,1,1,0,0,63.95,1.17,15,114,63.95,0,0,0,0,0,0
78,8044,6535,1509,6188,2046,0.33064,5,480,592,55,1,0,0,0,63.95,1.57,13,114,63.95,0,0,0,0,0,0
79,8008,6507,1501,6228,2031,0.32611,5,480,528,78,1,0,0,0,63.95,1.35,9,114,63.95,0,0,0,0,0,0
80,8018,6517,1501,6249,2073,0.33173,6,488,544,58,1,0,0,0,63.95,1.13,6,114,63.95,0,0,0,0,0,0
