t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6031,4824,1207,4805,826,0.17190,336,352,368,60,0,0,0,0,69.96,0.16,7,582,69.96
2,6050,4841,1209,4825,843,0.17472,336,352,368,57,0,0,0,0,69.96,0.35,7,582,69.96
3,6047,4837,1210,4830,867,0.17950,328,352,368,53,0,0,0,0,69.96,0.40,13,582,69.96
4,6017,4813,1204,4791,856,0.17867,320,352,368,56,0,0,0,0,69.96,0.59,9,582,69.96
5,6044,4837,1207,4810,850,0.17672,328,352,360,57,0,0,0,0,69.96,0.31,7,582,69.96
6,6050,4839,1211,4820,910,0.18880,336,352,368,70,0,0,0,0,69.96,0.50,17,582,69.96
7,6008,4806,1202,4786,850,0.17760,328,352,360,59,0,0,0,0,69.96,0.27,11,582,69.96
8,6022,4820,1202,4797,825,0.17198,328,352,360,64,0,0,0,0,69.96,0.29,9,582,69.96
9,6024,4818,1206,4796,778,0.16222,336,352,368,58,0,0,0,0,69.96,0.51,11,582,69.96
10,6020,4816,1204,4789,859,0.17937,320,352,360,56,0,0,0,0,69.96,0.26,9,582,69.96
11,6021,4817,1204,4797,811,0.16906,336,352,368,57,0,0,0,0,69.96,1.00,17,582,69.96
12,6053,4843,1210,4823,719,0.14908,320,352,368,54,0,0,0,0,69.96,0.45,11,582,69.96
13,6031,4823,1208,4806,843,0.17541,328,352,368,57,0,0,0,0,69.96,0.41,7,582,69.96
14,6020,4816,1204,4797,879,0.18324,336,352,368,58,0,0,0,0,69.96,0.39,8,582,69.96
15,6054,4843,1211,4818,941,0.19531,336,352,368,58,0,0,0,0,69.96,0.37,9,582,69.96
16,6045,4843,1202,4823,896,0.18578,336,352,368,57,0,0,0,0,69.96,0.62,18,582,69.96
17,6050,4834,1216,4814,817,0.16971,336,352,360,61,0,0,0,0,69.98,2.32,9,582,69.98
18,6014,4814,1200,5816,1988,0.34182,320,352,360,3200,1,0,1,0,69.97,0.44,12,583,69.97
19,6004,4803,1201,6472,1554,0.24011,320,344,360,2816,1,1,0,0,69.96,0.51,30,633,69.96
20,6034,4823,1211,6498,1066,0.16405,320,344,360,52,1,0,0,0,69.97,0.52,16,633,69.97
21,6028,4823,1205,6315,1341,0.21235,320,336,352,42,1,0,0,0,69.96,0.27,15,633,69.96
22,6012,4810,1202,6902,1645,0.23834,320,352,360,54,1,0,0,0,69.97,1.03,22,633,69.97
23,6034,4830,1204,6189,1330,0.21490,320,352,360,51,1,0,0,0,69.97,1.18,25,633,69.97
24,6046,4836,1210,6674,965,0.14459,320,344,360,48,1,0,0,0,69.97,1.05,18,633,69.97
25,6028,4824,1204,6067,961,0.15840,320,344,360,50,1,0,0,0,69.97,0.46,17,633,69.97
26,6024,4816,1208,6564,939,0.14305,320,344,360,62,1,1,0,0,69.97,0.47,14,633,69.97
27,6053,4844,1209,6257,982,0.15694,320,344,368,49,1,0,0,0,69.97,0.29,13,633,69.97
28,6025,4817,1208,6587,1300,0.19736,320,344,360,48,1,0,0,0,69.97,0.37,10,633,69.97
