t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,469100,465077,4023,476881,465491,0.97612,4,25,68,2944,1,1,0,0,127.98,0.00,0,120,127.98,0,0,0,0,0,0
2,426840,422836,4004,439457,422635,0.96172,3,20,64,3328,1,2,0,0,127.98,0.00,0,120,127.98,0,0,0,0,0,0
3,174462,170450,4012,176250,165060,0.93651,3,21,164,6144,1,1,0,0,127.98,0.00,0,119,127.98,0,0,0,0,0,0
4,300785,296775,4010,301235,289884,0.96232,3,29,136,3904,1,1,0,0,127.98,0.00,0,117,127.98,0,0,0,0,0,0
5,252184,248162,4022,252645,239083,0.94632,4,22,168,4096,1,1,0,0,127.97,0.00,0,116,127.97,0,0,0,0,0,0
6,173902,169914,3988,174239,165599,0.95041,4,12,164,6528,1,0,0,0,127.97,0.00,0,116,127.97,0,0,0,0,0,0
7,246880,242804,4076,244171,230722,0.94492,4,25,164,3712,1,1,0,0,127.97,0.00,0,116,127.97,0,0,0,0,0,0
8,209019,204998,4021,210740,195109,0.92583,3,21,144,4736,1,1,0,0,127.97,0.00,0,115,127.97,0,0,0,0,0,0
9,369778,365758,4020,363936,349435,0.96016,3,17,90,3840,1,1,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
10,738587,734582,4005,720351,709983,0.98561,3,14,28,896,0,1,0,0,127.97,0.03,1,113,127.97,0,0,0,0,0,0
11,659486,655477,4009,636547,628807,0.98784,3,15,32,180,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,697960,693955,4005,672464,668736,0.99446,3,16,31,54,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
13,652812,648807,4005,666864,644342,0.96623,3,16,29,3584,1,2,1,0,127.97,0.00,0,123,127.97,0,0,0,0,0,0
14,681171,677151,4020,702013,680852,0.96986,3,16,29,3264,1,2,0,0,127.97,0.00,0,121,127.97,0,0,0,0,0,0
15,836217,832195,4022,860060,824056,0.95814,2,12,23,3392,1,3,0,0,127.97,0.00,0,119,127.97,0,0,0,0,0,0
16,837283,833265,4018,873119,822956,0.94255,2,11,23,3520,0,5,0,0,127.97,0.00,1,114,127.97,0,0,0,0,0,0
17,1238458,1234437,4021,1222438,1217706,0.99613,2,8,14,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
18,1250819,1246798,4021,1230583,1227506,0.99750,2,8,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
19,1220668,1216646,4022,1199719,1189335,0.99134,2,8,13,23,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
20,1009664,1005643,4021,993664,989621,0.99593,2,12,24,38,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
21,885768,881747,4021,870706,866385,0.99504,2,14,26,38,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
22,817743,813724,4019,802459,797119,0.99335,2,15,28,48,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
23,854541,850533,4008,836553,830661,0.99296,2,14,27,55,0,0,0,0,127.97,0.16,2,114,127.97,0,0,0,0,0,0
24,887868,883860,4008,868244,855073,0.98483,2,14,27,41,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
25,907827,903807,4020,886307,880200,0.99311,2,13,27,49,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
26,902395,898375,4020,878818,873459,0.99390,2,14,26,40,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
27,612566,608547,4019,642525,600224,0.93416,3,16,29,3328,1,4,1,0,127.98,0.00,1,122,127.98,0,0,0,0,0,0
28,599266,595261,4005,639819,589472,0.92131,3,17,29,3392,1,5,0,0,127.98,0.00,0,117,127.98,0,0,0,0,0,0
29,784743,780731,4012,798042,764576,0.95806,2,15,27,3392,0,3,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
30,1041939,1037918,4021,1026983,1023193,0.99631,2,11,22,40,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
31,926259,922237,4022,910895,907230,0.99598,2,14,26,40,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
32,966450,962429,4021,948302,941896,0.99324,2,13,25,40,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
33,956383,952371,4012,933965,930518,0.99631,2,13,25,38,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
34,911510,907488,4022,886406,884258,0.99758,2,14,27,42,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
35,921598,917577,4021,895495,890093,0.99397,2,14,26,43,0,0,0,0,127.97,0.20,1,114,127.97,0,0,0,0,0,0
36,906782,902765,4017,878940,875845,0.99648,2,14,26,42,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
37,926533,922511,4022,892342,889015,0.99627,2,14,25,36,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
38,912277,908256,4021,874704,869929,0.99454,2,14,26,39,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
39,908469,904448,4021,874142,870901,0.99629,2,14,25,34,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
40,831436,827414,4022,803459,791287,0.98485,2,14,26,3136,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
41,618081,614063,4018,643211,611037,0.94998,3,16,28,3520,0,4,1,0,127.98,0.00,0,123,127.98,0,0,0,0,0,0
42,567391,563371,4020,614644,560304,0.91159,3,17,30,3520,1,4,0,0,127.98,0.00,0,118,127.98,0,0,0,0,0,0
43,758257,754235,4022,780708,737654,0.94485,2,15,27,3264,0,4,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
44,851787,847779,4008,842280,839020,0.99613,2,15,26,52,0,0,0,0,127.97,0.02,1,114,127.97,0,0,0,0,0,0
45,856820,852798,4022,845325,840456,0.99424,2,15,26,40,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
46,845481,841460,4021,833071,826576,0.99220,2,15,26,44,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
47,929527,925506,4021,916673,912200,0.99512,2,13,24,41,0,0,0,0,127.97,0.17,1,114,127.97,0,0,0,0,0,0
48,868997,864979,4018,856545,846245,0.98797,2,12,24,3840,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
49,953824,949803,4021,939139,933351,0.99384,2,13,25,45,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
50,893620,889599,4021,877431,875734,0.99807,2,14,25,36,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
51,898152,894144,4008,880341,871970,0.99049,2,14,25,34,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
52,936980,932961,4019,917086,913046,0.99559,2,13,24,34,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
53,926644,922623,4021,904126,902851,0.99859,2,13,24,34,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
54,932638,928621,4017,906913,902411,0.99504,2,13,24,36,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
55,712317,708306,4011,740251,707726,0.95606,2,15,26,3200,1,4,1,0,127.97,0.04,1,121,127.97,0,0,0,0,0,0
56,613242,609224,4018,663834,602562,0.90770,3,16,28,3328,1,5,0,0,127.98,0.00,0,116,127.98,0,0,0,0,0,0
57,891407,887405,4002,889205,876357,0.98555,2,13,24,2624,1,1,0,0,127.98,0.00,0,115,127.98,0,0,0,0,0,0
58,933464,929442,4022,923231,914834,0.99090,2,13,24,48,0,1,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
59,896649,892628,4021,891984,872119,0.97773,2,13,24,2368,0,1,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
60,971157,967135,4022,954949,951870,0.99678,2,13,23,50,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
61,1054543,1050522,4021,1035422,1030042,0.99480,2,11,21,34,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
62,913524,909505,4019,897155,889465,0.99143,2,13,24,36,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
63,948863,944844,4019,933822,926129,0.99176,2,13,24,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
64,947701,943697,4004,933969,925133,0.99054,2,13,23,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
65,951218,947196,4022,935015,929295,0.99388,2,13,24,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
66,949866,945860,4006,929687,926478,0.99655,2,13,24,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
67,907246,903225,4021,884375,876810,0.99145,2,14,25,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
68,903332,899319,4013,880437,877293,0.99643,2,14,25,35,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
69,720145,716134,4011,739258,711296,0.96218,2,14,26,3328,1,3,1,0,127.97,0.00,0,122,127.97,0,0,0,0,0,0
70,608068,604069,3999,659763,598885,0.90773,3,15,26,3520,1,6,0,0,127.98,0.00,0,115,127.98,0,0,0,0,0,0
71,766061,762011,4050,783241,750133,0.95773,2,14,26,3328,0,3,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
72,899730,895709,4021,889099,880287,0.99009,2,14,25,34,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
73,962817,958797,4020,951134,945744,0.99433,2,13,24,37,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
74,875041,871031,4010,862314,859722,0.99699,2,14,25,35,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
75,959746,955724,4022,944984,938860,0.99352,2,13,23,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
76,940094,936073,4021,924606,922533,0.99776,2,13,24,35,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
77,938662,934641,4021,920375,916142,0.99540,2,13,24,35,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
78,915697,911676,4021,896794,891896,0.99454,2,14,24,34,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
