t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40049,36044,4005,36504,32072,0.87859,4,8,15,28,0,0,0,0,0,0,0,0,0
2,40069,36062,4007,36448,34110,0.93585,4,8,17,33,0,0,0,0,0,0,0,0,0
3,40028,36025,4003,36164,33376,0.92291,4,7,15,24,0,0,0,0,0,0,0,0,0
4,40091,36082,4009,36109,32156,0.89053,4,7,16,20,0,0,0,0,0,0,0,0,0
5,40197,36179,4018,36133,32963,0.91227,4,8,16,21,0,0,0,0,0,0,0,0,0
6,40200,36178,4022,36037,31807,0.88262,4,8,17,31,0,0,0,0,0,0,0,0,0
7,40089,36080,4009,35911,31961,0.89001,4,7,15,29,0,0,0,0,0,0,0,0,0
8,40040,36036,4004,35800,31311,0.87461,4,8,16,20,0,0,0,0,0,0,0,0,0
9,40050,36045,4005,35722,30651,0.85804,4,9,17,36,0,0,0,0,0,0,0,0,0
10,40047,36043,4004,35726,30843,0.86332,3,7,14,25,0,0,0,0,0,0,0,0,0
11,40097,36087,4010,35731,29522,0.82623,4,10,16,31,0,0,0,0,0,0,0,0,0
12,40148,36133,4015,35709,29370,0.82248,4,8,15,23,0,0,0,0,0,0,0,0,0
13,40054,36049,4005,35569,30489,0.85718,4,10,17,48,0,0,0,0,0,0,0,0,0
14,40035,36031,4004,40344,33689,0.83504,4,7,15,43,0,0,6,0,0,0,0,0,0
15,40015,36014,4001,36870,30420,0.82506,4,9,17,38,0,0,0,0,0,0,0,0,0
16,40061,36055,4006,36899,30711,0.83230,4,11,17,34,0,0,0,0,0,0,0,0,0
17,40014,36012,4002,36794,30778,0.83650,4,8,15,27,0,0,0,0,0,0,0,0,0
18,40059,36053,4006,36720,31404,0.85523,4,9,17,29,0,0,0,0,0,0,0,0,0
