t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6025,4820,1205,4805,1546,0.32175,328,352,368,56,0,0,0,0,229.99,24.26,71,509,229.99
2,6024,4823,1201,4804,1384,0.28809,328,352,368,57,0,0,0,0,229.99,19.65,57,509,229.99
3,6053,4839,1214,4833,1426,0.29505,320,352,360,53,0,0,0,0,229.99,24.48,71,509,229.99
4,6025,4824,1201,4799,1395,0.29069,328,352,368,55,0,0,0,0,229.98,22.38,61,509,229.98
5,6044,4830,1214,4807,1437,0.29894,320,352,368,52,0,0,0,0,229.98,18.92,57,509,229.98
6,6064,4854,1210,4833,1496,0.30954,320,352,360,53,0,0,0,0,229.97,21.04,67,509,229.97
7,6030,4828,1202,4804,1354,0.28185,328,352,368,54,0,0,0,0,229.97,18.46,56,509,229.97
8,6008,4802,1206,4776,1329,0.27827,328,352,368,66,0,0,0,0,229.97,17.07,60,509,229.97
9,6043,4835,1208,4812,1283,0.26663,328,352,360,60,0,0,0,0,229.98,17.59,58,509,229.98
10,6038,4830,1208,4810,1436,0.29854,328,352,360,55,0,0,0,0,229.97,17.27,60,509,229.97
11,6046,4836,1210,4811,1337,0.27790,328,352,368,54,0,0,0,0,229.97,15.22,55,509,229.97
12,6065,4851,1214,4836,1208,0.24979,320,352,368,58,0,0,0,0,229.97,13.06,50,509,229.97
13,6061,4849,1212,4837,1207,0.24953,328,352,360,53,0,0,0,0,229.97,14.62,50,509,229.97
14,6030,4825,1205,4804,1408,0.29309,328,352,368,57,0,0,0,0,229.97,19.77,49,509,229.97
15,6037,4829,1208,4807,1441,0.29977,328,352,360,59,0,0,0,0,229.97,19.60,57,509,229.97
16,6035,4832,1203,4815,1406,0.29200,328,352,368,59,0,0,0,0,229.97,18.42,68,509,229.97
17,6064,4848,1216,5007,1303,0.26024,320,344,360,2368,1,0,1,0,229.97,19.29,67,510,229.97
18,6081,4863,1218,6695,1451,0.21673,312,328,352,3456,1,1,0,0,229.96,13.45,67,561,229.96
19,6021,4818,1203,8285,1997,0.24104,320,352,360,57,1,0,0,0,229.96,12.37,69,561,229.96
20,6059,4846,1213,9019,2837,0.31456,320,344,360,512,1,0,0,0,229.97,17.15,66,561,229.97
21,6050,4846,1204,9133,3153,0.34523,320,336,352,3456,1,1,0,0,221.39,21.23,82,564,221.41
22,6045,4831,1214,8022,1804,0.22488,320,344,352,84,1,0,0,0,229.96,30.21,93,564,229.96
23,6031,4832,1199,7898,1528,0.19347,320,344,360,54,1,0,0,0,229.96,31.24,86,564,229.96
24,6026,4813,1213,7973,1336,0.16757,320,352,360,1792,1,0,0,0,229.97,25.79,79,564,229.97
25,6026,4822,1204,8058,1648,0.20452,320,344,360,2688,1,1,0,0,229.96,25.96,85,561,229.96
26,6045,4835,1210,8459,2098,0.24802,320,344,360,1440,1,0,0,0,229.96,23.52,75,561,229.96
27,6024,4819,1205,8361,1966,0.23514,320,344,360,51,1,0,0,0,229.96,26.48,64,561,229.96
28,6030,4830,1200,7815,1469,0.18797,320,344,360,2112,1,1,0,0,229.90,28.47,69,564,229.90
29,6021,4810,1211,8553,2315,0.27067,320,336,352,1280,1,0,0,0,229.96,27.88,73,564,229.96
30,6039,4839,1200,8358,2069,0.24755,320,352,360,60,1,0,0,0,229.97,29.77,75,564,229.97
31,6010,4801,1209,7959,1519,0.19085,320,344,360,2176,1,1,0,0,228.50,25.20,65,567,228.50
32,6061,4849,1212,9035,2396,0.26519,320,344,360,1600,1,0,0,0,229.97,23.94,71,567,229.97
33,6048,4838,1210,8237,1698,0.20614,320,344,360,296,1,0,0,0,229.97,24.16,70,567,229.97
34,6036,4829,1207,8285,1868,0.22547,320,344,360,2304,1,1,0,0,229.96,24.47,66,570,229.96
35,6027,4825,1202,8401,1970,0.23450,320,336,352,86,1,0,0,0,229.97,27.31,76,570,229.97
36,6031,4821,1210,8146,1822,0.22367,320,344,352,49,1,0,0,0,229.97,22.57,58,570,229.97
37,6008,4806,1202,7902,1606,0.20324,320,336,352,2496,1,1,0,0,229.97,25.33,64,566,229.97
