t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,463469,459447,4022,470483,459750,0.97719,4,25,70,2368,1,0,0,0,127.97,0.00,0,116,127.97,48595,0,0,0,0,0
2,425513,421501,4012,436579,419133,0.96004,4,21,59,3328,1,2,0,0,115.68,0.00,1,117,115.69,4869,0,0,0,0,0
3,383364,379327,4037,386314,368208,0.95313,4,21,118,3968,1,2,0,0,124.74,0.00,0,115,124.74,4504,0,0,0,0,0
4,412602,408587,4015,408195,400618,0.98144,4,19,86,3264,1,0,0,0,127.98,0.00,0,115,127.98,0,0,0,0,0,0
5,374421,370412,4009,377663,360583,0.95477,4,24,94,3904,1,2,0,0,120.64,0.00,0,114,120.65,5549,0,0,0,0,0
6,465606,461591,4015,460301,449406,0.97633,4,22,78,3136,0,1,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
7,280462,276433,4029,269813,265479,0.98394,4,11,124,1920,0,0,0,0,127.97,0.02,2,113,127.97,0,0,0,0,0,0
8,483305,479302,4003,467627,461150,0.98615,4,23,64,128,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
9,382714,378704,4010,368605,364883,0.98990,4,18,78,2368,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
10,463003,458982,4021,445860,441519,0.99026,4,21,74,156,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
11,432802,428762,4040,416720,409520,0.98272,4,17,74,360,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,409648,405605,4043,393469,389247,0.98927,4,21,94,448,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
13,213406,209378,4028,221745,204976,0.92438,4,34,164,4480,1,2,1,0,126.47,0.00,0,123,126.49,7693,0,0,0,0,0
14,253143,249100,4043,258574,247462,0.95703,4,25,136,3840,1,0,0,0,127.98,0.00,0,123,127.98,0,0,0,0,0,0
15,447780,443745,4035,457412,444587,0.97196,4,21,54,3072,1,1,0,0,127.98,0.00,0,122,127.98,1213,0,0,0,0,0
16,414729,410688,4041,422862,405139,0.95809,4,30,108,2816,1,1,0,0,127.98,0.00,0,121,127.98,3379,0,0,0,0,0
17,456019,451980,4039,462607,447322,0.96696,4,28,74,2816,1,2,0,0,123.75,0.00,0,120,123.77,8261,0,0,0,0,0
18,326051,322040,4011,330247,318655,0.96490,4,28,124,3072,1,1,0,0,119.46,0.12,2,119,119.46,4505,0,0,0,0,0
19,138455,134422,4033,140258,129645,0.92433,4,96,244,4864,1,0,0,0,127.98,0.12,3,119,127.98,0,0,0,0,0,0
20,229466,225458,4008,229974,215233,0.93590,4,35,152,2496,1,1,0,0,127.93,0.02,1,118,127.93,2715,0,0,0,0,0
21,330128,326120,4008,330563,318475,0.96343,4,29,114,2816,1,1,0,0,124.97,0.00,0,117,124.98,1135,0,0,0,0,0
22,252633,248599,4034,251853,241141,0.95747,4,32,148,3200,1,0,0,0,127.97,0.02,1,117,127.97,0,0,0,0,0,0
23,181493,177478,4015,181918,171232,0.94126,4,70,176,4224,1,1,0,0,127.97,0.00,0,116,127.97,3379,0,0,0,0,0
24,126797,122768,4029,127001,113277,0.89194,4,118,240,2304,1,0,0,0,127.97,0.00,0,116,127.97,0,0,0,0,0,0
25,199790,195748,4042,199322,182092,0.91356,5,54,172,3200,1,1,0,0,127.97,0.00,0,115,127.97,2122,0,0,0,0,0
26,194120,190077,4043,188424,178791,0.94888,4,41,180,3328,0,1,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
27,243092,239056,4036,250630,235609,0.94007,4,40,140,3712,1,1,1,0,127.98,0.00,0,125,127.98,4563,0,0,0,0,0
