t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
50,40148,36134,4014,35610,30437,0.85473,4,13,23,42,0,0,0,0,127.97,0.00,1,114,127.97
51,40128,36116,4012,35565,29487,0.82910,4,12,21,34,0,0,0,0,127.97,0.00,0,114,127.97
52,40196,36175,4021,35578,30957,0.87012,4,11,21,36,0,0,0,0,127.97,0.00,0,114,127.97
53,40191,36172,4019,35440,32269,0.91052,4,12,21,36,0,0,0,0,127.97,0.00,0,114,127.97
54,40204,36183,4021,35378,32099,0.90732,4,12,21,38,0,0,0,0,127.97,0.00,0,114,127.97
55,39967,35974,3993,86969,42754,0.49160,4,14,25,3328,1,5,1,0,127.98,0.25,3,121,127.98
56,40396,36354,4042,78996,32570,0.41230,4,13,24,3392,0,5,0,0,127.98,0.07,2,115,127.98
57,40244,36219,4025,35890,30582,0.85210,4,13,24,42,0,0,0,0,127.98,0.13,4,115,127.98
58,40407,36366,4041,50136,31168,0.62167,4,12,22,2752,1,1,0,0,127.98,0.07,2,114,127.98
59,40298,36268,4030,40919,29759,0.72727,4,13,23,100,0,1,0,0,127.97,0.00,0,113,127.97
60,40287,36259,4028,35790,30188,0.84348,4,13,21,39,0,0,0,0,127.97,0.07,1,113,127.97
61,40194,36176,4018,35634,30809,0.86460,4,13,22,44,0,0,0,0,127.97,0.00,0,113,127.97
62,40104,36092,4012,35619,29197,0.81970,4,13,23,2368,0,0,0,0,127.97,0.00,0,113,127.97
63,40160,36144,4016,35715,29255,0.81912,4,13,23,39,0,0,0,0,127.97,0.18,2,113,127.97
64,40311,36280,4031,35914,27973,0.77889,4,13,22,45,0,0,0,0,127.97,0.00,0,113,127.97
65,40156,36140,4016,35648,29628,0.83113,4,13,23,38,0,0,0,0,127.97,0.00,0,113,127.97
66,40018,36016,4002,35408,29839,0.84272,5,13,24,43,0,0,0,0,127.97,0.00,0,113,127.97
67,40017,36016,4001,35267,30457,0.86361,5,13,21,43,0,0,0,0,127.97,0.00,0,113,127.97
68,40108,36097,4011,35309,30477,0.86315,4,12,20,33,0,0,0,0,127.97,0.16,2,113,127.97
69,40356,36321,4035,82916,44834,0.54072,4,14,23,3520,1,5,1,0,127.98,0.04,1,119,127.98
70,40041,36036,4005,96052,29515,0.30728,4,14,23,3584,1,6,0,0,127.98,0.00,0,113,127.98
71,40213,36192,4021,39043,28372,0.72669,4,11,19,50,0,1,0,0,127.97,0.15,2,113,127.97
72,40219,36197,4022,35911,27788,0.77380,4,11,20,37,0,0,0,0,127.97,0.00,1,113,127.97
73,40197,36177,4020,35888,29979,0.83535,4,12,21,35,0,0,0,0,127.97,0.02,1,113,127.97
74,40056,36051,4005,35691,31140,0.87249,4,11,19,32,0,0,0,0,127.97,0.05,1,113,127.97
75,40205,36185,4020,35761,31412,0.87839,5,12,22,59,0,0,0,0,127.97,0.00,0,113,127.97
