t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,8007,6507,1500,6289,5504,0.87518,4,264,272,21,0,0,0,0,63.96,5.04,9,86,63.96
2,8024,6518,1506,6338,5554,0.87630,4,264,272,19,0,0,0,0,63.96,5.30,10,86,63.96
3,8041,6534,1507,6367,5604,0.88016,4,264,272,21,0,0,0,0,63.96,5.95,11,86,63.96
4,8026,6523,1503,6360,5504,0.86541,5,264,272,22,0,0,0,0,63.96,6.58,12,86,63.96
5,8042,6532,1510,6356,5676,0.89301,4,264,272,25,0,0,0,0,63.96,5.53,10,86,63.96
6,8014,6514,1500,6312,5674,0.89892,4,264,264,22,0,0,0,0,63.96,7.13,15,86,63.96
7,8017,6511,1506,6323,5496,0.86921,4,264,272,21,0,0,0,0,63.96,6.34,12,86,63.96
8,8013,6512,1501,6327,5458,0.86265,4,264,272,44,0,0,1,0,63.97,2.30,9,87,63.97
9,8021,6518,1503,9149,7476,0.81714,4,264,272,2752,1,1,0,0,58.99,3.66,12,97,58.99
10,8033,6527,1506,8580,6403,0.74627,4,264,272,42,1,0,0,0,61.15,3.17,10,97,61.15
11,8012,6507,1505,8531,5934,0.69558,4,264,264,29,1,0,0,0,63.51,5.20,12,97,63.51
12,8025,6521,1504,8533,6041,0.70796,4,264,272,1792,1,0,0,0,63.97,3.25,8,97,63.97
13,8001,6502,1499,8545,6117,0.71586,4,264,272,35,1,0,0,0,63.97,2.81,7,97,63.97
14,8024,6520,1504,8582,6085,0.70904,4,264,272,2176,1,1,0,0,57.84,3.53,8,94,57.84
15,8039,6531,1508,8333,5796,0.69555,4,264,272,26,1,0,0,0,60.91,2.81,6,94,60.91
16,8023,6517,1506,8372,5651,0.67499,4,264,272,28,1,0,0,0,63.93,1.80,5,94,63.93
17,8005,6505,1500,8892,6560,0.73774,5,264,272,78,1,0,0,0,63.97,5.67,10,94,63.97
18,8021,6518,1503,8796,6492,0.73806,5,264,272,42,1,0,0,0,63.97,3.98,8,94,63.97
19,8016,6511,1505,8057,5753,0.71404,5,264,272,1632,1,1,0,0,56.30,6.04,10,96,56.31
20,8021,6520,1501,8450,5935,0.70237,4,264,280,100,1,0,0,0,59.65,4.90,10,96,59.65
21,8041,6532,1509,8782,6357,0.72387,3,256,264,26,1,0,0,0,62.25,4.87,9,96,62.25
22,8008,6505,1503,8573,6247,0.72868,4,264,272,60,1,0,0,0,63.94,6.41,10,96,63.94
23,8014,6513,1501,8214,5793,0.70526,5,264,272,36,1,0,0,0,63.97,6.22,11,96,63.97
24,8024,6519,1505,8237,5636,0.68423,5,264,280,46,1,0,0,0,63.97,6.04,12,96,63.97
25,8004,6503,1501,8405,5688,0.67674,5,264,272,304,1,1,0,0,58.86,5.91,11,99,58.86
26,8014,6513,1501,8409,5955,0.70817,4,264,272,35,1,0,0,0,61.69,4.91,10,99,61.69
27,8005,6502,1503,8492,6040,0.71126,5,264,272,27,1,0,0,0,63.87,4.44,10,99,63.87
28,8036,6529,1507,8490,6058,0.71355,5,264,272,57,1,0,0,0,63.96,3.32,7,99,63.96
29,8023,6521,1502,8412,6007,0.71410,5,264,272,26,1,0,0,0,63.96,5.65,10,99,63.96
30,8003,6500,1503,8426,6172,0.73249,5,264,272,2368,1,1,0,0,57.36,3.81,9,102,57.36
31,8020,6518,1502,8297,5657,0.68181,5,264,272,29,1,0,0,0,60.22,5.13,11,102,60.22
32,8012,6510,1502,8865,6498,0.73299,5,264,272,40,1,0,0,0,63.51,4.22,8,102,63.51
33,8013,6511,1502,8425,6090,0.72285,5,264,272,49,1,0,0,0,63.97,3.89,8,102,63.97
34,8022,6516,1506,8627,6136,0.71126,5,264,272,21,1,0,0,0,63.97,1.07,5,102,63.97
35,8037,6530,1507,8760,6051,0.69075,4,264,272,352,1,1,0,0,56.53,1.49,3,98,56.53
36,8029,6524,1505,8547,6046,0.70738,4,264,272,24,1,0,0,0,60.13,1.84,7,98,60.13
37,8017,6513,1504,8452,5928,0.70137,4,264,264,40,1,0,0,0,62.64,1.64,3,98,62.64
38,8017,6517,1500,8434,6425,0.76180,4,256,264,24,1,0,0,0,63.81,6.11,9,98,63.81
39,8019,6516,1503,8367,5986,0.71543,4,264,272,24,1,0,0,0,63.97,4.81,9,98,63.97
40,8009,6503,1506,8135,5727,0.70400,4,264,272,29,1,0,0,0,63.97,2.96,8,98,63.97
41,8027,6522,1505,8299,5997,0.72262,4,264,272,360,1,1,0,0,57.40,3.37,8,101,57.40
42,8022,6518,1504,8286,5695,0.68730,4,264,272,27,1,0,0,0,59.89,3.80,9,101,59.89
43,8020,6517,1503,8293,5959,0.71856,4,256,272,76,1,0,0,0,62.37,4.64,9,101,62.37
