t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
1,8008,6506,1502,6455,899,0.13927,336,344,352,55,0,0,0,0,63.96,0.00,0,86,63.96,16378,111158,16378,0
2,8020,6516,1504,6454,913,0.14146,328,344,352,54,0,0,0,0,63.96,0.00,0,86,63.96,0,111158,16378,0
3,8012,6510,1502,6438,921,0.14306,336,344,360,55,0,0,0,0,63.96,0.00,0,86,63.96,0,111158,16378,0
4,8069,6557,1512,6477,917,0.14158,328,344,352,56,0,0,0,0,63.96,0.00,0,86,63.96,0,111158,16378,0
5,8012,6511,1501,6439,967,0.15018,336,344,352,55,0,0,0,0,63.95,0.00,0,86,63.95,0,111158,16378,0
6,8013,6509,1504,6431,964,0.14990,328,344,352,55,0,0,0,0,63.96,0.00,0,86,63.95,0,111158,16378,0
7,8009,6509,1500,6457,931,0.14418,336,344,360,56,0,0,0,0,63.95,0.00,0,86,63.95,0,111158,16378,0
8,8042,6534,1508,6455,936,0.14500,320,344,352,59,0,0,0,0,63.96,6.03,1,86,63.96,0,111158,16378,0
9,8070,6554,1516,8809,2670,0.30310,320,344,352,2944,1,1,1,0,63.80,0.15,10,97,63.80,3049,112727,17947,0
10,8077,6564,1513,8106,1239,0.15285,320,344,440,49,1,0,0,0,63.96,0.00,0,97,63.96,0,112727,17947,0
11,8010,6509,1501,8562,1399,0.16340,320,344,624,54,1,0,0,0,63.97,0.00,0,97,63.97,0,112727,17947,0
12,8019,6515,1504,7754,1094,0.14109,320,344,360,49,1,0,0,0,63.97,0.00,0,97,63.97,0,112727,17947,0
13,8009,6506,1503,8653,1265,0.14619,320,344,400,45,1,0,0,0,63.97,0.00,0,97,63.97,0,112727,17947,0
14,8077,6564,1513,7744,1169,0.15096,320,344,352,52,1,0,0,0,63.97,0.00,0,97,63.97,0,112727,17947,0
15,8020,6516,1504,8583,1230,0.14331,320,344,360,49,1,0,0,0,63.97,0.00,0,97,63.97,0,112727,17947,0
16,8037,6529,1508,8023,1172,0.14608,320,344,360,78,1,1,0,0,63.98,0.38,10,100,63.98,1631,112727,17947,0
