t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
1,8017,6513,1504,6455,1054,0.16328,336,352,360,62,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
2,8011,6509,1502,6428,1060,0.16490,336,352,360,61,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
3,8016,6515,1501,6411,1096,0.17096,336,352,360,59,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
4,8055,6543,1512,6468,1073,0.16589,336,352,360,82,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
5,8013,6511,1502,6410,1101,0.17176,336,352,368,68,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
6,8091,6573,1518,6483,1128,0.17399,336,352,360,60,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
7,8062,6551,1511,6465,1092,0.16891,336,352,360,57,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0
8,8009,6509,1500,7540,1137,0.15080,328,352,360,2496,1,0,1,0,63.96,0.00,0,87,63.96,0,0,0,0
9,8009,6505,1504,9907,2062,0.20814,336,352,640,2240,1,1,0,0,63.97,0.17,5,97,63.97,0,0,0,0
10,8019,6521,1498,10143,2013,0.19846,336,352,544,60,1,0,0,0,63.97,0.02,1,97,63.97,0,0,0,0
11,8107,6581,1526,10168,1927,0.18952,328,352,368,188,1,0,0,0,63.97,0.00,0,97,63.97,0,0,0,0
12,8011,6510,1501,9744,1427,0.14645,336,352,368,2304,1,1,0,0,63.98,0.59,3,100,63.98,0,0,0,0
13,8019,6516,1503,9665,1229,0.12716,336,352,368,63,1,0,0,0,63.97,0.00,0,100,63.97,0,0,0,0
14,8009,6507,1502,9627,1433,0.14885,336,352,368,61,1,0,0,0,63.97,0.00,0,100,63.97,0,0,0,0
15,8090,6573,1517,9807,1523,0.15530,336,352,368,60,1,0,0,0,63.97,0.00,0,100,63.97,0,0,0,0
16,8020,6515,1505,9703,1442,0.14861,328,352,360,976,1,1,0,0,63.97,0.75,4,103,63.97,0,0,0,0
17,8089,6573,1516,9660,1414,0.14638,336,352,360,70,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0
18,8021,6517,1504,9852,1465,0.14870,320,344,360,57,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0
19,8051,6541,1510,9588,1456,0.15186,336,352,368,2496,1,1,0,0,63.97,1.05,11,106,63.97,0,0,0,0
20,8033,6527,1506,9581,1381,0.14414,336,352,368,64,1,0,0,0,63.97,0.00,0,106,63.97,0,0,0,0
21,8023,6519,1504,9609,1470,0.15298,336,352,368,64,1,0,0,0,63.96,0.00,0,106,63.96,0,0,0,0
22,8033,6528,1505,9519,1423,0.14949,336,352,360,2368,1,1,0,0,63.97,0.25,9,102,63.97,0,0,0,0
23,8010,6507,1503,9657,1395,0.14445,328,352,360,66,1,0,0,0,63.97,0.45,2,102,63.97,0,0,0,0
24,8011,6509,1502,9915,1411,0.14231,312,344,352,53,1,0,0,0,63.96,0.00,0,102,63.96,0,0,0,0
25,8034,6527,1507,9794,1449,0.14795,320,344,360,76,1,0,0,0,63.96,0.00,0,102,63.96,0,0,0,0
26,8012,6514,1498,9883,1621,0.16402,320,352,360,2304,1,1,0,0,63.96,0.86,6,99,63.96,0,0,0,0
27,8019,6513,1506,9827,1619,0.16475,328,352,368,124,1,0,0,0,63.97,0.09,1,99,63.97,0,0,0,0
28,8022,6517,1505,9667,1547,0.16003,336,352,360,64,1,0,0,0,63.96,0.00,0,99,63.96,0,0,0,0
29,8012,6509,1503,9651,1561,0.16174,336,352,360,304,1,1,0,0,63.97,0.61,5,102,63.97,0,0,0,0
30,8009,6509,1500,9600,1386,0.14438,336,352,360,74,1,0,0,0,63.96,0.00,0,102,63.96,0,0,0,0
31,8011,6510,1501,9689,1527,0.15760,336,352,360,224,1,0,0,0,63.96,0.00,0,102,63.96,0,0,0,0
