t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,8035,6531,1504,6410,2978,0.46459,312,320,344,28,0,0,0,0,63.96,0.00,0,88,63.96
2,8048,6538,1510,6404,3444,0.53779,9,320,344,29,0,0,0,0,63.96,0.00,0,88,63.96
3,8031,6524,1507,6318,3802,0.60177,8,320,336,31,0,0,0,0,63.96,0.03,1,88,63.96
4,8043,6535,1508,6320,3672,0.58101,8,320,336,36,0,0,0,0,63.96,0.00,0,88,63.96
5,8024,6521,1503,6339,3742,0.59031,8,320,336,30,0,0,0,0,63.96,0.06,1,88,63.96
6,8044,6534,1510,6370,3539,0.55557,9,320,344,35,0,0,0,0,63.96,0.00,0,88,63.96
7,8028,6523,1505,6375,3539,0.55514,9,320,336,25,0,0,0,0,63.96,0.16,1,88,63.96
8,8040,6532,1508,7521,3465,0.46071,10,320,344,2624,1,0,1,0,63.96,0.04,1,89,63.96
9,8055,6546,1509,10306,4343,0.42141,232,320,336,2432,1,1,0,0,63.96,0.14,7,99,63.96
10,8030,6523,1507,11777,6410,0.54428,17,320,344,2368,1,0,0,0,63.96,0.28,6,99,63.96
11,8049,6540,1509,9084,3553,0.39113,304,328,344,54,1,0,0,0,63.97,0.01,1,99,63.97
12,8019,6516,1503,10296,3200,0.31080,312,320,344,2880,1,1,0,0,55.43,0.14,2,102,55.44
13,8045,6536,1509,10272,3424,0.33333,312,320,344,46,1,0,0,0,63.97,0.14,3,102,63.97
14,8039,6533,1506,10069,3539,0.35147,304,320,344,46,1,0,0,0,63.97,0.05,2,102,63.97
15,8044,6534,1510,9479,3530,0.37240,312,328,344,2112,1,1,0,0,63.81,0.00,0,99,63.82
16,8027,6522,1505,9757,2765,0.28339,312,328,344,50,1,0,0,0,63.97,0.00,0,99,63.97
17,8047,6539,1508,10663,3754,0.35206,312,328,344,196,1,0,0,0,63.97,0.00,0,99,63.97
18,8041,6533,1508,11666,5108,0.43785,304,320,344,3072,1,1,0,0,62.41,0.00,0,102,62.41
19,8033,6526,1507,10981,4255,0.38749,304,320,336,78,1,0,0,0,63.97,0.08,1,102,63.97
20,7570,6148,1422,9225,2571,0.27870,312,328,336,1216,0,1,0,0,63.97,0.01,1,102,63.97
21,8615,7005,1610,10340,3429,0.33162,304,320,344,2368,1,0,0,0,63.70,0.00,0,105,63.70
22,8032,6524,1508,10456,3780,0.36151,304,320,344,128,1,0,0,0,63.97,0.05,1,105,63.97
23,8052,6542,1510,9698,2748,0.28336,312,328,344,54,1,0,0,0,63.96,0.03,2,105,63.96
24,8034,6528,1506,10362,3087,0.29792,312,328,344,2752,1,1,0,0,63.97,0.21,4,108,63.97
25,8002,6502,1500,10648,3289,0.30888,312,328,344,68,1,0,0,0,63.97,0.16,3,108,63.97
26,8042,6533,1509,9660,2272,0.23520,312,320,336,38,1,0,0,0,63.97,0.00,1,108,63.97
27,8042,6539,1503,9577,2416,0.25227,312,320,336,1920,1,1,0,0,63.57,0.23,3,111,63.57
28,8049,6537,1512,10953,4252,0.38820,312,320,336,98,1,0,0,0,63.96,0.15,3,111,63.96
29,8028,6521,1507,8308,3257,0.39203,12,320,328,38,1,0,0,0,63.96,0.18,2,111,63.96
30,8036,6534,1502,9194,3765,0.40951,15,320,336,1504,1,1,0,0,58.44,0.05,2,112,58.45
31,8046,6533,1513,10191,4015,0.39398,8,320,328,124,1,0,0,0,63.96,0.01,1,112,63.96
32,8040,6533,1507,9739,3396,0.34870,11,320,328,30,1,0,0,0,63.96,0.00,0,112,63.96
33,8031,6525,1506,10095,3941,0.39039,10,320,336,2048,1,1,0,0,63.96,0.34,6,115,63.96
34,8042,6533,1509,9505,3010,0.31668,272,320,336,52,1,0,0,0,63.96,0.10,2,115,63.96
35,8034,6528,1506,9992,3512,0.35148,264,320,336,34,1,0,0,0,63.96,0.00,1,115,63.96
36,8021,6520,1501,9532,3179,0.33351,13,320,328,31,1,0,0,0,63.96,0.00,0,115,63.96
37,8015,6510,1505,9101,4080,0.44830,9,320,336,3008,1,2,0,0,62.35,0.00,0,111,62.35
38,8043,6535,1508,9677,3889,0.40188,8,320,336,66,1,0,0,0,63.96,0.08,2,111,63.96
39,8044,6537,1507,9521,3233,0.33957,12,328,344,51,1,0,0,0,63.96,0.01,1,111,63.96
40,8044,6535,1509,9917,2977,0.30019,312,328,336,42,1,0,0,0,63.96,0.18,2,111,63.96
41,8037,6529,1508,6420,2394,0.37290,312,320,336,51,0,1,0,0,63.95,0.14,2,114,63.95
42,8042,6535,1507,6415,2451,0.38207,312,320,344,26,0,0,0,0,63.95,0.03,1,114,63.95
43,8025,6519,1506,6423,2307,0.35918,312,320,344,22,0,0,0,0,63.95,0.01,1,114,63.95
44,8060,6549,1511,6470,2278,0.35209,312,320,344,36,0,0,0,0,63.95,0.04,2,114,63.95
45,8041,6533,1508,6451,2808,0.43528,304,320,344,37,0,0,1,0,63.95,0.12,2,115,63.95
46,8004,6506,1498,9456,3388,0.35829,312,320,352,3136,1,1,0,0,63.96,0.20,6,126,63.96
47,8046,6537,1509,10873,3968,0.36494,312,328,344,160,1,0,0,0,63.96,0.07,4,126,63.96
48,8028,6522,1506,10334,3353,0.32446,312,328,344,1024,1,0,0,0,63.97,0.05,1,126,63.97
49,8046,6538,1508,9208,3096,0.33623,312,328,344,1472,1,1,0,0,56.46,0.21,2,125,56.47
50,8014,6513,1501,10056,2879,0.28630,312,328,344,56,1,0,0,0,63.97,0.19,2,125,63.97
51,8040,6531,1509,9766,2717,0.27821,312,328,344,41,1,0,0,0,63.97,0.23,2,125,63.97
52,8049,6538,1511,10766,3719,0.34544,312,328,344,2816,1,1,0,0,61.86,0.06,1,124,61.87
53,8076,6567,1509,9018,3013,0.33411,304,320,336,32,1,0,0,0,63.97,0.00,0,124,63.97
54,8027,6517,1510,10180,4013,0.39420,288,320,328,88,1,0,0,0,63.97,0.00,0,124,63.97
55,8032,6526,1506,10226,3951,0.38637,14,320,344,2880,1,1,0,0,60.90,0.00,0,123,60.90
56,8062,6550,1512,8612,3578,0.41547,9,328,344,47,1,0,0,0,63.96,0.01,1,123,63.96
57,8034,6529,1505,10565,4632,0.43843,8,320,336,78,1,0,0,0,63.96,0.00,1,123,63.96
58,8072,6556,1516,10588,4363,0.41207,11,320,336,2176,1,1,0,0,58.33,0.17,3,122,58.34
59,8036,6531,1505,10536,3948,0.37472,304,320,344,40,1,0,0,0,63.96,0.22,4,122,63.96
60,8041,6533,1508,8852,3111,0.35145,312,320,336,45,1,0,0,0,63.96,0.25,5,122,63.96
61,8064,6552,1512,10041,2879,0.28672,256,320,336,408,1,1,0,0,58.06,0.30,7,120,58.06
62,8033,6526,1507,10493,2977,0.28371,256,272,288,160,1,0,0,0,63.97,0.22,4,120,63.97
63,8028,6523,1505,10928,3177,0.29072,256,272,288,116,1,0,0,0,63.96,0.40,7,120,63.96
64,8024,6524,1500,10703,2777,0.25946,256,272,296,3136,1,1,0,0,63.96,0.17,2,118,63.96
65,8016,6512,1504,11832,4165,0.35201,256,272,280,2432,1,0,0,0,63.96,0.02,1,118,63.96
66,8018,6514,1504,10861,3380,0.31121,256,272,288,2240,1,1,0,0,60.65,0.04,1,117,60.65
67,8019,6513,1506,10843,3645,0.33616,256,272,288,2112,1,0,0,0,63.96,0.19,3,117,63.96
68,8009,6511,1498,10826,3701,0.34186,256,272,288,2688,1,1,0,0,61.35,0.29,5,116,61.36
69,8028,6519,1509,10358,3244,0.31319,256,272,288,40,1,0,0,0,63.96,0.04,2,116,63.96
70,8013,6510,1503,10246,3030,0.29573,256,272,288,47,1,0,0,0,63.96,0.15,1,116,63.96
71,8023,6519,1504,10533,2951,0.28017,256,272,288,2880,1,1,0,0,63.14,0.18,5,115,63.14
72,8020,6519,1501,10792,3460,0.32061,256,272,288,148,1,0,0,0,63.96,0.02,1,115,63.96
73,7986,6490,1496,9350,2505,0.26791,256,272,288,1888,1,0,0,0,63.95,0.13,2,115,63.95
74,8046,6533,1513,10110,2724,0.26944,256,272,288,2240,1,1,0,0,63.65,0.00,0,114,63.65
75,8020,6517,1503,9917,2962,0.29868,256,272,280,49,1,0,0,0,63.95,0.25,5,114,63.95
76,8023,6518,1505,9348,3473,0.37152,256,272,280,2880,0,1,0,0,63.29,0.06,2,113,63.29
77,8011,6510,1501,6389,3146,0.49241,20,272,288,23,0,0,0,0,63.95,0.00,1,113,63.95
78,8021,6516,1505,6376,2998,0.47020,256,272,288,41,0,0,0,0,63.95,0.01,1,113,63.95
79,8008,6508,1500,6401,3040,0.47493,256,272,288,27,0,0,0,0,63.95,0.11,4,113,63.95
80,8020,6516,1504,6403,2796,0.43667,256,272,288,30,0,0,0,0,63.95,0.03,1,113,63.95
81,8018,6514,1504,6378,2755,0.43195,256,272,288,25,0,0,0,0,63.95,0.07,1,113,63.95
82,8003,6502,1501,6374,3112,0.48823,232,272,280,22,0,0,0,0,63.95,0.02,2,113,63.95
83,8007,6506,1501,7699,3245,0.42148,236,272,288,2560,1,0,1,0,63.96,0.24,1,114,63.96
84,8017,6516,1501,9121,3142,0.34448,256,272,288,55,1,1,0,0,63.96,0.06,1,123,63.96
85,8014,6509,1505,9210,4561,0.49522,10,272,288,39,1,0,0,0,63.97,0.00,0,123,63.97
86,8002,6503,1499,9324,4301,0.46128,5,264,280,27,1,0,0,0,63.97,0.08,1,123,63.97
87,8019,6515,1504,10647,5885,0.55274,6,272,288,2304,1,1,0,0,51.63,0.34,7,122,51.64
88,8025,6521,1504,9638,3435,0.35640,11,272,288,42,1,0,0,0,63.53,0.05,1,122,63.53
89,8013,6514,1499,11331,4587,0.40482,11,272,288,2112,1,0,0,0,63.97,0.05,1,122,63.97
90,8017,6510,1507,10212,3718,0.36408,8,272,288,2496,1,1,0,0,62.29,0.16,5,121,62.29
91,8033,6525,1508,11335,4519,0.39868,12,272,288,102,1,0,0,0,63.97,0.05,1,121,63.97
92,8023,6519,1504,10632,4026,0.37867,11,272,288,2752,1,1,0,0,60.76,0.10,2,120,60.77
93,8010,6508,1502,11189,4607,0.41174,9,272,288,2752,1,0,0,0,63.97,0.00,0,120,63.97
94,8021,6521,1500,10564,3587,0.33955,216,272,288,2304,1,0,0,0,63.96,0.02,1,120,63.96
95,8009,6505,1504,10831,3678,0.33958,256,272,288,2688,1,1,0,0,62.99,0.14,5,119,62.99
96,8019,6516,1503,10864,3727,0.34306,256,272,288,55,1,0,0,0,63.96,0.00,0,119,63.96
97,8020,6514,1506,10067,4188,0.41601,228,272,288,2240,1,1,0,0,63.96,0.28,4,118,63.96
98,8016,6514,1502,10068,3625,0.36005,8,272,288,47,1,0,0,0,63.96,0.00,1,118,63.96
99,8027,6523,1504,9874,4444,0.45007,6,272,280,44,1,0,0,0,63.96,0.16,2,118,63.96
100,8034,6525,1509,11477,5167,0.45020,7,272,280,3456,1,1,0,0,56.14,0.16,1,117,56.15
101,8026,6522,1504,10171,3685,0.36230,7,272,280,31,1,0,0,0,63.96,0.00,0,117,63.96
102,8005,6504,1501,10039,3408,0.33948,7,272,288,2432,1,1,0,0,60.12,0.00,0,116,60.12
103,8011,6509,1502,10114,3313,0.32757,10,272,280,1120,1,0,0,0,63.96,0.01,1,116,63.96
104,8015,6513,1502,10169,3219,0.31655,13,272,280,59,1,0,0,0,63.96,0.00,0,116,63.96
105,8027,6523,1504,11112,4300,0.38697,15,272,288,3200,1,1,0,0,63.96,0.11,3,115,63.96
106,8018,6518,1500,11203,4152,0.37062,248,272,280,1248,1,0,0,0,63.96,0.16,5,115,63.96
107,8016,6509,1507,11118,3594,0.32326,256,272,288,2496,1,1,0,0,54.65,0.23,3,114,54.65
108,8020,6516,1504,10912,3214,0.29454,256,272,280,432,1,0,0,0,63.96,0.07,2,114,63.96
109,8033,6526,1507,9847,3363,0.34153,256,272,280,200,1,0,0,0,63.96,0.04,1,114,63.96
110,8024,6521,1503,10229,2763,0.27011,256,272,280,1696,1,1,0,0,63.81,0.13,3,113,63.81
111,8055,6545,1510,10965,3707,0.33808,256,272,280,1760,1,0,0,0,63.95,0.32,5,113,63.95
112,8012,6508,1504,9004,2638,0.29298,256,272,288,1984,0,1,0,0,63.96,0.41,5,112,63.96
113,8022,6518,1504,6392,2559,0.40034,256,264,280,17,0,0,0,0,63.96,0.05,3,112,63.96
114,8015,6513,1502,6399,2846,0.44476,256,272,280,24,0,0,0,0,63.95,0.10,6,112,63.95
115,8006,6505,1501,6401,2535,0.39603,264,272,296,31,0,0,0,0,63.95,0.14,4,112,63.95
116,8035,6528,1507,6427,2690,0.41855,256,264,280,22,0,0,0,0,63.96,0.01,1,112,63.96
