t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,1247181,1243158,4023,1233895,1231091,0.99773,2,8,14,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
2,1232188,1228181,4007,1215308,1215079,0.99981,2,8,14,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
3,1180278,1176263,4015,1156978,1151634,0.99538,2,9,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
4,1131791,1127776,4015,1104951,1102436,0.99772,2,9,17,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
5,1193398,1189377,4021,1163948,1159693,0.99634,2,8,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
6,1204199,1200193,4006,1173565,1171194,0.99798,2,8,14,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
7,1119048,1115018,4030,1087587,1083267,0.99603,2,9,17,31,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
8,1178995,1174974,4021,1145956,1139230,0.99413,2,8,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
9,1143563,1139533,4030,1108321,1104130,0.99622,2,9,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
10,1117994,1113976,4018,1082096,1078549,0.99672,2,9,15,28,0,0,0,0,127.97,0.04,1,113,127.97,0,0,0,0,0,0
11,1095231,1091202,4029,1060040,1052060,0.99247,2,9,16,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,1154671,1150629,4042,1115491,1111788,0.99668,2,9,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
13,731999,727958,4041,781344,726741,0.93012,2,12,22,3520,1,6,1,0,127.98,0.00,0,120,127.98,0,0,0,0,0,0
14,809784,805777,4007,858340,794297,0.92539,2,11,21,3456,0,6,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
15,1191335,1187294,4041,1179321,1173922,0.99542,2,9,15,28,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
16,1190018,1185988,4030,1177082,1168107,0.99238,2,8,14,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
17,1210781,1206740,4041,1195044,1191337,0.99690,2,8,14,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
18,1210159,1206118,4041,1190451,1187805,0.99778,2,8,14,24,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
19,1150336,1146295,4041,1130634,1120199,0.99077,2,9,15,31,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
20,1188830,1184809,4021,1171179,1166834,0.99629,2,8,14,24,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
