t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8035,6528,1507,6405,2929,0.45730,312,344,352,61,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
2,8060,6549,1511,6408,3437,0.53636,16,344,352,55,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
3,8013,6511,1502,6319,3754,0.59408,14,344,352,58,0,0,0,0,63.96,0.06,1,86,63.96,0,0,0,0,0,0
4,8041,6535,1506,6304,3694,0.58598,14,344,352,58,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
5,8059,6546,1513,6353,3782,0.59531,15,344,352,59,0,0,0,0,63.96,0.02,1,86,63.96,0,0,0,0,0,0
6,8012,6510,1502,6368,3523,0.55323,16,344,352,58,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
7,8070,6556,1514,6389,3609,0.56488,15,344,352,57,0,0,0,0,63.95,0.00,0,86,63.95,0,0,0,0,0,0
8,8020,6520,1500,7366,3535,0.47991,16,344,352,1984,1,0,1,0,63.97,1.21,6,87,63.97,16,0,0,0,302,0
9,8086,6568,1518,9823,3989,0.40609,20,336,352,2880,1,1,0,0,63.97,0.50,6,97,63.97,4640,0,0,0,434,84
10,8017,6513,1504,11427,6295,0.55089,244,328,344,1856,1,0,0,0,63.97,4.52,5,97,63.97,0,0,0,0,1546,187
11,8008,6505,1503,11808,5185,0.43911,312,328,344,2368,1,1,0,0,45.06,0.30,2,100,45.06,1325,343,187,0,1546,334
12,8006,6506,1500,10275,3175,0.30900,312,328,344,43,1,0,0,0,61.06,0.13,1,100,61.07,0,344,187,0,1546,544
13,8009,6508,1501,9507,2973,0.31272,312,344,352,53,1,0,0,0,63.97,0.10,3,100,63.97,0,737,202,0,1546,549
14,8052,6541,1511,9820,3255,0.33147,312,336,352,1792,1,1,0,0,57.95,0.12,4,103,57.97,829,1241,245,0,1546,550
15,8016,6513,1503,10119,3280,0.32414,312,328,344,50,1,0,0,0,63.97,0.00,0,103,63.97,0,1345,349,0,1546,550
16,8016,6513,1503,10192,3450,0.33850,312,344,352,168,1,0,0,0,63.97,0.00,0,103,63.97,0,1544,548,0,1546,550
17,8029,6526,1503,10468,3931,0.37553,312,336,352,2688,1,1,0,0,55.00,0.16,5,106,55.00,1305,1546,550,0,1546,550
18,8035,6528,1507,10178,3637,0.35734,304,320,336,2176,1,0,0,0,63.97,0.00,0,106,63.97,0,1546,550,0,1546,550
19,8003,6504,1499,10222,3687,0.36069,312,328,344,752,1,0,0,0,63.97,0.00,0,106,63.97,0,1546,550,0,1546,550
20,8087,6568,1519,9543,2574,0.26973,320,344,352,57,1,0,0,0,63.97,0.04,1,106,63.97,0,1546,550,0,1546,550
21,8016,6513,1503,10136,3430,0.33840,312,336,344,768,1,1,0,0,63.97,0.25,2,109,63.97,1067,1546,550,0,1546,550
22,8105,6584,1521,10260,3404,0.33177,304,328,344,1856,1,0,0,0,63.96,0.13,2,109,63.96,0,1546,550,0,1546,550
23,8083,6569,1514,9727,2778,0.28560,312,328,344,50,1,0,0,0,63.96,0.01,1,109,63.96,0,1546,550,0,1546,550
24,8050,6541,1509,9764,2596,0.26587,312,336,352,1152,1,1,0,0,63.63,0.16,3,112,63.63,1460,1546,550,0,1546,550
25,8006,6505,1501,11204,3900,0.34809,312,320,336,2496,1,0,0,0,63.96,0.07,2,112,63.96,0,1546,550,0,1546,550
26,8007,6505,1502,9610,2300,0.23933,312,320,336,54,1,0,0,0,63.96,0.02,1,112,63.96,0,1546,550,0,1546,550
27,8084,6572,1512,9752,2610,0.26764,312,328,344,2752,1,1,0,0,63.28,0.03,1,115,63.29,1710,1546,550,0,1546,550
28,8091,6569,1522,10224,3591,0.35123,304,336,344,816,1,0,0,0,63.96,0.12,4,115,63.96,0,1546,550,0,1546,550
29,8083,6569,1514,10975,4766,0.43426,12,320,336,384,1,0,0,0,63.96,0.05,1,115,63.96,0,1546,550,0,1546,550
30,8087,6569,1518,9560,2974,0.31109,312,336,344,2048,1,1,0,0,63.90,0.12,2,112,63.90,755,1546,550,0,1546,550
31,8021,6517,1504,10176,4138,0.40664,18,344,352,66,1,0,0,0,63.96,0.01,1,112,63.96,0,1546,550,0,1546,550
32,8019,6516,1503,9663,3497,0.36190,19,336,344,61,1,0,0,0,63.96,0.02,1,112,63.96,0,1546,550,0,1546,550
33,8012,6512,1500,9109,3966,0.43539,11,320,328,2624,1,1,0,0,63.60,3.18,3,115,63.60,2211,1546,550,0,2335,550
34,8080,6563,1517,9460,3604,0.38097,11,328,344,44,1,0,0,0,63.95,4.45,4,115,63.95,0,1546,550,0,2658,550
35,8022,6517,1505,10970,4653,0.42416,264,328,344,1952,1,0,0,0,63.96,4.48,6,115,63.96,0,1546,550,0,2658,550
36,8008,6507,1501,9934,3779,0.38041,296,328,336,2944,1,1,0,0,56.39,4.94,5,118,56.40,549,1546,550,0,2806,550
37,8085,6571,1514,6514,3548,0.54467,15,344,352,70,0,1,0,0,63.95,3.47,6,117,63.95,0,1850,550,0,3497,695
38,8013,6512,1501,7804,3472,0.44490,15,344,352,55,1,0,0,0,63.96,0.19,4,117,63.96,555,2652,550,0,3497,724
39,8013,6509,1504,9622,3458,0.35938,244,344,352,60,1,0,0,0,63.96,0.01,1,117,63.96,0,2658,550,0,3497,724
40,8008,6505,1503,10438,3740,0.35831,312,328,344,2432,1,0,0,0,63.96,0.22,5,117,63.96,0,3212,557,0,3497,724
41,8088,6574,1514,8269,2522,0.30499,312,344,352,1280,0,1,0,0,61.36,0.14,3,114,61.36,0,3451,678,0,3497,724
42,8082,6565,1517,6439,2360,0.36652,312,344,352,51,0,0,0,0,63.95,0.03,2,114,63.95,0,3495,722,0,3497,724
43,8015,6512,1503,6431,2344,0.36448,320,344,360,58,0,0,0,0,63.95,0.08,3,114,63.95,0,3495,722,0,3497,724
44,8089,6572,1517,6498,2272,0.34965,312,344,352,51,0,0,0,0,63.95,0.04,3,114,63.95,0,3495,722,0,3497,724
