t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8003,6503,1500,6455,904,0.14005,328,344,352,66,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
2,8006,6504,1502,6452,895,0.13872,336,344,352,54,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
3,8091,6574,1517,6509,941,0.14457,336,344,360,57,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
4,8052,6542,1510,6479,921,0.14215,336,352,360,59,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
5,8017,6516,1501,6446,944,0.14645,336,352,528,62,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
6,8084,6566,1518,6507,949,0.14584,336,352,368,58,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
7,8054,6545,1509,6469,977,0.15103,336,344,360,72,0,0,0,0,63.96,0.00,0,86,63.96,0,0,0,0,0,0
8,8041,6533,1508,7521,1009,0.13416,328,344,368,2688,1,0,1,0,63.96,0.00,0,87,63.96,0,0,0,0,0,0
9,8067,6554,1513,9293,1319,0.14193,328,344,624,1792,1,1,0,0,63.97,0.15,5,97,63.97,0,0,0,0,0,0
10,8064,6556,1508,9929,1492,0.15027,328,344,480,78,1,0,0,0,63.97,0.03,1,97,63.97,0,0,0,0,0,0
11,8009,6503,1506,9672,1462,0.15116,336,344,384,57,1,0,0,0,63.97,0.03,1,97,63.97,0,0,0,0,0,0
12,8010,6508,1502,9637,1298,0.13469,336,344,432,512,1,1,0,0,63.97,0.27,11,100,63.97,0,0,0,0,0,0
13,8082,6568,1514,9758,1306,0.13384,336,352,408,61,1,0,0,0,63.97,0.54,2,100,63.97,0,0,0,0,0,0
14,8013,6509,1504,9705,1344,0.13849,336,352,608,55,1,0,0,0,63.97,0.00,0,100,63.97,0,0,0,0,0,0
15,8038,6532,1506,9691,1410,0.14550,336,352,384,56,1,0,0,0,63.97,0.00,0,100,63.97,0,0,0,0,0,0
16,8020,6516,1504,9579,1334,0.13926,336,344,360,896,1,1,0,0,63.97,0.45,3,97,63.97,0,0,0,0,0,0
17,8033,6527,1506,9823,1411,0.14364,320,344,360,70,1,0,0,0,63.97,0.00,0,97,63.97,0,0,0,0,0,0
18,8006,6508,1498,9724,1401,0.14408,320,344,360,352,1,0,0,0,63.97,0.00,0,97,63.97,0,0,0,0,0,0
19,8043,6531,1512,9663,1371,0.14188,336,344,360,1472,1,1,0,0,63.97,0.41,4,93,63.97,0,0,0,0,0,0
20,8083,6568,1515,10010,1440,0.14386,312,344,352,96,1,0,0,0,63.97,0.00,0,93,63.97,0,0,0,0,0,0
21,8033,6529,1504,10157,1466,0.14433,312,336,344,45,1,0,0,0,63.97,0.00,0,93,63.97,0,0,0,0,0,0
22,8083,6566,1517,10210,1387,0.13585,312,320,328,2176,1,1,0,0,63.97,0.43,11,96,63.97,0,0,0,0,0,0
23,8026,6520,1506,10225,1407,0.13760,312,320,328,39,1,0,0,0,63.97,0.00,0,96,63.97,0,0,0,0,0,0
24,8072,6559,1513,10260,1403,0.13674,312,320,336,37,1,0,0,0,63.96,0.00,0,96,63.96,0,0,0,0,0,0
25,8082,6570,1512,10076,1426,0.14152,312,328,344,2368,1,1,0,0,63.97,0.24,11,99,63.97,0,0,0,0,0,0
26,8081,6564,1517,9894,1312,0.13261,328,352,360,74,1,0,0,0,63.97,0.47,2,99,63.97,0,0,0,0,0,0
27,8082,6565,1517,10060,1429,0.14205,320,336,352,1088,1,0,0,0,63.97,0.00,0,99,63.97,0,0,0,0,0,0
28,8011,6511,1500,9689,1396,0.14408,336,352,360,64,1,0,0,0,63.97,0.00,0,99,63.97,0,0,0,0,0,0
29,8016,6511,1505,9523,1314,0.13798,336,352,360,2176,1,1,0,0,63.97,0.63,4,102,63.97,0,0,0,0,0,0
30,8013,6510,1503,9596,1332,0.13881,336,352,360,100,1,0,0,0,63.97,0.07,1,102,63.97,0,0,0,0,0,0
31,8009,6509,1500,9606,1398,0.14553,336,352,360,68,1,0,0,0,63.97,0.11,1,102,63.97,0,0,0,0,0,0
32,8021,6516,1505,9648,1349,0.13982,336,344,360,1152,1,1,0,0,63.97,0.46,10,105,63.97,0,0,0,0,0,0
33,8005,6505,1500,9585,1277,0.13323,336,344,360,2496,1,1,0,0,63.96,0.31,3,103,63.96,0,0,0,0,0,0
34,8057,6546,1511,9642,1286,0.13337,336,352,360,63,1,0,0,0,63.96,0.00,0,103,63.96,0,0,0,0,0,0
35,8011,6508,1503,9573,1403,0.14656,336,352,360,66,1,0,0,0,63.96,0.00,0,103,63.96,0,0,0,0,0,0
36,8020,6520,1500,9543,1399,0.14660,336,352,360,70,1,0,0,0,63.96,0.00,0,103,63.96,0,0,0,0,0,0
37,8012,6506,1506,9560,1314,0.13745,336,352,360,1408,1,1,0,0,63.96,0.62,4,106,63.96,0,0,0,0,0,0
38,8007,6506,1501,9577,1378,0.14389,336,352,360,2048,1,0,0,0,63.96,0.00,0,106,63.96,0,0,0,0,0,0
39,8019,6515,1504,9556,1401,0.14661,336,352,360,74,1,0,0,0,63.96,0.00,0,106,63.96,0,0,0,0,0,0
40,8012,6511,1501,9567,1295,0.13536,336,344,360,1152,1,1,0,0,63.96,0.30,11,109,63.96,0,0,0,0,0,0
