t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,8006,6504,1502,6382,2946,0.46161,256,264,280,23,0,0,0,0,63.96,0.00,0,86,63.96
2,8014,6512,1502,6385,3332,0.52185,9,272,288,28,0,0,0,0,63.96,0.00,0,86,63.96
3,8001,6502,1499,6318,3796,0.60082,7,272,288,24,0,0,0,0,63.96,0.02,1,86,63.96
4,8025,6519,1506,6292,3661,0.58185,6,264,280,38,0,0,0,0,63.95,0.00,0,86,63.95
5,8019,6519,1500,6333,3760,0.59372,6,264,280,29,0,0,0,0,63.96,0.03,1,86,63.96
6,8023,6516,1507,6350,3582,0.56409,8,272,280,23,0,0,0,0,63.96,0.00,0,86,63.96
7,8035,6527,1508,6362,3538,0.55611,8,272,280,24,0,0,0,0,63.96,0.00,0,86,63.96
8,8014,6512,1502,7641,3490,0.45675,9,264,288,2624,1,0,1,0,63.96,0.01,1,87,63.96
9,8026,6521,1505,12349,5728,0.46384,14,264,288,3072,1,1,0,0,63.96,0.14,6,97,63.96
10,8041,6534,1507,12533,5555,0.44323,224,272,288,2112,1,0,0,0,63.97,0.22,6,97,63.97
11,8025,6520,1505,11359,3214,0.28295,256,272,288,3008,1,1,0,0,63.96,0.00,0,100,63.96
12,8013,6511,1502,10801,3018,0.27942,256,272,288,1312,1,0,0,0,63.97,0.08,1,100,63.97
13,8026,6520,1506,10369,2884,0.27814,256,272,296,1920,1,1,0,0,63.97,0.11,4,103,63.97
14,8022,6522,1500,10985,3394,0.30897,256,272,288,624,1,0,0,0,63.97,0.05,2,103,63.97
15,8022,6515,1507,10306,2786,0.27033,256,272,288,272,1,0,0,0,63.97,0.00,0,103,63.97
16,8016,6516,1500,11046,3390,0.30690,256,272,288,2016,1,1,0,0,63.97,0.04,2,106,63.97
17,8020,6512,1508,10759,3175,0.29510,256,272,288,992,1,0,0,0,63.97,0.09,3,106,63.97
18,8020,6516,1504,11335,3890,0.34318,256,272,288,2432,1,1,0,0,63.97,0.24,2,109,63.97
19,8015,6513,1502,11284,3914,0.34686,256,272,288,880,1,0,0,0,63.97,0.00,0,109,63.97
20,8031,6529,1502,10844,3021,0.27859,256,272,288,106,1,0,0,0,63.97,0.02,1,109,63.97
21,8018,6511,1507,10944,3365,0.30747,256,272,288,2624,1,1,0,0,63.96,0.21,4,106,63.96
