t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
44,8070,6558,1512,5977,2067,0.34583,12,344,352,992,0,1,0,0,63.96,1.19,16,112,63.96,0,0,0,0
45,8027,6521,1506,3904,1927,0.49360,11,344,360,63,0,0,0,0,63.96,1.50,12,112,63.96,0,0,0,0
46,8008,6508,1500,9456,5144,0.54399,13,344,360,3072,1,1,1,0,63.97,1.20,14,124,63.97,0,0,0,0
47,8013,6509,1504,10616,6016,0.56669,12,344,360,1856,1,0,0,0,63.98,0.97,12,124,63.98,0,0,0,0
48,8054,6549,1505,8844,3715,0.42006,13,344,360,1280,1,1,0,0,63.98,0.74,13,123,63.98,0,0,0,0
49,8009,6502,1507,7899,1929,0.24421,19,344,360,57,1,0,0,0,63.98,0.31,4,123,63.98,0,0,0,0
50,8006,6505,1501,7698,2322,0.30164,14,352,360,88,1,0,0,0,63.96,0.18,3,123,63.96,0,0,0,0
51,8011,6510,1501,7646,2525,0.33024,13,352,360,78,1,0,0,0,63.96,0.02,1,123,63.96,0,0,0,0
52,8012,6509,1503,8065,3077,0.38153,13,344,360,1120,1,1,0,0,63.97,0.38,11,122,63.97,0,0,0,0
53,8082,6566,1516,8280,3295,0.39795,9,336,352,118,1,0,0,0,63.96,0.45,5,122,63.96,0,0,0,0
54,8014,6511,1503,8129,3210,0.39488,9,344,352,66,1,0,0,0,63.96,0.53,4,122,63.96,0,0,0,0
55,8003,6503,1500,7765,2993,0.38545,12,352,360,1280,1,1,0,0,63.96,0.93,5,121,63.96,0,0,0,0
56,8012,6509,1503,7686,2943,0.38290,12,344,360,63,1,0,0,0,63.96,0.39,2,121,63.96,0,0,0,0
57,8011,6510,1501,7471,2778,0.37184,12,344,360,66,1,0,0,0,63.96,0.41,2,121,63.96,0,0,0,0
58,8057,6549,1508,7437,2624,0.35283,13,352,360,1472,1,1,0,0,63.96,0.86,11,120,63.96,0,0,0,0
59,8009,6505,1504,7477,2596,0.34720,12,344,360,640,1,0,0,0,63.96,0.74,5,120,63.96,0,0,0,0
60,8009,6507,1502,7503,2641,0.35199,11,344,360,88,1,0,0,0,63.96,0.21,2,120,63.96,0,0,0,0
61,8006,6505,1501,7166,2455,0.34259,13,344,360,2112,1,1,0,0,63.96,0.48,11,119,63.96,0,0,0,0
62,8014,6511,1503,7095,2367,0.33362,12,344,352,64,1,0,0,0,63.96,1.09,11,119,63.96,0,0,0,0
63,8011,6509,1502,7116,2386,0.33530,13,344,360,76,1,0,0,0,63.96,0.43,3,119,63.96,0,0,0,0
64,8091,6577,1514,7400,2428,0.32811,8,344,352,74,1,0,0,0,63.96,0.03,1,119,63.96,0,0,0,0
65,8034,6524,1510,7097,2358,0.33225,13,344,360,1920,1,1,0,0,63.96,0.28,10,118,63.96,0,0,0,0
66,8013,6511,1502,7046,2310,0.32785,13,344,360,64,1,0,0,0,63.96,0.58,10,118,63.96,0,0,0,0
67,8007,6508,1499,7088,2407,0.33959,13,344,360,80,1,0,0,0,63.96,0.55,7,118,63.96,0,0,0,0
68,8024,6519,1505,7219,2377,0.32927,10,344,352,1696,1,1,0,0,63.96,0.81,15,117,63.96,0,0,0,0
69,8084,6566,1518,7192,2462,0.34232,12,344,360,63,1,0,0,0,63.96,1.18,15,117,63.96,0,0,0,0
70,8091,6575,1516,7094,2433,0.34297,13,344,360,78,1,0,0,0,63.96,1.58,14,117,63.96,0,0,0,0
71,8087,6570,1517,7109,2393,0.33662,13,344,360,70,1,0,0,0,63.96,1.36,9,117,63.96,0,0,0,0
72,8069,6556,1513,7188,2553,0.35518,12,344,360,1440,1,1,0,0,63.96,1.67,16,116,63.96,0,0,0,0
73,8012,6510,1502,7264,2423,0.33356,10,344,352,1024,1,0,0,0,63.96,2.00,14,116,63.96,0,0,0,0
74,8026,6524,1502,7087,2412,0.34034,13,344,360,66,1,0,0,0,63.96,1.35,8,116,63.96,0,0,0,0
75,8029,6520,1509,6939,2215,0.31921,13,352,360,1792,1,1,0,0,63.96,1.56,14,115,63.96,0,0,0,0
76,8045,6537,1508,6972,2148,0.30809,11,344,360,68,1,0,0,0,63.96,1.46,8,115,63.96,0,0,0,0
77,8066,6556,1510,6931,2121,0.30602,13,344,360,88,1,0,0,0,63.96,0.55,3,115,63.96,0,0,0,0
78,8012,6509,1503,6856,2041,0.29770,11,344,360,1056,1,1,0,0,63.96,0.14,10,114,63.96,0,0,0,0
79,8039,6531,1508,6864,2117,0.30842,13,344,360,76,1,0,0,0,63.96,0.49,11,114,63.96,0,0,0,0
80,8011,6508,1503,6863,2173,0.31663,13,344,360,64,1,0,0,0,63.96,0.79,11,114,63.96,0,0,0,0
81,8061,6549,1512,6852,2064,0.30123,12,344,360,160,1,0,0,0,63.96,0.63,6,114,63.96,0,0,0,0
82,8064,6555,1509,4549,1974,0.43394,11,344,360,80,0,1,0,0,63.96,0.79,14,112,63.96,0,0,0,0
83,8020,6517,1503,5867,2673,0.45560,13,344,360,2048,1,0,1,0,63.98,0.93,12,113,63.98,0,0,0,0
84,8089,6570,1519,11681,6898,0.59053,9,336,352,2944,1,1,0,0,63.98,1.13,16,123,63.98,0,0,0,0
85,8006,6504,1502,9972,4905,0.49188,8,328,344,1984,1,0,0,0,63.99,1.21,15,123,63.99,0,0,0,0
86,8011,6511,1500,8528,2597,0.30453,248,352,360,1664,1,1,0,0,63.99,1.28,14,122,63.99,0,0,0,0
87,8064,6550,1514,8211,2662,0.32420,15,352,360,72,1,0,0,0,63.97,0.80,10,122,63.97,0,0,0,0
88,8067,6554,1513,8008,2751,0.34353,13,352,360,82,1,0,0,0,63.97,0.41,5,122,63.97,0,0,0,0
89,8014,6512,1502,7623,2515,0.32992,13,352,360,2432,1,1,0,0,63.96,1.20,10,121,63.96,0,0,0,0
90,8011,6509,1502,7524,2471,0.32842,12,344,360,76,1,0,0,0,63.96,0.03,1,121,63.96,0,0,0,0
91,8011,6509,1502,7411,2535,0.34206,13,352,360,70,1,0,0,0,63.96,0.07,1,121,63.96,0,0,0,0
92,8014,6511,1503,7496,2603,0.34725,9,344,352,1696,1,1,0,0,63.96,0.17,9,120,63.96,0,0,0,0
93,8063,6552,1511,7577,2730,0.36030,13,352,360,84,1,0,0,0,63.96,0.35,8,120,63.96,0,0,0,0
94,8085,6569,1516,7434,2679,0.36037,12,352,360,72,1,0,0,0,63.96,0.62,7,120,63.96,0,0,0,0
95,8033,6528,1505,7320,2614,0.35710,12,344,360,70,1,0,0,0,63.96,0.58,6,120,63.96,0,0,0,0
96,8009,6506,1503,7679,2998,0.39042,11,344,360,2048,1,1,0,0,63.96,1.10,15,119,63.96,0,0,0,0
97,8054,6543,1511,7541,2918,0.38695,13,344,360,118,1,0,0,0,63.96,1.21,12,119,63.96,0,0,0,0
98,8011,6510,1501,7609,2765,0.36339,11,344,360,68,1,0,0,0,63.96,1.12,9,119,63.96,0,0,0,0
99,8045,6536,1509,7457,2650,0.35537,11,344,360,1664,1,1,0,0,63.96,1.62,16,118,63.96,0,0,0,0
100,8012,6511,1501,7330,2517,0.34338,13,344,360,72,1,0,0,0,63.96,1.41,8,118,63.96,0,0,0,0
101,8040,6534,1506,7292,2493,0.34188,12,344,360,70,1,0,0,0,63.96,0.31,2,118,63.96,0,0,0,0
102,8003,6500,1503,7161,2418,0.33766,12,344,360,1888,1,1,0,0,63.96,0.48,11,117,63.96,0,0,0,0
103,8041,6533,1508,7048,2292,0.32520,13,344,360,76,1,0,0,0,63.96,1.04,10,117,63.96,0,0,0,0
104,8013,6511,1502,7127,2369,0.33240,13,344,360,86,1,0,0,0,63.96,0.88,6,117,63.96,0,0,0,0
105,8040,6532,1508,7052,2343,0.33225,13,352,360,1216,1,1,0,0,63.96,0.75,4,116,63.96,0,0,0,0
106,8023,6519,1504,7253,2319,0.31973,10,344,352,72,1,0,0,0,63.96,0.97,13,116,63.96,0,0,0,0
107,8012,6509,1503,7075,2305,0.32580,13,352,360,62,1,0,0,0,63.96,1.17,10,116,63.96,0,0,0,0
108,8011,6513,1498,7093,2309,0.32553,11,344,360,78,1,0,0,0,63.96,0.89,7,116,63.96,0,0,0,0
109,8013,6508,1505,7038,2396,0.34044,13,344,360,1184,1,1,0,0,63.96,0.57,11,115,63.96,0,0,0,0
110,8036,6529,1507,7223,2535,0.35096,12,344,360,84,1,0,0,0,63.96,0.94,11,115,63.96,0,0,0,0
111,8009,6509,1500,7244,2452,0.33849,12,344,352,68,1,0,0,0,63.96,1.21,11,115,63.96,0,0,0,0
112,8010,6507,1503,7012,2305,0.32872,13,352,360,1280,1,1,0,0,63.96,1.26,17,114,63.96,0,0,0,0
113,8022,6517,1505,7021,2253,0.32089,13,352,360,82,1,0,0,0,63.95,1.27,11,114,63.95,0,0,0,0
114,8020,6516,1504,7075,2200,0.31095,11,344,352,78,1,0,0,0,63.95,1.17,7,114,63.95,0,0,0,0
115,8009,6508,1501,6831,2110,0.30889,14,352,360,70,1,0,0,0,63.95,0.94,5,114,63.95,0,0,0,0
116,8014,6511,1503,7080,2122,0.29972,9,344,352,2304,1,1,0,0,63.96,0.66,11,113,63.96,0,0,0,0
117,8007,6506,1501,6754,2126,0.31478,13,344,360,68,1,0,0,0,63.96,0.63,8,113,63.96,0,0,0,0
118,8016,6512,1504,6800,2096,0.30824,13,344,360,78,1,0,0,0,63.96,0.91,8,113,63.96,0,0,0,0
119,8022,6519,1503,5977,2052,0.34332,13,352,360,2112,0,1,0,0,63.96,0.72,14,112,63.96,0,0,0,0
120,8031,6524,1507,3922,1917,0.48878,13,352,360,66,0,0,0,0,63.96,0.62,11,112,63.96,0,0,0,0
