t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6022,4817,1205,4814,1536,0.31907,320,352,360,59,0,0,0,0,229.98,22.46,74,582,229.98
2,6032,4826,1206,4816,1479,0.30710,328,352,360,59,0,0,0,0,229.98,23.35,70,582,229.98
3,6026,4820,1206,4812,1431,0.29738,320,352,360,54,0,0,0,0,229.97,25.65,76,582,229.97
4,6053,4847,1206,4843,1386,0.28619,320,352,360,59,0,0,0,0,229.98,22.42,69,582,229.98
5,6065,4848,1217,4843,1509,0.31158,320,352,360,54,0,0,0,0,229.98,19.18,70,582,229.98
6,6035,4833,1202,4820,1490,0.30913,320,352,368,61,0,0,0,0,229.98,23.23,81,582,229.98
7,6043,4830,1213,4820,1345,0.27905,328,352,368,70,0,0,0,0,229.98,20.98,71,582,229.98
8,6025,4821,1204,4809,1344,0.27948,328,352,360,66,0,0,0,0,229.98,20.04,67,582,229.98
9,6028,4820,1208,4804,1288,0.26811,328,352,360,62,0,0,0,0,229.98,19.43,66,582,229.98
10,6036,4835,1201,4821,1426,0.29579,320,344,360,52,0,0,0,0,229.98,17.48,62,582,229.98
11,6011,4805,1206,4792,1353,0.28235,328,352,368,58,0,0,0,0,229.98,15.28,56,582,229.98
12,6040,4831,1209,4826,1158,0.23995,320,352,360,55,0,0,0,0,229.98,16.80,55,582,229.98
13,6051,4841,1210,4827,1189,0.24632,336,352,368,57,0,0,0,0,229.98,19.07,56,582,229.98
14,6029,4829,1200,4816,1360,0.28239,320,352,368,55,0,0,0,0,229.98,22.15,63,582,229.98
15,6058,4840,1218,4823,1473,0.30541,328,352,360,59,0,0,0,0,229.98,22.05,72,582,229.98
16,6043,4836,1207,4830,1378,0.28530,328,352,368,56,0,0,0,0,229.98,19.05,79,582,229.98
17,6029,4821,1208,4804,1346,0.28018,320,352,360,59,0,0,0,0,229.97,20.76,75,582,229.97
18,6030,4825,1205,5824,2391,0.41054,320,352,368,3328,1,0,1,0,229.96,11.44,52,583,229.96
19,6037,4829,1208,6513,2163,0.33211,320,344,360,2880,1,1,0,0,229.97,11.79,60,635,229.97
20,6037,4830,1207,6092,1628,0.26724,320,352,360,56,1,0,0,0,229.97,15.70,66,635,229.97
21,6048,4839,1209,6770,1770,0.26145,320,352,360,47,1,0,0,0,229.97,21.34,71,635,229.97
22,6036,4831,1205,6306,2058,0.32636,320,344,360,48,1,0,0,0,229.97,23.49,81,635,229.97
23,6063,4847,1216,6549,1779,0.27164,320,336,352,35,1,0,0,0,229.96,23.77,86,635,229.96
24,6019,4816,1203,6919,1929,0.27880,320,344,360,57,1,0,0,0,229.96,16.47,68,635,229.96
25,6035,4827,1208,6477,1808,0.27914,320,344,360,704,1,1,0,0,219.36,19.50,76,634,219.37
26,6027,4822,1205,6194,1624,0.26219,320,344,360,48,1,0,0,0,229.96,25.35,85,634,229.96
27,6048,4839,1209,6947,1899,0.27336,320,344,360,61,1,0,0,0,229.96,24.12,70,634,229.96
28,6032,4824,1208,5983,1498,0.25038,320,344,360,49,1,0,0,0,229.97,27.99,76,634,229.97
29,6064,4852,1212,6884,1955,0.28399,320,344,352,50,1,0,0,0,229.97,27.43,84,634,229.97
30,6036,4829,1207,6539,1887,0.28858,320,352,360,55,1,0,0,0,229.97,28.46,79,634,229.97
31,6032,4829,1203,6308,1379,0.21861,320,344,368,48,1,0,0,0,229.97,22.04,71,634,229.97
32,6038,4828,1210,6194,1317,0.21263,320,352,360,1280,1,1,0,0,229.97,25.80,86,637,229.97
33,6037,4829,1208,6753,1289,0.19088,320,352,360,58,1,0,0,0,229.96,28.79,89,637,229.96
34,6036,4830,1206,6384,1897,0.29715,320,344,360,59,1,0,0,0,229.96,26.11,75,637,229.96
35,6065,4851,1214,6676,1941,0.29074,320,336,352,54,1,0,0,0,229.96,26.94,75,637,229.96
36,6036,4829,1207,6772,1666,0.24601,320,344,360,47,1,0,0,0,229.96,22.10,65,637,229.96
37,6021,4815,1206,6492,2351,0.36214,320,336,352,45,1,0,0,0,229.96,20.93,75,637,229.96
38,6037,4830,1207,6350,1719,0.27071,320,344,360,55,1,0,0,0,229.96,20.46,66,637,229.96
39,6012,4815,1197,6466,1656,0.25611,320,344,360,1056,1,1,0,0,229.96,26.24,73,637,229.96
40,6027,4816,1211,6330,1977,0.31232,320,344,360,54,1,0,0,0,229.96,21.61,70,637,229.96
41,6030,4825,1205,6918,2178,0.31483,320,344,360,49,1,0,0,0,229.96,18.60,63,637,229.96
42,6049,4840,1209,6655,2227,0.33464,320,344,360,60,1,0,0,0,229.96,19.67,59,637,229.96
43,6025,4819,1206,6177,2190,0.35454,320,336,352,52,1,0,0,0,229.96,19.04,56,637,229.96
44,6037,4829,1208,6884,1931,0.28051,320,344,360,54,1,0,0,0,229.97,20.47,61,637,229.97
45,6026,4821,1205,6226,1888,0.30324,320,344,352,832,1,1,0,0,227.37,26.32,80,634,227.39
46,6034,4828,1206,6920,2418,0.34942,320,344,352,50,1,0,0,0,229.97,29.04,84,634,229.97
47,6037,4829,1208,6020,1447,0.24037,320,352,360,56,1,0,0,0,229.97,26.98,83,634,229.97
48,6015,4812,1203,6793,1091,0.16061,320,344,360,39,1,0,0,0,229.97,23.55,74,634,229.97
49,6053,4842,1211,6065,1299,0.21418,320,344,360,54,1,0,0,0,229.97,18.05,69,634,229.97
50,6064,4854,1210,6803,1558,0.22902,320,344,360,54,1,0,0,0,229.97,15.98,63,634,229.97
51,6065,4851,1214,6331,1313,0.20739,320,336,352,39,1,0,0,0,229.97,12.76,55,634,229.97
52,6021,4816,1205,6308,1417,0.22464,320,344,360,64,1,1,0,0,229.90,15.56,60,637,229.90
53,6037,4831,1206,6445,1533,0.23786,320,344,352,50,1,0,0,0,229.97,15.87,58,637,229.97
54,6023,4817,1206,6337,1604,0.25312,320,344,352,38,1,0,0,0,229.97,14.15,49,637,229.97
