t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
56,8077,6563,1514,10049,2714,0.27008,336,352,360,1792,1,1,0,0,63.97,0.40,9,121,63.97,0,0,0,0
57,8013,6510,1503,9702,2439,0.25139,328,352,360,66,1,0,0,0,63.97,0.39,4,121,63.97,0,0,0,0
58,8007,6505,1502,9509,2118,0.22274,336,352,360,68,1,0,0,0,63.97,0.27,2,121,63.97,0,0,0,0
59,8067,6555,1512,9831,2174,0.22114,320,344,360,2944,1,1,0,0,63.97,0.41,5,120,63.97,0,0,0,0
60,8048,6540,1508,9566,2095,0.21900,336,352,360,64,1,0,0,0,63.97,0.27,3,120,63.97,0,0,0,0
61,8075,6560,1515,9777,2421,0.24762,336,352,368,62,1,0,0,0,63.97,0.02,1,120,63.97,0,0,0,0
62,8010,6509,1501,10258,2705,0.26370,320,344,352,1728,1,1,0,0,63.97,0.03,4,119,63.97,0,0,0,0
63,8052,6542,1510,9985,2476,0.24797,328,352,360,68,1,0,0,0,63.97,0.34,5,119,63.97,0,0,0,0
64,8031,6526,1505,9819,2549,0.25960,336,352,360,68,1,0,0,0,63.97,0.20,4,119,63.97,0,0,0,0
65,8015,6512,1503,9778,2508,0.25649,328,352,360,78,1,0,0,0,63.97,0.20,3,119,63.97,0,0,0,0
66,8042,6534,1508,9378,1791,0.19098,328,352,360,2240,1,1,0,0,63.96,0.13,4,118,63.96,0,0,0,0
67,8014,6511,1503,9643,2118,0.21964,328,352,360,63,1,0,0,0,63.96,0.05,1,118,63.96,0,0,0,0
68,8005,6503,1502,9879,2502,0.25326,320,344,360,84,1,0,0,0,63.96,0.07,1,118,63.96,0,0,0,0
69,8051,6543,1508,10591,3178,0.30007,328,344,360,2304,1,1,0,0,63.96,0.59,5,116,63.96,0,0,0,0
70,8014,6510,1504,9589,2094,0.21838,328,352,360,63,1,0,0,0,63.96,0.01,1,116,63.96,0,0,0,0
71,8008,6508,1500,9357,1949,0.20829,320,352,360,55,1,0,0,0,63.96,0.03,1,116,63.96,0,0,0,0
72,8012,6510,1502,9611,2017,0.20986,328,352,360,1984,1,1,0,0,63.96,0.20,4,115,63.96,0,0,0,0
73,8009,6506,1503,9259,1682,0.18166,336,352,360,62,1,0,0,0,63.96,0.20,4,115,63.96,0,0,0,0
74,8013,6512,1501,9570,2262,0.23636,328,352,360,63,1,0,0,0,63.96,0.02,1,115,63.96,0,0,0,0
75,8048,6537,1511,9451,1961,0.20749,320,352,360,1792,1,1,0,0,63.96,0.43,6,114,63.96,0,0,0,0
76,8012,6512,1500,9655,2081,0.21554,320,352,360,63,1,0,0,0,63.96,0.35,4,114,63.96,0,0,0,0
77,8021,6515,1506,9791,2488,0.25411,336,352,360,64,1,0,0,0,63.96,0.34,4,114,63.96,0,0,0,0
78,8071,6559,1512,9536,2190,0.22966,336,352,360,1376,1,1,0,0,63.96,0.45,10,113,63.96,0,0,0,0
79,8011,6507,1504,9477,1981,0.20903,336,352,360,66,1,0,0,0,63.96,0.29,4,113,63.96,0,0,0,0
80,8046,6540,1506,9614,2018,0.20990,320,344,360,62,1,0,0,0,63.96,0.01,1,113,63.96,0,0,0,0
81,8086,6568,1518,9543,1845,0.19334,320,344,360,60,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0
82,8054,6552,1502,6660,1537,0.23078,312,344,360,58,0,1,0,0,63.95,0.34,6,112,63.95,0,0,0,0
83,8022,6509,1513,7571,1719,0.22705,320,344,360,2624,1,0,1,0,63.96,0.04,1,113,63.96,0,0,0,0
84,8086,6573,1513,9525,2110,0.22152,336,352,624,1504,1,1,0,0,63.97,0.13,5,123,63.97,0,0,0,0
85,8107,6585,1522,10105,2574,0.25473,328,352,368,102,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
86,8010,6509,1501,9889,2369,0.23956,336,352,368,66,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
87,8061,6551,1510,10100,2472,0.24475,336,352,368,132,1,1,0,0,63.97,0.21,2,122,63.97,0,0,0,0
88,8037,6530,1507,9772,2168,0.22186,336,352,368,72,1,0,0,0,63.97,0.23,2,122,63.97,0,0,0,0
89,8071,6556,1515,9788,2025,0.20689,320,344,360,59,1,0,0,0,63.97,0.24,2,122,63.97,0,0,0,0
90,8010,6507,1503,9680,2109,0.21787,328,352,360,2880,1,1,0,0,63.97,0.48,5,121,63.97,0,0,0,0
91,8031,6525,1506,9717,1970,0.20274,320,352,360,64,1,0,0,0,63.97,0.04,1,121,63.97,0,0,0,0
92,8018,6515,1503,9764,2192,0.22450,320,352,360,64,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
93,8051,6541,1510,9492,1964,0.20691,336,352,368,64,1,0,0,0,63.97,0.16,2,121,63.97,0,0,0,0
94,8077,6563,1514,10108,2558,0.25307,328,352,360,1984,1,1,0,0,63.97,0.22,5,120,63.97,0,0,0,0
95,8006,6505,1501,9848,2410,0.24472,328,352,360,57,1,0,0,0,63.97,0.04,1,120,63.97,0,0,0,0
96,8051,6545,1506,9365,2036,0.21741,336,352,360,96,1,0,0,0,63.97,0.04,1,120,63.97,0,0,0,0
97,8011,6506,1505,9392,1604,0.17078,336,352,360,1728,1,1,0,0,63.97,0.07,2,119,63.97,0,0,0,0
98,8012,6511,1501,9621,1733,0.18013,328,352,360,72,1,0,0,0,63.97,0.07,3,119,63.97,0,0,0,0
99,8005,6502,1503,9834,2055,0.20897,320,344,360,53,1,0,0,0,63.97,0.23,2,119,63.97,0,0,0,0
100,8009,6509,1500,9672,2328,0.24069,320,352,360,2016,1,1,0,0,63.97,0.38,4,118,63.97,0,0,0,0
101,8008,6506,1502,9662,2334,0.24156,336,352,360,66,1,0,0,0,63.97,0.08,1,118,63.97,0,0,0,0
102,8013,6512,1501,9448,2281,0.24143,336,352,360,70,1,0,0,0,63.97,0.08,1,118,63.97,0,0,0,0
103,8012,6507,1505,9887,2603,0.26328,328,352,360,2048,1,1,0,0,63.97,0.27,6,117,63.97,0,0,0,0
104,8011,6509,1502,9341,1811,0.19388,336,352,360,68,1,0,0,0,63.96,0.20,3,117,63.96,0,0,0,0
105,8054,6544,1510,9718,2152,0.22144,336,352,360,64,1,0,0,0,63.96,0.27,2,117,63.96,0,0,0,0
106,8068,6558,1510,10016,2670,0.26657,320,344,360,3008,1,1,0,0,63.96,0.18,8,116,63.96,0,0,0,0
107,8013,6509,1504,9492,1831,0.19290,320,352,360,59,1,0,0,0,63.96,0.23,4,116,63.96,0,0,0,0
108,8011,6509,1502,9406,1689,0.17957,320,352,360,61,1,0,0,0,63.96,0.10,2,116,63.96,0,0,0,0
109,8082,6565,1517,9532,2059,0.21601,336,352,360,68,1,0,0,0,63.96,0.11,2,116,63.96,0,0,0,0
110,8086,6571,1515,9987,2323,0.23260,336,352,360,236,1,1,0,0,63.96,0.34,3,115,63.96,0,0,0,0
111,8016,6513,1503,9637,2104,0.21833,336,352,360,64,1,0,0,0,63.96,0.04,2,115,63.96,0,0,0,0
112,8073,6559,1514,9796,2348,0.23969,328,352,360,62,1,0,0,0,63.96,0.00,0,115,63.96,0,0,0,0
113,8035,6528,1507,9532,2274,0.23856,328,352,360,1008,1,1,0,0,63.96,0.24,3,114,63.96,0,0,0,0
114,8019,6516,1503,9545,2259,0.23667,320,344,360,224,1,0,0,0,63.96,0.05,1,114,63.96,0,0,0,0
115,8013,6510,1503,9427,2269,0.24069,336,352,360,62,1,0,0,0,63.96,0.14,3,114,63.96,0,0,0,0
116,8007,6505,1502,10105,2895,0.28649,320,344,360,1568,1,1,0,0,63.96,0.22,6,113,63.96,0,0,0,0
117,8032,6528,1504,9679,2238,0.23122,320,352,360,66,1,0,0,0,63.96,0.27,3,113,63.96,0,0,0,0
118,8080,6566,1514,9872,2483,0.25152,320,344,360,104,1,0,0,0,63.96,0.02,1,113,63.96,0,0,0,0
119,8022,6516,1506,8158,1834,0.22481,328,352,360,80,0,1,0,0,63.96,0.18,4,112,63.96,0,0,0,0
120,8086,6569,1517,6422,1623,0.25273,336,352,360,68,0,0,1,0,63.96,0.00,0,113,63.96,0,0,0,0
121,8070,6557,1513,9007,1967,0.21839,320,344,368,2880,1,1,0,0,63.96,0.21,11,123,63.96,0,0,0,0
122,7994,6499,1495,10665,3371,0.31608,320,352,560,76,1,0,0,0,63.97,0.03,1,123,63.97,0,0,0,0
123,8049,6536,1513,9760,2646,0.27111,328,352,368,70,1,0,0,0,63.98,0.04,1,123,63.98,0,0,0,0
124,8050,6540,1510,9542,2408,0.25236,336,352,360,2112,1,1,0,0,63.97,0.07,5,122,63.97,0,0,0,0
125,8041,6537,1504,9614,1659,0.17256,320,352,360,864,1,0,0,0,63.97,0.04,1,122,63.97,0,0,0,0
126,8106,6583,1523,9873,2169,0.21969,328,352,368,2432,1,0,0,0,63.97,0.08,2,122,63.97,0,0,0,0
127,8018,6516,1502,9818,2181,0.22214,328,352,368,63,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
128,8087,6570,1517,9898,2360,0.23843,320,344,360,1184,1,1,0,0,63.97,0.39,3,121,63.97,0,0,0,0
129,8022,6517,1505,9647,2010,0.20835,336,344,360,64,1,0,0,0,63.97,0.09,1,121,63.97,0,0,0,0
130,8071,6559,1512,9870,2161,0.21895,336,352,360,64,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
131,8012,6512,1500,9478,1808,0.19076,336,352,360,2112,1,1,0,0,63.97,0.23,4,120,63.97,0,0,0,0
132,8009,6504,1505,9601,1905,0.19842,336,352,360,60,1,0,0,0,63.97,0.07,1,120,63.97,0,0,0,0
133,8039,6533,1506,9391,1796,0.19125,336,352,368,66,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
134,8064,6550,1514,10083,2395,0.23753,320,344,360,1920,1,1,0,0,63.96,0.14,4,119,63.96,0,0,0,0
135,8005,6505,1500,9352,1916,0.20488,328,352,368,64,1,0,0,0,63.97,0.28,5,119,63.97,0,0,0,0
136,8089,6572,1517,10133,2713,0.26774,320,344,360,104,1,0,0,0,63.97,0.11,3,119,63.97,0,0,0,0
137,8012,6510,1502,9924,2408,0.24264,320,352,360,2304,1,1,0,0,63.97,0.47,9,118,63.97,0,0,0,0
138,8007,6506,1501,10324,2708,0.26230,328,352,360,66,1,0,0,0,63.97,0.11,3,118,63.97,0,0,0,0
139,8013,6510,1503,9812,2241,0.22839,336,352,368,68,1,0,0,0,63.96,0.07,2,118,63.96,0,0,0,0
140,8012,6510,1502,9621,2169,0.22544,336,352,360,800,1,1,0,0,63.96,0.42,11,117,63.96,0,0,0,0
141,8010,6508,1502,9276,1580,0.17033,336,352,360,64,1,0,0,0,63.96,0.07,1,117,63.96,0,0,0,0
142,8013,6510,1503,9471,1733,0.18298,320,352,360,55,1,0,0,0,63.96,0.08,1,117,63.96,0,0,0,0
143,8010,6508,1502,10121,2943,0.29078,336,352,360,96,1,0,0,0,63.96,0.00,0,117,63.96,0,0,0,0
144,8012,6512,1500,9640,2213,0.22956,336,352,360,1632,1,1,0,0,63.96,0.20,3,116,63.96,0,0,0,0
145,8016,6512,1504,9744,2092,0.21470,320,344,360,78,1,0,0,0,63.96,0.30,3,116,63.96,0,0,0,0
146,8015,6512,1503,9569,2118,0.22134,320,344,360,280,1,0,0,0,63.96,0.04,2,116,63.96,0,0,0,0
147,8019,6515,1504,9336,1957,0.20962,336,352,360,78,1,1,0,0,63.96,0.38,6,115,63.96,0,0,0,0
148,8016,6514,1502,9925,2575,0.25945,328,352,360,96,1,0,0,0,63.96,0.29,3,115,63.96,0,0,0,0
149,8068,6554,1514,9652,2185,0.22638,328,352,360,66,1,0,0,0,63.96,0.16,3,115,63.96,0,0,0,0
150,8010,6508,1502,9638,2133,0.22131,320,344,360,608,1,1,0,0,63.96,0.11,3,114,63.96,0,0,0,0
151,8013,6511,1502,9591,2165,0.22573,336,352,360,66,1,0,0,0,63.96,0.07,2,114,63.96,0,0,0,0
152,8014,6513,1501,9680,2073,0.21415,328,352,360,66,1,0,0,0,63.96,0.00,0,114,63.96,0,0,0,0
153,8009,6507,1502,9664,2039,0.21099,320,352,360,2016,1,1,0,0,63.96,0.57,9,113,63.96,0,0,0,0
154,8011,6507,1504,9390,1701,0.18115,336,352,360,72,1,0,0,0,63.96,0.19,2,113,63.96,0,0,0,0
155,8010,6511,1499,9535,1880,0.19717,320,344,360,1024,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0
156,8011,6507,1504,9544,2448,0.25650,336,352,360,2048,0,1,0,0,63.96,0.23,8,112,63.96,0,0,0,0
157,8011,6509,1502,6350,1802,0.28378,336,352,360,64,0,0,0,0,63.96,0.38,5,112,63.96,0,0,0,0
158,8014,6514,1500,7701,1870,0.24283,320,352,368,2944,1,0,1,0,63.96,0.57,5,113,63.96,0,0,0,0
159,8034,6525,1509,9920,2624,0.26452,336,352,608,1024,1,1,0,0,63.96,0.45,7,124,63.96,0,0,0,0
160,8009,6507,1502,9740,2220,0.22793,328,352,368,140,1,0,0,0,63.97,0.13,2,124,63.97,0,0,0,0
161,8003,6505,1498,9776,2251,0.23026,320,352,360,68,1,0,0,0,63.97,0.01,1,124,63.97,0,0,0,0
162,8023,6516,1507,9812,2202,0.22442,328,352,360,2368,1,1,0,0,63.97,0.16,4,123,63.97,0,0,0,0
163,8010,6508,1502,9689,1817,0.18753,336,352,368,59,1,0,0,0,63.97,0.21,3,123,63.97,0,0,0,0
164,8014,6512,1502,9686,2021,0.20865,336,352,368,63,1,0,0,0,63.97,0.06,1,123,63.97,0,0,0,0
165,8017,6515,1502,9754,2087,0.21396,328,352,360,1472,1,1,0,0,63.97,0.29,5,122,63.97,0,0,0,0
166,8014,6510,1504,9532,1926,0.20206,336,352,360,66,1,0,0,0,63.97,0.09,2,122,63.97,0,0,0,0
167,8013,6512,1501,9713,2027,0.20869,336,352,368,66,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
168,8003,6500,1503,9606,2197,0.22871,336,352,360,64,1,0,0,0,63.96,0.09,2,122,63.96,0,0,0,0
169,8013,6513,1500,9716,2374,0.24434,336,352,360,1472,1,1,0,0,63.96,0.45,6,121,63.96,0,0,0,0
170,8012,6510,1502,9785,2328,0.23792,320,344,360,60,1,0,0,0,63.96,0.04,1,121,63.96,0,0,0,0
171,8012,6508,1504,10030,2891,0.28824,336,352,368,132,1,0,0,0,63.96,0.07,1,121,63.96,0,0,0,0
172,8009,6508,1501,9813,2428,0.24743,336,352,360,1760,1,1,0,0,63.97,0.08,2,120,63.97,0,0,0,0
173,8011,6508,1503,9806,2296,0.23414,320,344,360,64,1,0,0,0,63.97,0.04,2,120,63.97,0,0,0,0
174,8064,6552,1512,9785,2216,0.22647,320,352,360,63,1,0,0,0,63.97,0.02,1,120,63.97,0,0,0,0
175,8027,6522,1505,9518,2017,0.21191,336,352,360,114,1,1,0,0,63.97,0.51,4,119,63.97,0,0,0,0
176,8091,6574,1517,9594,2252,0.23473,328,352,360,82,1,0,0,0,63.96,0.05,1,119,63.96,0,0,0,0
177,8089,6574,1515,9662,2305,0.23856,328,352,360,70,1,0,0,0,63.96,0.00,0,119,63.96,0,0,0,0
178,8077,6559,1518,9758,2424,0.24841,336,352,360,2112,1,1,0,0,63.96,0.29,6,118,63.96,0,0,0,0
179,8104,6587,1517,9743,2096,0.21513,328,352,360,64,1,0,0,0,63.96,0.64,6,118,63.96,0,0,0,0
180,8005,6505,1500,9665,2211,0.22876,328,352,360,78,1,0,0,0,63.96,0.62,4,118,63.96,0,0,0,0
