t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,1130482,1126459,4023,1126220,1116308,0.99120,2,8,16,148,0,1,0,0,124.55,0.00,0,113,124.55,69714,0,0,0,0,0
2,1104742,1100721,4021,1089158,1088849,0.99972,2,9,17,30,0,0,0,0,125.63,0.00,0,113,125.63,0,0,0,0,0,0
3,1167522,1163501,4021,1144797,1139439,0.99532,2,8,15,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
4,1168499,1164477,4022,1141490,1138984,0.99780,2,9,15,29,0,0,0,0,127.97,0.04,1,113,127.97,0,0,0,0,0,0
5,1175759,1171738,4021,1146807,1142548,0.99629,2,8,14,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
6,1165525,1161517,4008,1135841,1133490,0.99793,2,8,14,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
7,1173302,1169281,4021,1140846,1136491,0.99618,2,8,14,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
8,1158745,1154724,4021,1126345,1119662,0.99407,2,8,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
9,1173587,1169566,4021,1137785,1133524,0.99626,2,8,14,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
10,1176081,1172060,4021,1138166,1134653,0.99691,2,8,14,25,0,0,0,0,127.97,0.02,1,113,127.97,0,0,0,0,0,0
11,1151618,1147604,4014,1114560,1106570,0.99283,2,8,14,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,1153619,1149598,4021,1114468,1110873,0.99677,2,8,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
13,730059,726074,3985,763131,725866,0.95117,2,13,23,3584,0,5,1,0,114.13,0.02,1,121,91.93,16636,0,0,0,0,0
14,679585,675553,4032,733270,671735,0.91608,2,14,24,3520,1,5,0,0,106.89,0.00,0,116,106.90,15194,0,0,0,0,0
15,994148,990117,4031,997541,977413,0.97982,2,10,19,2880,0,2,0,0,125.48,0.00,0,114,125.48,1083,0,0,0,0,0
16,1156352,1152330,4022,1143613,1134901,0.99238,2,9,15,28,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
