t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
103,8032,6525,1507,9918,3450,0.34785,248,272,288,448,1,0,0,0,63.96,0.04,2,117,63.96,1953,1388,1388,0
104,8003,6502,1501,9956,4209,0.42276,14,272,288,49,1,0,0,0,63.96,0.04,2,117,63.96,0,1388,1388,0
105,8008,6505,1503,9784,4338,0.44338,9,272,288,1984,1,1,0,0,54.92,0.12,5,116,54.92,1283,1388,1388,0
106,8005,6504,1501,9533,3761,0.39452,10,272,280,36,1,0,0,0,63.96,0.07,3,116,63.96,0,1388,1388,0
107,8003,6503,1500,10194,2975,0.29184,264,272,288,43,1,0,0,0,63.96,0.29,4,116,63.96,0,1388,1388,0
108,8007,6506,1501,8889,3050,0.34312,264,272,288,52,1,0,0,0,63.96,0.13,1,116,63.96,0,1388,1388,0
109,8005,6504,1501,9904,3057,0.30866,264,272,288,1408,1,1,0,0,63.96,0.01,1,115,63.96,2019,1388,1388,0
110,8009,6507,1502,11013,3692,0.33524,264,272,288,220,1,0,0,0,63.96,0.19,5,115,63.96,0,1388,1388,0
111,8006,6507,1499,9469,3983,0.42064,264,272,288,1376,0,1,0,0,63.96,0.00,0,115,63.96,0,1388,1388,0
112,8027,6523,1504,10933,3177,0.29059,264,272,280,2240,1,0,0,0,63.96,0.07,2,114,63.96,1839,1388,1388,0
113,8008,6503,1505,10663,3913,0.36697,264,272,288,160,1,0,0,0,63.96,0.07,2,114,63.96,0,1388,1388,0
114,8004,6504,1500,9611,2683,0.27916,264,272,288,1216,1,1,0,0,63.96,0.05,2,113,63.96,552,1388,1388,0
115,8005,6507,1498,9752,2652,0.27194,264,272,296,54,1,0,0,0,63.96,0.00,0,113,63.96,0,1388,1388,0
116,8007,6503,1504,9509,2961,0.31139,264,272,288,43,1,0,0,0,63.96,0.00,1,113,63.96,0,1388,1388,0
117,8004,6504,1500,8301,3368,0.40573,264,272,280,2240,0,1,0,0,59.75,0.11,4,112,59.76,0,1388,1388,0
118,8045,6537,1508,6396,2866,0.44809,264,296,304,53,0,0,0,0,63.95,0.05,4,112,63.95,0,1388,1388,0
119,8035,6527,1508,6414,2467,0.38463,272,296,304,57,0,0,0,0,63.95,0.00,1,112,63.95,0,1388,1388,0
120,8011,6508,1503,6393,2147,0.33584,272,296,304,53,0,0,0,0,63.95,0.04,2,112,63.95,0,1388,1388,0
121,8045,6537,1508,7617,2873,0.37718,264,288,296,3136,1,0,1,0,63.98,0.15,4,113,63.98,694,1388,1388,0
122,8032,6527,1505,10229,3627,0.35458,264,272,296,2240,1,1,0,0,63.98,0.02,2,124,63.98,2625,1388,1388,0
123,8007,6508,1499,8690,3145,0.36191,264,272,296,29,1,0,0,0,63.99,0.14,4,124,63.99,0,1388,1388,0
124,8004,6501,1503,9659,3697,0.38275,264,272,288,51,1,0,0,0,63.97,0.00,0,124,63.97,0,1879,1879,0
125,8008,6507,1501,9829,3819,0.38854,11,272,280,1344,1,1,0,0,53.87,0.04,1,123,53.88,1142,2082,2082,0
126,8045,6539,1506,9861,3433,0.34814,13,320,344,48,1,0,0,0,63.93,0.00,0,123,63.93,0,2082,2082,0
127,8053,6542,1511,10121,4242,0.41913,17,344,352,62,1,0,0,0,63.97,0.00,0,123,63.97,0,2082,2082,0
128,8063,6550,1513,8918,3953,0.44326,24,344,352,672,1,1,0,0,63.97,0.15,3,122,63.97,2086,2082,2082,0
129,8045,6535,1510,9329,3414,0.36596,312,336,344,51,1,0,0,0,63.97,0.07,1,122,63.97,0,2082,2082,0
130,8007,6507,1500,9002,3049,0.33870,312,336,344,928,1,0,0,0,63.97,0.00,0,122,63.97,0,2082,2082,0
131,8063,6550,1513,9322,4679,0.50193,264,344,352,60,1,0,0,0,63.97,0.11,1,122,63.97,0,2082,2082,0
132,8008,6506,1502,8224,3752,0.45623,312,336,344,54,1,0,0,0,63.96,0.07,2,122,63.96,0,2082,2082,0
133,8086,6570,1516,8846,3504,0.39611,312,328,344,84,1,1,0,0,61.49,0.12,2,121,61.50,1478,2082,2082,0
134,8088,6572,1516,9211,3658,0.39713,312,328,336,43,1,0,0,0,63.97,0.36,3,121,63.97,0,2082,2082,0
135,8081,6565,1516,9071,3840,0.42333,312,344,352,70,1,0,0,0,63.97,0.00,0,121,63.97,0,2082,2082,0
136,8083,6570,1513,9494,2733,0.28787,312,344,352,2432,1,1,0,0,56.28,0.14,5,120,56.29,1796,2082,2082,0
137,8088,6570,1518,8922,3181,0.35653,312,336,352,52,1,0,0,0,63.96,0.07,3,120,63.96,0,2082,2082,0
138,8028,6522,1506,9057,2751,0.30374,312,344,352,53,1,0,0,0,63.96,0.07,3,120,63.96,0,2082,2082,0
139,8076,6563,1513,8846,3925,0.44370,312,344,352,57,1,0,0,0,63.96,0.15,3,120,63.96,0,2082,2082,0
140,8087,6571,1516,9111,3241,0.35572,248,344,352,58,1,0,0,0,63.96,0.09,1,120,63.96,0,2082,2082,0
141,8009,6506,1503,8935,4298,0.48103,19,336,344,432,1,1,0,0,62.66,0.20,2,119,62.68,1625,2082,2082,0
142,8009,6507,1502,8228,3733,0.45369,24,336,344,56,1,0,0,0,63.96,0.04,2,119,63.96,0,2082,2082,0
143,8013,6514,1499,9360,2948,0.31496,312,344,344,62,1,0,0,0,63.96,0.07,6,119,63.96,0,2082,2082,0
144,8044,6535,1509,9637,2726,0.28287,312,336,352,58,1,0,0,0,63.96,0.05,1,119,63.96,0,2082,2082,0
145,8083,6565,1518,10062,3412,0.33910,312,336,344,1792,1,1,0,0,63.96,0.17,3,118,63.96,1272,2082,2082,0
146,8009,6508,1501,9313,2661,0.28573,320,344,352,56,1,0,0,0,63.96,0.00,0,118,63.96,0,2082,2082,0
147,8063,6552,1511,8795,3947,0.44878,312,336,344,49,1,0,0,0,63.96,0.00,0,118,63.96,0,2082,2082,0
148,8061,6548,1513,8870,3601,0.40598,312,336,344,168,1,1,0,0,63.96,0.01,2,117,63.96,1199,2082,2082,0
149,8082,6567,1515,8270,3301,0.39915,312,344,352,57,1,0,0,0,63.96,0.39,2,117,63.96,0,2082,2082,0
150,8064,6552,1512,9366,3240,0.34593,31,344,352,56,1,0,0,0,63.96,0.08,1,117,63.96,0,2082,2082,0
151,8080,6565,1515,8505,4631,0.54450,15,336,344,56,1,0,0,0,63.96,0.03,2,117,63.96,0,2082,2082,0
152,8036,6529,1507,9124,3495,0.38306,15,344,352,56,1,0,0,0,63.96,0.04,1,117,63.96,0,2082,2082,0
153,8071,6562,1509,9769,3588,0.36728,312,336,344,1664,1,1,0,0,63.96,0.15,3,116,63.96,1744,2082,2082,0
154,8110,6585,1525,9557,3221,0.33703,312,344,352,55,1,0,0,0,63.96,0.10,3,116,63.96,0,2082,2082,0
155,8013,6511,1502,9112,4089,0.44875,280,344,352,86,1,0,0,0,63.96,0.14,4,116,63.96,0,2082,2082,0
156,8024,6520,1504,7903,3651,0.46198,232,336,344,328,1,1,0,0,53.95,0.18,6,115,53.95,1929,2082,2082,0
157,8085,6570,1515,9292,3638,0.39152,17,336,344,54,1,0,0,0,63.96,0.00,0,115,63.96,0,2082,2082,0
158,8018,6513,1505,8852,4126,0.46611,10,328,344,2304,1,0,1,0,63.97,0.11,1,116,63.97,0,2082,2082,0
159,8008,6507,1501,10763,5209,0.48397,13,336,344,180,1,0,0,0,63.97,0.08,2,116,63.97,0,2082,2082,0
160,8058,6547,1511,9486,3736,0.39384,312,320,336,3264,1,2,0,0,62.27,0.11,9,124,62.29,2964,2518,2518,0
161,8087,6572,1515,9443,4036,0.42741,20,328,344,40,1,0,0,0,63.96,0.00,1,124,63.96,0,2518,2518,0
162,8004,6501,1503,8626,4761,0.55194,13,336,344,46,1,0,0,0,63.97,0.10,3,124,63.97,0,2518,2518,0
163,8017,6515,1502,9725,4483,0.46098,11,320,336,54,1,0,0,0,63.97,0.02,1,124,63.97,0,2518,2518,0
164,8083,6569,1514,8552,4455,0.52093,20,344,352,58,1,0,0,0,63.97,0.03,1,124,63.97,0,2518,2518,0
165,8060,6546,1514,8758,3785,0.43218,312,320,344,2304,1,1,0,0,57.95,0.00,0,123,57.95,2150,2518,2518,0
166,8084,6568,1516,9284,3633,0.39132,312,336,344,45,1,0,0,0,63.97,0.23,4,123,63.97,0,2518,2518,0
167,8022,6519,1503,9051,3492,0.38581,312,328,344,41,1,0,0,0,63.97,0.00,0,123,63.97,0,2518,2518,0
168,8087,6570,1517,9453,4181,0.44229,22,344,352,54,1,0,0,0,63.97,0.00,0,123,63.97,0,2518,2518,0
169,8002,6502,1500,9021,3384,0.37512,312,328,344,1920,1,1,0,0,63.96,0.00,0,122,63.96,1540,2518,2518,0
170,8006,6504,1502,9998,4230,0.42308,15,344,352,60,1,0,0,0,63.97,0.00,1,122,63.96,0,2518,2518,0
171,8008,6507,1501,9805,3876,0.39531,15,336,344,112,1,0,0,0,63.97,0.00,0,122,63.97,0,2518,2518,0
172,8041,6534,1507,9435,3621,0.38378,312,336,352,280,1,1,0,0,63.97,0.00,0,121,63.97,1158,2518,2518,0
173,8011,6508,1503,9008,4175,0.46348,18,344,352,60,1,0,0,0,63.96,0.00,0,121,63.96,0,2518,2518,0
174,8056,6547,1509,8974,4119,0.45899,15,336,352,50,1,0,0,0,63.97,0.05,2,121,63.97,0,2518,2518,0
175,8087,6569,1518,9698,3871,0.39915,14,336,344,59,1,0,0,0,63.97,0.06,2,121,63.97,0,2518,2518,0
176,8049,6542,1507,9475,4148,0.43778,304,320,344,816,1,1,0,0,63.97,0.00,0,120,63.97,2089,2518,2518,0
177,8004,6502,1502,9014,4271,0.47382,9,328,344,42,1,0,0,0,63.97,0.00,0,120,63.97,0,2518,2518,0
178,8008,6509,1499,9391,5309,0.56533,6,320,344,27,1,0,0,0,63.97,0.08,3,120,63.97,0,2518,2518,0
179,8082,6566,1516,9225,4332,0.46959,11,328,344,488,1,1,0,0,63.97,0.29,5,119,63.97,935,2518,2518,0
180,8011,6509,1502,9039,3223,0.35657,228,344,344,59,1,0,0,0,63.97,0.24,3,119,63.97,0,2518,2518,0
