t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
17,8087,6572,1515,10088,1415,0.14027,320,336,360,48,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0
18,8076,6561,1515,9993,1448,0.14490,320,344,360,56,1,0,0,0,63.97,0.00,0,103,63.97,0,0,0,0
19,8084,6573,1511,10088,1440,0.14274,320,344,360,1984,1,1,0,0,63.97,0.65,4,106,63.97,0,0,0,0
20,8087,6565,1522,9951,1347,0.13536,320,344,360,59,1,0,0,0,63.97,0.00,0,106,63.97,0,0,0,0
21,8020,6517,1503,9834,1456,0.14806,328,344,360,63,1,0,0,0,63.97,0.00,0,106,63.97,0,0,0,0
22,8058,6546,1512,9807,1352,0.13786,328,344,360,1888,1,1,0,0,63.97,0.54,7,109,63.97,0,0,0,0
23,8023,6520,1503,9995,1311,0.13117,320,344,352,62,1,0,0,0,63.97,0.58,2,109,63.97,0,0,0,0
24,8006,6504,1502,10070,1425,0.14151,320,336,352,47,1,0,0,0,63.97,0.00,0,109,63.97,0,0,0,0
25,8012,6510,1502,9878,1365,0.13819,320,344,352,1984,1,1,0,0,63.97,0.54,9,106,63.97,0,0,0,0
26,8016,6514,1502,9705,1219,0.12561,320,344,352,2112,1,1,0,0,63.96,0.57,5,104,63.96,0,0,0,0
27,8033,6526,1507,9855,1354,0.13739,320,344,352,63,1,0,0,0,63.96,0.00,0,104,63.96,0,0,0,0
28,8062,6551,1511,9979,1388,0.13909,320,344,352,66,1,0,0,0,63.97,0.00,0,104,63.97,0,0,0,0
29,8042,6533,1509,9866,1449,0.14687,320,344,352,1472,1,1,0,0,63.97,0.18,11,107,63.97,0,0,0,0
30,8006,6505,1501,9880,1353,0.13694,320,344,352,56,1,0,0,0,63.97,0.23,1,107,63.97,0,0,0,0
31,8014,6512,1502,9949,1354,0.13609,320,344,352,56,1,0,0,0,63.97,0.00,0,107,63.97,0,0,0,0
32,8061,6550,1511,9961,1429,0.14346,320,336,352,224,1,0,0,0,63.96,0.00,0,107,63.96,0,0,0,0
33,8008,6505,1503,9752,1349,0.13833,320,344,352,1184,1,1,0,0,63.96,0.76,4,110,63.96,0,0,0,0
34,8069,6556,1513,9929,1391,0.14009,320,344,352,59,1,0,0,0,63.96,0.00,0,110,63.96,0,0,0,0
35,8052,6545,1507,9929,1440,0.14503,320,344,352,60,1,0,0,0,63.96,0.00,0,110,63.96,0,0,0,0
36,8016,6512,1504,9823,1420,0.14456,320,344,352,768,1,1,0,0,63.96,0.50,4,113,63.96,0,0,0,0
37,8036,6529,1507,10014,1442,0.14400,320,328,344,53,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0
38,8009,6505,1504,9982,1427,0.14296,320,328,352,37,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0
39,8058,6549,1509,9765,1362,0.13948,328,344,352,2048,1,1,0,0,63.96,0.56,8,116,63.96,0,0,0,0
40,8065,6552,1513,9989,1318,0.13195,320,344,352,64,1,0,0,0,63.96,0.23,1,116,63.96,0,0,0,0
41,8020,6517,1503,9733,1339,0.13757,320,344,352,62,1,0,0,0,63.96,0.00,0,116,63.96,0,0,0,0
42,8013,6512,1501,8725,1232,0.14120,328,344,352,1760,0,1,0,0,63.96,0.66,10,112,63.96,0,0,0,0
43,8031,6528,1503,6463,875,0.13539,336,344,360,59,0,0,0,0,63.96,0.00,0,112,63.96,0,0,0,0
44,8017,6509,1508,6425,877,0.13650,336,344,352,57,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0
45,8072,6558,1514,6505,926,0.14235,320,344,352,52,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0
46,8083,6569,1514,8991,1105,0.12290,320,344,624,2944,1,1,1,0,63.96,0.18,9,124,63.96,0,0,0,0
47,8003,6502,1501,10047,1493,0.14860,320,336,624,320,1,0,0,0,63.97,0.22,3,124,63.97,0,0,0,0
48,8023,6518,1505,9961,1470,0.14758,320,344,360,50,1,0,0,0,63.97,0.00,0,124,63.97,0,0,0,0
49,8003,6502,1501,9972,1456,0.14601,320,344,352,1536,1,1,0,0,63.97,0.39,9,123,63.97,0,0,0,0
50,8006,6506,1500,9897,1329,0.13428,320,344,376,57,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
51,8005,6507,1498,9939,1383,0.13915,320,344,360,148,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
52,8064,6549,1515,10021,1495,0.14919,320,336,352,1088,1,1,0,0,63.97,0.42,9,121,63.97,0,0,0,0
53,8048,6539,1509,10009,1342,0.13408,320,344,360,57,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
54,8015,6512,1503,9882,1355,0.13712,320,344,352,110,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
55,8023,6518,1505,9870,1474,0.14934,320,344,360,1344,0,1,0,0,63.97,0.00,0,121,63.97,0,0,0,0
56,8044,6536,1508,9876,1360,0.13771,328,344,360,56,1,0,0,0,63.97,0.43,2,120,63.97,0,0,0,0
57,8004,6503,1501,10095,1455,0.14413,320,328,352,51,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
58,8090,6573,1517,9979,1371,0.13739,320,344,360,2368,1,1,0,0,63.97,0.07,8,119,63.97,0,0,0,0
59,8086,6572,1514,10170,1433,0.14090,320,336,352,48,1,0,0,0,63.97,0.44,2,119,63.97,0,0,0,0
60,8065,6551,1514,10076,1423,0.14123,320,344,360,52,1,0,0,0,63.97,0.00,0,119,63.97,0,0,0,0
61,8028,6523,1505,9806,1396,0.14236,320,344,352,1920,1,1,0,0,63.96,0.13,10,118,63.96,0,0,0,0
62,8006,6504,1502,9870,1338,0.13556,320,344,352,52,1,0,0,0,63.96,0.49,2,118,63.96,0,0,0,0
63,8019,6516,1503,9887,1332,0.13472,320,344,352,54,1,0,0,0,63.96,0.00,0,118,63.96,0,0,0,0
64,8068,6556,1512,9844,1363,0.13846,328,344,360,61,1,0,0,0,63.96,0.00,0,118,63.96,0,0,0,0
65,8017,6513,1504,9834,1321,0.13433,320,344,352,2368,1,1,0,0,63.96,0.49,2,117,63.96,0,0,0,0
66,8060,6549,1511,9935,1330,0.13387,320,344,352,53,1,0,0,0,63.96,0.00,0,117,63.96,0,0,0,0
67,8006,6505,1501,10056,1489,0.14807,320,336,352,54,1,0,0,0,63.96,0.00,0,117,63.96,0,0,0,0
68,8009,6509,1500,9790,1361,0.13902,320,344,352,2048,1,1,0,0,63.96,0.92,4,116,63.96,0,0,0,0
69,8020,6515,1505,9880,1366,0.13826,320,344,352,60,1,0,0,0,63.96,0.00,0,116,63.96,0,0,0,0
70,8062,6552,1510,9959,1451,0.14570,320,344,360,55,1,0,0,0,63.96,0.00,0,116,63.96,0,0,0,0
71,8058,6547,1511,9738,1324,0.13596,328,344,352,2112,1,1,0,0,63.96,1.06,5,115,63.96,0,0,0,0
72,8069,6554,1515,9878,1329,0.13454,320,344,352,52,1,0,0,0,63.96,0.00,0,115,63.96,0,0,0,0
73,8024,6519,1505,9830,1372,0.13957,320,344,352,59,1,0,0,0,63.96,0.00,0,115,63.96,0,0,0,0
74,8002,6502,1500,9912,1388,0.14003,320,344,352,1280,1,1,0,0,63.96,0.54,3,114,63.96,0,0,0,0
75,8020,6517,1503,9903,1356,0.13693,320,344,352,59,1,0,0,0,63.96,0.00,0,114,63.96,0,0,0,0
76,8005,6503,1502,9735,1416,0.14545,328,344,360,84,1,0,0,0,63.96,0.00,0,114,63.96,0,0,0,0
77,8059,6548,1511,9775,1326,0.13565,320,344,352,1152,1,1,0,0,63.96,0.36,2,113,63.96,0,0,0,0
78,8055,6547,1508,9813,1322,0.13472,320,344,352,62,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0
79,8007,6505,1502,9753,1397,0.14324,320,344,352,124,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0
80,8008,6507,1501,7158,974,0.13607,336,344,352,66,0,1,0,0,63.95,0.86,5,112,63.95,0,0,0,0
81,8036,6528,1508,6440,902,0.14006,320,344,352,56,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0
82,8094,6576,1518,6509,921,0.14150,336,344,352,66,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0
83,8086,6569,1517,7832,1010,0.12896,320,344,352,2432,1,0,1,0,63.96,0.00,0,113,63.96,0,0,0,0
84,8085,6568,1517,9357,1233,0.13177,320,344,368,1280,1,1,0,0,63.96,0.20,5,123,63.96,0,0,0,0
85,8098,6582,1516,10141,1511,0.14900,320,344,624,53,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
86,8082,6566,1516,10070,1545,0.15343,320,344,592,59,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
87,8061,6550,1511,10038,1437,0.14316,320,336,352,2368,1,1,0,0,63.97,0.57,4,122,63.97,0,0,0,0
88,8090,6573,1517,10048,1424,0.14172,320,344,360,56,1,0,0,0,63.97,0.35,1,122,63.97,0,0,0,0
89,8081,6565,1516,10141,1529,0.15077,320,344,368,52,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
90,8055,6546,1509,9992,1347,0.13481,320,344,360,1952,1,1,0,0,63.97,0.84,8,121,63.97,0,0,0,0
91,8087,6575,1512,10076,1428,0.14172,320,344,360,224,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
92,8046,6532,1514,9936,1364,0.13728,320,344,360,58,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
93,8086,6572,1514,9886,1392,0.14081,328,344,360,1760,1,1,0,0,63.97,0.73,6,120,63.97,0,0,0,0
94,8035,6529,1506,9959,1336,0.13415,320,344,352,272,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
95,8007,6507,1500,10028,1458,0.14539,320,344,352,58,1,0,0,0,63.97,0.00,0,120,63.96,0,0,0,0
96,8005,6500,1505,9941,1365,0.13731,320,344,360,1248,1,1,0,0,63.96,0.93,8,119,63.96,0,0,0,0
97,8061,6550,1511,9984,1358,0.13602,320,344,352,70,1,0,0,0,63.97,0.00,0,119,63.97,0,0,0,0
98,8065,6556,1509,9918,1410,0.14217,320,344,352,58,1,0,0,0,63.96,0.00,0,119,63.96,0,0,0,0
99,8008,6503,1505,9928,1333,0.13427,320,336,352,2048,1,1,0,0,63.96,0.68,7,118,63.96,0,0,0,0
100,8006,6506,1500,9867,1390,0.14087,320,344,352,56,1,0,0,0,63.96,0.00,0,118,63.96,0,0,0,0
101,8038,6530,1508,9887,1440,0.14565,320,344,352,58,1,0,0,0,63.96,0.00,0,118,63.96,0,0,0,0
102,8014,6512,1502,9793,1383,0.14122,320,344,360,1536,1,1,0,0,63.97,0.81,8,117,63.97,0,0,0,0
103,8010,6509,1501,9815,1294,0.13184,320,344,352,64,1,0,0,0,63.96,0.56,2,117,63.96,0,0,0,0
104,8066,6552,1514,10002,1362,0.13617,320,344,352,61,1,0,0,0,63.96,0.00,0,117,63.96,0,0,0,0
105,8010,6509,1501,9831,1380,0.14037,320,344,352,1952,1,1,0,0,63.96,0.76,7,116,63.96,0,0,0,0
106,8009,6507,1502,9754,1265,0.12969,328,344,352,58,1,0,0,0,63.96,0.29,1,116,63.96,0,0,0,0
107,8088,6571,1517,9961,1407,0.14125,320,344,352,66,1,0,0,0,63.96,0.00,0,116,63.96,0,0,0,0
108,8067,6555,1512,9941,1352,0.13600,320,344,352,1888,1,1,0,0,63.96,0.60,8,115,63.96,0,0,0,0
109,8009,6508,1501,9780,1304,0.13333,320,344,352,57,1,0,0,0,63.96,0.25,1,115,63.96,0,0,0,0
110,8079,6563,1516,9940,1450,0.14588,320,344,352,57,1,0,0,0,63.96,0.00,0,115,63.96,0,0,0,0
111,8084,6570,1514,9960,1450,0.14558,320,344,352,1856,1,1,0,0,63.96,0.77,10,114,63.96,0,0,0,0
112,8043,6536,1507,9749,1330,0.13642,328,344,352,560,1,0,0,0,63.96,0.00,0,114,63.96,0,0,0,0
113,8007,6504,1503,9895,1397,0.14118,320,336,344,50,1,0,0,0,63.96,0.00,0,114,63.96,0,0,0,0
114,8013,6509,1504,9851,1409,0.14303,320,344,352,2112,1,1,0,0,63.96,0.55,9,113,63.96,0,0,0,0
115,8011,6511,1500,9877,1370,0.13871,320,344,352,504,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0
116,8004,6503,1501,9826,1371,0.13953,320,344,352,61,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0
117,8018,6514,1504,8896,1262,0.14186,320,344,360,1280,0,1,0,0,63.95,0.57,8,112,63.95,0,0,0,0
118,8078,6563,1515,6494,858,0.13212,328,344,352,54,0,0,0,0,63.95,0.30,1,112,63.95,0,0,0,0
119,8059,6549,1510,6468,908,0.14038,336,344,360,56,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0
120,8089,6574,1515,6589,997,0.15131,328,344,360,68,1,0,1,0,63.95,0.00,0,113,63.95,0,0,0,0
