t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40080,36072,4008,43842,29851,0.68088,4,12,22,296,0,1,0,0,98.34,0.08,1,113,98.34
2,40042,36038,4004,35664,32135,0.90105,4,12,23,30,0,0,0,0,112.12,0.00,0,113,112.12
3,40034,36030,4004,35475,32467,0.91521,4,12,21,31,0,0,0,0,123.77,0.20,2,113,123.78
4,40158,36142,4016,35425,31827,0.89843,5,13,24,36,0,0,0,0,127.97,0.00,0,113,127.97
5,40021,36019,4002,35215,32421,0.92066,5,13,25,37,0,0,0,0,127.97,0.13,1,113,127.97
6,40121,36109,4012,35298,31307,0.88693,5,13,24,37,0,0,0,0,127.97,0.00,0,113,127.97
7,40154,36139,4015,35262,31736,0.90001,5,13,23,37,0,0,0,0,127.97,0.00,0,113,127.97
8,40114,36103,4011,35166,30997,0.88145,5,12,22,32,0,0,0,0,127.97,0.09,3,113,127.97
9,40013,36012,4001,35068,30568,0.87168,5,13,24,34,0,0,0,0,127.97,0.25,2,113,127.97
10,40113,36100,4013,35066,30507,0.86999,5,13,26,42,0,0,0,0,127.97,0.00,0,113,127.97
11,40051,36046,4005,34990,29227,0.83530,5,13,25,39,0,0,0,0,127.97,0.00,0,113,127.97
12,40137,36124,4013,35016,29241,0.83508,5,13,24,38,0,0,0,0,127.97,0.00,0,113,127.97
13,40019,36020,3999,78094,43817,0.56108,4,14,24,3840,0,5,1,0,106.20,0.07,2,121,106.26
14,40214,36190,4024,94820,42231,0.44538,3,12,20,4096,0,6,0,0,60.90,0.16,5,115,60.91
15,40042,36037,4005,45967,26739,0.58170,4,11,20,2880,0,1,0,0,96.01,0.00,0,114,96.02
16,40061,36056,4005,35813,29722,0.82992,5,13,24,35,0,0,0,0,119.80,0.00,0,114,119.81
17,40088,36079,4009,35734,30859,0.86358,5,13,24,33,0,0,0,0,127.97,0.21,3,114,127.97
18,40080,36071,4009,35611,31175,0.87543,5,13,24,35,0,0,0,0,127.97,0.00,0,114,127.97
19,40108,36097,4011,35623,29986,0.84176,4,12,23,34,0,0,0,0,127.97,0.00,0,114,127.97
20,40132,36120,4012,35686,28966,0.81169,5,13,26,39,0,0,0,0,127.97,0.01,1,114,127.97
21,40120,36108,4012,35647,30852,0.86549,5,13,25,32,0,0,0,0,127.97,0.00,0,114,127.97
22,40066,36059,4007,35516,31377,0.88346,5,13,25,40,0,0,0,0,127.97,0.00,0,114,127.97
23,40032,36029,4003,35473,29922,0.84351,5,13,25,39,0,0,0,0,127.97,0.00,0,114,127.97
24,40118,36106,4012,35452,27817,0.78464,5,14,25,34,0,0,0,0,127.97,0.00,0,114,127.97
25,40060,36054,4006,35367,27432,0.77564,5,13,24,38,0,0,0,0,127.97,0.00,0,114,127.97
26,40028,36026,4002,35264,28073,0.79608,5,13,23,36,0,0,0,0,127.97,0.00,0,114,127.97
27,39990,35993,3997,74277,38029,0.51199,4,13,24,3712,1,4,1,0,103.82,0.00,1,122,103.82
28,40169,36150,4019,101941,44243,0.43401,3,12,21,4096,1,7,0,0,69.10,0.06,3,115,69.10
29,40184,36165,4019,37865,29547,0.78032,4,11,21,44,0,1,0,0,82.75,0.03,2,114,82.77
30,40096,36086,4010,35704,30403,0.85153,4,12,23,45,0,0,0,0,103.47,0.12,2,114,103.47
31,40107,36098,4009,35667,30954,0.86786,5,12,23,36,0,0,0,0,121.88,0.00,1,114,121.88
32,40098,36087,4011,35601,31039,0.87186,5,12,21,31,0,0,0,0,127.97,0.06,3,114,127.97
33,40160,36144,4016,35504,31754,0.89438,5,12,19,25,0,0,0,0,127.97,0.05,1,114,127.97
34,40112,36101,4011,35290,31283,0.88646,5,12,21,35,0,0,0,0,127.97,0.00,0,114,127.97
35,40107,36095,4012,35286,31612,0.89588,5,13,24,33,0,0,0,0,127.97,0.00,0,114,127.97
36,40118,36107,4011,35103,31205,0.88896,5,13,24,38,0,0,0,0,127.97,0.00,0,114,127.97
37,40140,36126,4014,34912,31427,0.90018,5,13,24,34,0,0,0,0,127.97,0.00,0,114,127.97
38,40112,36101,4011,34746,31738,0.91343,5,13,24,36,0,0,0,0,127.97,0.00,0,114,127.97
39,40056,36050,4006,34806,30232,0.86859,5,13,24,38,0,0,0,0,127.97,0.00,0,114,127.97
40,40180,36162,4018,35067,28344,0.80828,5,13,24,35,0,0,0,0,127.97,0.05,1,114,127.97
