t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6038,4824,1214,4803,858,0.17864,336,352,360,57,0,0,0,0,69.96,0.43,9,525,69.96
2,6006,4805,1201,4791,831,0.17345,312,344,360,47,0,0,0,0,69.96,0.62,7,525,69.96
3,6031,4825,1206,4812,916,0.19036,336,352,368,52,0,0,0,0,69.96,0.62,15,525,69.96
4,6062,4854,1208,4830,864,0.17888,312,336,352,33,0,0,0,0,69.96,0.27,8,525,69.96
5,6010,4806,1204,4783,887,0.18545,328,352,368,56,0,0,0,0,69.96,0.50,9,525,69.96
6,6064,4849,1215,4828,919,0.19035,328,352,360,55,0,0,0,0,69.96,0.58,17,525,69.96
7,6068,4856,1212,4829,810,0.16774,336,352,368,58,0,0,0,0,69.96,0.70,12,525,69.96
8,6034,4826,1208,4809,824,0.17135,336,352,360,55,0,0,0,0,69.96,0.42,6,525,69.96
9,6042,4833,1209,4813,741,0.15396,312,336,352,37,0,0,0,0,69.96,0.09,5,525,69.96
10,6025,4825,1200,4808,860,0.17887,336,352,368,57,0,0,0,0,69.96,0.36,7,525,69.96
11,6047,4833,1214,4813,824,0.17120,336,352,368,57,0,0,0,0,69.96,0.87,14,525,69.96
12,6050,4843,1207,4825,745,0.15440,336,352,368,55,0,0,0,0,69.96,0.25,9,525,69.96
13,6031,4823,1208,4808,786,0.16348,328,352,368,57,0,0,0,0,69.96,0.30,8,525,69.96
14,6047,4836,1211,4811,908,0.18873,336,352,368,53,0,0,0,0,69.96,0.61,10,525,69.96
15,6019,4818,1201,4799,920,0.19171,328,352,368,54,0,0,0,0,69.96,0.47,10,525,69.96
16,6036,4827,1209,4809,896,0.18632,336,352,368,57,0,0,0,0,69.96,0.88,19,525,69.96
17,6058,4846,1212,4867,864,0.17752,320,352,360,280,1,0,1,0,69.98,0.40,9,526,69.98
18,6022,4818,1204,6671,1281,0.19203,320,328,352,3072,1,1,0,0,69.98,0.41,29,577,69.98
19,6049,4839,1210,7732,1022,0.13218,320,344,368,53,1,0,0,0,69.98,0.63,27,577,69.98
20,6032,4824,1208,6926,1228,0.17730,320,352,368,60,1,0,0,0,69.97,0.55,17,577,69.97
21,6027,4823,1204,6921,2013,0.29085,320,344,360,54,1,0,0,0,69.98,0.35,17,577,69.98
22,6010,4811,1199,6589,1347,0.20443,320,344,368,52,1,0,0,0,69.98,0.62,24,577,69.98
23,6061,4845,1216,7881,1132,0.14364,320,352,368,2368,1,1,0,0,67.61,0.70,22,580,67.62
24,6066,4852,1214,7969,850,0.10666,320,336,360,56,1,0,0,0,69.97,0.96,14,580,69.97
25,6064,4851,1213,7860,940,0.11959,320,352,360,1632,1,0,0,0,69.97,0.24,11,580,69.97
26,6030,4824,1206,8072,1081,0.13392,320,344,360,55,1,0,0,0,69.97,0.50,12,580,69.97
27,6066,4855,1211,6857,987,0.14394,320,344,368,1696,1,1,0,0,69.97,0.45,17,577,69.97
28,6063,4855,1208,7597,1060,0.13953,320,344,360,47,1,0,0,0,69.97,0.88,13,577,69.97
29,6036,4823,1213,7359,1061,0.14418,320,352,360,96,1,0,0,0,69.97,0.98,19,577,69.97
30,6043,4834,1209,7805,930,0.11915,320,352,368,2304,1,0,0,0,69.97,0.73,21,577,69.97
31,6032,4828,1204,7128,1280,0.17957,320,344,368,864,1,1,0,0,69.97,0.32,15,580,69.97
32,6026,4823,1203,7346,1480,0.20147,320,336,352,53,1,0,0,0,69.97,0.89,24,580,69.97
33,6019,4814,1205,6948,1238,0.17818,320,352,360,56,1,0,0,0,69.97,0.30,17,580,69.97
34,6032,4824,1208,6961,1178,0.16923,328,352,368,55,1,0,0,0,69.97,0.30,10,580,69.97
35,6045,4835,1210,7867,929,0.11809,328,352,368,66,1,0,0,0,69.97,0.39,15,580,69.97
36,6018,4815,1203,7859,916,0.11655,320,344,360,1440,1,1,0,0,69.97,0.56,14,577,69.97
37,6035,4827,1208,7232,1127,0.15584,320,344,360,55,1,0,0,0,69.97,0.46,11,577,69.97
38,6035,4830,1205,6912,1213,0.17549,320,352,368,59,1,0,0,0,69.96,0.55,11,577,69.96
39,6023,4817,1206,6768,1199,0.17716,320,344,360,42,1,0,0,0,69.97,0.56,12,577,69.97
40,6036,4828,1208,7348,1143,0.15555,320,344,352,1760,1,1,0,0,69.97,0.82,19,574,69.97
41,6025,4825,1200,6840,1252,0.18304,320,344,360,43,1,0,0,0,69.97,0.44,11,574,69.97
42,6018,4808,1210,6983,1449,0.20750,320,336,360,49,1,0,0,0,69.97,0.26,11,574,69.97
43,6060,4850,1210,7846,1003,0.12784,328,352,376,52,1,0,0,0,69.97,0.74,18,574,69.97
44,6037,4829,1208,7040,1286,0.18267,320,344,360,53,1,0,0,0,69.97,0.42,14,574,69.97
45,6038,4837,1201,7625,1325,0.17377,320,344,360,1120,1,1,0,0,69.97,0.57,19,577,69.97
46,6048,4832,1216,7866,1065,0.13539,320,352,360,76,1,0,0,0,69.97,0.47,15,577,69.97
47,6032,4826,1206,7148,1418,0.19838,320,344,360,49,1,0,0,0,69.97,0.66,20,577,69.97
48,6018,4813,1205,7022,1137,0.16192,320,344,368,72,1,0,0,0,69.97,0.82,21,577,69.97
49,6063,4851,1212,7115,771,0.10836,320,352,368,200,1,1,0,0,69.97,1.03,24,574,69.97
50,6063,4850,1213,7785,865,0.11111,320,344,360,68,1,0,0,0,69.97,0.76,17,574,69.97
51,6059,4852,1207,7357,955,0.12981,320,352,368,70,1,0,0,0,69.97,0.83,19,574,69.97
52,6024,4815,1209,7515,821,0.10925,320,344,360,52,1,0,0,0,69.97,0.56,19,574,69.97
53,6004,4804,1200,7764,777,0.10008,320,352,368,2752,1,1,0,0,69.97,0.77,18,570,69.97
54,6042,4832,1210,7998,960,0.12003,320,344,360,53,1,0,0,0,69.97,0.34,10,570,69.97
55,6019,4816,1203,7144,1557,0.21795,320,344,360,672,1,0,0,0,69.97,0.45,15,570,69.97
56,6033,4826,1207,7080,1052,0.14859,320,344,360,51,1,0,0,0,69.97,0.31,10,570,69.97
57,6041,4833,1208,7929,1025,0.12927,320,344,360,2368,1,1,0,0,69.97,0.39,13,572,69.97
58,6028,4824,1204,7858,909,0.11568,320,344,360,61,1,0,0,0,69.97,0.23,11,572,69.97
59,6053,4843,1210,7439,1320,0.17744,320,352,368,60,1,0,0,0,69.97,0.41,11,572,69.97
60,6033,4824,1209,7569,813,0.10741,328,352,360,70,1,0,0,0,69.97,0.63,14,572,69.97
61,6050,4840,1210,7932,939,0.11838,320,352,368,1664,1,1,0,0,69.97,0.71,13,575,69.97
62,6062,4851,1211,7658,1257,0.16414,320,344,360,80,1,0,0,0,69.96,0.39,10,575,69.96
63,6005,4804,1201,6380,1113,0.17445,320,344,360,88,1,0,0,0,69.96,0.63,16,575,69.96
64,6042,4833,1209,7972,1216,0.15253,320,344,360,3136,1,0,1,0,69.97,0.56,14,576,69.97
