t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
101,6066,4510,1556,7539,1521,0.20175,320,352,368,58,1,0,0,0,229.97,21.24,76,625,229.97
102,6009,4446,1563,8130,2161,0.26581,320,344,360,2016,1,1,0,0,229.97,25.18,76,628,229.97
103,6065,4556,1509,7870,1684,0.21398,320,344,360,57,1,0,0,0,229.97,24.87,74,628,229.97
104,6051,4525,1526,7536,1222,0.16215,320,352,368,64,1,0,0,0,229.97,26.20,82,628,229.97
105,6042,4559,1483,7797,1574,0.20187,320,344,360,2016,1,1,0,0,229.97,25.36,77,627,229.97
106,6062,4509,1553,8275,2133,0.25776,320,344,360,70,1,0,0,0,229.97,23.62,79,627,229.97
107,6063,4550,1513,7614,1524,0.20016,320,352,360,56,1,0,0,0,229.97,23.76,79,627,229.97
108,6032,4492,1540,7580,1772,0.23377,320,352,368,832,1,1,0,0,229.97,25.76,75,627,229.97
109,6018,4537,1481,7974,2141,0.26850,320,352,360,72,1,0,0,0,229.97,23.16,66,627,229.97
110,6062,4552,1510,8039,2257,0.28076,320,352,360,90,1,0,0,0,229.97,26.38,78,627,229.97
111,6063,4517,1546,8730,2896,0.33173,320,344,352,2432,1,1,0,0,229.97,25.26,77,626,229.97
112,6055,4566,1489,8156,2172,0.26631,320,352,360,61,1,0,0,0,229.97,24.39,75,626,229.97
113,6064,4519,1545,7787,1492,0.19160,320,336,352,2304,1,1,0,0,229.98,26.79,87,624,229.98
114,6032,4561,1471,7795,1256,0.16113,320,344,368,280,1,0,0,0,229.98,23.73,79,624,229.98
115,6052,4551,1501,7635,1037,0.13582,328,352,368,66,1,0,0,0,229.98,22.40,75,624,229.98
116,6044,4507,1537,8223,1685,0.20491,320,344,352,66,1,0,0,0,229.98,25.63,85,624,229.98
117,6033,4526,1507,7737,1327,0.17151,320,344,360,2432,1,1,0,0,229.97,26.35,80,626,229.97
118,6037,4550,1487,8415,2164,0.25716,320,352,368,90,1,0,0,0,229.97,24.13,76,626,229.97
119,6033,4563,1470,8233,1785,0.21681,320,344,368,53,1,0,0,0,229.98,23.30,78,626,229.97
120,6029,4515,1514,7788,1313,0.16859,320,344,360,2688,1,1,0,0,229.97,20.05,77,626,229.97
121,6029,4537,1492,8729,2263,0.25925,320,336,376,2496,1,0,1,0,229.97,15.73,74,627,229.97
122,6031,4476,1555,7519,981,0.13047,320,352,408,1504,1,1,0,0,229.97,17.14,73,626,229.97
123,6021,4523,1498,7396,1561,0.21106,328,352,376,3328,1,0,0,0,229.97,15.44,57,626,229.97
124,6033,4497,1536,6858,1295,0.18883,320,344,368,2496,1,1,0,0,229.97,22.17,83,637,229.97
125,6039,4490,1549,7889,1512,0.19166,320,352,376,52,1,0,0,0,229.97,22.10,86,637,229.97
126,6033,4497,1536,8668,2322,0.26788,320,344,360,86,1,0,0,0,229.96,19.61,91,637,229.96
127,6022,4540,1482,8397,2103,0.25045,320,344,376,2304,1,1,0,0,229.96,19.66,86,636,229.96
128,6038,4473,1565,8072,1694,0.20986,328,352,368,62,1,0,0,0,229.96,20.74,95,636,229.96
129,6026,4515,1511,7626,1059,0.13887,320,352,368,59,1,0,0,0,229.97,21.14,87,636,229.97
130,6029,4532,1497,7790,1228,0.15764,320,344,368,52,1,0,0,0,229.96,21.69,80,636,229.96
131,6055,4533,1522,8303,1809,0.21787,320,352,368,2624,1,1,0,0,229.97,19.56,78,635,229.97
132,6034,4487,1547,8052,1620,0.20119,320,352,360,64,1,0,0,0,229.98,23.09,82,635,229.98
133,6005,4529,1476,7913,1571,0.19853,320,352,368,2304,1,1,0,0,229.98,24.36,78,634,229.98
134,6063,4519,1544,8198,1860,0.22688,320,344,360,58,1,0,0,0,229.97,23.44,101,634,229.97
135,6034,4505,1529,7989,1572,0.19677,320,352,368,98,1,0,0,0,229.97,23.86,122,634,229.97
136,6022,4533,1489,7939,1408,0.17735,320,352,360,56,1,0,0,0,229.97,20.52,123,634,229.97
137,6005,4517,1488,7587,1012,0.13339,320,344,360,832,1,1,0,0,229.97,19.82,113,633,229.97
138,6050,4534,1516,8263,1690,0.20453,320,344,360,60,1,0,0,0,229.97,25.17,101,633,229.97
139,6008,4557,1451,8571,2067,0.24116,320,336,352,116,1,0,0,0,229.97,21.97,68,633,229.97
140,6029,4524,1505,7706,1192,0.15468,320,344,360,488,1,1,0,0,229.97,24.96,83,635,229.97
141,6037,4524,1513,7518,1132,0.15057,320,352,368,60,1,0,0,0,229.97,20.94,79,635,229.97
142,6029,4449,1580,7621,1360,0.17845,328,352,368,60,1,0,0,0,229.97,19.75,81,635,229.97
143,6032,4516,1516,8347,2018,0.24176,320,344,360,2304,1,1,0,0,229.97,20.87,87,632,229.97
144,6031,4510,1521,7728,1088,0.14079,320,336,352,164,1,0,0,0,229.97,23.11,90,632,229.97
145,6004,4520,1484,8033,1472,0.18324,320,344,352,1536,1,0,0,0,229.97,21.22,75,632,229.97
146,6024,4493,1531,8054,1687,0.20946,320,344,368,2048,1,1,0,0,229.97,23.00,77,631,229.97
147,6058,4564,1494,7674,1235,0.16093,320,352,368,62,1,0,0,0,229.96,20.73,67,631,229.96
148,6023,4510,1513,7697,1509,0.19605,320,344,360,51,1,0,0,0,229.97,20.85,71,631,229.97
149,6065,4526,1539,7822,1523,0.19471,320,344,360,2240,1,1,0,0,229.97,21.16,76,630,229.97
150,6023,4478,1545,7874,1592,0.20218,320,352,360,55,1,0,0,0,229.97,21.17,79,630,229.97
