t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,1039245,1035202,4043,1035346,1024236,0.98927,2,9,17,304,0,1,0,0,123.85,0.00,0,113,123.85,67328,0,0,0,0,0
2,1193014,1188973,4041,1175722,1175044,0.99942,2,8,12,21,0,0,0,0,126.18,0.00,0,113,126.18,0,0,0,0,0,0
3,1177907,1173865,4042,1154499,1149356,0.99555,2,8,12,20,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
4,1183547,1179508,4039,1155859,1152937,0.99747,2,8,12,20,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
5,1150332,1146300,4032,1122263,1118771,0.99689,2,9,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
6,1158968,1154959,4009,1129681,1126591,0.99726,2,8,12,19,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
7,1165525,1161517,4008,1133119,1128276,0.99573,2,8,12,20,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
8,1162790,1158776,4014,1129855,1123542,0.99441,2,8,12,20,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
9,1157203,1153161,4042,1122507,1119025,0.99690,2,8,12,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
10,1164804,1160763,4041,1126948,1122774,0.99630,2,8,12,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
11,1157937,1153895,4042,1121475,1112977,0.99242,2,8,12,20,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,1136576,1132535,4041,1098888,1095085,0.99654,2,8,12,27,1,0,1,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
13,657760,653720,4040,708559,662174,0.93454,2,14,26,3648,1,5,0,0,120.45,0.05,1,121,120.45,20715,0,0,0,0,0
14,715292,711237,4055,761300,705007,0.92606,2,13,24,3648,0,6,0,0,118.21,0.00,0,115,118.23,12215,0,0,0,0,0
15,1130528,1126487,4041,1126747,1116259,0.99069,2,8,13,46,1,0,0,0,127.97,0.00,0,115,127.97,2315,0,0,0,0,0
16,1171954,1167913,4041,1159554,1149412,0.99125,2,8,12,25,0,1,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
17,1182364,1178322,4042,1165708,1161864,0.99670,2,8,12,19,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
18,1168221,1164180,4041,1148707,1145935,0.99759,2,8,12,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
19,1163512,1159470,4042,1144342,1133699,0.99070,2,8,12,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
20,1175080,1171039,4041,1157520,1153295,0.99635,2,8,12,19,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
21,1169097,1165056,4041,1149941,1146750,0.99723,2,8,12,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
22,1159690,1155648,4042,1139107,1132104,0.99385,2,8,12,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
23,1166091,1162050,4041,1142391,1133670,0.99237,2,8,12,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
24,1143590,1139548,4042,1120003,1110638,0.99164,2,8,12,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
25,1151928,1147918,4010,1125781,1118398,0.99344,2,8,12,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
26,1119363,1115322,4041,1091059,1085687,0.99508,2,8,12,49,1,0,1,0,127.98,0.00,0,115,127.98,28,0,0,0,0,0
27,654845,650803,4042,707107,652696,0.92305,2,14,26,3648,1,6,0,0,118.93,0.00,0,120,118.94,20440,0,0,0,0,0
28,742543,738502,4041,788227,738049,0.93634,2,13,24,3648,0,6,0,0,93.87,0.00,0,114,93.88,13868,0,0,0,0,0
29,1207668,1203627,4041,1190575,1185695,0.99590,2,8,12,20,0,0,0,0,112.94,0.00,0,114,112.94,0,0,0,0,0,0
30,1192045,1188003,4042,1174888,1168242,0.99434,2,8,12,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
31,1176464,1172425,4039,1157157,1152747,0.99619,2,8,12,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
32,1179212,1175171,4041,1156689,1153292,0.99706,2,8,12,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
33,1168504,1164463,4041,1140315,1134860,0.99522,2,8,12,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
34,1167203,1163168,4035,1135587,1133153,0.99786,2,8,12,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
35,1131299,1127258,4041,1099801,1095331,0.99594,2,9,13,24,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
36,1109947,1105939,4008,1075456,1072216,0.99699,2,9,14,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
37,1153035,1148994,4041,1109759,1107890,0.99832,2,8,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
38,1164099,1160057,4042,1117503,1110674,0.99389,2,8,12,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
39,1165700,1161659,4041,1125147,1117639,0.99333,2,8,12,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
40,1115691,1111654,4037,1082244,1075120,0.99342,2,8,12,296,1,0,1,0,127.98,0.00,0,115,127.98,24,0,0,0,0,0
41,653898,649871,4027,706058,657002,0.93052,2,14,26,3776,1,5,0,0,123.40,0.00,0,121,123.40,21661,0,0,0,0,0
42,719502,715484,4018,765318,708963,0.92636,2,13,24,3776,0,6,0,0,126.14,0.00,0,115,126.16,13591,0,0,0,0,0
43,1096581,1092564,4017,1096265,1077475,0.98286,2,8,13,2816,0,1,0,0,127.97,0.00,0,114,127.97,98,0,0,0,0,0
44,1140356,1136333,4023,1128470,1124537,0.99651,2,9,13,22,0,0,0,0,127.97,0.02,1,114,127.97,0,0,0,0,0,0
45,1159185,1155174,4011,1144748,1141755,0.99739,2,8,12,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
46,1132026,1127984,4042,1116647,1108165,0.99240,2,9,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
47,1173504,1169463,4041,1157828,1149718,0.99300,2,8,12,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
48,1090963,1086922,4041,1075791,1071398,0.99592,2,9,14,28,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
49,1142393,1138351,4042,1124517,1117851,0.99407,2,8,12,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
