t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,838954,834936,4018,828818,825874,0.99645,3,13,24,42,0,0,0,0,127.97,0.13,1,113,127.97,0,0,0,0,0,0
2,676017,671975,4042,664851,664484,0.99945,3,17,30,76,0,0,0,0,127.97,0.13,1,113,127.97,0,0,0,0,0,0
3,953023,948981,4042,933220,927863,0.99426,2,11,20,32,0,0,0,0,127.97,0.04,2,113,127.97,0,0,0,0,0,0
4,1152087,1148059,4028,1124926,1122015,0.99741,2,9,14,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
5,1174881,1170840,4041,1145766,1141994,0.99671,2,9,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
6,1133436,1129394,4042,1104529,1101710,0.99745,2,9,14,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
7,1153236,1149195,4041,1120368,1116040,0.99614,2,9,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
8,1151237,1147213,4024,1118430,1111464,0.99377,2,9,13,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
9,1157407,1153393,4014,1121839,1118308,0.99685,2,9,13,20,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
10,1138388,1134349,4039,1101171,1097223,0.99641,2,9,14,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
11,1136181,1132145,4036,1099839,1091498,0.99242,2,9,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,1163713,1159673,4040,1123950,1119896,0.99639,2,9,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
13,666740,662714,4026,728565,667209,0.91579,2,13,24,3648,1,7,1,0,127.98,0.00,0,119,127.98,0,0,0,0,0,0
14,834663,830621,4042,875809,819179,0.93534,2,11,21,3584,0,5,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
15,1180427,1176386,4041,1168254,1163848,0.99623,2,9,13,20,0,0,0,0,127.97,0.13,2,114,127.97,0,0,0,0,0,0
16,1149008,1144991,4017,1136125,1126874,0.99186,2,9,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
17,1161942,1157900,4042,1145908,1142359,0.99690,2,9,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
18,1142580,1138544,4036,1123685,1120974,0.99759,2,9,14,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
19,1128595,1124573,4022,1109605,1098872,0.99033,2,9,13,32,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
20,1172069,1168028,4041,1154592,1150524,0.99648,2,9,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
21,1174918,1170877,4041,1156641,1153394,0.99719,2,9,13,20,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
22,1126592,1122550,4042,1106862,1100510,0.99426,2,9,14,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
23,1149382,1145357,4025,1126109,1117687,0.99252,2,9,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
24,1148309,1144267,4042,1124606,1113886,0.99047,2,9,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
25,1138816,1134809,4007,1112923,1106140,0.99391,2,9,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
26,1079886,1075850,4036,1051426,1046946,0.99574,2,9,15,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
27,654891,650860,4031,715582,646636,0.90365,2,13,24,3584,1,6,1,0,127.97,0.00,0,120,127.97,0,0,0,0,0,0
28,903562,899521,4041,937666,888076,0.94711,2,10,19,3520,0,6,0,0,127.98,0.00,0,114,127.98,0,0,0,0,0,0
29,1119093,1115078,4015,1103048,1098114,0.99553,2,9,15,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
30,1140389,1136348,4041,1124076,1119786,0.99618,2,9,14,22,0,0,0,0,127.97,0.14,2,114,127.97,0,0,0,0,0,0
31,1181507,1177471,4036,1162387,1157084,0.99544,2,9,13,24,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
32,1181951,1177932,4019,1159648,1155875,0.99675,2,8,13,21,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
33,1168323,1164314,4009,1140675,1135648,0.99559,2,8,13,24,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
34,1144234,1140193,4041,1113262,1111967,0.99884,2,9,14,22,0,0,0,0,127.97,0.00,1,114,127.97,0,0,0,0,0,0
35,1164256,1160214,4042,1132470,1126496,0.99472,2,9,13,22,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
