t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
14,591142,587121,4021,646321,586063,0.90677,3,15,27,3712,1,6,0,0,111.16,0.00,0,115,111.16,15578,0,0,0
15,946444,942427,4017,939711,930147,0.98982,2,10,17,44,0,1,0,0,127.58,0.00,0,114,127.58,0,0,0,0
16,933296,929274,4022,922107,913446,0.99061,2,11,18,30,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
17,935012,930991,4021,921911,918126,0.99589,2,11,18,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
18,917688,913666,4022,902141,899451,0.99702,2,11,19,30,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
19,935837,931815,4022,919174,908838,0.98876,2,11,17,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
20,889882,885865,4017,875418,871196,0.99518,2,12,20,36,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
21,922553,918547,4006,907434,903259,0.99540,2,11,18,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
22,930844,926842,4002,914288,908866,0.99407,2,11,18,32,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
23,908957,904935,4022,890203,884400,0.99348,2,11,19,31,0,0,0,0,127.97,0.05,1,114,127.97,0,0,0,0
24,886622,882601,4021,867546,854173,0.98459,3,11,19,33,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
25,927640,923617,4023,906263,900207,0.99332,3,11,17,41,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
26,872260,868239,4021,849659,844352,0.99375,3,12,20,34,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
27,625914,621902,4012,663769,616881,0.92936,3,14,25,3648,1,5,1,0,122.49,0.01,1,121,122.49,16872,0,0,0
28,608540,604507,4033,662303,606430,0.91564,2,15,27,3776,1,6,0,0,107.44,0.00,0,115,107.44,19345,0,0,0
29,950506,946473,4033,939779,931313,0.99099,2,11,17,41,0,1,0,0,119.60,0.00,0,114,119.60,0,0,0,0
30,849143,845122,4021,836404,833126,0.99608,2,13,22,37,0,0,0,0,127.97,0.00,1,114,127.97,0,0,0,0
31,934730,930716,4014,919148,915157,0.99566,2,11,18,30,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
32,827726,823704,4022,811685,805551,0.99244,3,13,23,33,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
33,893157,889143,4014,872076,868533,0.99594,2,11,20,32,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
34,930471,926459,4012,905175,903122,0.99773,2,11,18,28,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
35,946294,942272,4022,919546,913994,0.99396,2,11,17,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
36,950105,946084,4021,921448,918325,0.99661,2,11,17,30,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
37,952725,948703,4022,917833,914668,0.99655,2,11,17,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
38,939602,935589,4013,901336,896486,0.99462,2,11,17,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
39,947666,943644,4022,912510,908860,0.99600,2,10,17,30,0,0,0,0,127.97,0.13,2,114,127.97,0,0,0,0
40,919861,915839,4022,889547,877884,0.98689,3,11,18,31,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
41,653486,649465,4021,689128,648265,0.94070,3,14,25,3520,1,4,1,0,126.25,0.01,1,122,126.26,14571,0,0,0
42,589554,585532,4022,646555,588237,0.90980,3,15,26,3776,0,7,0,0,105.89,0.00,0,115,105.96,21939,0,0,0
43,910035,906016,4019,910900,886662,0.97339,2,11,19,2688,0,1,0,0,127.97,0.00,1,114,127.97,104,0,0,0
44,907101,903091,4010,897421,894204,0.99642,2,11,19,36,0,0,0,0,127.97,0.05,1,114,127.97,0,0,0,0
45,835978,831969,4009,824747,820085,0.99435,3,12,20,34,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
46,839804,835782,4022,827525,820881,0.99197,3,12,19,36,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
47,821646,817624,4022,809862,805436,0.99453,3,12,21,39,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
48,893626,889604,4022,880714,870528,0.98843,3,11,19,36,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
49,924016,919995,4021,909576,903585,0.99341,2,11,18,30,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
50,940620,936598,4022,924068,922448,0.99825,2,11,18,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
51,927416,923394,4022,909256,900855,0.99076,2,11,17,33,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
52,912583,908572,4011,893378,889495,0.99565,2,11,19,31,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
53,853735,849713,4022,832977,831696,0.99846,3,12,21,31,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
54,907516,903495,4021,882343,877764,0.99481,3,11,18,31,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
55,573249,569233,4016,600478,571963,0.95251,3,16,27,3968,1,4,1,0,107.43,0.00,0,122,107.46,12760,0,0,0
56,558617,554611,4006,615534,558019,0.90656,3,16,27,4736,1,5,0,0,114.17,0.00,0,116,114.18,17361,0,0,0
57,802166,798145,4021,809698,788619,0.97397,2,12,22,3712,1,2,0,0,110.93,0.00,0,114,110.93,5034,0,0,0
58,871346,867324,4022,858807,853408,0.99371,2,12,20,47,0,1,0,0,121.19,0.00,0,113,121.20,0,0,0,0
59,810931,806926,4005,797009,787993,0.98869,3,13,22,34,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
60,802292,798270,4022,788187,785069,0.99604,3,12,20,38,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
61,755418,751395,4023,740403,735091,0.99283,3,14,23,37,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
62,753888,749867,4021,739184,731467,0.98956,3,13,23,37,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
63,812625,808603,4022,799030,790960,0.98990,3,12,21,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
64,910450,906428,4022,896917,888461,0.99057,2,11,18,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
65,895791,891769,4022,880199,874297,0.99329,2,11,19,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
66,825238,821216,4022,806838,803760,0.99619,3,13,22,31,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
67,913383,909362,4021,890199,882530,0.99139,2,11,18,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
68,917047,913033,4014,893356,890170,0.99643,2,11,18,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
69,646969,642949,4020,672631,638680,0.94953,3,14,25,3520,1,4,1,0,115.16,0.00,0,121,115.24,13716,0,0,0
70,590671,586639,4032,646887,586124,0.90607,3,15,27,3584,1,6,0,0,117.81,0.00,0,115,117.82,17523,0,0,0
71,801282,797260,4022,806177,787410,0.97672,2,13,23,3072,0,2,0,0,123.22,0.00,1,113,123.25,2019,0,0,0
72,846264,842242,4022,835985,827778,0.99018,2,12,22,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
73,857244,853242,4002,846205,840864,0.99369,3,12,20,38,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
74,845250,841229,4021,832330,829477,0.99657,3,13,22,34,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
75,829041,825029,4012,815441,809427,0.99262,3,13,22,38,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
76,952822,948800,4022,937028,934966,0.99780,2,10,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
77,958735,954714,4021,940368,936070,0.99543,2,11,17,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
78,955492,951475,4017,936028,931039,0.99467,2,10,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
79,959968,955956,4012,939766,933765,0.99361,2,10,16,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
80,951894,947891,4003,930452,926107,0.99533,2,10,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
81,871454,867433,4021,847947,844250,0.99564,3,12,20,33,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
82,936508,932486,4022,907140,906639,0.99945,2,11,17,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
83,595517,591495,4022,616909,582835,0.94477,3,16,27,3392,1,3,1,0,123.65,0.00,0,122,123.66,10536,0,0,0
84,535114,531095,4019,589314,537139,0.91146,3,17,28,3712,1,6,0,0,101.76,0.00,0,116,101.76,18980,0,0,0
85,881131,877122,4009,881819,867039,0.98324,2,11,19,3072,0,2,0,0,96.88,0.00,0,114,96.88,1508,0,0,0
86,901358,897348,4010,893598,881513,0.98648,2,11,18,2496,0,1,0,0,102.53,0.00,0,113,102.54,3324,0,0,0
87,966489,962482,4007,943098,937158,0.99370,2,11,17,28,0,0,0,0,125.50,0.00,0,113,125.50,0,0,0,0
88,962598,958576,4022,939791,934972,0.99487,2,11,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
89,949532,945510,4022,926027,920800,0.99436,2,11,17,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
90,954066,950044,4022,928333,925980,0.99747,2,11,16,28,0,0,0,0,127.97,0.01,1,113,127.97,0,0,0,0
91,965935,961913,4022,940579,933673,0.99266,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
92,971009,966988,4021,945170,945059,0.99988,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
93,937802,933780,4022,911695,909474,0.99756,2,11,17,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
94,936786,932766,4020,912098,907399,0.99485,2,11,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
95,953586,949565,4021,930431,925885,0.99511,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
96,951069,947047,4022,926480,924490,0.99785,2,10,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
97,738397,734375,4022,754717,724227,0.95960,3,12,22,3392,1,3,1,0,126.25,0.00,0,122,126.25,8700,0,0,0
98,592855,588834,4021,649923,598349,0.92065,3,15,27,3904,1,6,0,0,85.33,0.00,0,116,85.35,21556,0,0,0
99,852008,847994,4014,860065,830057,0.96511,2,11,20,3072,0,3,0,0,102.58,0.00,0,113,102.58,3887,0,0,0
100,994286,990264,4022,973858,971634,0.99772,2,10,16,27,0,0,0,0,111.27,0.00,0,113,111.27,0,0,0,0
101,970234,966213,4021,950159,947924,0.99765,2,11,17,26,0,0,0,0,120.00,0.02,2,113,120.01,0,0,0,0
102,967047,963025,4022,948511,941968,0.99310,2,10,16,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
103,977634,973612,4022,960016,956007,0.99582,2,10,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
104,974899,970877,4022,956461,954789,0.99825,2,10,16,31,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
105,967366,963334,4032,944225,938628,0.99407,2,11,16,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
106,967960,963938,4022,943550,939623,0.99584,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
107,964988,960983,4005,943600,935179,0.99108,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
108,980096,976076,4020,960876,955969,0.99489,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
109,972641,968621,4020,951684,948671,0.99683,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
110,942405,938383,4022,919534,912229,0.99206,2,11,17,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
111,752264,748242,4022,766719,737480,0.96186,3,12,21,3392,1,3,1,0,126.11,0.00,0,122,126.16,13799,0,0,0
112,603038,599029,4009,663036,602040,0.90800,3,15,26,3776,1,6,0,0,124.27,0.00,0,116,124.28,15803,0,0,0
113,865192,861158,4034,880052,851802,0.96790,2,11,19,3392,0,3,0,0,124.03,0.00,0,113,124.03,7332,0,0,0
114,966268,962266,4002,954344,947133,0.99244,2,10,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
115,971481,967462,4019,959320,953556,0.99399,2,10,16,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
116,951374,947353,4021,938204,935588,0.99721,2,11,17,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
117,987035,983013,4022,969840,965023,0.99503,2,10,16,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
118,973319,969297,4022,955007,944248,0.98873,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
119,979039,975017,4022,962165,955112,0.99267,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
120,963974,959953,4021,947833,940936,0.99272,2,10,16,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
