t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
35,1031526,1027504,4022,1003198,997561,0.99438,2,9,15,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
36,1039306,1035284,4022,1008263,1005179,0.99694,2,9,15,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
37,1012946,1008924,4022,976552,973408,0.99678,2,10,16,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
38,1025217,1021196,4021,983980,979046,0.99499,2,9,15,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
39,1034273,1030251,4022,996598,992883,0.99627,2,9,15,26,0,0,0,0,127.97,0.17,2,114,127.97,0,0,0,0
40,1022329,1018308,4021,989191,977569,0.98825,2,9,15,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
41,689455,685451,4004,714012,683405,0.95713,3,13,24,3456,1,3,1,0,127.98,0.01,1,123,127.98,14052,0,0,0
42,620379,616358,4021,667251,617850,0.92596,3,15,26,3584,1,5,0,0,117.26,0.00,0,118,117.27,18263,0,0,0
43,812256,808234,4022,835455,791552,0.94745,2,11,21,3328,0,4,0,0,127.97,0.00,0,114,127.97,3645,0,0,0
44,1066972,1062950,4022,1056072,1052819,0.99692,2,9,14,23,0,0,0,0,127.97,0.16,1,114,127.97,0,0,0,0
45,1036929,1032908,4021,1023738,1019163,0.99553,2,9,15,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
46,1033717,1029695,4022,1019389,1012654,0.99339,2,9,15,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
47,1042508,1038502,4006,1028670,1024223,0.99568,2,9,14,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
48,1029095,1025073,4022,1014976,1004879,0.99005,2,9,15,30,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
49,1002585,998564,4021,987129,981052,0.99384,2,10,16,24,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
50,1038876,1034856,4020,1020765,1019264,0.99853,2,9,15,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
51,1020770,1016749,4021,1001069,992636,0.99158,2,9,15,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
52,1035703,1031681,4022,1013982,1010054,0.99613,2,9,15,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
53,1019681,1015658,4023,995332,994112,0.99877,2,9,15,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
54,1021117,1017096,4021,993338,988793,0.99542,2,9,15,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0
55,695831,691810,4021,721047,690380,0.95747,3,14,24,3584,1,3,1,0,127.77,0.00,0,123,127.78,9212,0,0,0
56,616995,612973,4022,667172,611838,0.91706,3,15,26,3648,1,6,0,0,100.73,0.00,0,117,100.75,20044,0,0,0
57,948212,944191,4021,952286,932276,0.97899,2,10,18,2944,1,1,0,0,117.10,0.00,0,115,117.12,112,0,0,0
58,1041636,1037604,4032,1027342,1022024,0.99482,2,9,15,32,1,1,0,0,127.97,0.00,0,114,127.97,1192,0,0,0
59,963086,959046,4040,956621,938796,0.98137,2,10,16,2432,0,1,0,0,127.97,0.00,0,113,127.97,0,0,0,0
60,1030863,1026844,4019,1013890,1010885,0.99704,2,9,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
61,998998,994977,4021,980450,975191,0.99464,2,10,16,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
62,1021135,1017128,4007,1003249,995458,0.99223,2,9,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
63,1024201,1020179,4022,1008074,999715,0.99171,2,9,15,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
64,1024281,1020259,4022,1009787,1001757,0.99205,2,9,15,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
65,1007927,1003906,4021,990809,984817,0.99395,2,10,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
66,1021017,1016995,4022,999054,996010,0.99695,2,9,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
67,990590,986569,4021,965710,957979,0.99199,2,10,15,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
68,984300,980279,4021,959235,956111,0.99674,2,10,16,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
69,723542,719521,4021,744027,716731,0.96331,3,13,23,3392,1,3,1,0,113.95,0.00,0,121,113.95,13883,0,0,0
70,620652,616630,4022,669951,612506,0.91425,3,15,26,3776,1,6,0,0,117.34,0.00,0,115,117.42,14363,0,0,0
71,845882,841869,4013,863299,830643,0.96217,2,11,21,3584,0,3,0,0,127.91,0.01,1,113,127.91,5613,0,0,0
72,1014603,1010588,4015,1003064,995431,0.99239,2,10,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
73,980792,976779,4013,968728,963330,0.99443,2,10,16,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
74,1037891,1033870,4021,1023277,1020358,0.99715,2,9,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
75,1025640,1021618,4022,1009780,1003871,0.99415,2,9,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
76,1033667,1029645,4022,1016701,1014580,0.99791,2,9,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
77,1031780,1027758,4022,1011957,1007658,0.99575,2,9,14,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
78,1021609,1017588,4021,1001089,996072,0.99499,2,9,15,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
79,1002266,998244,4022,981300,975177,0.99376,2,10,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
80,1018068,1014046,4022,995286,991233,0.99593,2,9,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
81,1007530,1003523,4007,980902,977184,0.99621,2,9,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
82,1020802,1016780,4022,988899,988205,0.99930,2,9,15,26,0,0,0,0,127.97,0.19,1,113,127.97,0,0,0,0
83,731286,727275,4011,744511,715279,0.96074,3,13,23,3456,1,3,1,0,117.20,0.00,0,122,117.20,11464,0,0,0
84,610680,606653,4027,661384,615356,0.93041,3,16,27,3648,1,5,0,0,100.72,0.04,1,117,100.73,14552,0,0,0
85,877410,873395,4015,889948,863682,0.97049,2,11,20,3392,0,3,0,0,98.64,0.00,0,114,98.64,4835,0,0,0
86,967703,963681,4022,958831,946578,0.98722,2,10,17,2752,0,1,0,0,105.07,0.00,0,113,105.08,3265,0,0,0
87,1026507,1022499,4008,1002034,996790,0.99477,2,10,15,25,0,0,0,0,125.14,0.00,0,113,125.14,0,0,0,0
88,1031947,1027928,4019,1008025,1003425,0.99544,2,9,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
89,1026858,1022838,4020,1002402,997063,0.99467,2,10,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
90,1033681,1029659,4022,1006750,1004142,0.99741,2,10,15,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
91,1002584,998576,4008,976813,970238,0.99327,2,10,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
92,1038253,1034239,4014,1011374,1011294,0.99992,2,9,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
93,1027053,1023036,4017,998745,996521,0.99777,2,9,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
94,1015685,1011663,4022,988721,983852,0.99508,2,9,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
95,1008804,1004792,4012,984104,979628,0.99545,2,9,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
96,1007998,1003976,4022,982003,980128,0.99809,2,10,15,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
97,744868,740847,4021,756808,733900,0.96973,3,13,23,3328,1,3,1,0,110.84,0.00,0,122,110.88,10371,0,0,0
98,617485,613473,4012,666571,621911,0.93300,3,16,27,3584,1,5,0,0,84.91,0.00,0,117,84.91,16329,0,0,0
99,772923,768890,4033,796711,756893,0.95002,2,12,23,3520,0,4,0,0,83.86,0.00,0,113,83.86,7625,0,0,0
100,1057737,1053724,4013,1036254,1033731,0.99757,2,9,15,26,0,0,0,0,93.72,0.00,0,113,93.73,0,0,0,0
101,1037812,1033791,4021,1016472,1013410,0.99699,2,10,15,26,0,0,0,0,105.68,0.10,2,113,105.69,0,0,0,0
102,1017374,1013354,4020,998499,991952,0.99344,2,10,16,23,0,0,0,0,127.72,0.00,0,113,127.72,0,0,0,0
103,1008619,1004597,4022,990823,986881,0.99602,2,10,16,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
104,1037471,1033449,4022,1017827,1016215,0.99842,2,9,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
105,1017779,1013767,4012,993598,987990,0.99436,2,10,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
106,1018047,1014037,4010,992689,988536,0.99582,2,10,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
107,1007104,1003082,4022,985083,976778,0.99157,2,9,15,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
108,1000749,996746,4003,980957,976090,0.99504,2,10,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
109,1003287,999265,4022,981681,978640,0.99690,2,10,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
110,1012909,1008887,4022,988471,981117,0.99256,2,9,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
111,764727,760706,4021,774710,750492,0.96874,3,12,22,3392,1,2,1,0,126.89,0.00,0,123,126.91,9105,0,0,0
112,612448,608427,4021,660722,610358,0.92377,3,16,27,3648,0,6,0,0,113.91,0.00,0,118,113.92,16456,0,0,0
113,747762,743732,4030,781168,736950,0.94340,2,13,23,3584,0,4,0,0,118.48,0.04,2,113,118.49,8996,0,0,0
114,1036587,1032569,4018,1023875,1016584,0.99288,2,10,15,24,0,0,0,0,127.97,0.01,1,113,127.97,0,0,0,0
115,1013983,1009967,4016,1001255,995593,0.99435,2,10,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
116,1032314,1028292,4022,1018373,1015729,0.99740,2,9,15,25,0,0,0,0,127.97,0.01,1,113,127.97,0,0,0,0
117,1036467,1032445,4022,1018493,1013742,0.99534,2,9,15,25,0,0,0,0,127.97,0.01,2,113,127.97,0,0,0,0
118,1030081,1026059,4022,1010755,999907,0.98927,2,9,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
119,1027435,1023413,4022,1009877,1002776,0.99297,2,9,14,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
120,1003615,999594,4021,987288,980541,0.99317,2,10,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
