t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40187,36167,4020,35887,28387,0.79101,5,15,29,46,0,0,0,0,102.14,0.08,1,113,102.15
2,40302,36271,4031,35877,33050,0.92120,5,15,30,49,0,0,0,0,113.18,0.00,0,113,113.18
3,40215,36194,4021,35599,32519,0.91348,5,16,29,47,0,0,0,0,125.07,0.00,0,113,125.07
4,40233,36210,4023,35477,31956,0.90075,5,16,31,47,0,0,0,0,127.97,0.00,0,113,127.97
5,40163,36147,4016,35361,32458,0.91790,6,16,30,48,0,0,0,0,127.97,0.00,0,113,127.97
6,40396,36356,4040,35565,31517,0.88618,5,15,28,46,0,0,0,0,127.97,0.00,0,113,127.97
7,40205,36184,4021,35334,31777,0.89933,6,16,30,46,0,0,0,0,127.97,0.00,1,113,127.97
8,40193,36175,4018,35337,31119,0.88064,6,16,29,50,0,0,0,0,127.97,0.14,2,113,127.97
9,40227,36204,4023,35273,30711,0.87067,6,16,30,48,0,0,0,0,127.97,0.00,0,113,127.97
10,40257,36231,4026,35180,30578,0.86919,6,16,30,48,0,0,0,0,127.97,0.02,1,113,127.97
11,40221,36199,4022,35142,29156,0.82966,6,16,31,49,0,0,0,0,127.97,0.00,0,113,127.97
12,40163,36146,4017,35049,29561,0.84342,6,16,31,43,0,0,0,0,127.97,0.00,0,113,127.97
13,40233,36211,4022,84199,48197,0.57242,3,14,26,3520,1,5,1,0,93.54,0.11,2,121,93.54
14,40172,36154,4018,96931,38436,0.39653,3,11,21,3840,1,6,0,0,65.68,0.09,4,115,65.68
15,40194,36174,4020,38182,26698,0.69923,5,13,25,60,0,1,0,0,100.13,0.02,2,114,100.14
16,40178,36161,4017,35894,29748,0.82877,5,16,30,46,0,0,0,0,124.09,0.01,1,114,124.09
17,40153,36139,4014,35778,31196,0.87193,5,16,31,46,0,0,0,0,127.97,0.11,3,114,127.97
18,40085,36076,4009,35596,31247,0.87782,5,15,28,44,0,0,0,0,127.97,0.01,1,114,127.97
19,40339,36304,4035,35824,29450,0.82207,5,15,28,41,0,0,0,0,127.97,0.00,0,114,127.97
20,40225,36203,4022,35774,29515,0.82504,6,16,29,43,0,0,0,0,127.97,0.15,2,114,127.97
21,40196,36176,4020,35718,31100,0.87071,6,15,27,40,0,0,0,0,127.97,0.00,0,114,127.97
22,40149,36135,4014,35628,31281,0.87799,6,16,30,50,0,0,0,0,127.97,0.00,0,114,127.97
23,40186,36167,4019,35578,29957,0.84201,6,17,32,46,0,0,0,0,127.97,0.05,2,114,127.97
24,40233,36209,4024,35599,27497,0.77241,6,16,30,46,0,0,0,0,127.97,0.00,0,114,127.97
25,40391,36353,4038,35618,27877,0.78267,6,15,29,56,0,0,0,0,127.97,0.00,0,114,127.97
26,40194,36173,4021,35393,28266,0.79863,6,16,31,50,0,0,0,0,127.97,0.00,0,114,127.97
27,40223,36201,4022,84251,37894,0.44978,4,15,27,3584,1,5,1,0,110.81,0.00,0,121,110.81
28,40208,36187,4021,94350,47431,0.50271,3,12,22,3840,0,7,0,0,63.72,0.04,1,114,63.72
29,40163,36147,4016,35768,29508,0.82498,5,14,27,44,0,0,0,0,88.17,0.00,0,114,88.19
30,40296,36267,4029,35862,30576,0.85260,5,15,29,49,0,0,0,0,108.83,0.02,2,114,108.84
31,40183,36164,4019,35695,30920,0.86623,5,15,29,45,0,0,0,0,126.75,0.18,3,114,126.75
32,40216,36195,4021,35672,31062,0.87077,5,16,30,50,0,0,0,0,127.97,0.06,2,114,127.97
33,40128,36115,4013,35440,31805,0.89743,6,17,31,44,0,0,0,0,127.97,0.00,0,114,127.97
34,40034,36031,4003,35182,31295,0.88952,6,17,30,48,0,0,0,0,127.97,0.00,0,114,127.97
35,40317,36285,4032,35401,31447,0.88831,5,14,27,45,0,0,0,0,127.97,0.07,1,114,127.97
36,40210,36189,4021,35257,31537,0.89449,6,16,31,47,0,0,0,0,127.97,0.00,1,114,127.97
37,40314,36283,4031,35129,31688,0.90205,6,16,30,51,0,0,0,0,127.97,0.00,0,114,127.97
