t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8005,6503,1502,2880,1745,0.60590,2,264,264,14,0,0,0,0,63.96,1.17,8,86,63.96,0,0,0,0,0,0
2,8006,6505,1501,2921,1765,0.60425,2,256,264,14,0,0,0,0,63.96,0.97,7,86,63.96,0,0,0,0,0,0
3,8002,6502,1500,2845,1668,0.58629,2,264,264,14,0,0,0,0,63.96,0.60,5,86,63.96,0,0,0,0,0,0
4,8004,6503,1501,2870,1689,0.58850,2,264,264,13,0,0,0,0,63.96,1.12,10,86,63.96,0,0,0,0,0,0
5,8041,6533,1508,2889,1705,0.59017,2,264,264,17,0,0,0,0,63.96,1.24,11,86,63.96,0,0,0,0,0,0
6,8003,6503,1500,2878,1685,0.58548,2,256,264,21,0,0,0,0,63.96,1.12,10,86,63.96,0,0,0,0,0,0
7,8016,6513,1503,2885,1686,0.58440,2,256,264,14,0,0,0,0,63.96,1.10,9,86,63.96,0,0,0,0,0,0
8,8003,6502,1501,4688,2411,0.51429,2,256,264,180,1,0,1,0,63.98,1.60,8,87,63.98,220,0,0,0,249,0
9,8005,6505,1500,8233,6165,0.74882,3,264,272,2944,1,1,0,0,63.97,8.83,15,97,63.97,6849,0,0,0,2676,352
10,8003,6501,1502,6209,4287,0.69045,3,264,272,39,1,0,0,0,63.97,20.15,13,97,63.97,0,0,0,0,5710,405
11,8005,6508,1497,6846,3918,0.57230,3,264,272,42,1,0,0,0,63.97,28.15,16,97,63.97,0,222,4,0,7791,432
12,8027,6522,1505,5847,2677,0.45784,3,264,272,21,1,0,0,0,63.96,29.10,19,97,63.96,0,2094,49,0,9837,432
