t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6071,1795,4276,4193,642,0.15311,320,352,376,3264,1,0,0,0,174.81,42.23,129,546,174.81
2,6037,1878,4159,4071,958,0.23532,328,360,384,63,1,1,0,0,179.53,44.77,146,552,179.53
3,6061,1815,4246,5169,714,0.13813,328,352,376,58,1,0,0,0,185.39,50.70,163,552,185.39
4,6065,1853,4212,5468,988,0.18069,320,352,624,57,1,0,0,0,191.39,51.55,166,552,191.39
5,6064,1763,4301,4879,546,0.11191,320,344,424,74,1,1,0,0,189.89,50.11,162,552,189.89
6,6035,1824,4211,5244,891,0.16991,328,352,368,59,1,0,0,0,195.59,51.14,177,552,195.59
7,6045,1818,4227,5703,1253,0.21971,320,344,560,51,1,0,0,0,201.23,55.58,173,552,201.23
8,6030,1793,4237,5523,1152,0.20858,320,344,376,61,1,1,0,0,199.00,55.52,187,549,199.00
9,6050,1826,4224,5451,962,0.17648,328,344,368,62,1,0,0,0,205.03,60.98,187,549,205.03
10,6030,1841,4189,4962,439,0.08847,320,344,368,54,1,0,0,0,210.92,60.64,183,549,210.93
11,6028,1773,4255,3988,455,0.11409,320,344,624,3264,1,1,1,0,211.86,61.17,174,553,211.87
12,6033,1806,4227,4450,572,0.12854,320,352,384,3200,1,0,0,0,217.58,62.73,159,553,217.59
13,6065,1829,4236,3943,717,0.18184,320,352,376,59,1,1,0,0,221.83,64.23,173,556,221.84
14,6064,1805,4259,5196,801,0.15416,320,344,368,56,1,0,0,0,226.69,69.13,189,556,226.69
15,6042,1820,4222,5652,1235,0.21851,320,344,624,52,1,0,0,0,229.50,70.06,195,556,229.50
16,6039,1865,4174,5339,945,0.17700,320,344,384,61,1,1,0,0,224.17,69.75,201,559,224.17
17,6029,1757,4272,5187,799,0.15404,320,352,368,54,1,0,0,0,229.32,69.01,200,559,229.32
18,6021,1840,4181,5740,1306,0.22753,320,344,608,58,1,0,0,0,229.95,65.81,200,559,229.95
19,6018,1781,4237,5230,835,0.15966,320,344,392,51,1,1,0,0,224.41,68.90,210,562,224.41
20,6032,1803,4229,4972,615,0.12369,320,352,368,59,1,0,0,0,229.33,69.85,205,562,229.33
21,6026,1828,4198,5016,772,0.15391,328,352,376,68,1,1,0,0,229.11,73.98,215,564,229.11
22,6025,1767,4258,5240,1068,0.20382,320,352,368,62,1,0,0,0,229.95,74.17,218,564,229.95
23,6031,1793,4238,5662,1420,0.25079,320,344,360,50,1,0,0,0,229.96,76.47,212,564,229.96
24,6020,1778,4242,5534,1514,0.27358,320,336,624,3136,1,1,1,0,221.58,75.04,211,568,221.58
25,6040,1830,4210,4444,559,0.12579,328,352,384,3200,1,0,0,0,227.43,76.74,204,568,227.44
26,6037,1868,4169,4065,597,0.14686,328,352,400,2880,0,1,0,0,229.21,78.31,212,572,229.22
27,6036,1792,4244,3853,474,0.12302,328,360,504,57,1,0,0,0,229.98,75.80,223,572,229.98
28,6009,1724,4285,5754,1467,0.25495,320,344,360,53,1,0,0,0,229.97,74.25,215,572,229.97
29,6036,1851,4185,5828,1476,0.25326,320,344,360,44,1,0,0,0,229.96,74.31,209,572,229.96
30,6048,1840,4208,4958,678,0.13675,320,352,392,62,1,1,0,0,225.48,74.64,218,569,225.48
31,6065,1862,4203,5406,884,0.16352,320,344,384,49,1,0,0,0,229.94,70.16,202,569,229.94
32,6064,1806,4258,5346,877,0.16405,320,344,360,49,1,0,0,0,229.96,68.69,217,569,229.96
33,6030,1742,4288,5356,915,0.17084,320,336,368,50,1,1,0,0,229.24,70.30,213,568,229.24
34,6055,1809,4246,5520,1145,0.20743,328,352,384,55,1,0,0,0,229.96,71.23,206,568,229.96
35,6044,1796,4248,5560,1179,0.21205,328,352,368,59,1,0,0,0,229.96,69.77,205,568,229.96
36,6049,1864,4185,5340,935,0.17509,320,344,368,60,1,1,0,0,225.17,68.30,198,571,225.18
37,6064,1809,4255,4764,417,0.08753,320,344,376,61,1,0,1,0,229.84,74.84,203,572,229.84
38,6065,1778,4287,5722,1307,0.22842,320,344,640,50,1,0,0,0,229.97,74.53,203,572,229.97
39,6050,1823,4227,4502,688,0.15282,320,352,640,3136,1,1,0,0,229.13,74.21,214,575,229.15
40,6034,1797,4237,4549,674,0.14816,328,352,640,3008,1,0,0,0,229.97,70.45,202,575,229.97
41,6085,1837,4248,3964,555,0.14001,320,344,624,2304,1,1,0,0,229.90,69.28,215,579,229.90
42,6041,1831,4210,5011,532,0.10617,320,344,360,48,1,0,0,0,229.97,73.84,226,579,229.97
43,6045,1801,4244,5584,1274,0.22815,320,344,624,63,1,0,0,0,229.96,74.44,227,579,229.96
44,6040,1787,4253,4930,667,0.13529,328,352,640,62,1,1,0,0,228.02,76.24,233,578,228.03
45,6036,1777,4259,4783,471,0.09847,328,352,624,62,1,0,0,0,229.96,77.75,241,578,229.96
46,6029,1714,4315,5360,1075,0.20056,320,352,560,53,1,0,0,0,229.96,75.19,238,578,229.96
47,6032,1849,4183,5004,638,0.12750,328,360,376,63,1,0,0,0,229.96,70.63,225,578,229.96
48,6027,1784,4243,5204,872,0.16756,320,352,624,72,1,1,0,0,229.89,70.66,231,580,229.89
49,6066,1812,4254,5159,718,0.13917,328,352,624,58,1,0,0,0,229.96,71.18,230,580,229.96
50,6065,1824,4241,5025,532,0.10587,328,352,376,58,1,0,0,0,229.96,71.24,218,580,229.96
51,6021,1797,4224,3971,575,0.14480,320,352,512,2816,1,1,1,0,229.86,66.88,213,580,229.87
52,6030,1833,4197,4734,669,0.14132,320,352,376,3008,1,0,0,0,229.97,66.66,209,580,229.97
53,6036,1806,4230,4737,636,0.13426,328,360,640,2816,1,0,0,0,229.97,61.45,186,580,229.97
54,6037,1788,4249,2758,519,0.18818,328,360,608,61,1,1,0,0,229.97,61.49,209,582,229.97
55,6028,1797,4231,5777,1483,0.25671,320,344,384,56,1,0,0,0,229.96,62.81,211,582,229.96
56,6047,1835,4212,5191,833,0.16047,320,352,592,53,1,0,0,0,229.96,58.15,206,582,229.96
57,6029,1838,4191,5104,823,0.16125,328,352,376,59,1,0,0,0,229.96,55.96,203,582,229.96
58,6028,1748,4280,5112,994,0.19444,320,352,368,64,1,1,0,0,227.71,59.44,205,585,227.72
59,6039,1832,4207,4833,491,0.10159,328,352,368,55,1,0,0,0,229.96,58.05,206,585,229.96
60,6057,1854,4203,5060,642,0.12688,328,352,376,53,1,0,0,0,229.96,57.63,203,585,229.96
61,6044,1858,4186,4994,706,0.14137,320,352,368,60,1,1,0,0,229.61,65.04,213,585,229.61
62,6057,1801,4256,5040,760,0.15079,328,352,376,59,1,0,0,0,229.97,61.07,208,585,229.97
63,6009,1811,4198,4996,682,0.13651,328,352,368,59,1,0,0,0,229.97,58.84,206,585,229.97
64,6051,1825,4226,4790,1075,0.22443,320,344,624,2688,1,1,1,0,227.50,62.91,212,585,227.50
65,6040,1836,4204,4892,623,0.12735,320,344,640,3072,1,0,0,0,229.97,63.07,198,585,229.97
66,6015,1855,4160,4885,588,0.12037,328,352,624,3008,1,0,0,0,229.97,61.95,180,585,229.97
67,6070,1859,4211,4145,521,0.12569,328,360,640,288,0,1,0,0,228.19,57.65,182,588,228.19
68,6046,1774,4272,3120,501,0.16058,328,360,432,59,1,0,0,0,229.97,58.94,193,588,229.97
69,6014,1734,4280,5059,738,0.14588,328,352,376,59,1,0,0,0,229.97,62.52,205,588,229.97
70,6020,1826,4194,5309,847,0.15954,320,344,624,48,1,0,0,0,229.95,61.75,195,588,229.95
71,6025,1788,4237,5042,667,0.13229,320,344,624,76,1,1,0,0,226.86,61.31,201,587,226.86
72,6035,1823,4212,5650,1184,0.20956,320,336,360,45,1,0,0,0,229.96,60.87,196,587,229.96
73,6021,1747,4274,5137,728,0.14172,320,344,376,51,1,0,0,0,229.96,61.32,197,587,229.96
74,6032,1777,4255,4953,694,0.14012,320,352,624,74,1,1,0,0,225.98,61.04,190,586,225.98
75,6029,1784,4245,4948,618,0.12490,328,352,376,58,1,0,0,0,229.96,61.98,195,586,229.96
76,6022,1778,4244,5113,758,0.14825,328,352,544,57,1,0,0,0,229.96,57.65,189,586,229.96
77,6033,1725,4308,5124,990,0.19321,320,344,624,78,1,1,1,0,227.46,55.81,191,586,227.46
78,6032,1786,4246,4946,432,0.08734,320,344,640,49,1,0,0,0,229.97,56.76,188,586,229.97
79,6054,1841,4213,5734,1237,0.21573,328,344,624,44,1,0,0,0,229.97,55.44,177,586,229.97
80,6022,1804,4218,4981,652,0.13090,320,344,368,2496,1,1,0,0,227.35,59.11,175,582,227.36
81,6013,1803,4210,4853,739,0.15228,328,352,624,2880,1,0,0,0,229.97,57.42,179,582,229.97
82,6026,1812,4214,4869,662,0.13596,328,352,376,2752,1,0,0,0,229.97,59.70,173,582,229.97
83,6021,1836,4185,4580,593,0.12948,328,352,640,2432,0,1,0,0,226.38,57.62,171,585,226.39
84,6018,1795,4223,2602,359,0.13797,328,360,440,60,1,0,0,0,229.98,59.46,193,585,229.98
85,6025,1809,4216,4782,376,0.07863,328,360,640,62,1,0,0,0,229.97,62.19,197,585,229.97
86,6059,1782,4277,4864,452,0.09293,328,360,640,59,1,0,0,0,229.96,66.56,203,585,229.96
87,6023,1849,4174,4879,393,0.08055,320,352,928,59,1,0,0,0,229.95,64.04,203,585,229.95
88,6029,1776,4253,5031,781,0.15524,328,360,624,68,1,1,0,0,229.95,65.47,197,588,229.95
89,6029,1767,4262,5458,1096,0.20081,320,352,376,56,1,0,0,0,229.95,61.51,188,588,229.95
90,6012,1827,4185,5171,722,0.13962,328,352,376,58,1,0,0,0,229.95,64.67,191,588,229.95
91,6040,1742,4298,5008,901,0.17991,320,344,624,3008,1,1,1,0,225.73,64.57,195,586,225.73
92,6021,1857,4164,4839,619,0.12792,328,360,640,2880,1,0,0,0,229.92,65.06,189,586,229.92
93,6030,1819,4211,4809,618,0.12851,328,360,640,2496,1,0,0,0,229.96,65.39,180,586,229.96
94,6025,1809,4216,4812,626,0.13009,328,352,640,2624,1,0,0,0,229.97,66.16,175,586,229.97
95,6035,1889,4146,3424,548,0.16005,328,360,640,61,1,1,0,0,229.86,66.05,200,586,229.86
96,6036,1731,4305,4989,590,0.11826,328,352,624,58,1,0,0,0,229.97,66.18,208,586,229.97
97,6049,1873,4176,5312,897,0.16886,328,352,384,61,1,0,0,0,229.95,66.42,209,586,229.95
98,6036,1816,4220,5091,686,0.13475,320,352,384,59,1,1,0,0,225.45,67.79,209,582,225.45
99,6064,1850,4214,5449,915,0.16792,320,352,640,53,1,0,0,0,229.93,69.95,213,582,229.93
100,6042,1793,4249,5208,823,0.15803,328,352,488,59,1,0,0,0,229.95,67.14,206,582,229.95
101,6034,1818,4216,5273,762,0.14451,320,344,384,52,1,0,0,0,229.95,64.99,198,582,229.95
102,6017,1784,4233,5155,723,0.14025,320,336,360,57,1,1,0,0,228.34,64.67,198,585,228.34
103,6063,1839,4224,4954,439,0.08862,328,352,576,57,1,0,0,0,229.96,64.40,194,585,229.96
104,6032,1827,4205,5118,758,0.14810,328,352,640,63,1,0,1,0,229.96,60.98,187,586,229.96
105,6055,1822,4233,5142,842,0.16375,328,352,424,54,1,1,0,0,227.09,59.91,181,589,227.10
106,6023,1764,4259,3998,561,0.14032,328,360,640,2816,1,1,0,0,229.96,60.41,183,591,229.96
107,6008,1838,4170,4590,706,0.15381,328,360,640,2752,1,0,0,0,229.96,55.01,168,591,229.96
108,6016,1822,4194,4741,691,0.14575,328,352,640,2432,1,0,0,0,229.97,55.02,167,591,229.97
109,6058,1833,4225,4862,764,0.15714,320,344,624,2560,1,1,0,0,229.95,58.71,188,594,229.95
110,6061,1804,4257,4843,588,0.12141,320,352,368,88,1,1,0,0,229.98,57.95,192,594,229.98
111,6064,1822,4242,5184,734,0.14159,328,352,624,56,1,0,0,0,229.96,58.28,197,594,229.96
112,6032,1783,4249,5407,1029,0.19031,328,352,608,53,1,0,0,0,229.95,62.06,208,594,229.95
