t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40354,36318,4036,36742,32593,0.88708,4,9,16,37,0,0,0,0,0,0,0,0,0
2,40201,36181,4020,36515,34356,0.94087,4,8,16,36,0,0,0,0,0,0,0,0,0
3,40255,36230,4025,36283,33133,0.91318,4,9,16,33,0,0,0,0,0,0,0,0,0
4,40173,36155,4018,36180,32363,0.89450,4,9,17,45,0,0,0,0,0,0,0,0,0
5,40219,36198,4021,36155,32964,0.91174,4,9,18,44,0,0,0,0,0,0,0,0,0
6,40132,36118,4014,36056,31745,0.88044,4,9,16,31,0,0,0,0,0,0,0,0,0
7,40034,36031,4003,35774,31813,0.88928,5,10,18,41,0,0,0,0,0,0,0,0,0
8,40155,36139,4016,35932,31321,0.87167,4,9,17,39,0,0,0,0,0,0,0,0,0
9,40201,36182,4019,35893,30867,0.85997,5,10,19,38,0,0,0,0,0,0,0,0,0
10,40213,36191,4022,35804,30807,0.86043,4,9,16,45,0,0,0,0,0,0,0,0,0
11,40128,36115,4013,35783,29344,0.82005,4,10,17,41,0,0,0,0,0,0,0,0,0
12,40180,36162,4018,35745,29573,0.82733,4,10,17,72,0,0,0,0,0,0,0,0,0
13,40196,36177,4019,35886,30611,0.85301,4,9,17,78,0,0,6,0,0,0,0,0,0
14,40207,36186,4021,37101,31508,0.84925,4,9,16,50,0,0,0,0,0,0,0,0,0
15,40198,36177,4021,37037,30671,0.82812,4,10,18,35,0,0,0,0,0,0,0,0,0
16,40012,36014,3998,36747,30587,0.83237,4,9,17,45,0,0,0,0,0,0,0,0,0
17,40295,36264,4031,37021,31080,0.83952,3,10,17,35,0,0,0,0,0,0,0,0,0
18,40400,36359,4041,36950,31712,0.85824,4,11,17,51,0,0,0,0,0,0,0,0,0
19,40321,36290,4031,36800,29906,0.81266,4,11,18,34,0,0,0,0,0,0,0,0,0
20,40254,36228,4026,36891,29748,0.80638,4,12,18,47,0,0,0,0,0,0,0,0,0
21,40047,36042,4005,36603,31212,0.85272,4,12,19,68,0,0,0,0,0,0,0,0,0
22,40290,36261,4029,36744,31505,0.85742,3,11,17,37,0,0,0,0,0,0,0,0,0
23,40340,36306,4034,36728,29727,0.80938,3,11,17,34,0,0,0,0,0,0,0,0,0
24,40186,36168,4018,36613,27594,0.75367,4,10,18,35,0,0,0,0,0,0,0,0,0
25,39997,35997,4000,36339,27172,0.74774,4,10,18,34,0,0,0,0,0,0,0,0,0
26,40115,36103,4012,36368,27608,0.75913,5,10,18,39,0,0,0,0,0,0,0,0,0
