t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8005,6506,1499,3963,2030,0.51224,4,456,480,14,0,0,0,0,63.96,0.23,3,86,63.96,0,0,0,0,0,0
2,8014,6509,1505,4053,2041,0.50358,4,464,480,12,0,0,0,0,63.96,0.16,2,86,63.96,0,0,0,0,0,0
3,8007,6506,1501,3955,2018,0.51024,3,464,472,11,0,0,0,0,63.96,0.26,3,86,63.96,0,0,0,0,0,0
4,8006,6505,1501,3981,2022,0.50791,3,464,480,12,0,0,0,0,63.96,0.38,4,86,63.96,0,0,0,0,0,0
5,8043,6535,1508,3935,2009,0.51055,3,464,480,12,0,0,0,0,63.96,0.37,4,86,63.96,0,0,0,0,0,0
6,8005,6504,1501,3990,2001,0.50150,3,464,480,12,0,0,0,0,63.96,0.64,6,86,63.96,0,0,0,0,0,0
7,8005,6503,1502,3928,2066,0.52597,4,456,472,13,0,0,0,0,63.96,0.48,4,86,63.96,0,0,0,0,0,0
8,8002,6505,1497,5683,2704,0.47581,4,464,488,44,1,0,1,0,63.98,1.88,5,87,63.98,168,0,0,0,365,0
9,8032,6523,1509,8348,5479,0.65632,3,464,480,2688,1,1,0,0,63.97,6.46,11,97,63.97,6514,0,0,0,2303,363
10,8065,6553,1512,7256,4704,0.64829,3,456,472,12,1,0,0,0,63.97,15.39,9,97,63.97,0,0,0,0,4715,455
11,8007,6506,1501,7144,4178,0.58483,4,456,480,16,1,0,0,0,63.97,22.52,10,97,63.97,0,365,5,0,6583,502
12,8055,6547,1508,6716,3137,0.46709,4,456,480,12,1,0,0,0,63.97,22.19,10,97,63.97,0,1924,47,0,8001,502
13,8070,6554,1516,6278,2865,0.45636,4,456,480,14,1,0,0,0,63.97,22.35,10,97,63.97,0,3716,104,0,9767,502
14,8003,6505,1498,6595,2808,0.42578,4,448,472,12,1,0,0,0,63.97,20.92,9,97,63.97,0,5392,135,0,11070,502
15,8016,6513,1503,6049,1792,0.29625,5,464,480,176,1,1,0,0,63.97,4.17,4,100,63.97,440,7329,182,0,12947,753
16,8006,6503,1503,6378,1983,0.31091,4,456,480,12,1,0,0,0,63.97,9.87,5,100,63.97,0,8708,225,0,14424,958
17,8016,6513,1503,6310,2195,0.34786,4,456,480,11,1,0,0,0,63.97,16.23,8,100,63.97,0,10080,288,0,16016,1072
18,8026,6522,1504,5763,2199,0.38157,3,456,480,15,1,0,0,0,63.96,23.72,9,100,63.96,0,11467,558,0,18035,1106
19,8010,6508,1502,6508,2227,0.34219,4,456,480,52,1,0,0,0,63.96,22.93,10,100,63.96,0,13169,796,0,19297,1106
20,8025,6519,1506,5965,2150,0.36044,3,456,480,15,1,0,0,0,63.96,23.38,10,100,63.96,0,15031,944,0,21131,1106
21,8051,6542,1509,5846,2135,0.36521,4,464,480,15,1,0,0,0,63.96,23.43,10,100,63.96,0,16960,1037,0,22985,1106
22,8009,6507,1502,6458,2215,0.34299,4,456,480,208,1,1,0,0,63.96,5.16,11,103,63.96,391,18330,1059,0,24197,1187
23,8070,6557,1513,5763,2044,0.35468,4,464,480,13,1,0,0,0,63.96,12.82,13,103,63.96,0,20129,1086,0,26077,1232
24,8010,6507,1503,5930,2127,0.35868,4,464,480,14,1,0,0,0,63.96,19.55,14,103,63.96,0,21875,1095,0,27793,1248
25,8053,6544,1509,6380,2110,0.33072,4,464,480,17,1,0,0,0,63.96,23.40,14,103,63.96,0,23269,1133,0,29146,1251
26,8005,6504,1501,5549,1944,0.35033,4,464,480,16,1,0,0,0,63.96,24.36,14,103,63.96,0,25119,1206,0,31192,1251
27,8006,6505,1501,6199,2020,0.32586,4,464,480,17,1,0,0,0,63.96,22.80,11,103,63.96,0,26794,1236,0,32565,1251
28,8007,6508,1499,6047,1947,0.32198,4,464,480,18,1,1,0,0,63.96,0.33,9,106,63.96,316,28323,1248,0,34092,1264
29,8006,6502,1504,5444,1977,0.36315,4,456,480,24,1,0,0,0,63.96,8.89,14,106,63.96,0,30170,1250,0,36138,1314
30,8010,6510,1500,6247,2057,0.32928,4,456,480,17,1,0,0,0,63.96,14.03,14,106,63.96,0,31664,1250,0,37465,1346
31,8005,6503,1502,5813,2016,0.34681,4,456,480,13,1,0,0,0,63.96,20.56,12,106,63.96,0,33340,1251,0,39207,1361
32,8003,6508,1495,5626,1857,0.33007,4,464,480,15,1,0,0,0,63.96,23.64,13,106,63.96,0,34976,1291,0,40999,1363
33,8006,6502,1504,6118,1950,0.31873,4,456,480,14,1,0,0,0,63.96,23.13,15,106,63.96,0,36454,1324,0,42276,1363
34,8066,6553,1513,5588,1868,0.33429,4,464,480,17,1,1,0,0,63.96,4.59,13,102,63.96,302,38213,1350,0,44153,1370
