t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,40038,36035,4003,36526,32229,0.88236,4,9,17,30,0,0,0,0,0,0,0,0,0
2,40167,36150,4017,36562,34395,0.94073,5,10,19,38,0,0,0,0,0,0,0,0,0
3,40219,36196,4023,36426,33361,0.91586,4,9,16,38,0,0,0,0,0,0,0,0,0
4,40201,36182,4019,36194,32314,0.89280,5,10,22,42,0,0,0,0,0,0,0,0,0
5,40315,36283,4032,36273,33035,0.91073,4,10,17,36,0,0,0,0,0,0,0,0,0
6,40086,36078,4008,36053,31755,0.88079,5,9,19,34,0,0,0,0,0,0,0,0,0
7,40160,36144,4016,36028,31989,0.88789,5,10,21,45,0,0,0,0,0,0,0,0,0
8,40194,36174,4020,36014,31380,0.87133,5,10,18,43,0,0,0,0,0,0,0,0,0
9,40050,36045,4005,35772,30742,0.85939,4,10,17,42,0,0,0,0,0,0,0,0,0
10,40255,36229,4026,35925,30889,0.85982,5,11,19,54,0,0,0,0,0,0,0,0,0
11,40071,36065,4006,35763,29280,0.81872,5,11,21,48,0,0,0,0,0,0,0,0,0
12,40119,36107,4012,35657,29577,0.82949,5,10,18,48,0,0,0,0,0,0,0,0,0
13,40380,36342,4038,35893,30665,0.85434,5,11,20,45,0,0,0,0,0,0,0,0,0
14,40370,36333,4037,36947,31546,0.85382,4,9,17,68,0,0,6,0,0,0,0,0,0
15,40260,36234,4026,37085,30547,0.82370,5,11,21,50,0,0,0,0,0,0,0,0,0
16,40227,36204,4023,36961,30659,0.82950,4,9,17,36,0,0,0,0,0,0,0,0,0
17,40092,36083,4009,36726,30896,0.84126,5,11,20,39,0,0,0,0,0,0,0,0,0
18,40243,36218,4025,36820,31603,0.85831,4,9,18,48,0,0,0,0,0,0,0,0,0
19,40029,36027,4002,36567,29674,0.81150,4,9,18,49,0,0,0,0,0,0,0,0,0
20,40107,36096,4011,36654,29633,0.80845,5,12,21,56,0,0,0,0,0,0,0,0,0
21,40186,36168,4018,36775,31395,0.85370,4,9,17,32,0,0,0,0,0,0,0,0,0
22,40171,36153,4018,36740,31465,0.85642,5,11,19,49,0,0,0,0,0,0,0,0,0
23,40316,36285,4031,36772,29885,0.81271,5,11,20,38,0,0,0,0,0,0,0,0,0
24,40353,36318,4035,36748,27691,0.75354,6,12,22,44,0,0,0,0,0,0,0,0,0
25,40281,36252,4029,36587,27371,0.74811,5,11,20,40,0,0,0,0,0,0,0,0,0
26,40162,36146,4016,36449,27591,0.75698,5,11,17,35,0,0,0,0,0,0,0,0,0
27,40167,36150,4017,36295,28285,0.77931,6,12,23,52,0,0,0,0,0,0,0,0,0
28,40009,36009,4000,42760,32805,0.76719,5,11,20,2496,0,24,6,0,0,0,0,0,0
29,40275,36247,4028,36392,30930,0.84991,4,9,16,38,0,0,0,0,0,0,0,0,0
30,40138,36124,4014,36113,30785,0.85246,4,9,17,34,0,0,0,0,0,0,0,0,0
31,40319,36288,4031,36222,30675,0.84686,5,10,21,42,0,0,0,0,0,0,0,0,0
32,40257,36231,4026,36108,30839,0.85408,5,10,18,40,0,0,0,0,0,0,0,0,0
33,40216,36194,4022,35908,31754,0.88432,4,9,16,37,0,0,0,0,0,0,0,0,0
34,40106,36096,4010,35687,30857,0.86466,4,10,18,43,0,0,0,0,0,0,0,0,0
35,40082,36074,4008,35685,30952,0.86737,4,9,17,33,0,0,0,0,0,0,0,0,0
36,40214,36192,4022,35654,30829,0.86467,5,11,18,46,0,0,0,0,0,0,0,0,0
37,40230,36207,4023,35448,31381,0.88527,5,11,22,46,0,0,0,0,0,0,0,0,0
38,40319,36287,4032,35378,30741,0.86893,5,11,19,55,0,0,0,0,0,0,0,0,0
39,40198,36179,4019,35433,29603,0.83546,4,9,17,37,0,0,0,0,0,0,0,0,0
40,40156,36140,4016,35500,27252,0.76766,5,12,21,39,0,0,0,0,0,0,0,0,0
41,40013,36012,4001,35470,28069,0.79134,5,11,19,53,0,0,0,0,0,0,0,0,0
42,40180,36161,4019,35888,28411,0.79166,5,11,21,66,0,0,6,0,0,0,0,0,0
43,40060,36054,4006,36598,27930,0.76316,4,10,17,32,0,0,0,0,0,0,0,0,0
44,40264,36238,4026,36731,28925,0.78748,5,10,20,38,0,0,0,0,0,0,0,0,0
45,40361,36325,4036,36696,31176,0.84957,5,11,20,43,0,0,0,0,0,0,0,0,0
46,40315,36284,4031,36668,30898,0.84264,5,10,19,35,0,0,0,0,0,0,0,0,0
47,40342,36307,4035,36682,30348,0.82733,5,11,21,38,0,0,0,0,0,0,0,0,0
48,40214,36194,4020,36561,28219,0.77183,5,11,19,55,0,0,0,0,0,0,0,0,0
49,40193,36172,4021,36377,29138,0.80100,5,11,19,36,0,0,0,0,0,0,0,0,0
50,40094,36086,4008,36320,29706,0.81790,5,11,22,46,0,0,0,0,0,0,0,0,0
51,40171,36153,4018,36343,29276,0.80555,5,11,18,40,0,0,0,0,0,0,0,0,0
52,40188,36169,4019,36261,30703,0.84672,5,10,19,35,0,0,0,0,0,0,0,0,0
53,40334,36301,4033,36244,32059,0.88453,5,10,18,38,0,0,0,0,0,0,0,0,0
54,40310,36279,4031,36195,32060,0.88576,4,9,17,36,0,0,0,0,0,0,0,0,0
55,40258,36232,4026,36065,32362,0.89732,4,10,17,36,0,0,0,0,0,0,0,0,0
56,40182,36164,4018,35903,31619,0.88068,5,11,20,49,0,0,0,0,0,0,0,0,0
57,40130,36117,4013,36718,32962,0.89771,4,10,17,84,0,0,6,0,0,0,0,0,0
58,40187,36168,4019,36973,31844,0.86128,4,10,18,41,0,0,0,0,0,0,0,0,0
59,40150,36135,4015,36859,30227,0.82007,5,11,22,49,0,0,0,0,0,0,0,0,0
60,40173,36156,4017,36883,29830,0.80877,5,11,20,40,0,0,0,0,0,0,0,0,0
61,40160,36144,4016,36738,30622,0.83352,5,10,20,41,0,0,0,0,0,0,0,0,0
62,40288,36259,4029,36830,29022,0.78800,5,10,18,37,0,0,0,0,0,0,0,0,0
63,40170,36153,4017,36787,28916,0.78604,5,10,19,44,0,0,0,0,0,0,0,0,0
