t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
46,8023,6519,1504,10222,2781,0.27206,256,264,288,2816,1,1,1,0,63.96,0.13,9,124,63.96,0,0,0,0,0,0
47,8004,6505,1499,12122,3499,0.28865,256,264,288,2560,1,0,0,0,63.97,0.24,6,124,63.97,0,0,0,0,0,0
48,8006,6506,1500,11148,2126,0.19071,256,272,288,2496,1,1,0,0,63.97,0.15,1,123,63.97,0,0,0,0,0,0
49,8001,6498,1503,10578,1320,0.12479,256,272,288,88,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0,0,0
50,8005,6504,1501,10582,1704,0.16103,256,272,288,2816,1,0,0,0,63.96,0.00,0,123,63.96,0,0,0,0,0,0
51,8035,6528,1507,11093,2410,0.21725,256,272,288,2112,1,1,0,0,63.96,0.89,9,122,63.96,0,0,0,0,0,0
52,8003,6509,1494,11141,2468,0.22152,256,272,288,1152,1,0,0,0,63.96,0.29,2,122,63.96,0,0,0,0,0,0
53,8025,6515,1510,10935,2279,0.20841,256,272,288,2688,1,1,0,0,63.97,0.47,3,121,63.97,0,0,0,0,0,0
54,8002,6503,1499,10859,2077,0.19127,256,272,288,1472,1,0,0,0,63.96,0.00,0,121,63.96,0,0,0,0,0,0
55,8005,6502,1503,10727,2051,0.19120,256,272,288,1952,1,1,0,0,63.96,0.52,9,120,63.96,0,0,0,0,0,0
56,8001,6502,1499,10622,1909,0.17972,256,272,288,1344,1,0,0,0,63.96,0.00,0,120,63.96,0,0,0,0,0,0
57,8004,6502,1502,10595,1907,0.17999,256,272,288,624,1,0,0,0,63.96,0.00,0,120,63.96,0,0,0,0,0,0
58,8003,6502,1501,10555,1921,0.18200,256,272,288,2304,1,1,0,0,63.96,0.88,7,119,63.96,0,0,0,0,0,0
59,8004,6507,1497,10679,2037,0.19075,256,272,288,672,1,0,0,0,63.96,0.00,0,119,63.96,0,0,0,0,0,0
60,8006,6502,1504,10585,1986,0.18762,256,272,288,1504,1,1,0,0,63.96,0.52,9,118,63.96,0,0,0,0,0,0
61,8001,6500,1501,10494,1805,0.17200,256,272,288,1376,1,0,0,0,63.96,0.73,3,118,63.96,0,0,0,0,0,0
62,8004,6507,1497,10520,1848,0.17567,256,272,288,1312,1,0,0,0,63.96,0.00,0,118,63.96,0,0,0,0,0,0
63,8009,6506,1503,10662,2067,0.19387,256,272,296,1888,1,1,0,0,63.96,0.48,5,116,63.96,0,0,0,0,0,0
64,8017,6511,1506,10713,2096,0.19565,264,272,288,41,1,0,0,0,63.96,0.33,2,116,63.96,0,0,0,0,0,0
65,8011,6509,1502,10537,1893,0.17965,256,272,280,2432,1,1,0,0,63.96,0.70,8,115,63.96,0,0,0,0,0,0
66,8031,6528,1503,10445,1837,0.17587,256,288,440,68,1,0,0,0,63.96,0.00,0,115,63.96,0,0,0,0,0,0
67,8017,6511,1506,9703,1774,0.18283,256,264,408,1088,1,0,0,0,63.96,0.00,0,115,63.96,0,0,0,0,0,0
68,8004,6506,1498,10061,1842,0.18308,256,264,408,1088,1,1,0,0,63.96,0.70,9,114,63.96,0,0,0,0,0,0
69,8004,6501,1503,10518,1930,0.18349,256,264,416,344,1,0,0,0,63.96,0.46,3,114,63.96,0,0,0,0,0,0
70,8011,6509,1502,9427,1842,0.19540,256,264,360,21,1,0,0,0,63.96,0.00,0,114,63.96,0,0,0,0,0,0
71,8035,6531,1504,9291,1836,0.19761,288,368,704,3776,1,1,0,0,63.96,0.66,6,113,63.96,0,0,0,0,0,0
72,8008,6508,1500,9432,1789,0.18967,336,384,880,2880,1,0,0,0,63.96,0.44,2,113,63.96,0,0,0,0,0,0
73,7985,6484,1501,8892,1764,0.19838,336,1280,1376,35,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0,0,0
74,7178,5684,1494,7434,1494,0.20097,344,1344,1408,43,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0,0,0
75,9215,7635,1580,7433,1711,0.23019,344,1344,1440,40,0,1,0,0,63.96,0.30,2,112,63.96,0,0,0,0,0,0
76,7313,5845,1468,5699,1329,0.23320,352,1344,1408,35,0,0,0,0,63.96,0.22,1,112,63.96,0,0,0,0,0,0
77,8720,7183,1537,6986,1621,0.23204,344,1344,1408,37,0,0,0,0,63.96,0.00,0,112,63.96,0,0,0,0,0,0
78,8006,6503,1503,6306,1501,0.23803,336,400,448,25,0,0,0,0,63.96,0.00,0,112,63.96,0,0,0,0,0,0
79,8004,6504,1500,6314,1451,0.22981,352,448,560,58,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0,0,0
80,8009,6511,1498,6310,1454,0.23043,352,416,512,252,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0,0,0
81,8008,6505,1503,6296,1487,0.23618,352,448,1216,70,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0,0,0
82,8015,6511,1504,6331,1545,0.24404,352,848,1344,68,0,0,0,0,63.95,0.00,0,112,63.95,0,0,0,0,0,0
83,8018,6518,1500,7135,1637,0.22943,344,416,1088,2176,1,0,1,0,63.96,0.00,0,113,63.96,0,0,0,0,0,0
84,7867,6382,1485,10060,2888,0.28708,336,576,1888,5376,1,1,0,0,63.96,0.20,8,123,63.96,0,0,0,0,0,0
85,8145,6626,1519,10561,3021,0.28605,336,456,1792,3584,1,0,0,0,63.97,0.02,1,123,63.97,0,0,0,0,0,0
86,8029,6521,1508,9919,2552,0.25728,336,440,1728,3840,1,0,0,0,63.97,0.04,1,123,63.97,0,0,0,0,0,0
87,8008,6506,1502,9597,1578,0.16443,336,408,1600,3584,1,1,0,0,63.97,0.00,0,122,63.97,0,0,0,0,0,0
88,8011,6513,1498,8428,1345,0.15959,360,1216,4480,592,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0,0,0
89,7722,6242,1480,8247,1542,0.18698,360,1408,2432,1536,1,0,0,0,63.96,0.00,0,122,63.96,0,0,0,0,0,0
90,8301,6775,1526,9354,1964,0.20996,336,1312,1472,328,1,0,0,0,63.96,0.00,0,122,63.96,0,0,0,0,0,0
91,8045,6535,1510,9562,1954,0.20435,328,440,832,148,1,1,0,0,63.97,0.63,10,121,63.97,0,0,0,0,0,0
92,8014,6511,1503,9745,2064,0.21180,320,392,688,63,1,0,0,0,63.97,0.67,3,121,63.97,0,0,0,0,0,0
93,8002,6502,1500,9787,2083,0.21283,312,384,440,17,1,0,0,0,63.96,0.00,0,121,63.96,0,0,0,0,0,0
94,8008,6506,1502,9850,2113,0.21452,304,376,416,1632,1,1,0,0,63.96,0.49,8,120,63.96,0,0,0,0,0,0
95,8008,6506,1502,10001,2160,0.21598,256,384,424,17,1,0,0,0,63.96,0.00,0,120,63.96,0,0,0,0,0,0
96,8006,6506,1500,9898,2131,0.21530,256,384,592,14,1,0,0,0,63.96,0.00,0,120,63.96,0,0,0,0,0,0
97,7991,6489,1502,9624,2045,0.21249,256,376,592,3776,1,1,0,0,63.97,0.89,9,119,63.97,0,0,0,0,0,0
98,8022,6526,1496,9531,1801,0.18896,256,384,424,328,1,0,0,0,63.96,0.00,0,119,63.96,0,0,0,0,0,0
99,8009,6503,1506,9580,1753,0.18299,256,376,432,58,1,0,0,0,63.96,0.00,0,119,63.96,0,0,0,0,0,0
100,8011,6508,1503,9568,1877,0.19617,256,376,416,1408,1,1,0,0,63.96,0.14,10,118,63.96,0,0,0,0,0,0
101,8005,6505,1500,9513,1736,0.18249,256,376,408,18,1,0,0,0,63.96,0.94,5,118,63.96,0,0,0,0,0,0
102,8004,6504,1500,9455,1791,0.18942,256,384,440,30,1,0,0,0,63.96,0.00,0,118,63.96,0,0,0,0,0,0
103,8041,6533,1508,9524,1800,0.18900,256,376,408,23,1,0,0,0,63.96,0.00,0,118,63.96,0,0,0,0,0,0
104,8026,6521,1505,9431,1718,0.18217,256,376,416,288,1,1,0,0,63.96,0.74,7,117,63.96,0,0,0,0,0,0
105,8004,6503,1501,9428,1709,0.18127,256,376,408,17,1,0,0,0,63.96,0.00,0,117,63.96,0,0,0,0,0,0
106,8007,6505,1502,9433,1818,0.19273,256,376,408,22,1,0,0,0,63.96,0.00,0,117,63.96,0,0,0,0,0,0
107,8018,6516,1502,9360,1787,0.19092,256,384,448,2240,1,1,0,0,63.96,0.38,11,116,63.96,0,0,0,0,0,0
108,8009,6506,1503,9549,1905,0.19950,256,368,400,13,1,0,0,0,63.96,0.98,7,116,63.96,0,0,0,0,0,0
109,8036,6531,1505,9591,1933,0.20154,256,368,400,248,1,0,0,0,63.96,0.87,4,116,63.96,0,0,0,0,0,0
110,8031,6525,1506,9560,1849,0.19341,256,368,400,384,1,1,0,0,63.96,0.19,10,115,63.96,0,0,0,0,0,0
111,8024,6518,1506,9363,1635,0.17462,256,368,400,16,1,0,0,0,63.96,0.23,2,115,63.96,0,0,0,0,0,0
112,8005,6504,1501,9352,1705,0.18231,256,368,408,54,1,0,0,0,63.96,0.04,1,115,63.96,0,0,0,0,0,0
113,8005,6505,1500,9371,1720,0.18354,256,360,400,20,1,0,0,0,63.96,0.03,1,115,63.96,0,0,0,0,0,0
114,8032,6526,1506,9359,1715,0.18325,256,360,392,512,1,1,0,0,63.96,0.61,9,114,63.96,0,0,0,0,0,0
115,8025,6520,1505,9412,1746,0.18551,256,352,392,15,1,0,0,0,63.96,0.60,4,114,63.96,0,0,0,0,0,0
116,8041,6534,1507,9438,1791,0.18976,256,360,392,17,1,0,0,0,63.96,0.05,1,114,63.96,0,0,0,0,0,0
117,8025,6520,1505,9327,1824,0.19556,256,352,392,288,1,1,0,0,63.96,0.48,10,113,63.96,0,0,0,0,0,0
118,8022,6518,1504,9254,1768,0.19105,256,272,376,1280,1,0,0,0,63.96,0.00,0,113,63.96,0,0,0,0,0,0
119,8008,6506,1502,9278,1674,0.18043,256,280,376,32,1,0,0,0,63.95,0.00,0,113,63.95,0,0,0,0,0,0
120,8010,6507,1503,9258,1760,0.19011,256,272,376,28,1,0,0,0,63.95,0.00,0,113,63.95,0,0,0,0,0,0
