t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,8015,6511,1504,2951,1779,0.60285,7,288,296,52,0,0,0,0,63.96,0.86,8,86,63.96,0,135196,305,0,135196,305
2,8053,6544,1509,2939,1791,0.60939,7,296,304,56,0,0,0,0,63.96,0.98,10,86,63.96,0,135196,305,0,135196,305
3,8050,6541,1509,2856,1706,0.59734,5,288,296,57,0,0,0,0,63.96,0.93,9,86,63.96,0,135196,305,0,135196,305
4,8003,6501,1502,2842,1699,0.59782,3,264,264,18,0,0,0,0,63.96,0.87,8,86,63.96,0,135196,305,0,135196,305
5,8004,6504,1500,2841,1668,0.58712,3,264,264,16,0,0,0,0,63.96,0.83,8,86,63.96,0,135196,305,0,135196,305
6,8005,6504,1501,2932,1749,0.59652,3,264,264,16,0,0,0,0,63.96,0.85,8,86,63.96,0,135196,305,0,135196,305
7,8026,6522,1504,2792,1640,0.58739,3,264,264,17,0,0,0,0,63.96,0.93,9,86,63.96,0,135196,305,0,135196,305
8,8004,6502,1502,2854,1682,0.58935,3,264,272,432,0,0,1,0,63.95,0.71,8,87,63.95,0,135196,305,0,136744,311
9,8044,6537,1507,8329,6982,0.83828,3,264,272,3264,1,1,0,0,63.98,8.95,20,97,63.98,8040,136744,1853,0,139296,2157
10,8028,6523,1505,7235,5020,0.69385,3,264,264,21,1,0,0,0,63.97,18.79,20,97,63.97,0,136744,1853,0,141969,2250
11,8005,6503,1502,6004,3749,0.62442,3,264,264,19,1,0,0,0,63.97,28.00,20,97,63.97,0,137215,1853,0,144731,2282
12,8030,6524,1506,5869,2754,0.46925,3,264,272,23,1,0,0,0,63.97,30.19,21,97,63.97,0,138779,1884,0,146782,2282
13,8009,6507,1502,5791,2454,0.42376,4,264,272,280,1,1,0,0,43.67,4.74,17,100,43.67,905,140952,2267,0,148769,2302
14,8023,6520,1503,5612,1920,0.34212,3,264,272,19,1,0,0,0,59.25,8.67,15,100,59.25,0,140952,2267,0,150815,2802
15,8041,6533,1508,5591,2306,0.41245,3,264,272,20,1,0,0,0,63.96,16.72,17,100,63.96,0,142779,2272,0,152861,3221
16,8003,6502,1501,5468,2247,0.41094,3,264,272,26,1,0,0,0,63.96,24.62,19,100,63.96,0,145339,2274,0,154896,3416
17,8019,6516,1503,5476,2146,0.39189,3,264,272,17,1,0,0,0,63.96,32.09,25,100,63.96,0,147758,2343,0,156913,3477
18,8006,6505,1501,5411,1935,0.35760,3,264,272,21,1,0,0,0,63.96,32.18,24,100,63.96,0,150058,2735,0,158825,3477
19,8031,6526,1505,5178,1968,0.38007,3,264,272,228,1,1,0,0,63.61,4.99,19,103,63.61,666,151297,2912,0,160849,3573
20,8031,6524,1507,5451,2107,0.38653,3,264,272,27,1,0,0,0,63.96,12.45,21,103,63.96,0,153673,3190,0,162737,3743
21,8004,6502,1502,5272,1957,0.37121,3,264,272,21,1,0,0,0,63.96,19.82,21,103,63.96,0,155988,3321,0,164668,3856
22,8006,6506,1500,5381,1966,0.36536,3,264,272,23,1,0,0,0,63.96,27.57,25,103,63.96,0,158222,3406,0,166615,3906
23,8002,6502,1500,5267,1858,0.35276,3,264,272,21,1,0,0,0,63.96,31.60,23,103,63.96,0,160237,3530,0,168525,3914
24,8007,6505,1502,5011,1676,0.33446,3,264,272,23,1,0,0,0,63.96,31.79,24,103,63.96,0,162376,3696,0,170535,3914
25,8008,6506,1502,5252,1846,0.35149,3,264,272,50,1,1,0,0,63.96,6.52,20,106,63.96,497,163712,3774,0,172349,4029
26,8001,6501,1500,5240,1897,0.36202,3,264,272,40,1,0,0,0,63.96,13.47,19,106,63.96,0,165769,3861,0,174193,4124
27,8006,6506,1500,5202,1799,0.34583,3,264,272,22,1,0,0,0,63.95,20.97,24,106,63.95,0,167856,3891,0,176079,4182
28,8005,6504,1501,5124,1776,0.34660,3,264,272,19,1,0,0,0,63.95,29.03,26,106,63.95,0,169975,3905,0,178098,4200
29,8036,6529,1507,4949,1660,0.33542,3,264,272,172,1,0,0,0,63.96,32.46,32,106,63.96,0,171969,4007,0,180144,4201
30,8006,6504,1502,5042,1659,0.32904,4,264,280,752,1,1,0,0,62.03,5.56,26,109,62.03,265,173780,4096,0,182021,4220
31,8024,6522,1502,4913,1649,0.33564,3,264,272,19,1,0,0,0,63.96,9.42,29,109,63.96,0,175638,4153,0,184067,4289
32,8004,6502,1502,4851,1599,0.32962,3,264,272,33,1,0,0,0,63.96,17.20,29,109,63.96,0,177785,4186,0,186113,4338
33,8003,6502,1501,4827,1586,0.32857,3,264,272,33,1,0,0,0,63.96,25.26,30,109,63.96,0,179840,4196,0,188159,4376
