t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6028,4822,1206,4802,551,0.11474,320,328,336,31,0,0,0,0,22.94,0.27,7,582,22.94
2,6031,4827,1204,4811,491,0.10206,320,328,336,33,0,0,0,0,22.94,0.88,9,582,22.94
3,6010,4805,1205,4789,508,0.10608,320,328,336,29,0,0,0,0,22.94,0.34,13,582,22.94
4,6019,4815,1204,4786,512,0.10698,320,328,336,29,0,0,0,0,22.94,0.12,6,582,22.94
5,6046,4840,1206,4817,535,0.11106,328,352,368,61,0,0,0,0,22.94,0.43,8,582,22.94
6,6032,4823,1209,4803,537,0.11181,328,352,368,57,0,0,0,0,22.94,0.46,15,582,22.94
7,6042,4834,1208,4813,562,0.11677,328,352,368,57,0,0,0,0,22.94,0.26,9,582,22.94
8,6049,4839,1210,4816,568,0.11794,320,352,360,52,0,0,0,0,22.94,0.47,9,582,22.94
9,6023,4820,1203,4800,509,0.10604,336,352,368,56,0,0,0,0,22.95,0.43,10,582,22.95
10,6035,4827,1208,4807,597,0.12419,336,352,368,56,0,0,0,0,22.94,0.45,8,582,22.94
11,6050,4839,1211,4824,555,0.11505,336,352,368,58,0,0,0,0,22.95,0.71,16,582,22.95
12,6061,4850,1211,4832,524,0.10844,336,352,360,55,0,0,0,0,22.94,0.41,10,582,22.94
13,6064,4852,1212,4834,601,0.12433,328,352,360,57,0,0,0,0,22.94,0.16,5,582,22.94
14,6029,4821,1208,4798,619,0.12901,328,352,368,58,0,0,0,0,22.95,0.45,10,582,22.94
15,6031,4825,1206,4807,643,0.13376,320,352,360,59,0,0,0,0,22.95,0.30,10,582,22.95
16,6029,4823,1206,4812,600,0.12469,336,352,368,55,0,0,0,0,22.94,0.75,18,582,22.94
17,6030,4826,1204,4812,577,0.11991,328,352,368,59,0,0,0,0,22.97,2.48,10,582,22.97
18,6016,4811,1205,5786,1479,0.25562,320,352,360,3392,1,0,1,0,22.96,0.40,9,583,22.96
19,6022,4819,1203,6510,1091,0.16759,320,344,360,2816,1,1,0,0,22.98,0.60,23,633,22.98
20,6028,4823,1205,6219,685,0.11015,320,352,368,54,1,0,0,0,22.95,0.54,19,633,22.95
21,6036,4829,1207,6602,879,0.13314,320,352,360,51,1,0,0,0,22.95,0.32,13,633,22.95
22,6034,4825,1209,6354,637,0.10025,320,328,344,35,1,0,0,0,22.96,0.62,19,633,22.96
23,6033,4826,1207,7107,705,0.09920,320,344,360,48,1,0,0,0,22.95,0.60,16,633,22.95
24,6025,4822,1203,7792,604,0.07752,328,352,368,66,1,0,0,0,22.96,0.77,15,633,22.96
25,6029,4822,1207,6792,603,0.08878,320,344,384,816,1,1,0,0,22.95,0.54,16,633,22.95
26,6025,4823,1202,6405,675,0.10539,328,352,368,53,1,0,0,0,22.95,0.41,14,633,22.95
27,6014,4808,1206,6229,633,0.10162,320,344,368,53,1,0,0,0,22.95,0.54,19,633,22.95
28,6029,4823,1206,6559,581,0.08858,320,344,360,45,1,0,0,0,22.95,0.31,10,633,22.95
29,6034,4830,1204,7413,608,0.08202,320,344,368,60,1,0,0,0,22.96,0.64,16,633,22.96
30,6031,4830,1201,7753,580,0.07481,320,352,368,848,1,1,0,0,22.95,0.64,16,630,22.95
31,6035,4820,1215,5885,637,0.10824,320,344,360,48,1,0,0,0,22.95,0.32,10,630,22.95
32,6055,4844,1211,6933,821,0.11842,320,344,360,42,1,0,0,0,22.96,0.88,19,630,22.96
33,6004,4804,1200,5953,634,0.10650,320,344,368,57,1,0,0,0,22.95,0.21,15,630,22.95
34,6034,4826,1208,7111,642,0.09028,320,344,360,48,1,0,0,0,22.95,0.40,10,630,22.95
35,6036,4829,1207,7832,586,0.07482,320,352,368,56,1,0,0,0,22.95,0.42,13,630,22.95
36,6026,4822,1204,6766,596,0.08809,328,352,360,896,1,1,0,0,22.95,0.57,10,633,22.95
37,6025,4819,1206,6732,587,0.08720,320,352,360,50,1,0,0,0,22.95,0.96,16,633,22.95
38,6030,4827,1203,5987,592,0.09888,320,344,624,70,1,0,0,0,22.95,0.22,11,633,22.95
39,6061,4847,1214,6847,784,0.11450,320,328,344,29,1,0,0,0,22.95,0.53,14,633,22.95
40,6036,4829,1207,7689,727,0.09455,320,328,336,30,1,0,0,0,22.95,0.43,13,633,22.95
41,6027,4820,1207,7916,534,0.06746,320,328,344,1952,1,1,0,0,22.95,1.06,17,636,22.95
42,6059,4851,1208,6035,564,0.09345,320,328,344,34,1,0,0,0,22.95,0.29,10,636,22.95
43,6030,4829,1201,6897,617,0.08946,320,328,336,30,1,0,0,0,22.95,0.41,13,636,22.95
44,6027,4813,1214,6108,741,0.12132,320,336,352,42,1,0,0,0,22.95,0.52,10,636,22.95
45,6064,4854,1210,7317,739,0.10100,320,328,352,47,1,0,0,0,22.95,0.68,16,636,22.95
46,6005,4805,1200,7937,659,0.08303,320,328,344,2048,1,1,0,0,22.95,0.37,18,636,22.95
47,6064,4852,1212,6629,753,0.11359,320,328,344,36,1,0,0,0,22.95,0.70,21,636,22.95
48,6040,4829,1211,6481,611,0.09428,320,328,344,40,1,0,0,0,22.95,0.72,19,636,22.95
49,6045,4835,1210,6311,598,0.09476,328,352,360,60,1,0,0,0,22.95,0.53,18,636,22.95
50,6060,4851,1209,6661,626,0.09398,328,352,368,53,1,0,0,0,22.95,0.57,14,636,22.95
51,6025,4816,1209,7747,575,0.07422,320,352,368,2752,1,1,0,0,22.94,0.34,14,633,22.94
52,6064,4856,1208,6657,608,0.09133,320,344,360,51,1,0,0,0,22.95,0.73,15,633,22.95
53,6044,4832,1212,6193,617,0.09963,328,352,368,57,1,0,0,0,22.95,0.70,15,633,22.95
54,6027,4821,1206,6584,532,0.08080,328,352,376,52,1,0,0,0,22.95,0.67,11,633,22.95
55,6034,4828,1206,6301,657,0.10427,320,344,360,52,1,0,0,0,22.95,0.29,11,633,22.95
56,6032,4824,1208,7843,676,0.08619,320,352,360,59,1,0,0,0,22.95,0.30,9,633,22.95
57,6024,4820,1204,6850,638,0.09314,320,344,360,736,1,1,0,0,22.95,0.77,18,630,22.95
58,6049,4839,1210,6815,624,0.09156,328,352,368,51,1,0,0,0,22.95,0.28,13,630,22.95
59,6033,4826,1207,5973,604,0.10112,320,344,360,48,1,0,0,0,22.95,0.43,12,630,22.95
60,6063,4852,1211,6754,580,0.08588,320,352,360,57,1,0,0,0,22.95,0.31,10,630,22.95
61,6038,4830,1208,7047,570,0.08089,328,352,376,53,1,0,0,0,22.95,0.55,15,630,22.95
62,6064,4852,1212,7803,602,0.07715,320,352,368,1504,1,1,0,0,22.95,0.23,7,627,22.95
63,6030,4825,1205,6313,736,0.11658,320,344,360,40,1,0,0,0,22.95,0.31,15,627,22.95
64,6024,4819,1205,5872,552,0.09401,328,352,368,192,1,0,0,0,22.98,3.23,22,627,22.98
65,6037,4826,1211,5920,609,0.10287,320,352,392,55,1,0,1,0,22.99,0.27,12,628,22.99
